순위,ISBN,상품번호,상품명,판매가,YES포인트,저자,출판사,설명,출고예상일,관리분류
11,9788997686476,14967861,2015 가계북,"13,500원",750원,그리고책 편집부 저,그리고책,"돈에 끌려 다니지 않고 소비와 지출을 통제하기 위해서는 생활을 기록하고 계획하는 게 중요하다. 〈2015 가계북〉은 사용 내역을 항목으로 나눴고, 각 월마다 총정리 장이 따로 있어서 한 눈에 들어오게 정리할 수 있어 계획적인 소비를 돕는다. 그 외에 경제 상식과 연간, 월간 스케줄 등도 있어 다양하게 활용이 가능하다.",3,국내도서-가정 살림
12,9788965420705,12902935,해커스 토익 보카 (Hackers TOEIC Vocabulary),"11,610원",640원,David Cho 저,해커스어학연구소,"토익 베스트셀러 1위『해커스 토익 보카』가 토익 전 영역의 최신 기출 어휘를 완벽하게 반영한 전면개정판으로 새롭게 출간되었다. 『해커스 토익 보카』는 보다 효과적인 학습을 위해 토익 기출 어휘들을 주제별로 묶어 연상 학습이 가능하며, 토익 최신 기출 단어와 출제포인트를 30일에 완성할 수 있다. 또한, 필요에 따라 출제율이 높은 어휘들을 선택적으로 학습함으로써 단기 완성이 가능하고, 목표점수별 맞춤학습이 가능합니다. 더불어 퀴즈와 13회에 이르는 풍부한 실전 TEST를 통해 학습한 어휘를 확인할 수 있을 뿐만 아니라 실전에도 대비할 수 있도록 하였다.",3,국내도서-국어 외국어 사전
13,9788994120966,15281236,지적 대화를 위한 넓고 얕은 지식,"14,400원",800원,채사장,한빛비즈,"신자유주의가 뭔지, 보수와 진보가 무엇인지, 왜 사회문제가 일어나는지도 몰라서 지식수준이 들통 날까 봐 대화 자리가 두려운 당신에게 오늘도 당신은 수시로 사람들과 만난다. 담배 한 대를 피우는 막간의 시간이든, 점심을 먹는 조금 긴 시간이든, 상사와 외근을 나가야 하는 긴 차 안이든, 대화는 필요하다. 어떤 대화로 연명해왔는가? 쉽게는 어제 뭐 봤니 부터 시작해서 잘 나가는 연예인 이야기를 거쳐 상사 뒷담화로 이어지는 대화의 패턴이 반복되다 보면, 상대가 누구든 그 관계조차 시시해지는 기분이 든다. 그러다 가끔 색다른 상대에 의해 한 차원 높은 지식을 요하는 대화가 시작되면 금방 들통 나는 지식의 한계에 부끄러움마저 느낄 것이다. 현실의 필수적인 지식을 외면한 채, TV 오락과 연예 스캔들, 상사 뒷담화에만 열을 올리는 대화는 허무하다.",1,국내도서-인문
14,9791130604305,15254899,윤재성의 소리영어 PLUS,"12,600원",700원,윤재성,다산북스,"『윤재성의 소리영어 플러스』는 대한민국 최초 ‘글’이 아닌 ‘소리’만으로 영어를 가르치는 소리영어 개척자 윤재성 원장이 10년을 배워도 영어를 듣고 말하지 못하는 이들을 위해 쓴 책이다. 온갖 좋다는 학원을 찾아다니고, 몇 천만 원을 들여 어학연수를 다녀와도 외국인을 만나면 말 한마디 걸지 못하는 대한민국 영어교육 현실에 강한 일침을 던짐과 동시에 어떻게 영어를 배우면 ‘우리말처럼 완벽하게 익힐 수 있는지’를 상세하게 소개했다. 이 책에서 윤재성 원장은 영어를 언어로서 배우기 위해서는 영어의 기본적이고 정확한 ‘소릿값’을 듣는 일이 우선이라 말한다. 또한 애초에 우리가 잘못된 방식으로 영어를 배웠기 때문이라 꼬집는다. 갓난아이가 말을 배울 때 가장 먼저 엄마의 ‘소리’를 듣고 이를 정확하게 발음할 때까지 따라 말하는 것이 정상적인 순서인데, 우리는 이 과정을 건너뛴 채 단어를 외우고 문장을 해석하는 일부터 먼저 배운다는 것이다.",2,국내도서-국어 외국어 사전
15,9788965961369,15125344,그때 장자를 만났다,"13,500원",750원,강상구,흐름출판,"바로 그때, 장자를 만났다 다른 동양 고전과 달리 《장자》는 처음부터 끝까지 ‘이야기’로만 되어 있다. 그 속에 담긴 깊은 상징과 메시지 때문에 철학, 문학, 예술 등 분야를 막론하고 가장 다양하게 연구되는 대표적 동양사상이다. 요즘 말로 융복합 인문학의 표상이다. 그러나, 동시에 그 상징과 비유 때문에 원문만 읽어 뜻을 헤아리기가 쉽지 않다. 그래서 일반 대중에게는 《장자》의 해설이 필요한데, 전문 학자들의 해설서들 사이에서 한 직장인이 자신이 만난 장자 이야기를 풀어놨다. 《그때 장자를 만났다》라는 책이다. ‘내 인생의 전환점’이라는 부제목에서 느껴지듯, 장자가 저자의 삶에 끼친 영향이 보통 아니었다. 저자는 《마흔에 읽는 손자병법》이라는 베스트셀러를 통해 이미 승자의 철학인 손자병법을 비겁의 철학으로 읽어내며, 직장인이 쓴 고전 해설이 왜 그토록 대중에게 많은 사랑을 받을 수 있는지 증명한 바 있다.",2,국내도서-자기계발
16,9788965420170,9008588,해커스 토익 Reading,"16,920원",940원,데이비드 조,해커스어학연구소,"토익 리딩의 기본서 『해커스 토익 Reading』의 최신 개정판. 최신 토익 출제 경향의 철저한 분석을 바탕으로 문제 해결 전략을 제시하고 문제를 풍부하게 수록했다. 진단고사로 취약점을 파악하고 자신에게 맞는 학습법을 계획해 기본기를 다지고 실적 감각과 점수를 높이도록 안내한다. 무료 동영상강의, 무료 온라인 실전모의고사(www.Hackers.co.kr)와 무료 단어암기 MP3 & 진단고사 해설 강의(www.ChampStudy.com)를 제공해 다양한 콘텐츠를 활용하며 효과적으로 학습할 수 있다.",3,국내도서-국어 외국어 사전
17,8809226724101,15023678,"메리 크리스마스, 뽀로로! 캐럴 사운드북","11,200원",420원,편집부,키즈아이콘,아이들이 손꼽아 기다리는 크리스마스는 뽀로로 캐럴 사운드북과 함께 세상에서 가장 행복한 날을 보내세요! 크리스마스 이야기와 인기 캐럴까지 어느 하나도 놓치지 않은 특급 사운드북입니다. 크리스마스에 가장 인기 있는 캐럴 6곡이 수록되어 있습니다.,3,국내도서-유아-토이북
18,9788950967062,14999766,에디톨로지,"16,200원",900원,김정운,21세기북스,"당신은 ‘변태’인가? 그렇다면 창조적 인간이다! 모래밭에 나체의 여인이 누워 있다. 풍만한 가슴은 두 팔로 감싸고, 배꼽 아래 그곳은 아슬아슬하게 가린 채. ‘그곳’을 가린 ‘그것’은 손바닥만 한 아이팟이다. 당신은 그곳을, 아니 그것을 뚫어지게 쳐다본다. 아니라고? 그렇다면 당신은… 변태다! 쳐다본 게 변태가 아니라 안 쳐다본 게 변태라니, 황당한가? 억울해할 것 없다. 저자는 변태를 이렇게 정의한다. “창.조.적. 인간!” 생식기에 집중하는 것은 동물적 본능을 가진 인간의 자연스러운 현상이다. 그러나 본능 너머의 것을 볼 수 있는 자만이 남들과 다른, 창조적 인간이 될 수 있다. 시선은 곧 마음이다. 무엇을 바라보느냐, 어떻게 바라보느냐에 따라 대상이 정의되고, 세계가 구성된다. 사실 이것은 우리가 여태껏 살아온 방식이며, 이를 통해 자신만의 시각으로 저마다의 세계를 구축하며 살아가고 있다.",3,국내도서-인문
19,9788954625586,14170073,여자 없는 남자들,"12,420원",690원,무라카미 하루키/양윤옥,문학동네,"“우리가 누군가를 완전히 이해한다는 게 과연 가능할까요? 설령 그 사람을 깊이 사랑한다 해도.” 무라카미 하루키 9년 만의 신작 소설집 일본어판 수록 6편 +「사랑하는 잠자」, 총 7편 수록 무라카미 하루키가 단편소설을 묶은 소설집을 출간하는 것은 2005년 『도쿄 기담집』 이후 9년 만이다. 그사이 하루키 월드의 집대성으로 평가되는 대작 『1Q84』를 비롯한 장편소설 집필에 몰두해왔던 그는, 2013년 직접 선별한 영미권 단편소설 모음집 『그리워서』의 번역작업중에 문득 ‘장편을 쓰는 것도 지쳤으니 이제 슬슬 단편들을 써보는 게 어떨까’라는 생각이 들었다고 한다. 그후 그해 말부터 이듬해 봄에 걸쳐 발표한 단편소설 다섯 편과 단행본 출간에 맞춰 새로 쓴 표제작 「여자 없는 남자들」이 모여 이번 소설집이 완성되었고, 이번 한국어 판본에는 『그리워서』에 실렸던 오리지널 단편 「사랑하는 잠자」가 특별히 추가되었다.",2,국내도서-소설/시/희곡
20,9788956058054,15260316,내가 확실히 아는 것들,"12,420원",690원,오프라 윈프리/송연수,북하우스,"1998년, 영화평론가 진 시스켈에게 ""당신이 확실하게 아는 것이 있다면, 그것은 무엇입니까?""라는 질문을 받은 후, 오프라 윈프리는 '내가 확실히 아는 것들'이라는 제목으로 「O 매거진」에 한 달에 한 편씩 칼럼을 쓰기 시작했다. 그 질문은 오프라 윈프리가 자신의 지난 인생을 다시 살필 기회를 주었고, 그녀는 칼럼을 통해 심오하면서도 영감을 일으키는 지혜의 말을 독자들과 지속해서 나누어 왔다. 그리고 드디어, 14년 동안의 칼럼에서 선택된 보석 같은 사색의 글들이 내가 확실히 아는 것들이라는 한 권의 책으로 다듬어져 나왔다. 오프라 윈프리의 영감과 깨달음의 고백이 기쁨, 회생력, 교감, 감사, 가능성, 경외, 명확함, 힘이라는 여덟 가지 주제로 나뉘어 엮인 이 책을 통해 독자들은 우리 시대의 가장 뛰어난 여성의 마음속을 엿볼 수 있는 귀하고 강렬한 기회를 누릴 것이다.",1,국내도서-에세이
21,9791156171058,13540033,영단기 토익 RC,"17,820원",990원,정재현,영단기,"영단기 토익 RC는 10년간의 기출유형을 분석한 다음, 최근 5년간의 유형을 다시 집중 분석하는 치밀한 분석과 연구를 거듭하여 토익에는 유형이 존재한다는 결론을 내리고 토익의 모든 문제를 유형별로 정확하고 손쉽게 풀 수 있는 핵심 전략이 모두 담겨 있다. ‘진단→개념 정리→유형 정리→실전 문제’의 체계적인 4단계 학습을 통해, 학습자들이 기본 개념부터 실전 스킬까지 토익 RC의 모든 것을 학습할 수 있도록 구성하였다. 특히 최신경향을 빠짐없이 추가하였고 특히 Part7을 더욱 강화하여 새로운 영단기 토익 RC로 재탄생하게 되었다.",3,국내도서-국어 외국어 사전
22,9788960867468,15345034,상처받을 용기,"10,620원",590원,이승민,위즈덤하우스,"관계의 상처로부터 용기 있게 나를 지켜내는 법 많은 책들이 마음의 상처를 치유하기 위해서는 자존감을 높여야 한다고 말하지만, 정작 나를 어떻게 사랑하면 되는 것인지 속 시원히 설명해주는 책은 많지 않다. 단순히 나를 아끼고 사랑하면 자존감이 올라가는 것일까? 이 책의 저자는 그것만으로는 부족하다고 말한다. 저자는 오히려 나에게 상처를 주는 사람이나 상황에 대해 단호하게 맞설 수 있을 때, 그리고 모두에게 사랑받을 수는 없다는 것을 자각하는 데서 문제를 해결할 수 있다고 말한다. 흔히 외부에서 공격이 들어오거나 비난이 쏟아질 때, 어떻게 해서든 상대의 마음에 들고자 내 행동을 수정하려고 발버둥 친다. 그러나 소모적인 비난을 건강하게 무시하는 것이야말로 불편한 인간관계를 해소하는 유일한 해답이다. 책에서 말하는 ‘상처받을 용기’란 나를 아껴주는 사람에게 집중하고, 나에게 상처를 주는 사람에게 끌려다니지 않는다는 것을 뜻한다.",1,국내도서-자기계발
23,9788947529877,15182767,제로 투 원,"14,400원",800원,피터 틸/블레이크 매스터스/이지연,한국경제신문사(한경비피),"《제로 투 원》은 성공한 창업자 피터 틸이 새로운 것을 창조하는 회사를 만들고, 미래의 흐름을 읽어 성공하는 법에 대해 말하는 책이다. 0에서 1이 되는 것은 ‘새로운 것을 창조하는 것’을 말한다. 뭔가 새로운 것을 만들면 세상은 0에서 1이 되며, 새로운 것을 창조하는 회사를 만들어야 성공할 수 있다. 성공한 기업과 사람들은 아무도 생각하지 못한 곳에서 새로운 가치를 찾아낸다. 기존의 모범 사례를 따라하고 점진적으로 발전해 봤자 세상은 1에서 n으로 익숙한 것이 하나 더 늘어날 뿐이다. 그는 경쟁의 함정에 빠지지 말고, 독점기업이 되어야한다고 주장한다. 그리고 명쾌한 논리와 다양한 사례를 들어 지금까지 당연한 통념으로 여겨졌던 ‘독점은 시장경제에 해롭다’는 주장을 정면으로 반박한다. 그동안 우리가 경쟁 때문에 발전한다고 생각했던 것은 경제학자들과 교육 시스템을 통해 주입된 이데올로기일 뿐이라는 것이다.",1,국내도서-경제 경영
24,9788941914204,15151137,공지영의 수도원 기행 2,"15,120원",840원,공지영,분도출판사,"13년 만에 출간되는 공지영의 수도원 기행 그 두 번째 이야기. 수도원 기행 첫 권에서 작가는 18년 만에 교회와 신앙 그리고 하느님의 품으로 돌아왔다고 밝혔다. 그리고 한 달간의 유럽 수도원 기행을 통해 자신과 인간, 신에 대한 성찰을 담담히 풀어냈다. 수도원 기행 두 번째 이야기는 그 연장선상에 있다. 하지만 13년의 부침과 여러 사건을 통해 그녀의 신앙과 하느님 체험은 더 깊어졌다. 한국과 미국 그리고 유럽의 수도원 배경으로 그녀의 진솔한 삶의 이야기가 펼쳐진다.",1,국내도서-에세이
25,9788926798270,15347781,역시 내 청춘 러브코메디는 잘못됐다 6.5,"7,380원",410원,와타리 와타루,디앤씨미디어(D&C미디어),"문화제가 끝난 직후. 하치만을 비롯한 봉사부 3인방은 「신 나는 체육대회를 만들고 싶다」는 학생회장 시로메구리 메구리의 의뢰를 거들게 되지만, 아직 체육대회 실행위원장도 정해지지 않은 상황. 그 결과 문화제 때도 실행위원장을 맡았던 사가미 미나미가 그 자리에 추대되는데……. TV 애니메이션 시리즈 중 작가가 직접 각본을 쓴 번외편 「그러니 그들의 축제는 끝나지 않는다.」를 토대로 한 특전 소설을 문고본용으로 새롭게 다듬어 재구성한 한 권. 드라마 CD 포함 한정판에 들어간 ⑨권 직후의 크리스마스 파티 에피소드의 소설판도 추가 수록.",1,국내도서-만화/라이트노벨
26,9788995501443,1403766,꾸뻬 씨의 행복 여행,"12,150원",670원,프랑수아 를로르,오래된미래,"마음의 병을 앓고 있는 사람들을 치료하던 정신과 의사가 행복의 참된 의미를 찾아 여행을 떠난다는 소설이다. 이 소설의 주인공처럼 저자는 정신과 의사이다. 늘 불안한 심리 상태로 살아가는 사람들을 지켜보면서 어떤 심리학적 설명보다 한 편의 이야기가 더 사람의 마음을 움직일 수 있다고 생각했고, 자신의 환자들을 진료하며 얻은 경험과 생각들을 바탕으로 소설을 썼다. 현재 12개국의 언어로 번역되어 현대인의 복잡한 심리의 핵심을 짚어내면서 누구나 공감할 수 있는 이야기로 사람들의 마음을 움직이고 있다....",1,국내도서-소설/시/희곡
27,9788993964844,14049338,싸드 THAAD,"12,780원",710원,김진명,새움,"왜 지금 저들은 한반도에 싸드를 논하는가? “받으면 중국의 적, 받지 않으면 미국의 적. 그렇다면 우리의 선택은?” 세계은행 연구원으로 능력을 인정받으며 승승장구하던 리처드 김의 갑작스러운 죽음. 원인을 쫓던 변호사 최어민은 그의 죽음에 싸드(Terminal High Altitude Area Defense, 고고도 미사일 방어체계)가 관련되어 있다는 걸 알게 된다. 그러나 너무도 분명하게 눈에 보이는 건 오히려 의심해야 하는 법. 리처드 김이 쫓았던 것은 더 큰 어떤 것, 단순한 미사일 방어체계가 아닌 거대한 어떤 그림이었다. 리처드 김이 본 것은 과연 무엇이란 말인가? 미국도 한국 국방부도 표면적으로는 북한을 방어하기 위한 것이라고 말하는 싸드. 그러나 사실은 다르다. 남한에 싸드를 배치하면 중국의 모든 대륙간탄도탄은 무용지물이 된다. 중국의 공격적 미사일 시스템을 완전히 봉쇄할 수 있는 것이다.",1,국내도서-소설/시/희곡
28,9788934969006,14636381,구글은 어떻게 일하는가,"14,220원",790원,에릭 슈미트/조너선 로젠버그/앨런 이글/박병화,김영사,"출간 즉시 아마존 베스트셀러! 한국·미국 동시 출간! 영국, 중국, 일본 등 전 세계 17개국 판권계약! 올해 절대 놓쳐서는 안 될 단 한 권의 비즈니스 명저! 10년 만에 인류의 삶을 바꾼 기업. 직장인이 꼽은 가장 일하기 좋은 회사. [포춘] 선정 기업 브랜드 가치 세계 1위. 10억 명의 구글 맵 사용자. 구글 안드로이드 스마트폰 80% 점유. [타임] 선정 최고 발명품 구글 글라스. “상상할 수 없는 것을 상상하라!” 최고의 비즈니스 리더 에릭 슈미트가 최초로 공개하는 세상에서 가장 혁신적이고 미래 지향적인 기업 구글의 혁신전략과 성공법칙 그리고 미래기업의 조건. 전 세계 리더들의 눈과 귀를 사로잡은 경영전략 바이블! “지금 구글이 실행하는 방식, 추구하는 전략, 꿈꾸는 비전은 기업뿐만 아니라 우리 자신이 찾고 있는 바로 그 대안이다.",1,국내도서-경제 경영
29,9788954633994,15457498,마왕 신해철,"15,120원",840원,신해철,문학동네,"영원한 마왕, 우리 시대 불멸의 뮤지션 신해철 그가 우리 곁에 남기고 간 글들 이 책은 너무나 안타깝고 슬프게도 우리 곁을 갑작스레 떠난 뮤지션 신해철이 오랫동안 틈틈이 써온 글을 모은 유고집이다. 유족의 뜻에 따라 펴내게 된 이 유고집에는 어린 시절부터 청년 시절 이야기, 그리고 그의 음악관과 세계관을 엿볼 수 있는 내밀한 고백들이 담겨 있어, 우리 대중음악사에 거대한 족적을 남긴 한 인물의 자전적 기록으로서도 그 가치가 소중하고 특별하다. 그만의 독보적인 음악 세계, 거침없는 언변, 세상을 보는 정의롭고 따뜻한 눈과 마음을 지녔던 뮤지션 신해철. 그가 대중의 마음을 사로잡을 수 있었던 것은 삶과 사회의 가식을 걷어내고 그 진면목을 보고자 했던 예술가의 비타협적 정신이 형형하게 숨쉬고 있었기 때문임을 그의 글들을 통해 확인하게 될 것이다.",1,국내도서-에세이
30,9788965420194,9008595,해커스 토익 Listening,"16,920원",940원,데이비드 조,해커스어학연구소,토익 리스닝의 기본서. 최신 토익 출제 경향의 철저한 분석을 바탕으로 문제 해결 전략을 제시하고 문제를 풍부하게 수록했다. 진단고사로 취약점을 파악하고 자신에게 맞는 학습법을 계획해 기본기를 다지고 실적 감각과 점수를 높이도록 안내한다. 받아쓰기&쉐도잉(듣고 따라하기) CD가 수록되어 교재의 내용을 완전히 체득하도록 했다. 상세한 해설집에는 문제 해설과 함께 모든 문장 속의 어휘와 표현을 함께 정리했다. 무료 온라인 실전모의고사(www.Hackers.co.kr)와 무료 단어암기 MP3 & 진단고사 해설 강의(www.ChampStudy.com)를 제공해 다양한 콘텐츠를 활용하며 효과적으로 학습할 수 있다.,3,국내도서-국어 외국어 사전
31,9788958075486,15117765,태어나서 처음 하는 진짜 영어공부,"13,500원",750원,이혜영,DSL(뜨인돌),"영어의 기본기를 완성하기 위해서는 대략 6개월 정도가 필요하다. 이 책은 6개월 동안 뭘 해야 하는지, 어떤 내용을 공부해야 하는지, 어떤 마음가짐으로 공부해야 하는지 저자가 친근하게 자신의 경험을 토대로 이야기해 주는 에세이 형식의 본책과 사전 공부법, 문법 사항, 부사와 숙어 목록, 원서를 읽기 위해 필요한 단어 목록까지 실전 공부에 꼭 필요한 구체적인 과제가 담긴 트레이닝북으로 구성되어 있다. *트레이닝북은 분권이 아닌, 본책 안에 포함된 형태로 제공됩니다.",1,국내도서-국어 외국어 사전
