순위,ISBN,상품번호,상품명,판매가,YES포인트,저자,출판사,설명,출고예상일,관리분류
11,9788954618984,7420669,천 번을 흔들려야 어른이 된다,"12,600원",700원,김난도,오우아,"200만 부 돌파를 앞둔 멘토링 에세이의 신화 『아프니까 청춘이다』 그후, 대한민국이 열광한 경청과 공감의 멘토 ‘란도샘’이 돌아왔다! 『아프니까 청춘이다』 그후, ‘이제 흔들리며 세상에 첫발을 내딛은 청춘’에게 주는 김난도의 인생 멘토링. 청춘의 불안을 지나 세상 속에서 뜨거운 볕을 맨몸으로 견디며 흔들리고 있는 어른아이들을 위한 ‘란도샘’의 가슴 벅찬 인생 멘토링이 시작된다. '아픈 청춘'을 지나 사회에 발을 내딛은 이들, 생물학적 나이로 25세에서 35세 사이의 '어른아이'들이 겪는 아픔은 학창 시절에 비할 바가 아니다. 이제는 아픈데도 아프다는 말조차 하지 못하며 일과 사랑, 가족, 인간관계, 자아실현 사이에서 힘겨운 저글링을 해야 하는 만만찮은 ‘어른의 삶’이 기다리는 것이다.",1,국내도서-에세이
12,9788901153728,8287120,"안녕, 친구야","11,700원",650원,강풀,웅진주니어,"세상 모든 은총이에게 들려주는 강풀 아빠의 첫 그림책 함박눈이 내리는 밤, 혼자 잠이 깬 아이는 집을 잃은 아기 고양이를 만났어요. 고양이 집을 찾아 떠나는 둘만의 비밀스런 모험은 이렇게 시작됩니다. 둘은 길에서 커다란 개, 작은 생쥐, 검은 고양이를 만나 이야기를 나눕니다. 세상으로부터 닫혀 있던 이들이 마음의 문을 열고 세상을 향해 손짓하는 따뜻한 이야기입니다.",1,국내도서-유아
13,9788901152219,7997481,DEATH 죽음이란 무엇인가,"15,120원",840원,셸리 케이건/박세연,엘도라도,나는 ‘반드시’ 죽을 것이다 그렇다면 나는 ‘어떻게’ 살아야 하는가? 17년 연속 예일대 최고의 명강의 ‘DEATH’가 책으로 나왔다. 하버드대 ‘정의(JUSTICE)’및 ‘행복(HAPPINESS)’과 함께 ‘아이비리그(Ivy League) 3대 명강’으로 불리는 강의다. 그동안 우리가 생각해왔던 심리적 믿음과 종교적 해석을 완전히 배제하고 오직 논리와 이성으로 죽음의 본질과 삶의 의미를 고찰한다. 하버드대 마이클 샌델(Michael Sandel)과 더불어 미국을 대표하는 현대 철학자로 불리는 셸리 케이건(Shelly Kagan) 교수는 이 책에서 다소 무겁고 어둡게 흘러갈 수 있는 주제를 토크쇼 사회자에 비견되는 특유의 유머감각과 입담으로 흥미롭게 풀어간다. 고대에서 현대까지 방대한 철학사를 다루면서도 난해한 철학용어를 거의 사용하지 않는 그만의 교수법은 “대중철학 강의의 새로운 지평을 열었다”고 평가받고 있다.,1,국내도서-인문
14,9788956056203,8182274,내가 보고 싶었던 세계,"12,600원",700원,석지영/송연수,북하우스,"하버드법대 최초 아시아여성 종신교수 석지영의 첫 에세이, 『내가 보고 싶었던 세계』! 발레, 피아노를 전공한 청소년기를 거쳐 예일대에서 프랑스문학을 전공하고, 옥스퍼드에서 문학박사 학위를 땄다. 이후 진로를 확 바꾸어 하버드법대에 진학하여 법률서기직, 검사직을 통해 진짜 현실의 법 세계를 경험하고, 2006년 한국계 최초로 하버드대 법대 교수에 임용되었다. 이후 4년 만인 2010년, 교수단 심사를 만장일치로 통과, 아시아여성 최초로 하버드법대 종신교수로 선출되었다. 『내가 보고 싶었던 세계』의 저자 석지영, 그녀를 소개하는 수식어는 이토록 길다. 석지영 교수가 한국 독자들을 위해 처음으로 쓴 에세이집인 이 책에는, 인문학ㆍ예술ㆍ 법 등 석지영을 만든 지식과 교양의 커리큘럼이 가득 담겨있다.",1,국내도서-에세이
15,9788994343921,8298696,내 인생에 용기가 되어준 한마디,"11,700원",650원,정호승,비채,"“인생의 사막에서 그래도 살아갈 힘을 얻는 것은 ‘한마디’라는 우물이 있기 때문입니다.” 시인 정호승, 7년 만에 내놓은 신작 산문집으로 용기를 전하다! 30만 독자의 사랑을 받은 베스트셀러 『내 인생에 힘이 되어준 한마디』이후 7년간의 기다림과 산고 끝에 정호승 시인이 신작 산문집 『내 인생에 용기가 되어준 한마디』로 우리 곁에 돌아왔다. 저자가 사무치도록 마음에 담아둔 한마디를 매 꼭지마다 던지고 그에 얽힌 이야기를 서술하는 형식으로, 신문이나 잡지에 실리지 않았던 작품만을 모은 신작 산문집이다. 시인 정호승은 ‘펴내는 글’에서 자신만의 한마디를 인생의 고비에 선 많은 사람들과 나누고 싶어 이 책을 쓰게 되었다고 고백한다. 고통의 가치와 일상의 행복에 대해, 그 깨달음의 순간들에 대해 이야기하는 시인의 어조는 전작과 크게 다르지 않지만, 좀 더 섬세하고 깊어졌다.",1,국내도서-에세이
16,9788972882435,1428195,파이 이야기,"12,600원",700원,얀 마텔/공경희,작가정신,"2013년 1월 3일 세계적인 감독 이안의 3D영화 국내 전격 개봉! 스크린에서 요동치는 황홀한 상상력을 만나다 행복한 유년시절을 보내온 인도 소년 파이. 그러나 지금 그는 태평양 한가운데 홀로 떠 있다. 앞에는 커다란 호랑이, 밑에는 상어가 다니고, 폭풍우가 쏟아진다. 파이는 호랑이에게 잡아 먹히지 않기 위해, 호랑이가 죽고 혼자 남지 않기 위해 필사적으로 물과 먹이를 준비한다. 낯선 곳에서 펼쳐질 새로운 삶에 대한 기대로 한껏 부풀었다가 사랑하는 가족을 한순간에 몽땅 잃어버리고, 겨우 살아남았나 했더니 언제 자기를 잡아먹을지 모를 벵골 호랑이와 공존 아닌 공존을 해야 하는 상황에 놓인 인도 소년 파이. 절망의 순간에 이르러 희망을 찾은 이 소년의 이야기는 세대를 뛰어넘어 모든 이들에게 많은 의미를 던져준다. 『파이 이야기』는 흥미진진함과 재미를 듬뿍 담은 동시에, 궁극적인 신념과 희망을 이야기하며 많은 것을 생각하게 하는 소설이다.",1,국내도서-소설/시/희곡
17,9788950946210,8283157,"불혹, 세상에 혹하지 아니하리라","13,500원",750원,신정근,21세기북스,"40대를 지나면서 혹하지 말아야 할 ‘나이 듦’, ‘욕심’, ‘편견’ 등의 주제와, 마음껏 혹해야 할 ‘초발심’, ‘용기 있는 삶’, ‘나누며 사는 삶’ 등 우리가 살면서 한번쯤 생각해봤을 법한 주제에 질문을 던진다. 그리고 이에 대한 답을 『논어』『장자』『중용』『시경』부터 『한비자』『세설신어』『성학집요』까지 40여 권이 넘는 동양고전에서 찾았다. 1부 ‘불혹, 혹하지 아니하리라’에서는 나이 듦, 술, 탐욕, 쾌락, 무리, 편견, 권위와 같이 40대가 경계해야 할 7가지 키워드를 제시하고, 2부 ‘유혹, 혹해도 좋지 아니한가’에서는 초발심, 용기, 진정성, 공감, 의미 있는 삶, 아름다움, 나누며 사는 삶과 같이 40대라면 혹해야 할 7가지 주제에 대해 풀어나간다. 예를 들어 ‘노화’ 즉 ‘나이 듦’에 대해 고민해보지 않은 사람이 없을 것이다.",1,국내도서-자기계발
18,9788901154091,8389451,나는 죽을 때까지 재미있게 살고 싶다,"12,600원",700원,이근후/김선경,갤리온,"죽음의 위기를 몇 차례 넘기고 일곱 가지 병과 더불어 살아가면서도 늘 유쾌한 노(老)학자와 베스트셀러 『서른 살엔 미처 몰랐던 것들』의 저자 김선경이 만나 함께 쓴 나이 듦의 지혜 50년간 정신과 전문의로 환자를 돌보고 학생들을 가르쳐 온 이근후 이화여대 명예교수가 ‘어떻게 살 것인가’를 고민하는 후배들에게 전하는 나이 듦의 지혜. 왼쪽 눈의 시력을 완전히 잃고 일곱 가지 병과 함께 살아가면서도 76세의 나이에 최고령이자 수석으로 사이버 대학을 졸업하고, 삼 대 열세 가족과 한집에서 대가족을 이루어 사는 등 누구보다 즐겁고 재미있는 노년을 보내고 있는 노학자가 80년 인생을 살아오며 배운 인생의 통찰을 전달한다. 이 책을 엮은이는 20만 명 독자의 마음을 사로잡은 『서른 살엔 미처 몰랐던 것들』의 저자 김선경으로, 본격적으로 40대에 접어들어 “나는 어떻게 나이 들어 갈 것인가”를 고민한 끝에 이근후 명예교수와 함께 이 책을 펴냈다.",1,국내도서-에세이
19,9788965132288,8491738,어떻게 살 것인가,"13,500원",750원,유시민,생각의길,"대중적 글쓰기로 많은 독자들의 사랑을 받았던 유시민이 스스로 가장 자기답다고 생각하는 모습으로 돌아왔다. 정치인 유시민에 가려져 있었던 자연인 유시민, 지식인 유시민의 사람과 자연, 사회와 역사에 대한 생각을 온전하게 보여준다. 이 책을 쓰는 작업은 그에게 자신의 미래를 새롭게 고민하고 설계하는 과정이었으며, 그는 책의 결론에 부합하는 결정을 내렸다. 자기다운 삶, 자신이 원하는 인생을 살기로 한 것이다.",1,국내도서-인문
20,9788996991304,8276479,나는 내일을 기다리지 않는다,"12,600원",700원,강수진,인플루엔셜,"20대 여성이 가장 존경하는 여성 1위! CEO가 뽑은, 13시간 미국행 비행기 옆자리에 앉고 싶은 여성 1위! 아주 작은 운도 없었다 열정까지 통제하는 강수진의 열정수업 ! 강수진의 삶을 살펴보면, 동양인 최초 스위스 로잔 발레 콩코르 우승, 동양인 최고 독일 슈투트가르트 발레단 입단 등 삶 안에 최초가 가득하다. 하지만 온갖 최초를 거머쥔 그녀가 최고로 많이들은 말은 '넌 안 돼', '네가 할 수 있을까?'라는 부정적인 말들이었다. 그녀는 매일 혼자 빈 무대에서 연습을 했고, 그게 쌓여 20만 시간이 되었다. 사람들은 20만 시간 동안 그녀에게 부정적인 이야기를 했지만, 그녀는 20만 시간 동안 연습했다. 이제 부정적인 말을 했던 사람들은 무대 위에서 아름답게 날아오르는 그녀의 공연을 지켜보며 박수를 치고 있다. 그녀는 지금 이 순간 아름다운 모습을 보여주기 위해 지난 20만 시간을 준비한 것이다.",3,국내도서-자기계발
21,9788965420217,5273111,해커스 토익 보카 Vocabulary,"12,250원",130원,데이비드 조,해커스어학연구소,"주제별 연상학습 기능을 수행하는 구성으로 30일만에 토익 기출 단어를 섭렵할 수 있도록 하고 있다. 파트별 선별 학습으로 자신의 취약파트를 전략적으로 강화할 수 있도록 하였고, 반복 학습을 위한 엄선된 퀴즈와 실전문제를 통해, 효율적으로 학습할 수 있도록 하였다. 해커스토익 사이트(www.hackers.co.kr)와 챔프스터디 사이트(www.champstudy.com)를 통해 피드백과 온라인 자료를 받을 수 있도록 하였고, 다양한 MP3 버전을 통해, 입체적인 공부를 할 수 있도록 하였다....",3,국내도서-국어 외국어 사전
22,9788954428453,8313689,특별한 배달,"10,350원",570원,김선영,자음과모음,"“Why I am Here?” 나는 왜 여기에 있지? 지금 이 자리는 나의 욕망과 선택에 의해 다다른 것. 그 누구보다 나의 책임이 가장 크다. 『특별한 배달』은 제1회 자음과모음 청소년문학상을 수상한 김선영 작가의 『시간을 파는 상점』의 후속작이다. 지난 12월 말부터 EBS 라디오 연재소설에서 탤런트 이민우 씨의 낭독으로 연재되며 재미있다는 호평을 얻었고, 출간일을 기다리는 많은 독자들의 기대 속에 태어나는 작품이다. “선택하지 않은 것도 선택이다”라는 말이 있다. 청소년들은 지금 자신의 처한 현실이 자신의 의지가 아닌, 오롯이 어른들에 의해 주어졌다고 생각하며, 절망하기도 한다. 그것은 진실이기도 하지만 한편으로는 책임 전가를 할 수 있는 좋은 구실이 되기도 한다. 지금의 내가 처한 현실은 나와 타인, 사회가 복합적으로 만들었다고 볼 때 그중 나의 책임은 전혀 없는 것일까.",2,국내도서-청소년
23,9788950945220,8241595,마법천자문 24,"8,820원",490원,올댓스토리/홍거북,아울북,"광명계에서의 모험, 그 1막! 태극철권 쟁탈전이 시작된다! 우연히 보리도사를 만나 수제자가 되기로 한 후 대마왕에게 '마법천자문'이 넘어가지 않도록 승부를 벌이는 손오공의 옥황계를 넘어 광명계까지 신나는 모험을 통해 재미있게 한자를 배워나가도록 구성한 한자학습만화입니다다. 특히 '이미지'를 통해 한자의 소리와 뜻과 모양을 한꺼번에 익히는 이미지 학습의 원리를 구현했습니다. 한자를 스스로 공부할 수 있는 바탕을 마련해줄 것입니다.",3,국내도서-어린이
24,9788954620437,8297953,롤리타,"11,700원",650원,블라디미르 나보코프/김진준,문학동네,"언어의 마술사, 나보코프의 최고 걸작을 새로운 번역으로 만난다 세계문학의 최고 걸작이자 언어의 마술사로 불리는 나보코프가 자신의 작품 중 가장 좋아한 『롤리타』는 열두 살 소녀를 향한 중년 남자의 사랑과 욕망을 담고 있다. 열세 살 때 자신이 처음 사랑한 여자친구가 병에 걸려 세상을 떠나자 이십 년 넘게 그 연인을 가슴에 품고 살아가는 험버트 험버트(H.H). 이루어지지 못한 첫사랑의 후유증으로 그는 사춘기 이전이나 사춘기에 접어든 9세에서 14세에 이르는, 그가 님펫이라고 부르는 여자아이들의 매력에 이끌리고, 그들에게 사랑의 욕망을 느끼게 된다. 그러던 어느 여름날, 서른일곱 살의 험버트가 치명적인 매력과 마력을 가진 열두 살 소녀 롤리타를 만나 그녀에게 완전히 매혹당하면서 그들 앞에 잔혹한 운명이 예고된다. ‘롤리타’란 이름의 호명에서 시작된 소설 『롤리타』는 ‘나의 롤리타’를 다시 호명하는 것으로 끝이 난다.",1,국내도서-소설/시/희곡
25,9788976820532,830,삐뽀삐뽀 119 소아과,"26,820원","1,490원",하정훈,그린비라이프,"육아상식에 관한 모든것을 담았다. 이 책은 아이가 아플때 가정에서 할 수 있는 응급처지법, 육아 상식을 총망라했다. 아기의 질환을 엄마 눈으로 확인 할 수 있는 원색 슬라이드를 실어 세세한 부분까지 체크해 볼 수 있다.",3,국내도서-가정 살림
26,9788956592015,8371805,글로벌 트렌드 2030,"13,500원",750원,미국 국가정보위원회/이미숙/박지니/이현정,예문,"CIA, FBI, NSA 등 16개 美 최고 정보기관이 참여하고 미국 국가정보위원회가 4년에 걸쳐 준비한 미래전망 보고서 미국 16개 정보기관의 수장 격이자 사실상의 국내 및 대외정책 컨트롤타워인 국가정보위원회(NIC)가 향후 20년의 세계 정치, 경제, 외교, 안보, 자원 등의 거시적 동향과 전망을 미루어본 책이다. 인구 문제, 정보 통신, 과학기술, 국제 분쟁, 테러리즘, 자연재해 등의 문제도 망라했고, 한중일 그리고 북한을 중심으로 한 동아시아 정세, 유럽연합의 미래, 이슬람권과 관련한 문제 등 여러 민감한 쟁점들도 빠뜨리지 않았다.",3,국내도서-경제 경영
27,9788952787590,176008,샬롯의 거미줄,"9,900원",550원,엘윈 브룩스 화이트 /김화곤/가스 윌리엄즈,시공주니어,너무 작게 태어났다는 이유 하나로 죽임을 당할 뻔한 꼬마 돼지 윌버가 너무 불공평하다며 항의하는 여자아이에 의해 목숨을 건지고 샬롯이라는 이름의 거미의 도움으로 '대단한 돼지' '근사한 돼지' '눈부신 돼지' 그리고 마침내 '겸허한 돼지' 가 되는 이 이야기는 무엇보다도 샬롯과 윌버가 서로의 삶을 '승격' 시켜주는 굉장한 우정의 이야기이다.,1,국내도서-어린이
28,9788960652859,8097839,그래도 사랑하라,"12,600원",700원,전대식 편,공감,"아름다운 죽음, 아름다운 마무리가 남긴 영원한 가르침 『그래도 사랑하라』 선종하기 전 김수환 추기경은 죽음을 준비하는 한 인간의 가장 아름다운 마무리가 무엇인지를 보여주었다. 추기경의 마지막 모습은 죽음을 통해 삶을 가르치는 메시지가 담겨 있다. 어떻게 죽을 것인가는 곧 어떻게 살 것인가와 다르지 않다는 것을 알게 한다. 『그래도 사랑하라』는 아직 김수환 추기경을 잊지 못하는 이들을 위해 엮어낸 사진에세이집이다. 평화방송, 평화신문 사진 기자로 20여 년 재직하며 올 3월, '김수환 추기경 선종 3주기 추모사진전시회'를 열었던 저자는, 전시회장을 찾는 수많은 이들의 뜨거운 마음을 담아 이번 사진에세이집을 펴냈다. 에세이집에 생생하게 살아있는 추기경의 메세지는 단순하다. 수많은 좌절과 고뇌, 상처가 따르는 험난한 세상 속에서, 외로운 존재로 남지 말고 '서로 사랑하라'는 것이다.",3,국내도서-에세이
29,9788965700036,4447549,아프니까 청춘이다,"12,600원",700원,김난도,쌤앤파커스,"아프고 어렵기 때문에 좋은 것, 청.춘. 수많은 청춘의 마음을 울린 김난도 교수의 인생 강의실 서울대학교 학생들이 뽑은 최고의 명강의의 주인공 김난도 교수가 들려주는 영혼을 울리는 따뜻한 위로의 이야기, 머리를 내리치는 따끔한 죽비 같은 이야기를 들려준다. 부단히 스펙을 쌓고 취업관문을 두드리고 사회초년생으로서 적응해가고 있지만, 미래는 여전히 한 치 앞을 내다볼 수 없는 한국의 청춘들에게 전하는 위로와 격려의 메시지다.",3,국내도서-에세이
30,9788990700582,3103556,해커스 토익 Reading 리딩,"17,860원",190원,데이비드 조,해커스어학연구소,"문법 · 독해 · 어휘에서 실전까지 대비한 토익 기본서 최신 경향을 반영하여 문법, 독해, 어휘를 종합 구성한 토익 리딩의 기본서. 또한 많은 최신의 실전문제를포함하고 있는 실전서이기도 하다. Grammar 섹션의 일목요연한 포인트 문법설명과 Vocabulary/Reading 섹션의 출제유형 및 핵심 전략으로 토익의 경향을 정리한 후, 실전보다 더 실전다운 토익 문제를 풀어봄으로써, 가장 효율적이고도 확실한 방법으로 토익실전을 대비할 수 있도록 하였다.",3,국내도서-국어 외국어 사전
31,9788954428361,7967643,여울물 소리,"13,500원",750원,황석영,자음과모음,"“이야기는 무엇인가, 무엇 때문에 생겨나나, 무엇을 위해서 존재하나, 어떤 것이 남고 어떤 것이 사라지나?” 1962년 『사상계』에 「입석부근」을 발표하며 작품 활동을 시작한 황석영이 올해로 등단 50주년을 맞았다. 대한민국의 근현대사와 함께 해온 그의 문학 인생 50년을 되돌아보면 단 한 순간도 평범했던 적은 없었다. 격동의 역사 속에서 단 한 번도 직면한 현실을 피하지 않고 맞서며 주옥같은 작품을 탄생시켰던 그가 등단 50주년을 맞아 신작 장편소설 『여울물 소리』를 발표한다. 황석영이 우리 식의 '이야기'에 대해 본격적으로 고심해온 것은 그의 후반기 문학이라고 할 수 있는 출옥 이후부터이다. 이전 산문의 습관들을 해체한 『오래된 정원』을 시작으로 그 뒤 연이어 발표한 『손님』, 『심청』, 『바리데기』 등에은 우리 ‘이야기’를 어떻게 하면 형식과 내용 모두 지금의 현실 속에서 자연스럽게 녹여낼 수 있을 것인가에 대한 작가의 고심이 녹아있다.",3,국내도서-소설/시/희곡
