순위,ISBN,상품번호,상품명,판매가,YES포인트,저자,출판사,설명,출고예상일,관리분류
11,9788954427173,6699994,시간을 파는 상점,"9,900원",550원,김선영,자음과모음,지난해(2011년 연말) 제1회 자음과모음 청소년문학상 응모작 중 단연 돋보임으로써 심사위원들의 만장일치로 선정된 작품이다. 당선작은 우리나라 청소년문학을 한 단계 끌어올릴 수 있는 힘을 가지고 있는 작품이라고 심사위원들의 극찬을 받았다. 이 작품은 흐르는 시간이라는 소재를 다루고 있다. 다분히 철학적이고 관념적일 수 있는 이야기를 놀랍도록 편안하고 재미있게 풀어내는 작가의 능력이 대단하다.,1,국내도서-청소년
12,9788993838220,6749995,나의 상처는 돌 너의 상처는 꽃,"7,650원",420원,류시화,문학의숲,"『그대가 곁에 있어도 나는 그대가 그립다』, 『외눈박이 물고기의 사랑』의 류시화 시인이 15년의 긴 침묵 후에 펴낸 세 번째 시집. 그동안 시 발표와는 거리를 둔 채 명상서적을 번역 소개하거나 변함없이 인도 네팔 등지를 여행하며 지내 온 시인이지만 사실 시는 언제나 그의 손 끝에 있었다. 그동안 쓴 350여 편의 시 중에서 가려낸 56편이 수록되어 있다. 꽃에게 손을 내미는 돌, 돌에게 말을 거는 꽃. ‘돌’과 ‘꽃’의 대화가 오가는 언어는 시인 류시화가 돌과 꽃에 새긴 기도문과 같다.",3,국내도서-소설/시/희곡
13,9788936433925,7167898,태연한 인생,"11,700원",650원,은희경,창비,"특유의 섬세한 시선과 지적이고 세련된 문장, 삶의 진실을 날카롭게 파헤치는 통찰은 늘 우리를 열광하게 해온 은희경 소설의 위력이다. 등단 16년, 매 작품마다 다양한 변신을 선보여온 그의 작품세계는 이제 더 깊어지고 여유로움마저 갖추었다. 2년 만에 선보이는 새 장편 『태연한 인생』은 그간 집적된 은희경 소설의 성취들이 고스란히 담긴 은희경 소설의 빛나는 정수를 보여준다. 사랑과 상실과 고독에 대한 빛나는 문장들이 다시 한번 우리를 은희경 소설의 매력에 빠져들게 한다.",1,국내도서-소설/시/희곡
14,9788950937911,7217944,마법천자문 22,"8,820원",490원,올댓스토리/홍거북,아울북,"손오공의 모험 이야기를 따라가면서 쓰기보다 뜻과 소리를 먼저 읽고 그림으로 한자를 보면서 학습할 수 있도록 한 한자 학습만화입니다. 마법의 주문으로 음과 훈을 읽기 때문에 재미있게 한자를 배울 수 있습니다. 각 권마다 새로 배우는 한자 20자와 복습 한자가 50회 가량 반복되며 8급에서 3급 한자가 함께 구성되어 있다. 쉬운 한자 속에서 어려운 한자까지 자연스럽게 배울 수 있게 했습니다. 반의어, 동의어 등 한자와의 관계를 함께 알려줌으로써 단어를 쉽게 조합하고 해석할 수 있도록 했습니다.",3,국내도서-어린이
15,9788954615228,6778057,십자군 이야기 3,"18,810원",390원,시오노 나나미/송태욱,문학동네,"“신이 그것을 바라신다!” vs “알라는 위대하시다!” 3차 십자군에서 새롭게 등장한 튜턴 기사단과 여전히 십자군 전력의 주축을 담당한 템플 기사단과 병원 기사단은 십자군 전쟁의 후반 한 세기에 주역으로 활동하게 된다. 십자군 전쟁 기간 내내 출신과 스타일의 차이와 라이벌 의식 때문에 협동해 싸운 적이 한 번도 없던 템플 기사단과 병원 기사단이지만, 1291년 팔레스티나에 마지막으로 남은 그리스도교의 도시 아코에서 벌어진 공방전 그 최후의 날에 두 기사단의 단장은 마치 등을 맞대고 싸우듯 함께 분투하다 최후를 맞이한다. 이후 명맥을 유지하는 튜턴 기사단이나 병원 기사단과는 달리 템플 기사단은 교황과 프랑스 왕에 의해 조직 자체가 완전히 와해되고 만다.",1,국내도서-역사
16,9791196045500,5982086,어떻게 원하는 것을 얻는가 밀리언 특별판,"14,400원",800원,스튜어트 다이아몬드/김태훈,8.0(에이트 포인트),"수없이 많은 찬사와 사례로 검증된 전설적 강의록, 20년 연속 와튼스쿨 최고 인기강의 선정 기념! 밀리언 특별판 출간! 2011년 11월 말 국내 출간되어 전국 서점가에 ‘협상’ 바람을 불러일으키고 이듬해인 2012년 ‘올해의 책’으로 선정된 뒤 지금까지도 스테디셀러로 무수한 독자들을 만나온 책, 연간 5만 달러가 넘는 MBA 학비를 내고도 쉽게 들을 수 없는 수업을 단 한 권으로 정리해 놀라움을 산 책, 매년 그 기록을 갱신하며 ‘20년 연속 와튼스쿨 최고 인기강의’라는 명예의 전당에 선 책! 『어떻게 원하는 것을 얻는가』를 꼭 6년 만에 밀리언 특별판으로 다시 선보입니다.",1,국내도서-자기계발
17,9788952764232,6240432,방황해도 괜찮아,"11,700원",650원,법륜,지식채널,"실천하는 종교인이자 즉문즉설(則問則說)을 통해 10대는 물론 노년에 이르기까지 세대를 넘나드는 인생의 멘토로서 메마른 세상에 행복 메시지를 전하고 있는 법륜 스님이 20~30대 청춘들을 만났다. 청춘들은 하나같이 “스님, 너무 괴로워요.”라고 말한다. 시험이나 취업 때문에, 이뤄지지 않는 사랑 때문에, 불안한 미래 때문에, 직장이나 사회라는 조직생활 때문에, 사람과 사람 사이의 관계 때문에, 결혼이라는 현실 때문에 겪는 갈등과 고민을 호소한다.",3,국내도서-에세이
18,9788932909349,3647046,그리스인 조르바,"11,520원",640원,니코스 카잔차키스/이윤기,열린책들,"20세기 문학의 구도자, 니코스 카잔차키스의 대표작 『그리스인 조르바』는 카잔차키스에게 세계적인 명성을 안겨 준 작품으로, 호쾌하고 농탕한 자유인 조르바가 펼치는 영혼의 투쟁을 풍부한 상상력으로 그려 내고 있다. 이 책의 주인공 조르바는 실존 인물로서, 카잔차키스는 『영혼의 자서전』에서 다음과 같이 이야기 한다. 「……힌두교도들은 '구루(사부)'라고 부르고 수도승들은 '아버지'라고 부르는 삶의 길잡이를 한 사람 선택해야 했다면 나는 틀림없이 조르바를 택했을 것이다…….",1,국내도서-소설/시/희곡
19,9788965700036,4447549,아프니까 청춘이다,"12,600원",700원,김난도,쌤앤파커스,"아프고 어렵기 때문에 좋은 것, 청.춘. 수많은 청춘의 마음을 울린 김난도 교수의 인생 강의실 서울대학교 학생들이 뽑은 최고의 명강의의 주인공 김난도 교수가 들려주는 영혼을 울리는 따뜻한 위로의 이야기, 머리를 내리치는 따끔한 죽비 같은 이야기를 들려준다. 부단히 스펙을 쌓고 취업관문을 두드리고 사회초년생으로서 적응해가고 있지만, 미래는 여전히 한 치 앞을 내다볼 수 없는 한국의 청춘들에게 전하는 위로와 격려의 메시지다.",3,국내도서-에세이
20,9788996016601,7013070,꿈꾸는 자는 멈추지 않는다,"12,600원",700원,전성철,아이지엠세계경영연구원(IGMbooks),"단 하루를 살더라도 자신의 꿈과 의지대로 자기답게 살아라! 꿈을 통해 젊은 시절의 방황과 아픔을 치유한 저자 전성철의 자전 에세이,『꿈꾸는 자는 멈추지 않는다』. 이 책은 웨이터, 빵공장 직공, 택시기사, 야적장 수위, 야채장수에서 CEO 1만 명의 스승이 되기까지 다양한 스펙트럼만큼이나 치열한 삶을 살아온 저자의 인생 이야기를 담은 에세이다.",3,국내도서-자기계발
21,9788990700582,3103556,해커스 토익 Reading 리딩,"17,860원",190원,데이비드 조,해커스어학연구소,"문법 · 독해 · 어휘에서 실전까지 대비한 토익 기본서 최신 경향을 반영하여 문법, 독해, 어휘를 종합 구성한 토익 리딩의 기본서. 또한 많은 최신의 실전문제를포함하고 있는 실전서이기도 하다. Grammar 섹션의 일목요연한 포인트 문법설명과 Vocabulary/Reading 섹션의 출제유형 및 핵심 전략으로 토익의 경향을 정리한 후, 실전보다 더 실전다운 토익 문제를 풀어봄으로써, 가장 효율적이고도 확실한 방법으로 토익실전을 대비할 수 있도록 하였다.",3,국내도서-국어 외국어 사전
22,9788950935665,6269335,남자의 물건,"13,500원",750원,김정운,21세기북스,"대한민국 남자를 행복하게 만드는 통쾌한 공감 프로젝트! 존재확인의 문화심리학, 『남자의 물건』 『나는 아내와의 결혼을 후회한다』,『노는 만큼 성공한다』를 통해 현대인들의 여가와 재미의 필요성을 인문·심리학적으로 흥미롭게 풀어낸 바 있는 김정운 교수. 그는 이 책에서 대한민국 남자들의 삶에 주목한다. 불안하고 갑갑한 대한민국 남자들의 진정성 있는 이야기를 통해 독자들 또한 자신의 이야기를 꺼낼 수 있도록, 그래서 자신의 존재 의미에 대한 확신을 갖도록 한다.",2,국내도서-자기계발
23,9788954613026,4346834,리딩으로 리드하라,"13,500원",750원,이지성,문학동네,"개인, 가족, 기업, 국가의 운명을 변화시키는 인문고전 독서의 가공할 위력! 아인슈타인, 뉴턴, 처칠, 에디슨이 사고뭉치에서 위대한 천재로 탈바꿈한 비결, 둔재들만 가던 소문난 삼류학교 ‘시카고 대학’이 노벨상 왕국이 된 사연, 카네기, 워런 버핏, 이병철, 정주영이 황금 손이 될 수 있었던 밑바탕, 알렉산더, 세종과 정조, 당 태종과 도쿠가와 이에야스 등 희대의 국가 경영자들의 공통점, 그 비밀은 모두 인문고전 독서에 있었다.",3,국내도서-자기계발
24,9788974255893,6737776,무지개 원리,"13,320원",740원,차동엽,국일미디어,"『무지개 원리』가 5년 만에 완전히 새로워진 모습으로 돌아왔다. 첫 판이 나온 지 5년 만에 전면 개정된 이번 책은 무지개 원리 일곱 가지를 보다 집중하여 설명하는 방향으로 구성을 대폭 조정했고, 이 시대 사람들의 문제의식과 고뇌를 새로이 편입하면서 많은 내용을 가감하면서 전면 달라졌다. 지난 5년간 독자들이 보내온 피드백을 깊숙이 반영한 결과이기도 하다. ‘무지개 원리’는 꿈을 성취한 사람들의 성공 요소를 통합하고 그 공통분모에서 일곱 가지 법칙을 찾아내어 정리한 ‘만사형통의 7법칙’이다.",3,국내도서-자기계발
25,9788965420217,5273111,해커스 토익 보카 Vocabulary,"12,250원",130원,데이비드 조,해커스어학연구소,"주제별 연상학습 기능을 수행하는 구성으로 30일만에 토익 기출 단어를 섭렵할 수 있도록 하고 있다. 파트별 선별 학습으로 자신의 취약파트를 전략적으로 강화할 수 있도록 하였고, 반복 학습을 위한 엄선된 퀴즈와 실전문제를 통해, 효율적으로 학습할 수 있도록 하였다. 해커스토익 사이트(www.hackers.co.kr)와 챔프스터디 사이트(www.champstudy.com)를 통해 피드백과 온라인 자료를 받을 수 있도록 하였고, 다양한 MP3 버전을 통해, 입체적인 공부를 할 수 있도록 하였다....",3,국내도서-국어 외국어 사전
26,9788954618175,6977220,사랑의 기초 세트,"19,800원","1,100원",알랭 드 보통/정이현,톨,"정이현 & 알랭 드 보통 공동기획 장편소설! “한국을 대표하는 젊은 작가, 그 독보적 선두”라는 수식으로 요약되는 사랑스럽고 매혹적인 작가 정이현. 위트와 지적 성찰이 결합된 우아하고 예민한 글쓰기로 현대를 살아가는 도시인의 일상과 감성을 정밀하게 포착해내는 작가 알랭 드 보통. 이들 두 작가는 ‘사랑, 결혼, 가족’이라는 공통의 주제 아래, 각각 젊은 연인들의 싱그러운 사랑과 긴 시간을 함께한 부부의 애틋한 사랑을 그린 장편소설을 집필하기로 하였다.",3,국내도서-소설/시/희곡
27,9788936472153,7091600,욕망해도 괜찮아,"12,820원",270원,김두식,창비,"『불편해도 괜찮아』, 『헌법의 풍경』, 『불멸의 신성가족』, 『교회 속의 세상, 세상 속의 교회』 등을 통해 사회 곳곳의 문제를 종횡무진 파헤쳐온 김두식 교수의 신간인 『욕망해도 괜찮아』는 역시 김두식만이 쓸 수 있는 욕망에 대한 이야기. 우리는 매일 욕망과 규범 사이에서 갈등한다. 저자는 평생 욕망을 억누르고 규범의 세계에서 살아온 자신의 삶을 돌아보며 욕망의 건강한 고백을 시도하며 스캔들, 학벌, 중산층문화 등 다양한 사회적 현상을 욕망이라는 관점에서 분석하고, 저자의 욕망에 대한 개인적 고백을 통해 우리 모...",2,국내도서-에세이
28,9788984371026,3906597,빅 픽처,"10,800원",600원,더글라스 케네디/조동섭,밝은세상,"진정 '나'를 위한 삶을 살고 싶었던 한 남자 이야기 영미작가이지만 프랑스를 비롯한 유럽에서 폭발적인 인기를 누리며 프랑스문화원으로부터 기사 작위까지 받은 작가 더글라스 케네디의 대표작. 눈을 뗄 수 없는 탄탄한 스토리, 긴장감 넘치는 전개가 돋보이는 이 작품은 진정 '나'를 위한 삶을 살고 싶었던 한 남자 이야기다. 벤과 갈수록 사이가 멀어지던 베스는 이웃집에 사는 사진가 게리와 혼외정사에 탐닉하고, 벤은 우연히 베스가 이웃집 남자 게리의 집에서 불륜행각을 벌이고 나오는 장면을 목격한다.",1,국내도서-소설/시/희곡
29,9788937484667,7007685,3차 산업혁명,"18,000원","1,000원",제레미 리프킨/안진환,민음사,"지금 세계 경제의 패러다임이 바뀌고 있다! 화석연료와 대량생산 경제구조 대신 기업, 정부, 시민사회를 위한 새로운 대안은 무엇인가 석유와 다른 화석 연료를 동력으로 한 산업혁명은 위험천만한 대단원을 향해 급격히 추락하고 있다. 가스와 식량 가격은 오르고, 실업률은 여전히 높고, 부동산 경기는 최악이고, 개인과 정부의 부채는 급상승하고, 그 회복은 한없이 더디다. 세계 경제가 역사상 두 번째 위기 국면에 부딪히면서, 인류는 지속 가능한 경제 계획을 간절히 원하게 되었다.",1,국내도서-사회 정치
30,9788954615204,5251171,십자군 이야기 1,"13,110원",270원,시오노 나나미/송태욱,문학동네,"""신이 그것을 바라신다."" 위력적인 이 한마디가 인류의 역사를 뒤흔들었다. 인류 역사상 200년이라는 가장 오랜 기간 동안 치러진 전쟁이자 세계 2대 종교가 격돌한 십자군 전쟁은 인류 역사의 대사건이다. ""신이 그것을 바라신다."" 이 위력적인 한 마디로 촉발된 십자군 전쟁은, 그러나 그 무엇보다 인간이 일으킨 전쟁이다. 십자군 전쟁은 인간들의 이야기인 것이다. 십자군 전쟁에서 역사가들이 광기와 사망자 수, 증오와 원한에 찬 비극의 기원을 발견했다면, 시오노 나나미는 인간의 욕망과 의지가 만들어낸 장대한 드라마를 발견하고, 그 빛과 어둠 속에서 매혹적인 인간 군상의 살아 있는 이야기를 압도적인 필치로 그려낸다. 시오노 나나미는 특유의 역사와 인간에 대한 깊이 있는 통찰과 이야기를 전개해나가는 박진감, 그리고 핵심을 곧바로 파고드는 직관적인 문장으로 독자들의 지적 상상력을 무한대로 자극한다.",3,국내도서-역사
31,9788990700568,3103577,해커스 토익 Listening 리스닝,"17,860원",190원,데이비드 조,해커스어학연구소,"유형별 접근을 통해 실전 공략한 토익 기본서 최신 경향을 반영하여 Part1에서 Part4까지 종합 구성한 토익 리스닝의 기본서이다. 또한 많은 최신의 실전문제를 포함하고 있는 실전서이기도 하다.각 파트별로 소개된 고득점 전략을 토대로 '기초 다지기'와 '실전 고수 되기'까지 토익 리스닝의 핵심을 단계별로 충분히 습득한 후, 풍부하게 수록된 실전 문제를 풀어봄으로써, 가장 효율적이고도 확실한 방법으로 토익실전을 대비할 수 있도록 하였다.",3,국내도서-국어 외국어 사전
32,9788976820532,830,삐뽀삐뽀 119 소아과,"26,820원","1,490원",하정훈,그린비라이프,"육아상식에 관한 모든것을 담았다. 이 책은 아이가 아플때 가정에서 할 수 있는 응급처지법, 육아 상식을 총망라했다. 아기의 질환을 엄마 눈으로 확인 할 수 있는 원색 슬라이드를 실어 세세한 부분까지 체크해 볼 수 있다.",3,국내도서-가정 살림
33,9788956055947,7014359,가까이,"11,520원",640원,이효리,북하우스,"""동물들이 행복해야 사람도 행복할 수 있어요."" 이효리와 순심이가 말하는 함께 살아가는 삶 대한민국 최고의 여성 뮤지션이자 엔터테이너, 스타일아이콘인 이효리가 입양견 순심이와 함께, 보다 즐겁고 행복한 삶을 이야기한다. 이 세상 가장 약한 존재인 동물들을 지켜야 우리도 행복할 수 있다고 이야기하며, 지금까지 만났던 여러 동물들, 그리고 순심이를 비롯한 식구 네 마리의 고양이와 함께하는 일상을 사진과 함께 전한다.",3,국내도서-에세이
34,9788972217459,6515542,똑똑한 오리기 놀이책,"10,800원",600원,김충원,진선아이,"아이의 상상력을 키우고 집중력을 높이는 ‘똑똑한 오리기 놀이책’ 오리기를 처음 시작하는 4~6세 유아의 난이도에 맞춰 동물과 식물, 사물의 재미있는 도안과 함께 오리기의 순서와 방법을 알려주는 미술워크북입다. 도안이 아주 쉽고 단순하기 때문에 어른의 도움 없이도 아이가 스스로 도안을 직접 그리고, 오리고, 붙이고, 접어서 멋진 작품을 완성할 수 있으며, 네모로 접기와 세모로 접기 등 여러 가지 접기 방법에 따라 작품의 완성 모습이 어떻게 바뀌는지 상상하고 경험할 수 있어요.",2,국내도서-유아
35,9788952765208,7074140,너의 내면을 검색하라,"12,600원",700원,차드 멩 탄/권오열/이시형,알키,"구글과 세계적인 석학, 티베트 선승들이 개발한 궁극의 감정조절 프로그램 최초 공개 구글의 초기멤버 저자 차드 멍 탄, 그는 스트레스를 다뤄 마음의 평화를 찾는 방법으로 명상이 제격이란 사실을 경험했다. 이후 이를 체계적인 매뉴얼로 만들기 위해 구글의 지원을 받아 전 세계 주요 신경과학자 및 심리학자, CEO, 심지어 선승들까지 불러모았다. 여기에 구글 천재들까지 합세시켜 누구나 짧은 시간 내에 일상 속에서 편하게 실행할 수 있는 백만 불짜리 프로그램을 개발했다. 이른바 「내면검색」이라 불리는 프로그램. 이 프로그램을 실제로 구글 직원들이 체험한 결과, 7주간 20시간의 교육만으로 기적 같은 삶의 변화가 일어났다. 감정조절능력이 높아진 것은 물론 그에 따라 자신감과 인간관계, 업무력, 리더십 문제가 연쇄적으로 해결된 것이다. 이 책은 바로 그 「내면검색」프로그램의 실질적인 효능과 구체적인 실행 매뉴얼을 담있다.",1,국내도서-자기계발
36,9788915102019,1972516,임신 출산 육아 대백과,"16,650원",920원,편집부 저,삼성출판사,"『임신 출산 육아 대백과』 2020년 개정판은 가이드 구성에 충실, 초보엄마들이 궁금해할만한 내용을 사진으로 꼼꼼하게 보여준다. 임신 중 요가, 산후조리, 육아의 기초(신생아 목욕시키기, 옷 입히기 등)의 과정을 사진으로 보여주어 슬라이드를 넘기듯 한눈에 육아의 기초를 알 수 있다. 임신, 출산, 육아의 각 단계를 시간 순서별로 나누어 Step 1부터 Step11로 구분해 필요한 부분을 쉽게 찾아볼 수 있다. 초보엄마들이 실수하기 쉬운 부분, 꼭 알아야 할 부분을 세심한 정보 박스로 정리해 놓치지 않고 볼 수 있게 했다. 귀여운 일러스트 표지를 채택하고 책에 비닐커버를 씌워 활용도를 높였다.",1,국내도서-가정 살림
37,9788970650340,1477636,논어,"13,500원",750원,공자,홍익출판사,"『논어(論語)』는 공자와 그 제자들이 세상사는 이치나 교육ㆍ문화ㆍ정치 등에 관해 논의한 이야기들을 모은 책이다. 그 안에는, 공자의 혼잣말을 기록해 놓은 것과 제자의 물음에 공자가 대답한 것, 제자들끼리 나눈 이야기, 당대의 정치가들이나 평범한 마을사람들과 나눈 이야기 등 다양한 내용이 포함되어 있다. 그래서 책의 제목이 『논어』가 되었다고 한다. 공자와 그 제자들이 토론한 이야기라는 의미이다....",3,국내도서-인문
38,9788950936358,6669855,마법천자문 21,"8,820원",490원,김현수/홍거북/김창환,아울북,"어른들도 알쏭달쏭한 한자들을 『마법천자문』 독자들은 술술 막힘 없이 읽어 갑니다. 단순히 아이들이 어른들 보다 배우는 속도가 빠르기 때문일까요? 비결은 '반복 학습'입니다. 두 번, 세 번 반복되는 『마법천자문』의 이미지 학습법입니다. 『마법천자문』은 각 권에 등장하는 새로운 한자 20자를 소개하면서 앞 권에서 배운 한자를 50회 이상 반복 학습할 수 있도록 기획되어 있습니다. 아이들이 책에 나오는 한자를 완벽하게 구사하기에 20자는 결코 적지 않습니다.",3,국내도서-어린이
39,9788950926298,4212690,생각 버리기 연습,"10,800원",600원,코이케 류노스케/유윤한,21세기북스,"생각하지 않고 오감으로 느끼면 어지러운 마음이 서서히 사라진다. 코이케 류노스케 스님이 전하는 생각 버리기 연습 우리를 괴롭히는 잡념의 정체를 짚어내며, 일상에서 바로 실천할 수 있는 생각 버리기 연습을 제시하는 책. 현재 일본에서 생각을 버리는 법에 대해 강연을 하며 폭발적인 인기를 얻고 있는 저자는 우리가 생각을 멈추기 어려운 이유를 이렇게 설명한다. 우리의 뇌는 자극을 추구한다.",3,국내도서-자기계발
40,9788963708737,6981834,[예스리커버] 좋은 엄마가 좋은 선생님을 이긴다 인성편,"11,700원",650원,인젠리,다산에듀,"400만 독자가 선택한 자녀교육서 최초의 밀리언셀러 아이의 모든 성장 과정과 환경을 만드는 존재, 엄마 『좋은 엄마가 좋은 선생님을 이긴다』는 출간되기 전부터 부모들에게서 입소문이 자자했했던 탁월한 자녀교육서이다. 원고를 미리 읽은 교육학 교수들도 감탄했으며, 중국에서는 출간된 후 3년 동안 베스트셀러 1,2위를 다투며 330만부가 판매되었고, 전 세계적으로 400만부가 판매되었다. 이 책의 저자 인젠리는 풍섬과 성적이 우수한 아이를 키워낸 엄마이자 가정교육 문제 연구 및 상담전문가이다.",1,국내도서-가정 살림
41,9788965743224,7078171,꿈이 그대를 춤추게 하라,"12,420원",690원,고도원,해냄,300만의 ‘마음 비타민’ 「고도원의 아침편지」의 주인장 고도원 작가의 신작. 치열한 현실의 한복판에서 다시 꿈을 자라게 하고 삶의 열정을 되살리는 지혜를 전하고자 한다. 책에는 마음돌봄이라는 화두 속에 「깊은산속 옹달샘」 명상센터를 운영하며 명상으로 제2의 인생을 열고 꿈너머꿈을 이루어온 저자의 다양한 경험과 통찰이 담겨 있다. 그 생생한 이야기를 통해 지쳐 있는 마음에 신선한 자극을 주고 가슴을 울리는 깨달음을 전함으로써 마침내 ‘꿈이 우리의 삶을 신명나게 춤추게’ 하도록 돕는다.,2,국내도서-에세이
