순위,ISBN,상품번호,상품명,판매가,YES포인트,저자,출판사,설명,출고예상일,관리분류
11,9788956056531,8840624,여덟 단어,"13,500원",675원,박웅현,북하우스,"『책은 도끼다』 의 저자이자 대한민국을 대표하는 광고인 박웅현이 인생을 살아가면서 한 번쯤 생각해보면 좋을 여덟 가지 삶의 단어들을 이야기한다. 삶의 기준을 왜 내 안에 둬야 하는지, 고전을 왜 궁금해야 하는지, 지금 이 순간을 충실히 살아야 하는 이유는 무엇인지 등 풍요롭고 행복한 인생을 위한 삶의 지혜가 책 곳곳에 녹아 있다.",1,국내도서-인문
12,9788958389576,5080931,은밀하게 위대하게 1,"9,900원",550원,최종훈,발해,"나는 들개로 태어나 괴물로 길러졌다. 2000:1의 경쟁률을 뚫고 남파한 북한의 엘리트 간첩, 주인공 원류환은 “남한의 최하계층 마을에 잠입하여 그 일원이 되고 그들의 생활 형태와 정치적, 군사적 성향 및 이념 등을 보고하라”는 지령을 받아 ‘동네바보’로 살아간다. 소박한 동네에 물들어 가는 그의 앞에 나타나는 북한 동료들. 조용하고 평범하던 일상이 점차 무너지기 시작하는데….",3,국내도서-만화/라이트노벨
13,9788958389675,5597111,은밀하게 위대하게 2,"9,900원",550원,최종훈,발해,"나는 들개로 태어나 괴물로 길러졌다. 2000:1의 경쟁률을 뚫고 남파한 북한의 엘리트 간첩, 주인공 원류환은 “남한의 최하계층 마을에 잠입하여 그 일원이 되고 그들의 생활 형태와 정치적, 군사적 성향 및 이념 등을 보고하라”는 지령을 받아 ‘동네바보’로 살아간다. 소박한 동네에 물들어 가는 그의 앞에 나타나는 북한 동료들. 조용하고 평범하던 일상이 점차 무너지기 시작하는데….",3,국내도서-만화/라이트노벨
14,9788982121975,8400589,그냥 덮어둘 일이지,"9,900원",550원,서정태/권혁재,시와,"90세 시인의 삶과 풍경 미당 서정주의 아우 우하 서정태 시인의 평생 두 번째 시집이 발간되었다. 서정태 시인의 시는 한결같이 정감 어리고 따뜻하다. 오랜 세월, 삶이라는 모진 풍파를 견뎌온 아흔의 고개에서 내려다보는 삶은 또 다른 모습을 사고 있다. 그는 시를 통해 하루하루 근근히 살아가는 우리네 세상살이를 따뜻하게 바라볼 수 잇는 또 하나의 시선을 선사한다. 더하여 미당과 우하, 고창 선운사를 향한 사모와 애정으로 시인의 노래를 카메라 렌즈를 통해 이미지로 여과한 권혁재의 사진은, 노장 시인의 관조와 젊은 사진작가의 열정이 합하는 완벽한 조화와 아름다운 하모니를 이룬다. 소박한 그의 생활이 정겹게 녹아 있는 여러 장의 사진을 통해 독자들은 숱한 고비들을 묵묵히 넘어 온 시인의 아흔 해를 고스란히 느낄 수 있을 것이다. 서정태 시인의 시는 고요하기 그지없다.",3,국내도서-소설/시/희곡
15,9791196045500,5982086,어떻게 원하는 것을 얻는가 밀리언 특별판,"14,400원",800원,스튜어트 다이아몬드/김태훈,8.0(에이트 포인트),"수없이 많은 찬사와 사례로 검증된 전설적 강의록, 20년 연속 와튼스쿨 최고 인기강의 선정 기념! 밀리언 특별판 출간! 2011년 11월 말 국내 출간되어 전국 서점가에 ‘협상’ 바람을 불러일으키고 이듬해인 2012년 ‘올해의 책’으로 선정된 뒤 지금까지도 스테디셀러로 무수한 독자들을 만나온 책, 연간 5만 달러가 넘는 MBA 학비를 내고도 쉽게 들을 수 없는 수업을 단 한 권으로 정리해 놀라움을 산 책, 매년 그 기록을 갱신하며 ‘20년 연속 와튼스쿨 최고 인기강의’라는 명예의 전당에 선 책! 『어떻게 원하는 것을 얻는가』를 꼭 6년 만에 밀리언 특별판으로 다시 선보입니다.",1,국내도서-자기계발
16,9788954609173,3636227,위대한 개츠비,"8,550원",470원,스콧 피츠제럴드/김영하,문학동네,"20세기 미국 문학을 대표하는 가장 탁월한 미국 소설 소설가 김영하의 번역으로 만나는 ‘젊은’ 개츠비 개츠비는 야심만만하지만 가난한 젊은 중위로 자신과는 출신 배경이 전혀 다른 상류사회의 여성 데이지와 꿈같은 사랑에 빠진다. 전쟁에 참전하면서 데이지와 헤어지게 된 개츠비는 다시 그녀를 되찾으려는 일념으로 범죄를 통해 막대한 부를 이룬다. 그리고, 데이지를 찾기 위해 자신의 저택에서 매일 성대한 파티를 연다.",1,국내도서-소설/시/희곡
17,9788996675440,8844521,은밀하게 위대하게 슬럼버 (Slumber),"8,100원",450원,최종훈,걸리버,"‘접니다. 조장… 기억 안 나시나요?’ 어린 해진에게 류환이 남긴 상흔은 그를 더욱 강하게 만들고, 해진은 류환의 뒤를 따르기로 결심하지만 남조선의 어느 달동네에서 조우한 류환은 해진을 기억하지 못한다. ‘날 괴롭히는 게, 그리움인지… 두려움인지… 모르겠다.’ 류환의 출정식 날, 그를 만나러간 해랑. 그들이 나눈 약속을 지키기 위해 해랑은 남조선행을 택한다. ‘사람들이 나를 떠올릴 때 두려웠던 기억으로 남지 않았으면 좋겠어.’ 동구가 떠난 후 남겨진 동네 사람들. 동네에 국가정보원들이 들이닥치고, 동네 사람들에겐 동구가 무서운 간첩 원류환이 아닌, 해맑은 동구일 뿐이다. 한편 동구의 방에서는 간첩 원류환이 어떤 인간인지 증명할 또다른 무언가가 발견되는데…. 『은밀하게 위대하게』에서 미처 하지 못했던 류환, 해랑, 해진의 숨겨진 이야기가 또 다른 감동으로 다가온다!",3,국내도서-만화/라이트노벨
18,9788960652866,8986679,가슴청년 희망을 도둑맞지 마라,"12,600원",700원,최용주 저,공감,"이 글은 이런 루저 인생에서 모교의 교수가 되어, 지방캠퍼스(조치원)에 있는 홍익대 광고홍보학부를 대한민국 (자타칭)최고의 광고홍보학과로 키운 성공스토리이다. 그렇다고 이 책이 홍대 광고홍보학부의 자랑이 결코 아니다. 더구나 요즘 유행하는 많은 자기계발서처럼 이래라 저래라 하는 그런 류의 책은 더더욱 아니다. 이 글은 최 교수가 10년 동안 학생들과 함께 생활하면서 학생들의 발전을 위해 제 스스로 고민하고 실천한 이야기다. 최 교수가 대한민국 학생들의 발전을 위해그동안 자신의 학생들에게 해주었던 이야기를 자신의 미래에 대해 고민하는 ‘가슴청년’들에게 들려주고 싶어 쓴 글이다. 독자들이 홍익대 광고홍보학부의 이야기를 통해서 독자 자신에게 도움이 될 수 있는 메시지를 얻으실 수 있기를 간절히 바라며 쓴 글이다. 저자는 아무리 나이가 젊어도 가슴이 뛰지 않는다면 가슴청년이 아니라고 말한다.",1,국내도서-에세이
19,9788965420170,9008588,해커스 토익 Reading,"16,920원",940원,데이비드 조,해커스어학연구소,"토익 리딩의 기본서 『해커스 토익 Reading』의 최신 개정판. 최신 토익 출제 경향의 철저한 분석을 바탕으로 문제 해결 전략을 제시하고 문제를 풍부하게 수록했다. 진단고사로 취약점을 파악하고 자신에게 맞는 학습법을 계획해 기본기를 다지고 실적 감각과 점수를 높이도록 안내한다. 무료 동영상강의, 무료 온라인 실전모의고사(www.Hackers.co.kr)와 무료 단어암기 MP3 & 진단고사 해설 강의(www.ChampStudy.com)를 제공해 다양한 콘텐츠를 활용하며 효과적으로 학습할 수 있다.",3,국내도서-국어 외국어 사전
20,9788901156385,8769580,스마트한 선택들,"12,600원",700원,롤프 도벨리 /두행숙,걷는나무,독일 아마존ㆍ슈피겔 34주 연속 종합 베스트셀러 『스마트한 생각들』에 이어 독일 50만 독자의 마음을 사로잡은 최고의 화제작 독일 경제인들이 가장 신뢰하는 경영인이자 작가인 롤프 도벨리는 무엇이 우리를 성공과 행복으로 이끄는지 답을 찾고자 하였다. 그가 찾은 답은 하나였다. 행복이든 성공이든 원하는 것을 얻을 수 있는 가장 빠른 방법은 그것을 파괴하는 게 무엇인지를 알아내는 것이었다. 매일 150번씩 선택의 기로에 서는 사람들이 후회 없는 결정을 하는 방법 또한 마찬가지다. 잘못된 선택을 피하는 것이 가장 현명한 방법이다. 만약 우리가 빈번하게 빠지는 선택의 함정들을 피할 수 있다면 번번이 우리를 후회하게 만드는 잘못된 결정들을 막을 수 있을 것이다. 특히 이 책에는 『스마트한 생각들』보다 더욱 일상적이고 실용적인 생각의 오류들을 집대성했다.,2,국내도서-자기계발
21,9788997575138,8778983,빅 픽처를 그려라,"13,050원",720원,전옥표,비즈니스북스,"국내외 기업과 연구소의 조사결과에서 찾아낸 ‘자신을 이겨낸 사람들’의 공통분모! 인생의 큰 그림, 빅 픽처를 그려라! 빅 픽처는 인생의 큰 목표라고 할 수 있다. 저자인 전옥표 대표의 빅 픽처는 사람들에게 선한 영향을 주는 사람이었다. 여러분의 빅 픽처는 무엇인가?",2,국내도서-자기계발
22,9788962605815,8949343,기브 앤 테이크,"15,750원",870원,애덤 그랜트/윤태준,생각연구소,"조건 없이 돕는 사람 즉, 기버(giver)가 성공하는 이유를 증명한다. 기버는 누구나 좋아하지만 자기 잇속만 챙기는 사람은 외면 당한다. 협업의 중요성이 높은 현대 사회에서 기버가 성공할 수 밖에 없는 이유다. 게다가 기버의 성공은 모두를 즐겁게 한다.",1,국내도서-자기계발
23,9788901150598,7950702,습관의 힘,"14,400원",800원,찰스 두히그/강주헌,갤리온,"하버드 MBA 출신 뉴욕타임스 심층보도 전문 기자가 자신의 나쁜 습관을 고치기 위해 발로 뛰어 밝혀 낸 스마트한 습관 사용법. 습관은 변화하면 좋고 안 해도 상관없는 것이 아니라 성공과 실패, 삶과 죽음의 열쇠를 쥐고 있는 요소라는 것, 그리고 습관을 원하는 대로 바꾸는 게 생각보다 훨씬 쉽다는 것을 알려준다.",1,국내도서-자기계발
24,9788952769152,8954537,아이의 자기조절력,"13,320원",740원,이시형,지식채널,"왜 요즘 학교가, 우리 젊은이들이 왜 이 모양일까? 끊임없는 인내와 친절로 아이를 무한애정으로 받아주는 가정교육은, 아이를 존중해서 상처주지 않고 키운다는 좋은 취지는 사라지고, 참을성 없고 제멋대로인 것을 허용하는 꼴이 되었고 어른들은 그런 아이들 앞에서 점점 무력해져 어찌할 바를 모르게 되었다. 이 책은 근래 수십 년간 이상적 육아로 여겨져 온 허용적 애정과잉 양육의 착오를 뇌과학에 근거하여 설명하면서, 그런 아이 중심 양육이 어떻게 자기조절력 결핍을 만들었고, 그 결과 어떤 심각한 결과들이 생겨나고 있는지를 자세한 예시를 통해 설명하고 있다. 또한 자기조절력을 발달시키는 양육법과 문제행동을 보였을 때 대처법, 안정된 애착을 근간으로 풍부한 감성과 자발적 학습, 올바른 생활습관, 사회성과 도덕성을 키우는 구체적인 실천방법은 물론, 각 영역에 대해 정확한 이론과 다양한 상담 사례에 근거한 구체적 지침들이 안내되어 있다.",3,국내도서-가정 살림
25,9791185014012,8798725,샐러드를 좋아하는 사자,"11,700원",650원,무라카미 하루키/권남희/오하시 아유미,비채,"소설보다 흥미로운 전설의 에세이 '무라카미 라디오' 완결판! 책을 덮은 후 ‘재미있다’ ‘감동적이다’와 같은 단순 감상으로 그치지 않고, 독자들의 토론까지 이어지는 작품이 몇이나 될까? 신작이 나온다는 소식만으로 전세계를 들썩이게 만드는 작가는 또 몇이나 될까? 국경, 세대, 성별, 문화를 초월해 늘 폭발적인 베스트셀러를 낳는 작가 무라카미 하루키가 신작 에세이로 돌아왔다! 『샐러드를 좋아하는 사자』는 『채소의 기분, 바다표범의 키스』에 이어, 패션 주간지 「앙앙」에 연재한 52편의 권두 에세이를 한 권으로 묶은 것이다. “하루키가 아니었다면 누가 채소의 기분을 상상이나 했을까?”라는 시인 정호승의 말처럼, 이번 『샐러드를 좋아하는 사자』 역시 아무도 글로 담지 않았던 야릇한 기분이나 공기의 감촉을 달라지게 하는 미묘한 분위기를 적확하게 표현해낸다. 작가 특유의 고감도 더듬이로 분명하면서도 섬세하게 그리고 유쾌하게 포착해낸 일상의 조각들이 신선한 공감을 불러일으킨다.",3,국내도서-에세이
26,9788917218336,8397748,ETS TOEIC Test RC 공식실전서 1000,"14,850원",820원,ETS,YBM(와이비엠),"출제기관의 공식실전서로 TOEIC R/C 마무리 TOEIC R/C 10회 분량의 모의고사가 담긴 실전서. TOEIC 주관 단체인 ETS가 개발한 문제들로만 구성되어 실제 시험과 동일한 유형과 난이도를 체험할 수 있다. 해설 역시 ETS가 직접 검수하여 체계적인 유형 분석과 간략하고 쉬운 풀이를 제공해 이해를 돕는다. 또, 어휘 및 paraphrasing 표현도 함께 정리했다. ETS 공인 점수환산표가 포함되어 모의고사를 풀고 난 후, 맞은 개수에 따라 예상 점수를 확인할 수 있다. 학습 계획에 따라 10회 분량의 문제를 탄력적으로 활용하며 TOEIC의 실전 감각을 익히게 될 것이다.",4,국내도서-국어 외국어 사전
27,9788965420194,9008595,해커스 토익 Listening,"16,920원",940원,데이비드 조,해커스어학연구소,토익 리스닝의 기본서. 최신 토익 출제 경향의 철저한 분석을 바탕으로 문제 해결 전략을 제시하고 문제를 풍부하게 수록했다. 진단고사로 취약점을 파악하고 자신에게 맞는 학습법을 계획해 기본기를 다지고 실적 감각과 점수를 높이도록 안내한다. 받아쓰기&쉐도잉(듣고 따라하기) CD가 수록되어 교재의 내용을 완전히 체득하도록 했다. 상세한 해설집에는 문제 해설과 함께 모든 문장 속의 어휘와 표현을 함께 정리했다. 무료 온라인 실전모의고사(www.Hackers.co.kr)와 무료 단어암기 MP3 & 진단고사 해설 강의(www.ChampStudy.com)를 제공해 다양한 콘텐츠를 활용하며 효과적으로 학습할 수 있다.,3,국내도서-국어 외국어 사전
28,9788917218343,8397719,ETS TOEIC Test LC 공식실전서 1000,"14,850원",820원,ETS,YBM(와이비엠),"출제기관의 공식실전서로 TOEIC L/C 마무리 TOEIC L/C 10회 분량의 모의고사가 담긴 실전서. TOEIC 주관 단체인 ETS가 개발한 문제들로만 구성되어 실제 시험과 동일한 유형과 난이도를 체험할 수 있다. 홈페이지에서 받을 수 있는 무료 MP3 파일 역시 정기시험과 동일한 성우가 녹음하였다. ETS 공인 점수환산표가 포함되어 모의고사를 풀고 난 후, 맞은 개수에 따라 예상 점수를 확인할 수 있다. 학습자들은 학습 계획에 따라 10회 분량의 문제를 탄력적으로 활용하며 TOEIC의 실전 감각을 익히게 될 것이다.",4,국내도서-국어 외국어 사전
29,9788926794005,8991679,역시 내 청춘 러브코메디는 잘못됐다 6,"5,850원",320원,와타리 와타루,디앤씨미디어(D&C미디어),"문화제. 성가신 일거리를 회피하는 방법은…… 불러도 대답하지 않는다, 대놓고 귀찮다는 티를 낸다?! 외톨이 스킬을 풀가동하여 문화제 준비에서 빠질 생각뿐이었던 하치만. 그러나 학급회의를 땡땡이친 사이 문화제 실행 위원에 임명되고 만다. 개학한 다음부터 하치만의 행동거지가 왠지 이상하다. 교실에서도, 봉사부에서도……. 유키노에 대한 의문을 떨쳐내지 못한 채, 진상을 확인하지도 못한 채…… 앞으로 나아가지도, 되돌아가지도 못하는 두 사람, 유키노시타 유키노와 히키가야 하치만. 결코 줄어들지 않는 부동의 거리감에 변화가 찾아올 것인가? 호평 시리즈 제6탄.",2,국내도서-만화/라이트노벨
30,9788901157382,8929438,소문의 여자,"11,520원",640원,오쿠다 히데오/양윤옥,오후세시,"색(色)과 욕(慾)의 늪을 헤엄치는 한 여자의 소문을 통해 평범한 사람들의 욕망을 유쾌하게 그려낸 오쿠다 히데오식 범죄 스릴러 작품마다 매력적이고 독특한 인물을 등장시켜 인간의 본질을 유머러스하게, 때로는 잔혹할 만큼 리얼하게 그려내는 오쿠다 히데오. 《소문의 여자》는 한 지방도시에서 평범하게 살아가는 사람들의 소소한, 그러나 위선적인 일상과 그곳에 나타난 미궁의 여자가 일으킨 사건을 그리고 있다. 한 여자를 둘러싼 소문의 실체를 밝혀가는 전개방식을 취하고 있지만, 사실 궁극으로 드러나는 것은 그녀의 진실이 아니라 별 볼 일 없이 하루하루를 살아가는 평범한 소시민의 비루하고 쩨쩨한 본모습이다. 이렇다 할 목표나 대의명분 없이, 모두가 행하는 악은 악이 아니라고 눈감아 버리는 속물근성을 지닌 우리 자신의 모습이기도 하다. 이 소설은 10편의 작은 이야기로 구성되었다.",1,국내도서-소설/시/희곡
31,9788936472269,8786592,아이와 함께 자라는 부모,"15,120원",840원,서천석,창비,"소아정신과 의사 서천석이 ‘완성된 부모는 없으며 부모 역시 아이와 함께 성장해 나가는 것이다’는 전제 아래 육아와 교육에 대한 다양한 단상을 나눈다. 부모의 잘못을 다그치기보다는 오히려 좋은 부모가 되겠다는 단단한 결심을 느슨하게 풀라고 조언함으로써 육아에 지친 부모에게 따스하면서도 현실적인 위로를 건넨다. 진료실에서 많은 부모와 아이를 만난 경험을 바탕으로 갈등과 위기 상황에 대한 구체적인 해법도 제시한다. 완벽한 부모, 준비된 부모라는 허상에 괴로워하는 부모들에게 아이를 위해 살지 말고, 아이와 함께 살자는 조언을 건넴으로써 부모와 아이가 ‘따로 또 함께’ 행복해지는 길을 모색하는 책이다.",1,국내도서-가정 살림
32,9788960171374,2983083,세계대전 Z,"10,800원",600원,맥스 브룩스 저/박산호 역,황금가지,"가상의 전염병이 불러온 대재난을 인터뷰라는 기상천외한 방식으로 풀어낸 소설 『세계 대전 Z』. 출간 즉시 《뉴욕타임스》, 《USA투데이》, 미국 인터넷 서점 Amazon.com의 종합 베스트셀러 1위를 기록하고, 전 세계 10여 개국에 판권이 판매되는 등 폭발적인 인기를 얻고 있는 작품이다. 미국 서점에서 하나의 독립 장르로 구분될 만큼 인기를 얻고 있는 좀비 장르이면서도, 재난에 대처하는 인류의 생존 보고서 형식을 띠고 있는 『세계 대전 Z』는 정치, 군사, 국제 관계, 구조 등에 관한 전문 지식을 밑바탕으로 현장감 넘치는 묘사와 흡인력 있는 구성을 지니고 있다. 저자 맥스 브룩스는 다큐멘터리의 특수성을 살려 국가 권력자와 군부를 신랄하게 풍자하고, 위기의 순간에 다양한 인간군상을 등장시킨다.",1,국내도서-소설/시/희곡
