순위,ISBN,상품번호,상품명,판매가,YES포인트,저자,출판사,설명,출고예상일,관리분류
11,9788954637756,20536907,개인주의자 선언,"12,150원",670원,문유석,문학동네,"『판사유감』을 통해 현직 판사로서 법과 사람 그리고 정의에 대해서 이야기했던 저자가 이번에는 대한민국 사회의 불편한 진실을 이야기한다. 판사 문유석의 일상유감이라는 부제가 붙은 이 책 『개인주의자 선언』은 소년시절부터 현재까지 저자가 보고 겪었던 사회 문제에 대한 생각들이 담겨 있다. 책과 음악만 잔뜩 쌓아놓고 홀로 살아가고 싶다고 생각하며 개인의 행복을 중요한 가치로 삼는다는 저자는 자신을 개인주의자로 명명한다. 그리고 책은 이러한 개인을 불행하게 만드는 굴레인 한국 사회의 불편한 진실을 주제로 삼는다. 인간은 필연적으로 사회를 이루어 살 수밖에 없고, 그것이 개인의 행복 추구에 필수적임을 이해하는 것. 그렇기에 사회에는 공정한 규칙이 필요하고, 자신의 자유가 일정 부분 제약될 수 있음을 수긍하고, 더 나아가 다른 입장의 사람들과 타협할 줄 알며, 개인의 힘만으로는 바꿀 수 없는 문제를 해결하기 위해 타인들과 연대하는 것.",1,국내도서-사회 정치
12,9788937473135,32972572,82년생 김지영,"11,700원",650원,조남주,민음사,"문학성과 다양성, 참신성을 기치로 한국문학의 미래를 이끌어 갈 신예들의 작품을 엄선한 「오늘의 젊은 작가」의 열세 번째 작품. 서민들의 일상 속 비극을 사실적이면서 공감대 높은 스토리로 표현하는 데 재능을 보이는 작가 조남주는 이번 작품에서 1982년생 '김지영 씨'의 기억을 바탕으로 한 고백을 한 축으로, 고백을 뒷받침하는 각종 통계자료와 기사들을 또 다른 축으로 삼아 30대를 살고 있는 한국 여성들의 보편적인 일상을 완벽하게 재현한다. 슬하에 딸을 두고 있는 서른네 살 김지영 씨는 어느 날 갑자기 이상 증세를 보인다. 시댁 식구들이 모여 있는 자리에서 친정 엄마로 빙의해 속말을 뱉어 내고, 남편의 결혼 전 애인으로 빙의해 그를 식겁하게 만들기도 한다.",1,국내도서-소설/시/희곡
13,9791187119845,33529377,나는 나로 살기로 했다,"12,420원",690원,김수현,마음의숲,"진짜 ‘나’로 살기 위한 뜨거운 조언들. 어른이 처음인 당신을 위한 단단한 위로들. 이 책은 우리가 온전한 ‘나’로 살아가기 위해 무엇이 필요한지 말해준다. 돈 많고 잘나가는 타인의 SNS를 훔쳐보며 비참해질 필요 없고, 스스로에게 변명하고 모두에게 이해받으려 애쓰지 말라고 이야기한다. 불안하다고 무작정 열심히 할 필요 없고, 세상의 정답에 굴복하지 말라고 응원한다. 인생의 지나가는 사람들에게 더 이상 상처받지 말고, 누군가의 말에 흔들리지 말고, 자신만의 문제라고 착각하지 말라고. 우리에게 가장 필요한 말, 나답게 살라고 말한다.",1,국내도서-에세이
14,9788997092772,39441749,말의 품격,"13,050원",720원,이기주,황소북스,"『언어의 온도』로 많은 독자의 사랑을 받은 이기주 작가의 에세이집. 경청, 공감, 반응, 뒷말, 인향, 소음 등 24개의 키워드를 통해 말과 사람과 품격에 대한 생각들을 풀어낸다. 고전과 현대를 오가는 인문학적 소양을 바탕으로 작가 특유의 감성을 더해 볼거리와 생각할 거리를 동시에 전한다.",1,국내도서-자기계발
15,9791196065270,60819277,김 비서가 왜 그럴까 1,"11,700원",650원,김명미/정경윤,와이제이코믹스,"카카오페이지 웹툰 랭킹 1위, 중국 텐센트 3억 1천만 뷰 돌파. 국내 연재작품 중 최고의 독자수를 기록한 『김 비서가 왜 그럴까』를 책으로 엮었다. 웹툰의 컷 뷰 원고를 출판 형식으로 재편집함과 동시에, 전 페이지 그림 수정을 통해 작품의 완성도를 높였다. 웹툰에서는 삭제되어 볼 수 없었던 넘사벽 이영준과 매력덩어리 김 비서의 설렘 가득한 애정 신들은 단행본 독자들에게만 주어지는 특권 중의 특권. 또한 웹툰 연재 당시 멋진 영준의 모습을 캡처할 수 없어 안타까움에 발만 동동 굴렀던 독자들을 위해 소장각 일러스트 페이지까지 특별 수록!",1,국내도서-만화/라이트노벨
16,9791196065287,60819296,김 비서가 왜 그럴까 2,"11,700원",650원,김명미/정경윤,와이제이코믹스,"카카오페이지 웹툰 랭킹 1위, 중국 텐센트 3억 1천만 뷰 돌파. 국내 연재작품 중 최고의 독자수를 기록한 『김 비서가 왜 그럴까』를 책으로 엮었다. 웹툰의 컷 뷰 원고를 출판 형식으로 재편집함과 동시에, 전 페이지 그림 수정을 통해 작품의 완성도를 높였다. 웹툰에서는 삭제되어 볼 수 없었던 넘사벽 이영준과 매력덩어리 김 비서의 설렘 가득한 애정 신들은 단행본 독자들에게만 주어지는 특권 중의 특권. 또한 웹툰 연재 당시 멋진 영준의 모습을 캡처할 수 없어 안타까움에 발만 동동 굴렀던 독자들을 위해 소장각 일러스트 페이지까지 특별 수록!",1,국내도서-만화/라이트노벨
17,9791130617060,61173990,머니,"15,300원",850원,롭 무어/이진원,다산북스,"자본주의는 불공정하다? 부모를 잘 만나야 부자가 될 수 있다? 돈을 벌기 위해 돈이 필요하다? 부자와 돈에 대한 상식을 뒤집으며 균형 잡힌 현실을 깨우쳐 주는 아마존 베스트셀러 1위 화제작. 더 많이, 더 빨리, 더 똑똑하게 부를 만드는 새로운 부의 법칙을 소개한다.",3,국내도서-경제 경영
18,9788901223032,60208514,하마터면 열심히 살 뻔했다,"13,500원",750원,하완,웅진지식하우스,"노력이 배신하고, 인생에 사사건건 고나리질하는 현실 열심히 ‘내’ 인생을 살기 위해 더 이상 열심히 살지 않기로 결심했다! 한 남자의 인생을 건 본격 야매 득도 에세이 우리는 태어난 이상 열심히 살아야 한다. 좋은 대학에 가야 하고, 좋은 직장에 가야 하고, 좋은 사람을 만나서 결혼하고 아이를 낳아야 비로소 진정한 어른이 된다. 보험과 저축, 적금, 집, 차 등도 이 나이가 되면 이 정도는 챙겨야 한다. 과연 이런 인생 매뉴얼은 누가, 언제 만들었을까? 이 매뉴얼대로 살지 않는다면 그건 실패한 인생인 걸까? 매뉴얼에 가까워지도록 정말 열심히 살았는데도? 그럼 누구를 원망해야 할까? 누구나 한 번쯤은 이런 원망과 고민에 휩싸일 것이다. 이 책의 저자 역시 참으로 오랜 시간 세상을 원망하고 미래를 고민했다. 그러다 불현듯 깨달음처럼 의문이 찾아왔다. ‘나는 어디를 향해 이렇게 열심히 달리고 있는 걸까?’ 어디를 향해 달려가는지 알 수 없어 멈춰 섰다.",1,국내도서-에세이
19,9788957369364,57817824,무례한 사람에게 웃으며 대처하는 법,"12,420원",690원,정문정,가나출판사,"사람들과 만나 수많은 이야기를 하고 온 날, 마음이 헛헛할 때가 있다. 나는 왜 그렇게 말했을까? 그 사람은 내게 왜 그렇게 무례했을까? 그들은 내게 상처를 주고 당혹감을 안기며, 기껏 붙잡고 사느라 힘든 자존감을 뒤흔들어 놓는다. 어떤 인간관계는 유지하는 그 자체만으로 지나치게 에너지가 들 때가 있다. 내 속마음을 말하고 싶지만, 오해받을까 봐, 이기적인 사람처럼 보일까 봐, 하고 싶은 말을 속으로만 삭이게 된다. 그런 이들에게 감정의 동요 없이 “금 밟으셨어요” 하고 알려줄 방법은 없을까? 당연히 있다. 다만 그 방법을 실제로 사용하려면 연습이 좀 필요하다. 책에는 작가가 지금까지 시도한 훈련법 중 가장 효과적이었던 방법과 그 과정에서 깨달은 것들을 담았다. 앞으로 무례한 사람을 만나도 절대 기죽지 말자.",1,국내도서-에세이
20,9788932473802,61194204,어디서 살 것인가,"14,400원",800원,유현준,을유문화사,"전작 『도시는 무엇으로 사는가』에서 도시와 공간을 바라보는 새로운 눈을 제시하고, [알쓸신잡2]에서 쉽고 재밌게 건축 이야기를 들려주었던 건축가 유현준이 우리가 매일같이 할 법한 고민을 제목으로 한 신작을 펴냈다. 보통 사람들에게는 내 집 하나 마련하는 것이 먼 일이 되고 있는 요즘, ‘어디서 살 것인가’라는 고민은 우리를 힘겹게 하는 질문일지도 모르겠다. 그러나 『어디서 살 것인가』는 어느 동네, 어느 아파트, 어떤 평수로 이사할 것이냐를 이야기하는 책이 아니다. 전작에서 도시와 우리의 모습에 “왜”라는 질문을 던졌던 저자는 이 책에서 “어디서”, “어떻게”라는 질문을 던지며 우리가 앞으로 만들어 나갈 도시를 이야기한다.",1,국내도서-인문
21,9791130026725,58093499,김 비서가 왜 그럴까 2,"9,900원",550원,정경윤,가하,"잘생긴 외모에 훌륭한 두뇌, 그리고 매력남의 필수조건인 싸가지까지 두루 갖춘, 스스로가 저 하늘 아래 가장 높은 존재인 남자, 유일그룹 부회장, 나르시시스트 이. 영. 준. 9년 동안 이영준의 개인, 수행, 의전비서, 때로는 운전기사, 때로는 파티 파트너까지 소화했던, 능력 만점 외모 만점, 부회장의 미인 비서, 방글방글 김. 미. 소. 그들 사이의 비밀 하나 - 과거의 기억 조각 맞추기.",1,국내도서-소설/시/희곡
22,9791130026718,58093474,김 비서가 왜 그럴까 1,"9,900원",550원,정경윤,가하,"잘생긴 외모에 훌륭한 두뇌, 그리고 매력남의 필수조건인 싸가지까지 두루 갖춘, 스스로가 저 하늘 아래 가장 높은 존재인 남자, 유일그룹 부회장, 나르시시스트 이. 영. 준. 9년 동안 이영준의 개인, 수행, 의전비서, 때로는 운전기사, 때로는 파티 파트너까지 소화했던, 능력 만점 외모 만점, 부회장의 미인 비서, 방글방글 김. 미. 소.",1,국내도서-소설/시/희곡
23,9791188874149,61329400,설민석의 한국사 대모험 7,"9,450원",520원,스토리박스/설민석 /정현희,아이휴먼,"재미있는 스토리와 다양한 한국사 이야기를 통해 어린이들에게 지식과 감동, 재미를 심어준 『설민석의 한국사 대모험』 시리즈의 일곱 번째 이야기. 평소 한국사를 통해 어린이들에게 반드시 필요한 소양인 지(知)ㆍ덕(德)ㆍ체(體)를 배울 수 있다는 것을 강조했던 설민석 선생님이 조금 더 쉽게 지덕체의 중요함을 이야기합니다. 역사 속 인물을 통해 지덕체를 배우게 된 온달이는 삼족오의 방울을 세 번 울리고 고구려의 영웅이 될 수 있을까요? 유교의 큰 스승이자 배움을 위해서라면 어린 사람에게 묻는 것도 부끄러워하지 않았던 지의 대표 이황을 통해서 지식을 쌓는 것은 물론 쌓은 지식을 사용하는 법도 배워 봅시다.",1,국내도서-어린이
24,9788972756194,8157957,나미야 잡화점의 기적,"13,320원",740원,히가시노 게이고/양윤옥,현대문학,"지난 10년간 한국에서 가장 많이 팔린 소설이자 히가시노 게이고의 대표작. 30여 년째 비어 있는 폐가, ‘나미야 잡화점’에 숨어든 삼인조 좀도둑이 뜻밖에도 과거로부터 도착한 고민 상담 편지에 답장을 하면서 겪게 되는 기묘한 하룻밤의 이야기를 그린다. 작가는 시공간을 넘나드는 편지라는 설정을 단순한 판타지가 아닌 추리적인 향기와 깊이가 담긴 소재로 승화시킨다.",1,국내도서-소설/시/희곡
25,9791158510978,59613748,지금 하지 않으면 언제 하겠는가,"13,500원",750원,팀 페리스/박선령/정지현,토네이도,"""인생 전체가 바뀌는, 결정적인 한 가지를 찾아내라!"" 밀리언셀러『타이탄의 도구들』저자 팀 페리스가 하버드대 석학부터 글로벌 CEO에 이르기까지 세계 최고 멘토 133명의 '선택과 집중'을 위한 지혜 52가지를 한 권의 책에 담았다. 삶의 가장 소중한 가치와 꿈, 목표를 이루는 방법에 대한 모든 지혜를 총동원해 출간 즉시 2018년 《뉴욕 타임스》베스트셀러 1위, 2018년 아마존 자기계발 분야 베스트셀러 1위에 오르며 큰 화제를 모았다.",1,국내도서-자기계발
26,9791188007134,58998723,엄마의 말하기 연습,"13,320원",740원,박재연,한빛라이프,"엄마인 나를 위로하고 아이의 자존감을 회복시켜주는 공감 대화법 아이를 키우면서 부딪치는 많은 상황에서 아이의 마음을 현명하게 어루만지고 자존감 높은 아이로 만들어주는 대화를 이어간다면 육아가 좀 더 수월해질 것이다. 그러기 위해서는 우선 엄마가 자신을 바로 볼 수 있어야 한다. 이 책에서는 육아에 지쳐 자신을 잃어버린 엄마들에게 자신을 이해하고 공감하는 법을 먼저 소개한다. 그런 다음 아이를 키우면서 만나게 되는 여러 가지 문제에 대해 실천 가능한 최소한의 행동 방침, 대화 방법을 일러준다. 저자가 오랫동안 부모와 교사들을 대상으로 진행해온 대화 훈련 사례와 ‘맘스라디오 - 박재연의 공감톡’을 통해 소개된 에피소드를 중심으로 엮어 실생활에 적용할 수 있는 육아 팁을 얻을 수 있을 것이다.",1,국내도서-가정 살림
27,9791187512295,61178234,최강의 육아,"13,500원",750원,트레이시 커크로/정세영,앵글북스,"‘그 어떤 책도 그날그날의 육아 전쟁을 해결해주지 않았다!‘ 15년차 베테랑 육아전문기자가 ‘리얼’ 현실 육아를 겪으며 찾아낸 ‘최강의 육아 솔루션’ 15 년차 베테랑 육아전문기자이자 세계적인 베스트셀러 『브레인룰스』와 『내 아이를 위한 두뇌 코칭』의 편집자인 저자는 30대 중반에 첫 아이를 갖게 된다. 산모 교실을 쫓아다니고 임신 출산에 대한 책도 잔뜩 들여다보며 누구보다 준비된 엄마가 되려했지만 실제 '리얼' 현실 육아의 벽에 부딪히면서 그동안 공부해왔던 것들이 아무 소용이 없음을 깨닫게 된다. 즉 아이는 이유 없이 울어대는데 당장 무엇을 해야 할지, 울며 보채는 아이를 그대로 놔두어도 될지, 고집을 부리고 떼를 쓸 때는 어떻게 대처해야 할지 등 잠과 인내심이 바닥난 상황에서 두꺼운 전문서나 넘쳐나는 각종 육아 정보들이 그날그날의 육아고민에 대한 즉각적인 답을 주지 않는다는 것에 통감하게 된다.",1,국내도서-가정 살림
28,9791196376406,60603508,한 권으로 정리하는 4차산업혁명,"15,120원",840원,최진기,이지퍼블리싱,"4차 산업혁명은 무엇이고, 우리의 삶은 어떻게 변화될 것인가? 인문학과 경제학을 넘나드는 대한민국 대표 강사 최진기가 밝히는 4차 산업혁명의 본질과 그 미래. 가상화폐와 블록체인, AI 등의 이슈 소개와 함께 국가와 기업, 개인이 나아가야 할 각각의 해법을 제시한다. “4차 산업혁명이 가져올 미래의 답은 지난 과거에 있습니다. 대량 실업을 몰고 온 2차 산업혁명에서 인류는 스스로 그 문제를 해결하며 3차 산업혁명을 이뤘습니다. 4차 산업혁명 역시 방법은 다르지만 과거 인류가 생존의 문제를 스스로 해결했던 것처럼 미래의 답을 찾아야 합니다.”",1,국내도서-경제 경영
29,9791162205044,61155486,고단백 저탄수화물 다이어트 레시피,"13,500원",750원,미니 박지우,위즈덤하우스,"세상 모든 다이어트에 실패하고 시작한 고단백 저탄수화물 식단으로 70kg에서 48kg까지 22kg을 감량한 인스타그래머 미니의 효과 100% 다이어트 레시피 인스타그램에서 ‘워너비 몸매’, ‘현실 다이어터’로 불리는 미니가 70kg에서 48kg으로 22kg을 감량하기까지의 모든 것을 담았다. 수백 번 다이어트에 실패했고 숱한 요요를 겪은 후 다이어트에 성공할 수 있었던 방법은 바로 고단백 저탄수화물 식단이다. 몸에 좋은 단백질을 듬뿍 먹고 건강한 탄수화물만 골라서 먹었더니 살이 쑥쑥 빠지고 거짓말처럼 요요가 오지 않았다. 직접 개발해서 만들어 먹고 폭풍 감량 효과를 입증한 간편하고 맛있는 요리, 감량 목표에 따라 골라서 다이어트 하는 7일, 14일 식단표, SNS에서 수많은 다이어터에게 받았던 질문과 답변, 지금껏 다이어트를 하며 얻은 귀중한 꿀팁 등 성공적인 다이어트 비결을 총망라했다.",1,국내도서-가정 살림
30,9791196273187,60857901,나는 당신이 오래오래 걸었으면 좋겠습니다,"12,420원",690원,다나카 나오키/송소정,포레스트북스,"재활치료사인 다나카 나오키는 올바른 자세로 걷기만 해도 생활습관병을 예방하고, 지긋지긋한 통증에서 해방될 수 있다고 말한다. 실제로 수술 없이 자세와 걸음걸이 교정, 근력 트레이닝만으로 수많은 환자를 치료해 일본에서 화제가 되었고, 30년이 넘는 재활치료 경험과 생활 속에서 쉽게 습관화할 수 있는 걷기법을 이 책에 담았다.",1,국내도서-건강 취미
31,9788998274795,35552641,돌이킬 수 없는 약속,"13,500원",750원,야쿠마루 가쿠/김성미,북플라자,"제51회 에드가와란포상 수상 작가 야쿠마루 가쿠의 미스터리 추리 소설. ""내 딸을 살해한 놈들을 15년 후에 죽여주세요. 그 약속을 해주면 내 전 재산을 드리리다."" 주인공이 과거에 저지른 죄, 그리고 15년 전에 했던 어느 노파와의 돌이킬 수 없는 약속을 둘러싸고 벌어지는 미스터리한 사건을 숨이 막히도록 치밀하게 그렸다.",1,국내도서-소설/시/희곡
32,9791185823270,60861919,마녀체력,"13,500원",750원,이영미,남해의봄날,"책만 파고들던 저질체력의 에디터는 어떻게 아침형 근육 노동자로 변신했을까? “지금 운동을 시작하기엔 너무 늦은 게 아닐까?” 고민하는 사람이라면, 더 늦기 전에 운동을 해 보고 싶지만 시간도 마음의 여유도, 의지도 부족하다면, 이 책을 보라! “25년 넘게 에디터로 살며 170여 권이 넘는 책을 만들었다. 대부분 에디터라고 하면 떠올리는 이미지처럼, 키가 작고 마른 편에다 타고나길 저질체력이었다. 몸 쓰는 일은 나와는 상관없는, 딴 세상에서 벌어지는 일이라고만 여겼다.” 손미나, 이적, 구혜선, 나영석, 정혜윤 등 다양한 사람들과 책을 만들고 수많은 베스트셀러를 탄생시킨 ‘대편집자’ 이영미. 책이 좋아 하루 종일 책에 둘러싸여 책상 앞에서 씨름하던 전형적인 저질체력 사무직 노동자, 그런데… 나이 마흔, 인생 대반전이 펼쳐졌다! 30대에 고혈압 진단을 받고 숨만 쉬던 그가 하나씩 운동에 도전, 철인 3종을 완주하게 된 것이다.",1,국내도서-에세이
33,9788954643535,33620803,미스 함무라비,"12,150원",670원,문유석,문학동네,"정의의 법정을 꿈꾸는 당돌한 초임 판사 박차오름. 그녀로 인해 서울중앙지법 44부는 오늘도 바람 잘 날 없다. 한국 사회의 적나라한 풍경에 대한 경쾌하면서도 진솔한 글쓰기로 독자들의 호응을 얻어온 판사 문유석. 이 책은 그가 쓴 법정 소설로, 복잡다단한 사건들을 판결하는 법정에서는 어떤 일이 벌어지는지, 판사들은 실제로 어떤 고민을 하는지, 재판은 어떻게 진행되는지 사실적이고 흡입력 있는 스토리텔링을 통해 알기 쉽게 들려준다. 제자를 성추행한 교수, 불륜을 저지른 아내를 폭행하다 아내에게 흉기로 찔려 숨진 남편, 재산 상속을 둘러싸고 피 튀기는 싸움을 벌이는 형제자매, 인턴사원을 성희롱한 직장 상사, 주폭 노인…… 에피소드마다 이어지는 인사건들은 일견 혐의가 분명해 보일지라도 그 판결과 단죄의 과정이 인과응보의 원칙에 따라 단순하게 이뤄지는 것만은 아님을 흥미진진하게 보여준다.",1,국내도서-소설/시/희곡
34,9788965422389,57551998,해커스 토익 Reading,"16,920원",940원,데이비드 조,해커스어학연구소,"토익 리딩 베스트셀러 1위 RC 문법, 독해, 어휘부터 실전까지 완벽 대비하는 토익 리딩의 기본서 해커스 토익 Reading과 함께라면, 토익 리딩의 기본기를 탄탄히 다지고 실전까지 대비할 수 있다. 1. 신토익 최신 출제경향 반영한 2018 최신개정판 2. Reading 최신경향에 맞춘 파트별 공략법 제시 3. 한 권으로 기본부터 실전까지 토익 RC 완벽 대비 4. 본 교재 무료 동영상강의 및 해설강의 제공 [추가자료] 1. 본 교재 무료 동영상강의 (Hackers.co.kr) 2. 진단고사 해설강의 (HackersIngang.com) 3. 단어암기장&단어암기 MP3 (HackersIngang.com) 4. 신토익 실전모의고사 4회분(교재 2회+온라인 2회) (Hackers.co.",1,국내도서-국어 외국어 사전
35,9788900409291,32731237,동아 연세 초등국어사전,"29,700원","1,650원",연세대학교 언어정보개발 연구원 편,동아출판,"개정 교육 과정을 반영한 초등학교 전 학년 전 과목 교과서와 초등학생용 도서로 이루어진 초등 국어 말뭉치에서 뽑아낸 낱말 3만 9천여 개를 실었다. 말의 어원에 대한 지식을 제공하고 비슷한 말의 쓰임을 구분하는 법, 학습용어에 대한 지식, 맞춤법 등 다양한 국어에 대한 기본적인 힘을 키워준다. 교과서에 나오는 거의 모든 낱말은 물론이고 속담, 관용구, 신어, 입말, 사람 이름, 지역 이름, 역사적 사건, 방언 등을 모두 다루었다. 또한 초등학생 작문에 쓰인 어휘를 분석하여 함께 실어서 낱말은 물론 참고 사항도 찾아볼 수 있다.",1,국내도서-국어 외국어 사전
