순위,ISBN,상품번호,상품명,판매가,YES포인트,저자,출판사,설명,출고예상일,관리분류
14,9791162228906,67370014,리밸런싱,"16,650원",920원,박홍기,좋은땅,정치와 경제가 초양극화로 치달으면서 가진 것 없는 사람들은 더욱 허덕이며 지내고 있으며 이들은 사회의 ‘신흥 금융노예’가 되고 있다. 현재 우리의 경제는 가진 것 없고 몫 없는 자들을 착취한 배부른 1%의 경제시장에서 겨우겨우 살아가고 있다. 박홍기 저자의 《리밸런싱》은 감언이설로 경제를 속여 온 이들에 대한 날카로운 비판과 함께 곧 들이닥쳐 우리의 목을 옥죌 2019~2022년까지의 경제 상황을 전망하고 있다. 그리고 이러한 위기를 어떻게 돌파해야 하는지 제시하고 있다.,1,국내도서-경제 경영
15,9788901223032,60208514,하마터면 열심히 살 뻔했다,"13,500원",750원,하완,웅진지식하우스,"노력이 배신하고, 인생에 사사건건 고나리질하는 현실 열심히 ‘내’ 인생을 살기 위해 더 이상 열심히 살지 않기로 결심했다! 한 남자의 인생을 건 본격 야매 득도 에세이 우리는 태어난 이상 열심히 살아야 한다. 좋은 대학에 가야 하고, 좋은 직장에 가야 하고, 좋은 사람을 만나서 결혼하고 아이를 낳아야 비로소 진정한 어른이 된다. 보험과 저축, 적금, 집, 차 등도 이 나이가 되면 이 정도는 챙겨야 한다. 과연 이런 인생 매뉴얼은 누가, 언제 만들었을까? 이 매뉴얼대로 살지 않는다면 그건 실패한 인생인 걸까? 매뉴얼에 가까워지도록 정말 열심히 살았는데도? 그럼 누구를 원망해야 할까? 누구나 한 번쯤은 이런 원망과 고민에 휩싸일 것이다. 이 책의 저자 역시 참으로 오랜 시간 세상을 원망하고 미래를 고민했다. 그러다 불현듯 깨달음처럼 의문이 찾아왔다. ‘나는 어디를 향해 이렇게 열심히 달리고 있는 걸까?’ 어디를 향해 달려가는지 알 수 없어 멈춰 섰다.",1,국내도서-에세이
16,9788965962830,64610523,골든아워 2,"14,220원",790원,이국종,흐름출판,"외상외과 의사 이국종 교수가 눌러쓴 삶과 죽음의 기록. 저자는 17년간 외상외과 의사로서 맞닥뜨린 냉혹한 현실, 고뇌와 사색, 의료 시스템에 대한 문제의식 등을 기록해왔다. 때로는 짧게 때로는 길게 적어 내려간 글은 그동안 ‘이국종 비망록’으로 일부 언론에 알려졌다. 그 기록이 오랜 시간 갈고 다듬어져 두 권의 책(1권 2002-2013년, 2권 2013-2018년)으로 출간됐다. 이국종 교수의 『골든아워』는 대한민국 중증외상 의료 현실에 대한 냉정한 보고서이자, 시스템이 기능하지 않는 현실 속에서도 생명을 지키려 애써온 사람들-의료진, 소방대원, 군인 등-의 분투를 날 것 그대로 담아낸 역사적 기록이다.",1,국내도서-에세이
17,9788935212484,66992093,다산의 마지막 공부,"13,500원",750원,조윤제,청림출판,"다산 정약용·퇴계 이황·이산 정조까지, 마지막 경지에서 그들은 왜 마음을 공부했는가? 시대의 어른, 지적 거인들이 마지막에 도달한 고전 《심경》. 천년을 이어온 그 위대한 문장을 통해 흔들리는 마음을 지키고, 잃어버린 마음을 되찾는 나를 위한 마지막 공부.",1,국내도서-자기계발
18,9791195522125,30387696,언어의 온도,"12,420원",690원,이기주,말글터,"언어에는 나름의 온도가 있다고 생각하는 저자가 일상에서 발견한 의미 있는 말과 글을 한 권의 책에 담았다. 저자는 단어의 어원과 유래, 그런 언어가 지닌 차가움과 따뜻함을 글감 삼아, 하찮아 보이는 것들의 소중함을 예찬한다. 페이지를 넘길 때마다 문장과 문장에 호흡을 불어넣으며 뜨거운 음식을 먹듯 찬찬히 곱씹어 읽다 보면, 독자 스스로 각자의 ‘언어 온도’를 되짚어볼 수 있을지 모른다.",1,국내도서-에세이
19,9788931587012,65564967,수미네 반찬,"15,300원",850원,김수미/여경래/최현석/미카엘 아쉬미노프,성안당,"셰프의 화려한 요리보다 소박한 반찬 하나에 행복을 느끼는 사람들이 늘고 있다. 『수미네 반찬』은 외식 문화의 홍수 속 사라져버린 정성 가득한 엄마의 손맛과 사람들의 집 나간 입맛을 ‘밥상’ 앞으로 되돌리자는 취지로 시작된 전무후무한 ‘반찬’ 전문 요리 예능 프로그램이다. 이에 대한민국의 손맛 명인, ‘밥심’으로 사는 어머니의 대명사 김수미 선생님이 그 맛의 전령사로 나섰다. 중식의 대가 여경래, 셰프테이너 최현석, 불가리아 셰프 미카엘 아쉬미노프는 김수미표 반찬 비결을 배우며 특별한 조력자로 함께하고 있다. 바쁜 생활에 쫓겨 끼니를 거르는 많은 사람들에게 제대로 된 한 끼 밥상은 그 무엇보다도 소중하다. 요즘 요리처럼 세련된 요리법은 아니지만, 계속 먹어도 질리지 않는 맛을 내는 ‘손맛’이야 말로 김수미표 레시피의 가장 중요한 부분이다.",2,국내도서-가정 살림
20,9791160560510,61557678,열두 발자국,"15,120원",840원,정재승,어크로스,"창의적인 사람들의 뇌에서는 어떤 일이 벌어지고 있을까, 4차 산업혁명 시대, 새로운 기회를 어떻게 발견할 것인가. 숨 가쁘게 변화하는 시대의 한 가운데에서 늘 질문을 던지고 독자들과 함께 해답을 탐색하는 정재승 교수의 지난 10여 년 간의 강연 중 가장 많은 호응을 받았던 12개의 강연을 선별하여 다시 집필했다. 더 나은 선택과 미래를 위해 고군분투하고 있는 청춘들과 이 땅의 리더들에게 주는 뇌과학의 지혜와 통찰이 가득하다.",1,국내도서-인문
21,9788998274795,35552641,돌이킬 수 없는 약속,"13,500원",750원,야쿠마루 가쿠/김성미,북플라자,"제51회 에드가와란포상 수상 작가 야쿠마루 가쿠의 미스터리 추리 소설. ""내 딸을 살해한 놈들을 15년 후에 죽여주세요. 그 약속을 해주면 내 전 재산을 드리리다."" 주인공이 과거에 저지른 죄, 그리고 15년 전에 했던 어느 노파와의 돌이킬 수 없는 약속을 둘러싸고 벌어지는 미스터리한 사건을 숨이 막히도록 치밀하게 그렸다.",1,국내도서-소설/시/희곡
22,9791188874224,67077702,설민석의 통일 대모험 - 하,"11,700원",650원,스토리박스/설민석 /원프로/태건 역사 연구소,아이휴먼,"통일 한반도를 한 걸음 앞서 생각합니다! 대한민국 최고의 한국사 전문가 설민석 선생님과 함께 한반도의 미래를 그려보세요! 『설민석의 통일 대모험』 하권에서는 통일을 방해하려는 악당들을 물리치고 로렐라이를 구출해내고자 노력하는 설쌤 일행의 여정과 함께, 통일 이후 한반도와 우리 민족에게 어떤 변화가 일어날지 상상의 나래를 펼쳐보았습니다. 상권에서 이야기했던 통일을 해야 하는 민족적, 인도적, 경제적 이유를 다시금 되새기며, 통일 한반도의 모습을 다양한 시각에서 미리 살펴보았습니다. 통일 한반도에서는 이제 가족들이 서로 떨어져 생사도 모른 채 살지 않아도 되며, 남북한의 학생들이 부산에서 개성으로, 평양에서 경주로 수학여행을 갈 수 있습니다. 대륙과 맞닿아 있다는 지리적 이점을 활용하여 고속열차를 타고 아시아와 유럽 대륙 어느 곳이든 자유롭게 다닐 수도 있습니다.",1,국내도서-어린이
23,9791196394509,61779464,죽고 싶지만 떡볶이는 먹고 싶어,"12,420원",690원,백세희/댄싱스네일,흔,"기분부전장애(가벼운 우울 증상이 지속되는 상태)를 가진 저자와 정신과 전문의와의 12주간의 대화를 엮었다. 겉보기에는 멀쩡하지만 속은 곪아 있는, 지독히 우울하지도 행복하지도 않은 사람들을 위한 책이며, 타인의 시선으로부터 자유롭지 못하고, 불완전하고, 구질구질한 우리 모두의 이야기다. 우리는 울지 않는 사람이 아니라 울고 싶을 때 울 수 있는 사람이어야 한다.",1,국내도서-에세이
24,9788937473135,32972572,82년생 김지영,"11,700원",650원,조남주,민음사,"문학성과 다양성, 참신성을 기치로 한국문학의 미래를 이끌어 갈 신예들의 작품을 엄선한 「오늘의 젊은 작가」의 열세 번째 작품. 서민들의 일상 속 비극을 사실적이면서 공감대 높은 스토리로 표현하는 데 재능을 보이는 작가 조남주는 이번 작품에서 1982년생 '김지영 씨'의 기억을 바탕으로 한 고백을 한 축으로, 고백을 뒷받침하는 각종 통계자료와 기사들을 또 다른 축으로 삼아 30대를 살고 있는 한국 여성들의 보편적인 일상을 완벽하게 재현한다. 슬하에 딸을 두고 있는 서른네 살 김지영 씨는 어느 날 갑자기 이상 증세를 보인다. 시댁 식구들이 모여 있는 자리에서 친정 엄마로 빙의해 속말을 뱉어 내고, 남편의 결혼 전 애인으로 빙의해 그를 식겁하게 만들기도 한다.",1,국내도서-소설/시/희곡
25,9788934982975,63733198,21세기를 위한 21가지 제언,"19,800원","1,100원",유발 하라리/전병근,김영사,"『사피엔스』, 『호모 데우스』에 이은 유발 하라리의 ‘인류 3부작’ 완결편. 인류의 과거와 미래를 탐색한 전작에 이어 『21세기를 위한 21가지 제언』에서는 정보기술과 생명기술의 비약적인 발전이 이끄는 유례없는 혁명기, 새로운 도전과 위협에 직면해 있는 인류의 현재를 살핀다. 인공지능은 인간의 일자리를 빼앗아갈 태세다. 가짜 뉴스의 해악과 테러의 공포는 우리의 판단을 흐리고 있으며, 기후변화와 핵전쟁의 위협은 묵시록적인 예언을 낳고 있다. 민족과 종교, 인종주의에 갇혀 반목하고 있는 인류의 오늘은 어떤 내일을 만들어갈 것인가.",1,국내도서-인문
26,9788952795090,67507594,104층 나무 집,"10,800원",600원,앤디 그리피스/신수진/테리 덴톤,시공주니어,"말장난 연필 2000™이 꼭 필요해! 늘 촉박한 원고 마감 시간 때문에 나무 집에서 놀 새가 없는 앤디와 테리. 게다가 너무 심한 치통 때문에 앤디는 글마저 쓸 수 없다! 큰코 사장님에게 제때 원고를 건네려면 말장난 연필 2000™이 꼭 필요한데. 앤디와 테리는 말장난 연필 2000™을 살 수 있을까? 2015 호주출판업상(ABIA) 올해의 책, 3년 연속 호주출판업상(ABIA) 올해의 어린이책 수상작이자 영국, 미국, 호주 등 30여 개국에서 출간된 《나무 집》 시리즈의 인기는 계속됩니다.",1,국내도서-어린이
27,9791162209899,67028551,올리버쌤의 영어 꿀팁,"13,320원",740원,올리버 샨 그랜트,위즈덤하우스,"구독자 100만, 1억 뷰의 유튜브 학습 분야 최고 강의인 올리버쌤의 ‘영어 꿀팁’이 드디어 책으로 출간되었다. 지금까지 올라온 200편 이상의 강의 중 구독자들이 가장 많이 본 100편의 표현을 정리해 담고, 영상 강의에서 미처 알려주지 못한 표현들과 3개 국어에 능통한 올리버 쌤만의 특별한 영어공부법 10가지도 추가로 수록했다. 한국에 대한 남다른 관심으로 열다섯 살 때부터 독학으로 한국어를 익힌 올리버 선생님은 유창한 우리말 실력으로 한국인이 가장 많이 틀리는 표현과 자주 쓰는 어색한 표현을 짚어주고 문화적인 설명을 곁들여 진짜 쓰이는 표현만 콕콕 집어 알려준다.",1,국내도서-국어 외국어 사전
28,9788972756194,8157957,나미야 잡화점의 기적,"13,320원",740원,히가시노 게이고/양윤옥,현대문학,"지난 10년간 한국에서 가장 많이 팔린 소설이자 히가시노 게이고의 대표작. 30여 년째 비어 있는 폐가, ‘나미야 잡화점’에 숨어든 삼인조 좀도둑이 뜻밖에도 과거로부터 도착한 고민 상담 편지에 답장을 하면서 겪게 되는 기묘한 하룻밤의 이야기를 그린다. 작가는 시공간을 넘나드는 편지라는 설정을 단순한 판타지가 아닌 추리적인 향기와 깊이가 담긴 소재로 승화시킨다.",1,국내도서-소설/시/희곡
29,9791162202913,58603565,모든 순간이 너였다,"12,420원",690원,하태완,위즈덤하우스,"SNS와 전작 『#너에게』를 통해 50만 명에 이르는 독자들에게 사랑받은 하태완 작가의 두 번째 에세이. 위로받고 싶을 때, 설레고 싶을 때, 사람에 사랑에 상처받았을 때… 삶의 모든 순간에 특별한 위로와 공감을 건넨다. 소중한 모든 순간을 나누고픈 사랑하는 사람에게, 미처 의식하지 못했던 지금 이 빛나는 순간을 조금 더 단단해진 마음으로 맞이하고 싶은 나에게, 선물해주고 싶은 책이다.",1,국내도서-에세이
30,9791188874217,64573109,설민석의 한국사 대모험 8,"9,450원",520원,스토리박스/설민석 /정현희,아이휴먼,"재미있는 스토리와 다양한 한국사 이야기를 통해 어린이들에게 지식과 감동, 재미를 심어준 『설민석의 한국사 대모험』 시리즈 여덟 번째 이야기, '위기 극복' 편. 8권에서는 위기에 처한 온달과 평강이의 관계, 북방 민족의 침입으로 위기를 맞은 고구려 등 등장인물들에게 닥친 위기와 위기를 극복하기 위해 노력하는 온달이의 모습을 다루고 있습니다.",1,국내도서-어린이
31,9791185253572,67023272,경제의 속살 1 경제학 편,"13,500원",750원,이완배,민중의소리,"인간은 이기적 존재가 아니며 얼마든지 연대와 협동의 공동체를 건설할 수 있다! 차가운 경제학을 넘어서는 따뜻한 경제학에 대한 희망의 메시지 『한국재벌흑역사』의 저자 민중의소리 이완배 기자가 『경제의 속살』 1, 2권으로 돌아왔다. 2년 8개월 동안 팟캐스트 ‘김용민의 브리핑’에서 따뜻한 경제 이야기를 전하며 큰 인기를 끌었던 이완배 기자의 주요 방송 내용이 이 책에 담겼다. 저자는 이 땅의 청년들과 청소년들에게 사죄의 말을 전하며 이 책을 시작한다. “좋은 세상을 물려드리지 못해 죄송합니다. 여러분들을 경쟁의 구렁텅이로 몰아넣은 것은 우리 기성세대의 잘못입니다”가 저자가 남긴 말이다. 저자는 기성세대가 청년들에게 엄청난 빚을 지고 있다고 생각한다. 이 땅의 청년들은 대한민국 역사상 가장 비열한 경쟁의 세상에 내몰렸기 때문이다. 이들은 어렸을 때부터 경쟁에 이기지 못하면 삶을 유지할 수 없는 잔인한 세상을 경험했다.",1,국내도서-경제 경영
32,9791196316808,59993940,공부머리 독서법,"14,850원",820원,최승필,책구루,12년 동안 아이들과 함께 독서 논술 수업을 하면서 축적한 노하우를 집약한 독서교육 지침서. 가정에서 실현 가능한 독서법만을 모아 실제 사례와 데이터를 바탕으로 직접 효과를 본 내용들을 알차게 채웠다. 어린이 책 작가이면서 그 역시 세 아이에게 매일 책을 읽어줘야 하는 아빠답게 독서교육의 본질과 원리를 꿰뚫으면서도 아이와 학부모의 마음을 들여다보는 문장이 자주 눈에 띈다. 저자는 진정성 담긴 글을 통해 독서교육에서 맞닥뜨리게 되는 다양한 문제에 통쾌한 해법을 제시한다.,1,국내도서-가정 살림
33,9791158510244,22793441,5년 후 나에게 Q&A a day (2020 로즈골드 특별 한정판),"15,120원",840원,포터 스타일/정지현,토네이도,"“나를 위해 한 권, 그를 위해 한 권 선물했다. 그리고 우리의 삶은 아름다워졌다.” _미국 아마존 독자 “이 책은 삶의 가장 빛나는 순간을 찾아가는 타임캡슐이다.” _영국 아마존 독자 아마존 젊은 독자들의 격찬을 받은 ‘가장 선물하고 싶은 책!’ 아름답고 유려한 디자인, 틈날 때마다 손쉽게 꺼내 생각하고 기록할 수 있는 지혜롭고 영감에 찬 질문들, 가방에 쏙 들어가는 휴대성 등이 이 책을 전 세계 수백만 독자의 사랑을 끌어낸 비결이다. 우리 시대 가장 위대한 예술가 앤디 워홀은 이렇게 말했다. “흔히들 시간이 지나면 자연스럽게 모든 것이 변할 것이라고 생각한다. 하지만 우리 자신이 변하지 않으면 아무것도 변하지 않는다.” 이 책은 지금 이 순간을 살아가는 사람들에게 스스로 변화할 수 있는 기회를 제공한다.",1,국내도서-자기계발
34,9788934972464,23030284,사피엔스,"19,800원","1,100원",유발 하라리/조현욱,김영사,"변방의 유인원 호모 사피엔스는 어떻게 세상의 지배자가 되었는가? 과학은 모든 종교의 미래인가? 인간의 유효기간은 언제까지인가? 멀고먼 인류의 시원부터 인지혁명, 농업혁명, 과학혁명을 거쳐 끊임없이 진화해온 인간의 역사를 다양하고 생생한 시각으로 조명한 전인미답의 문제작. 호모 사피엔스부터 인공지능까지, 역사, 사회, 생물, 종교 등 여러 학문의 경계를 넘나들며 역사의 시간을 종횡무진 써내려간 문명 항해기.",1,국내도서-인문
