순위,ISBN,상품번호,상품명,판매가,YES포인트,저자,출판사,설명,출고예상일,관리분류
15,9788954613026,4346834,리딩으로 리드하라,"13,500원",750원,이지성,문학동네,"개인, 가족, 기업, 국가의 운명을 변화시키는 인문고전 독서의 가공할 위력! 아인슈타인, 뉴턴, 처칠, 에디슨이 사고뭉치에서 위대한 천재로 탈바꿈한 비결, 둔재들만 가던 소문난 삼류학교 ‘시카고 대학’이 노벨상 왕국이 된 사연, 카네기, 워런 버핏, 이병철, 정주영이 황금 손이 될 수 있었던 밑바탕, 알렉산더, 세종과 정조, 당 태종과 도쿠가와 이에야스 등 희대의 국가 경영자들의 공통점, 그 비밀은 모두 인문고전 독서에 있었다.",3,국내도서-자기계발
16,9788993964271,4668196,고구려 2,"11,520원",640원,김진명,새움,"『무궁화꽃이 피었습니다』의 작가 김진명이 선보이는 필생의 역작. 속도감 있는 전개와 치밀한 구성으로 빚어낸 또 하나의 고구려. 현실과 픽션을 넘나들며 펼치는 과감하고 흥미진진한 이야기로 대한민국 역사소설의 새로운 장을 연 작가 김진명. 그가 데뷔 당시부터 숙원해온 작품 『고구려』를 들고 새롭게 독자들을 찾는다. 오래전부터 기획되었던 김진명의 『고구려』는 고구려 역사 중 가장 극적인 시대로 손꼽히는 미천왕 때부터 고국원왕, 소수림왕, 고국양왕, 광개토대왕까지 다섯 왕의 이야기를 그릴 예정이다. 그중 이번에 출간된 1~3권은 미천왕의 일대기를 담았다. 이 책은 작가 김진명이 그간의 작품들에서 선보여왔던 통쾌한 역사 해석과 끝까지 긴장감을 놓을 수 없게 만드는 짜임새 있는 구성을 그대로 담고 있으며, 개성 있는 인물의 등장과 박진감 넘치는 상황 묘사로 역사상 가장 강력했던 나라 '고구려'의 이야기를 극적으로 풀어내 흥미를 더한다.",1,국내도서-소설/시/희곡
17,9788950929152,4756008,화내지 않는 연습,"10,800원",600원,코이케 류노스케/양영철,21세기북스,"'생각 버리기 연습' 저자 코이케 스님의 마음공부! 이젠 더 이상 화내지 않는다! 사람들은 누구나 마음속에 크고 작은 화를 담고 살아가기 마련이다. 이러한 분노의 감정들은 하루에도 몇 번씩 겉으로 드러나며 몸과 마음을 병들게 하고, 인간관계를 힘들게 만드는 가장 근본적인 원인이 된다. 베스트셀러 ""생각 버리기 연습""의 저자인 코이케 류노스케 스님은 자꾸만 화를 내게 되는 마음의 구조를 설명하고, 행복을 파괴하는 부정적인 감정들을 다스려 평온해지는 법을 이 책 『화내지 않는 연습』에 제시하고 있다.",3,국내도서-자기계발
18,9788972754671,4056486,못 가본 길이 더 아름답다,"10,800원",600원,박완서,현대문학,"사람과 자연을 따뜻한 시선으로 바라본 한국의 대표작가 박완서의 산문집 세대를 뛰어넘는 '시대의 이야기꾼' 박완서의 산문집. 사람과 자연을 한없이 따뜻한 시선으로 바라봄으로써 건져 올린 기쁨과 경탄, 감사와 애정이 고스란히 담겨 있는 노작가의 글이다. ""아직도 글을 쓸 수 있는 기력이 있어서 행복하다""는 작가는 등단한 지 40년이 지난 지금도 여전히 그 행복을 누리며 독자들을 만나고 있다.",1,국내도서-에세이
19,9788990700582,3103556,해커스 토익 Reading 리딩,"17,860원",190원,데이비드 조,해커스어학연구소,"문법 · 독해 · 어휘에서 실전까지 대비한 토익 기본서 최신 경향을 반영하여 문법, 독해, 어휘를 종합 구성한 토익 리딩의 기본서. 또한 많은 최신의 실전문제를포함하고 있는 실전서이기도 하다. Grammar 섹션의 일목요연한 포인트 문법설명과 Vocabulary/Reading 섹션의 출제유형 및 핵심 전략으로 토익의 경향을 정리한 후, 실전보다 더 실전다운 토익 문제를 풀어봄으로써, 가장 효율적이고도 확실한 방법으로 토익실전을 대비할 수 있도록 하였다.",3,국내도서-국어 외국어 사전
20,9788949120447,4696608,최승호·방시혁의 말놀이 동요집,"14,400원",800원,최승호/윤정주/방시혁,비룡소,"최고의 시인 최승호, 작곡가 방시혁, 화가 윤정주가 만나 천상의 동요를 그려냈어요! 오직 아이들만을 위한 순수한 하모니, 말놀이 동요를 모은 책 여러분은 최승호 시인 선생님을 아세요? 방시혁 작곡가님은요? 윤정주 화가 선생님도 아세요? 이분들은 우리나라에서 최고로 손꼽히는 글, 음악, 그림의 달인들이세요. 여러분들을 위해 아름답고 순수한 우리말을 이용한 동시집을 쓰셨습니다. 책 속에는 그림도 있구요, 시도 있구요, 음악을 들을 수 있는 CD도 함께 들어있어 따라부를 수 있어요.",1,국내도서-유아
21,9788984812963,3410163,친구가 되어 주실래요?,"11,700원",650원,이태석,생활성서사,"의술로, 음악으로 사랑 나누는 선교 사제 쫄리 신부의 아프리카 이야기 한 수도 사제의 아프리카 사랑 이야기이다. 물질적 가난을 풍요로 바꾸어 줄 수 없지만 그 고통과 가난을 함께하며 사는 신부의 삶이 감동적으로 그려진다. 사제라는 신분을 넘어 서서 평범한 이웃의 한 사람으로, 아픈 곳을 살피고 치료해 주는 의사로, 그리고 다양한 악기와 즐거운 노래를 가르치는 음악 선생님으로, 가난한 이들의 친구로 살아가는 저자의 체험이 담긴 따뜻하고 감동적인 휴먼 에세이이다.",3,국내도서-종교
22,9788994013329,4692229,언씽킹 Unthinking,"14,400원",800원,해리 벡위드/이민주,토네이도,"""모든 선택을 의심하고 뒤집어라"" 행동심리학이 파헤친 인간 내면에 관한 매혹적 통찰 우리가 최선이라고 믿고 내렸던 판단, 선택, 행동, 결정은 왜 번번이 실패의 함정에 빠지는 것일까? 분명히 많은 고민을 하고 한 선택임에도 불구하고 왜 결과는 늘 초라한걸까? 『언씽킹 Unthinking』은 이런 질문에 대한 깊은 통찰을 보여주며 그 이유를 우리 내면에 숨겨져 있는 놀라운 힘, 즉‘언씽킹’에서 찾아내 독자들에게 보여준다.",3,국내도서-자기계발
23,9788984371071,4423134,종이 여자,"10,800원",600원,기욤 뮈소/전미연,밝은세상,"베스트셀러 작가와 그의 소설 속 여주인공의 색다른 사랑 이야기 기욤 뮈소다운 기발한 착상과 놀라운 결말이 돋보이는 장편소설 데뷔후 발표하는 신간마다 프랑스 베스트셀러 1위에 오르고, 최단기간 1천만 부 판매고를 기록하며 프랑스를 대표하는 젊은 작가로 평가받는 기욤 뮈소의 일곱 번째 장편소설 『종이 여자』. 복잡한 수식이나 특별한 수사법에 기대지 않고 본능적으로 서스펜스를 빚기도 하고, 복잡다단한 이야기를 빠르고 경쾌한 흐름 속에서 일관되게 통합해내는 '기욤 뮈소스러운' 소설이 다시금 탄생했다.",1,국내도서-소설/시/희곡
24,9788992053426,4676571,두 남자의 집짓기,"19,800원",220원,구본준/이현욱,마티,"아파트생활 10년차 건축 전문기자, 17년 경력 실험주의 건축가 두 남자의 흥미로운 도전이 성공했다. 서울의 아파트 전세값에도 못 미치는 '3억 원으로 48평형의 단독주택을 땅에서 인테리어까지 해결'하는 것이 과연 가능한 일일까? 『두 남자의 집짓기』는 이 불가능하고 무모해 보이는 프로젝트를 한 달 만에 해치워버린 ""사건""에 대한 실험 일기다. 이 책은 아파트가 현실적으로 유일한 주거 형태가 되어 버렸다는 체념과 단독주택에 대한 여러 편견을 일거에 날려버린다.",1,국내도서-가정 살림
25,9788965700067,4584587,공부는 내 인생에 대한 예의다,"11,700원",650원,이형진,쌤앤파커스,"공부는 ‘방법’의 문제가 아니라 ‘동기’의 문제다! ‘전미 최고의 고교생’으로 선발된 이형진의 ‘내가 공부하는 이유’ 여기, “공부는 내 인생에 대한 예의”라며 윤리 교과서 같은 주장을 펼치는, 다소 ‘재수 없는’ 청년이 있다. 프로필은 더욱 가관. SATㆍACT 만점, 아이비리그 9개 대학 동시 합격, ‘전미 최고의 고교생’ 아시아인 최초 선정, 최연소 ‘자랑스런 한국인상’ 수상….",3,국내도서-청소년
26,9788976820532,830,삐뽀삐뽀 119 소아과,"26,820원","1,490원",하정훈,그린비라이프,"육아상식에 관한 모든것을 담았다. 이 책은 아이가 아플때 가정에서 할 수 있는 응급처지법, 육아 상식을 총망라했다. 아기의 질환을 엄마 눈으로 확인 할 수 있는 원색 슬라이드를 실어 세세한 부분까지 체크해 볼 수 있다.",3,국내도서-가정 살림
27,9788990700568,3103577,해커스 토익 Listening 리스닝,"17,860원",190원,데이비드 조,해커스어학연구소,"유형별 접근을 통해 실전 공략한 토익 기본서 최신 경향을 반영하여 Part1에서 Part4까지 종합 구성한 토익 리스닝의 기본서이다. 또한 많은 최신의 실전문제를 포함하고 있는 실전서이기도 하다.각 파트별로 소개된 고득점 전략을 토대로 '기초 다지기'와 '실전 고수 되기'까지 토익 리스닝의 핵심을 단계별로 충분히 습득한 후, 풍부하게 수록된 실전 문제를 풀어봄으로써, 가장 효율적이고도 확실한 방법으로 토익실전을 대비할 수 있도록 하였다.",3,국내도서-국어 외국어 사전
28,9788993824469,4380947,공지영의 지리산 행복학교,"14,220원",790원,공지영,오픈하우스,"공지영과 지리산 행복학교, 그 벗들의 이야기 소망이 두려움을 넘어설 때 우리는 지리산 행복학교로 간다 어느 날 지리산으로 떠나버린 우리들의 친구들은 자발적 가난을 선택하고 행복학교를 짓는다. 도심 속에서 인터넷으로 쇼핑을 즐기는 작가는 서울을 떠날 수는 없지만 그들이 만든 요절복통, 즐겁고 명랑한 행복학교 엿보기에 빠져드는데……. 누구나 일상을 벗어나는 상상에 빠지곤 하지만 도시를 떠나 오지에 가까운 지리산행을 결정하는 것은 결코 아무나 할 수 있는 일은 아니다.",3,국내도서-에세이
29,9788953527058,1472361,구름빵,"9,900원",550원,백희나,한솔수북,"구름을 반죽해서 빵으로 만든다구? 기발한 상상력에 따뜻한 가족의 사랑을 버무린 구름빵 이야기! 비 오는 날 아침, 작은 구름 하나가 나뭇가지에 걸렸어요. 아이들은 구름을 따서 조심조심 엄마한테 갖다 주지요. 엄마는 솜털처럼 보드라운 구름을 반죽해서 빵을 구웠어요. 잘 구워진 구름빵을 먹은 엄마와 아이들은 구름처럼 두둥실 떠올랐지요. 아이들은 아침도 못 먹고 헐레벌떡 나가신 아빠한테 빵을 갖다 주기로 합니다.",1,국내도서-유아
30,9788952755988,3472567,아이의 사생활,"15,120원",840원,EBS 아이의 사생활 제작팀,지식채널,"내 아이의 과거, 현재, 미래를 잇는 이해와 감동 보고서 2008년 2월 EBS에서 방송되어 센세이션을 불러일으킨 다큐멘터리 '아이의 사생활'을 책으로 엮었다. '아이의 사생활'은 어른들이 막연히 생각해오던 우리 아이들의 성격과 지능, 남녀의 차이 등을 과학적으로 증명하고 인간 내면에 대한 탐구와 이해를 바탕으로 한 자녀양육 해법을 제시함으로써, 과학다큐는 딱딱하다는 선입견을 깨고 시청자와 언론의 찬사를 받았다.",1,국내도서-가정 살림
31,9788990700469,2691688,해커스 토익 스타트 Reading 리딩,"14,150원",150원,데이비드 조,해커스어학연구소,"해커스 토익 스타트 Reading은 해커스 어학연구소가 토익 입문자들을 위하여 새롭게 선보이는 ‘토익입문서'로, 수년간 축적된 토익 Know-how 중 초보학습자들에게 꼭 필요한 핵심 내용만을 선별하여 한 권으로 압축하였다. 또한 교재 학습효과를 높이기 위하여 무료로 동영상 강의, 온라인 모의고사, 단어 암기 MP3를 제공한다.",3,국내도서-국어 외국어 사전
32,9788954612999,4262124,브리다,"10,800원",600원,파울로 코엘료/권미선,문학동네,"우리에겐 꼭 만나야 할 단 하나의 '운명'이 있다 ‘마법의 이야기꾼’ 파울로 코엘료가 들려주는 운명과 사랑에 관한 가장 아름다운 이야기 자아의 신화를 찾아가는 영혼의 연금술을 그린 『연금술사』의 작가 파울로 코엘료가 이번에는 운명과 사랑에 관한 가장 아름다운 이야기를 들려준다. “당신은 이 삶에서 무엇을 찾고 있나요?” 마음 깊이 스며들어 영혼을 채우는, 빛으로 가득한 발견의 여정을 그린 이 작품에서 스무 살 브리다가 우리 생에 가장 근원적인 질문을 던진다.",1,국내도서-소설/시/희곡
33,9788996439394,4456460,가슴이 시키는 일,"11,520원",640원,김이율,판테온하우스,"가슴이 시키는 ‘진짜 삶’을 찾아 나선 사람들의 감동적이고 가슴 찡한 이야기 『가슴이 시키는 일 - 꿈과 행복을 완성시켜주는 마음의 명령』은 먹고 살기 위해서 억지로 하는 일이 아닌, 자신이 정말 하고 싶고, 하면 할수록 정말 행복한 일을 하기 위해서 ‘진짜 삶’을 선택한 사람들의 이야기를 담은 책이다. 자신의 머리가 아닌 ‘가슴이 시키는 일’을 선택한 이들은 당장은 불편하고 고통스럽더라도 마음이 시키는 명령에 따라 모든 편안함을 잠시 접어둔 삶을 살아간다.",3,국내도서-자기계발
34,9788956055084,4508904,지식 e 6,"12,420원",690원,EBS 지식채널ⓔ,북하우스,"‘70만 독자’가 가슴으로 읽은 책 지식ⓔ, 그 여섯 번째 이야기 시즌6의 화두는 진/선/미다. 진/선/미는 순수이성비판, 실천이성비판, 판단력 비판을 통해서 진리와 의지, 미의 가치를 이야기한 칸트철학에 기인한다 . 칸트가 자신의 철학을 통해서 인간본질의 존엄성을 이야기했듯 '지식e'또한 한국사회를 살아가는 우리가 인간으로서의 존엄성을 위해서 추구해야하는 것으로 이 세 가지 가치를 주목했다.",3,국내도서-인문
35,9788937847684,4617626,내일은 실험왕 16,"10,620원",590원,곰돌이 co./홍종현/박완규/이창덕,미래엔아이세움,"본선 진출의 마지막 관문! 새벽초 실험반의 점수가 위험하다? 드디어 본선을 향한 마지막 예선전이 시작되었습니다. 그러나 누가 봐도 대결 주제에 딱 들어맞는 실험을 선택한 구만초와 달리 새벽초 실험반의 아리송한 실험은 관중석을 술렁이게 하는데요. 대회 내내 많은 이변을 낳은 새벽초, 과연 본선 진출의 꿈을 이룰 수 있을까요? 빛의 이중성, 파동의 정의와 구성 요소, 종파와 횡파, 반사`굴절`투과`간섭`고명 등 파동의 다양한 성질을 통해 눈에 보이는 않는 힘, 파동의 과학 원리를 만나 보세요.",1,국내도서-어린이
36,9788964231159,4341487,3분 고전 古典,"12,150원",670원,박재희,작은씨앗,"쉽게 읽히는 고전, 깊게 인식되는 처세술 IT 강국을 외치며 하루가 멀다 하고 신기술을 쏟아내고 웬만한 사람들은 변화의 속도에 발맞추지 못해 허우적대는 오늘날이다. 그야말로 변화가 급물결 치는 오늘날, 고전 운운하는 것을 두고 누군가는 지금은 ‘맹자 왈 공자 왈’ 하던 시대가 아니라며, 동양의 역사와 지혜가 고스란히 녹아 있는 고전 그 자체를 폄하할는지도 모른다. 그러나 세상을 살아가는 진정한 처세술을 익힌 사람들은 고전을 두고 현대를 밝히는 등불이라고 하였다.",1,국내도서-자기계발
37,9788952215444,4584106,디퍼런트,"13,500원",750원,문영미/박세연,살림Biz,"차별화는 전술이 아니다. 새로운 눈으로 세상을 바라보는 태도이다. 그리고 사람들을 이해하고, 그들의 생각과 행동을 인정하는 태도이다. 하버드 경영대학원 역사상 첫 한국인 종신교수이자, 학생들이 뽑은 ‘최고의 교수’상을 연이어 수상하기도 한 문영미 교수의 책 『디퍼런트』. 이 책은 우리가 그동안 가져왔던 경쟁에 대한 기존의 관념을 완전히 뒤집어놓는다. 경쟁에서 승리하기 위해 기업들이 고군분투 하면 할 수록, 기업들은 저마다의 개성을 잃고 결국 똑같아져 가고 있다는 것이다.",1,국내도서-경제 경영
38,9788960510197,2711149,나쁜 사마리아인들,"12,600원",700원,장하준/이순희,부키,"『사다리 걷어차기』 『쾌도난마 한국경제』의 저자 장하준 교수가 쓴 일반인을 위한 교양경제서. 자유 무역이 진정 개발도상국에게도 도움이 되는지, 경제를 개방하면 외국인 투자가 정말 늘어나는지, 공기업 문제가 과연 민영화로 해결 가능한지, 지적재산권이 실제 기술 혁신을 촉진하는지, 민주주의와 경제 발전은 어떤 특별한 상관관계가 있는지, 경제 발전에 적합한 문화나 민족성이 있는지 등 우리 시대의 현안들에 대해 우리에게 널리 알려진 책이나 영화 등을 소재로 유쾌하면서도 신랄하게 답해주고 있다....",1,국내도서-경제 경영
39,9788974254896,2547786,꿈꾸는 다락방,"12,150원",670원,이지성,국일미디어,세상에는 일평생 허리가 휘도록 일하고도 자기 집 한 채 장만하지 못하는 사람들이 있는가 하면 놀 것 다 놀면서도 어마어마한 재산을 마련하고 엄청난 유명세를 타는 사람들이 존재한다. 노력이 성공의 비결이라는 것이 이론적으로도 말이 안 되는 것은 ‘세상에는 당신과 같은 나이이지만 당신보다 열 배 스무 배 성공한 사람들이 존재한다.’는 사실만 보더라도 알 수 있다. 만일 노력이 성공의 비결이라면 그들은 당신보다 열 배 스무 배 더 많이 노력한 사람들이어야만 한다.,3,국내도서-자기계발
40,9788925541617,4614953,뷰티풀 크리처스,"13,320원",740원,마거릿 스톨/캐미 가르시아/김승욱,랜덤하우스코리아,"순수한 사랑과 주인공을 둘러싼 가혹한 운명, 남북전쟁이라는 시대적 아픔이 교차하는 신개념 판타지 로맨스. 『뷰티풀 크리처스』는 10대 청소년들을 가르치는 교사 캐미 가르시아와, 비디오 게임 작가이자 디자이너인 마거릿 스톨의 데뷔작이다. 그들은 청소년들의 심리와 성향을 직업 현장에서 가장 가까이 느끼고 있는 만큼 10대들의 큰 지지를 받았으며, 영어덜트 판타지 로맨스라는 장르 속에 미국 남부의 아름다운 전경과 청춘의 혼란, 슬픔 등을 조화롭게 녹여내 성인층까지 충분히 즐길 수 있는 작품을 선보인다. 멍청이와 못 떠난 사람, 두 가지 부류의 사람들만 존재하는 미국 남부의 작은 마을 개틀린. 주인공 이선은 마을에서 가장 멀리 떨어진 대학으로 진학하고 싶어하는 16세 소년이다. 캐틀린이 들썩이기 시작한 것은 마을의 괴짜인 메이컨 '멜기세덱' 레이븐우드의 조카 리나 두케인이 전학을 오면서부터다.",2,국내도서-소설/시/희곡
41,9788990700902,3718300,해커스 토익 실전 1000제 Reading 1 문제집,"11,300원",120원,해커스어학연구소 저,해커스어학연구소,"토익 최신 출제 경향과 난이도를 반영한 실전 문제집 토익 문제를 완전히 분석한 결과를 토대로 실제 시험의 출제 경향과 난이도를 그대로 반영한 문제와 지문으로 구성하였다. 학습자들은 이 교재 한 권으로 최신 경향의 토익 문제들을 풀어보면서 실력을 향상시킬 수 있다. 토익 최신 출제 경향을 철저히 분석한 결과를 토대로 실제 시험과 가장 유사한 문제와 지문을 수록하였다. 실전보다 더 실전다운 문제를 풀어봄으로써, 학습자들은 실전에 대한 감각을 자연스럽고 확실하게 터득할 수 있다.",3,국내도서-국어 외국어 사전
