순위,ISBN,상품번호,상품명,판매가,YES포인트,저자,출판사,설명,출고예상일,관리분류
19,9788954617918,6654897,위풍당당,"10,800원",600원,성석제,문학동네,"누구나 아는 것 같지만, 한 번도 들은 적 없던 이야기, 어디선가 들은 것 같지만 어디서도 읽은 적 없던 이야기! 성석제만이 할 수 있는 농담濃淡 있는 농담弄談! 세상을 희롱하고 인간을 조롱하지만, 쉴새없이 터지는 유쾌한 웃음 끝에 달리는 눈물 한 방울. 성석제의 농담은 그렇게 우리를 단련시킨다.",2,국내도서-소설/시/희곡
20,9788950933050,5715963,노는 만큼 성공한다,"13,500원",750원,김정운,21세기북스,"‘놀면 불안해지는 병’에 걸린 한국인들 왜 한국은 쉬는 법을 가르쳐 주지 않는 것일까? 행복하고 재미있는 성공을 꿈꾸는 사람은 물론, 갑자기 늘어난 여가시간에 당황해하는 사람 모두가 읽어야 할 주5일근무시대의 필독서. 압축성장의 그림자가 가장 극명하게 드러나는 한국의 여가문화의 문제는 재미, 행복, 휴식의 심리학적 가치, 철학적 의미가 정립되어야만 해결될 수 있다고 지적하고 있다.",3,국내도서-자기계발
21,9788963708386,6669883,예감은 틀리지 않는다,"11,520원",640원,줄리언 반스/최세희,다산책방,"2011 영연방 최고의 문학상 맨부커상 수상작으로 영국 문학의 제왕 줄리언 반스의 새로운 소설이다. 책은 1960년대, 고등학교에서 만난 네 소년의 이야기로부터 시작된다. 1인칭 화자인 주인공 토니 웹스터와 그의 패거리 친구 앨릭스, 콜린, 그리고 총명하며 지적인 전학생 에이드리언 핀. 세 소년은 그를 선망하고, 학교의 모든 교사들은 낭중지추와도 같은 에이드리언의 탁월한 지적 능력과 독특한 시각을 눈여겨보고 그를 아끼는데.. 각종 매체는 이 책에 대해 기억과 윤리의 ‘심리 스릴러’라는 말을 썼다.",1,국내도서-소설/시/희곡
22,9788932909349,3647046,그리스인 조르바,"11,520원",640원,니코스 카잔차키스/이윤기,열린책들,"20세기 문학의 구도자, 니코스 카잔차키스의 대표작 『그리스인 조르바』는 카잔차키스에게 세계적인 명성을 안겨 준 작품으로, 호쾌하고 농탕한 자유인 조르바가 펼치는 영혼의 투쟁을 풍부한 상상력으로 그려 내고 있다. 이 책의 주인공 조르바는 실존 인물로서, 카잔차키스는 『영혼의 자서전』에서 다음과 같이 이야기 한다. 「……힌두교도들은 '구루(사부)'라고 부르고 수도승들은 '아버지'라고 부르는 삶의 길잡이를 한 사람 선택해야 했다면 나는 틀림없이 조르바를 택했을 것이다…….",1,국내도서-소설/시/희곡
23,9788993838213,6717927,당신은 행복한가,"13,500원",750원,달라이 라마/하워드 커틀러/류시화,문학의숲,"‘행복에 대한 교과서’로서 전 세계인에게 사랑받아 온 『달라이 라마의 행복론』. 미국의 정신과 의사 하워드 커틀러는 처음으로 달라이 라마를 만났을 때 이렇게 물었다. 티베트의 영적 지도자는 망설임 없이 “물론입니다.”라고 대답했고, 그의 목소리에는 어떤 의심도 가질 수 없는 평화로움과 진실이 담겨 있었다. 이후 10년 만에 다시 나눈 행복에 대한 특별한 토론에서 달라이 라마는 ‘혼자 행복해도 되는가, 혼자서 행복할 수 있는가’ 하는 새로운 물음을 던진다.",3,국내도서-에세이
24,9788950911546,2601271,프레임,"9,000원",500원,최인철,21세기북스,"‘프레임(Frame)’은 흔히 창문이나 액자의 틀, 안경테를 의미한다. 이것은 모두 어떤 것을 보는 것과 관련이 있다. 심리학에서 ‘프레임’은 ‘세상을 바라보는 마음의 창’을 의미한다. 어떤 문제를 바라보는 관점, 세상을 관조하는 사고방식, 세상에 대한 비유, 사람들에 대한 고정관념 등이 모두 여기에 속한다. 이 책의 저자 최인철 교수는 우리의 착각과 오류, 오만과 편견, 실수와 오해가 ‘프레임’에 의해 생겨남을 증명하고, 그것에서 벗어나는 방법을 제시한다.",3,국내도서-자기계발
25,9788970652856,6425788,파페포포 기다려,"11,520원",640원,심승현,홍익출판사,"2002년 가을 『파페포포 메모리즈』로 첫 선을 보인 심승현 작가의 〈파페포포 시리즈〉가 『파페포포 투게더(2004)』, 『파페포포 안단테(2006)』, 『파페포포 레인보우(2009)』로 이어지며 어느덧 열 살이 되었다. 그 10년 동안 파페포포는 ‘추억’,‘사랑’ 그리고 ‘격려’의 대표 아이콘으로 자리잡았다. 삶의 무게에 허덕이는 이들에게 다시 일어나라고 손짓하는 오랜 친구 같은……. 〈파페포포 시리즈〉 다섯 번째 책 『파페포포 기다려』는 그 세월만큼이나 더 성숙하고 따뜻한 파페와 포포가 담겨있다.",3,국내도서-만화/라이트노벨
26,9788954613026,4346834,리딩으로 리드하라,"13,500원",750원,이지성,문학동네,"개인, 가족, 기업, 국가의 운명을 변화시키는 인문고전 독서의 가공할 위력! 아인슈타인, 뉴턴, 처칠, 에디슨이 사고뭉치에서 위대한 천재로 탈바꿈한 비결, 둔재들만 가던 소문난 삼류학교 ‘시카고 대학’이 노벨상 왕국이 된 사연, 카네기, 워런 버핏, 이병철, 정주영이 황금 손이 될 수 있었던 밑바탕, 알렉산더, 세종과 정조, 당 태종과 도쿠가와 이에야스 등 희대의 국가 경영자들의 공통점, 그 비밀은 모두 인문고전 독서에 있었다.",3,국내도서-자기계발
27,9788996628736,6694333,김제동이 어깨동무 합니다,"11,700원",650원,김제동,위즈덤경향,"2011년 한국 사회에 공감과 소통의 가치를 전하며 큰 인기를 모았던 인터뷰집 『김제동이 만나러 갑니다』를 잇는 두 번째 이야기다. 김제동은 첫 책에서 양 극단으로 분열하는 사회 속에서 화합과 상생을 위해 고민하는 오피니언 리더들을 만났다. 소통에 대한 문제제기였던 셈이다. 그 화두는 이번 책에서 좀더 색깔을 갖고 구체화되었다. 1년간 전국 각지에서 「김제동의 토크콘서트」를 공연하며 대중의 마음을 마주하고, 힘들어하는 청춘들과 함께하면서 그가 생각한 일종의 방법론과 실천적 구호가 담겨 있다.",3,국내도서-에세이
28,9788954427173,6699994,시간을 파는 상점,"9,900원",550원,김선영,자음과모음,지난해(2011년 연말) 제1회 자음과모음 청소년문학상 응모작 중 단연 돋보임으로써 심사위원들의 만장일치로 선정된 작품이다. 당선작은 우리나라 청소년문학을 한 단계 끌어올릴 수 있는 힘을 가지고 있는 작품이라고 심사위원들의 극찬을 받았다. 이 작품은 흐르는 시간이라는 소재를 다루고 있다. 다분히 철학적이고 관념적일 수 있는 이야기를 놀랍도록 편안하고 재미있게 풀어내는 작가의 능력이 대단하다.,1,국내도서-청소년
29,9788937833311,5192316,헝거 게임 세트,"35,100원","1,950원",수잔 콜린스/이원열,북폴리오,"‘헝거 게임 시리즈’는 총 3부작으로 구성되어 있고, 동명의 「헝거 게임」이 첫 번째 이야기다. 캐피톨은 독재정치를 유지하기 위해 각 구역에서 스물네 명의 십대 소년소녀를 추첨으로 뽑은 뒤, 경기장에 가두어 서로 죽고 죽이게 한다. 더욱 더 잔혹한 점은 이 모든 과정이 24시간 TV로 생중계되며 캐피톨 시민 최고의 오락거리가 된다는 것. 「헝거 게임」의 탄탄한 스토리와 휴머니티, 그리고 무엇보다 빼어난 재미는 출간 후 곧바로 큰 충격을 불러일으켰다.",2,국내도서-소설/시/희곡
30,9788901130460,5696349,시골의사 박경철의 자기혁명,"14,400원",800원,박경철,리더스북,"대한민국의 지성, 실천하는 비판가, 열정적 독서광, 청춘의 멘토 시골의사 박경철이 이 시대 청춘에게 던지는 통렬한 자기혁명의 메시지! ‘알지만 실천하지 못하는 후회를 담은 시행착오의 기록’이라는 박경철의 말처럼 그의 치열했던 고뇌의 기록인 동시에, 청년들과 나눈 소통의 흔적이며, 함께 노력하겠다는 의지를 보여준다.",1,국내도서-자기계발
31,9788984371026,3906597,빅 픽처,"10,800원",600원,더글라스 케네디/조동섭,밝은세상,"진정 '나'를 위한 삶을 살고 싶었던 한 남자 이야기 영미작가이지만 프랑스를 비롯한 유럽에서 폭발적인 인기를 누리며 프랑스문화원으로부터 기사 작위까지 받은 작가 더글라스 케네디의 대표작. 눈을 뗄 수 없는 탄탄한 스토리, 긴장감 넘치는 전개가 돋보이는 이 작품은 진정 '나'를 위한 삶을 살고 싶었던 한 남자 이야기다. 벤과 갈수록 사이가 멀어지던 베스는 이웃집에 사는 사진가 게리와 혼외정사에 탐닉하고, 벤은 우연히 베스가 이웃집 남자 게리의 집에서 불륜행각을 벌이고 나오는 장면을 목격한다.",1,국내도서-소설/시/희곡
32,9788966183135,6454884,"마흔살, 행복한 부자 아빠","15,010원",790원,아파테이아,길벗,"지금은 서울 10억짜리 건물 월세도 400, 지방 2억짜리 건물 월세도 400을 받는 시대다. 대다수 사람들은 체면을 중시하고 지역과 학군에 연연하여 서울과 강남을 목표로 돈을 모은다. 하지만 강남 부동산은 부자들의 것이다. 저자는 아예 처음부터 경기도 변두리에서 ‘수익로봇’을 찾았다. 첫 번째 ‘수익로봇’을 종자돈 삼아 지금은 여러 채 원룸과 상가주택을 소유하게 되었다. 이 책에는 그 과정이 빠짐없이 수록되어 있다. 수익 부동산 투자의 핵심은 ‘수익률 최고, 공실률 제로’다.",2,국내도서-경제 경영
33,9788974254896,2547786,꿈꾸는 다락방,"12,150원",670원,이지성,국일미디어,세상에는 일평생 허리가 휘도록 일하고도 자기 집 한 채 장만하지 못하는 사람들이 있는가 하면 놀 것 다 놀면서도 어마어마한 재산을 마련하고 엄청난 유명세를 타는 사람들이 존재한다. 노력이 성공의 비결이라는 것이 이론적으로도 말이 안 되는 것은 ‘세상에는 당신과 같은 나이이지만 당신보다 열 배 스무 배 성공한 사람들이 존재한다.’는 사실만 보더라도 알 수 있다. 만일 노력이 성공의 비결이라면 그들은 당신보다 열 배 스무 배 더 많이 노력한 사람들이어야만 한다.,3,국내도서-자기계발
34,9788926391921,6778089,코믹 메이플스토리 오프라인 RPG 51,"8,010원",440원,송도수/서정은,서울문화사,"가상의 결계에 스스로를 봉인한 팬텀, 그를 세상에 나오게 하기 위해 팬텀의 꿈속으로 들어간 슈미는 그곳에서 팬텀의 가슴 아픈 기억과 마주하게 됩니다. 자신 때문에 아리아가 희생되었다는 생각에 괴로워하던 팬텀은 슈미 덕분에 아리아의 진심을 깨닫게 돼 마침내 결계를 풀고 세상으로 나갈 결심을 하고, 아카이럼과의 결전을 위해 데몬슬레이어, 메르세데스와 함께 제단으로 향하던 도도는 생각지도 못한 인물에게 방해를 받고 멈춰서게 됩니다.",3,국내도서-어린이
35,9788993838220,6749995,나의 상처는 돌 너의 상처는 꽃,"7,650원",420원,류시화,문학의숲,"『그대가 곁에 있어도 나는 그대가 그립다』, 『외눈박이 물고기의 사랑』의 류시화 시인이 15년의 긴 침묵 후에 펴낸 세 번째 시집. 그동안 시 발표와는 거리를 둔 채 명상서적을 번역 소개하거나 변함없이 인도 네팔 등지를 여행하며 지내 온 시인이지만 사실 시는 언제나 그의 손 끝에 있었다. 그동안 쓴 350여 편의 시 중에서 가려낸 56편이 수록되어 있다. 꽃에게 손을 내미는 돌, 돌에게 말을 거는 꽃. ‘돌’과 ‘꽃’의 대화가 오가는 언어는 시인 류시화가 돌과 꽃에 새긴 기도문과 같다.",3,국내도서-소설/시/희곡
36,9788936451332,6612337,엄마 사용법,"9,000원",500원,김성진/김중석,창비,"제16회 창비 '좋은 어린이책' 저학년 부문 대상 수상작 『엄마 사용법』은 진정한 가족이 무엇인지 아이와 엄마가 함께 답을 찾아 가는 작품입니다. '엄마를 사 달라'고 조르는 도발적인 첫 장면부터 독자의 호기심을 끌면서, 현수가 혼자 힘으로 엄마를 조립하고, 서툴지만 사랑하는 방법에 대해 조금씩 가르쳐주는 과정이 참신함과 강렬함을 동시에 선사합니다. 엄마와 아이의 역할이 뒤바뀐 구도는 아이가 바라는 바를 말과 행동으로 적극적으로 표현하기에 더없이 적절합니다.",1,국내도서-어린이
37,9788984315112,5764559,엄마 수업,"10,800원",600원,법륜/이순형,휴(休),"자녀 문제로 괴로워하는 부모에게 법륜 스님이 주는 다정한 조언이자 지혜로 가득 찬 양육 지침서. 저자는 부모와 아이의 관계 특성, 상황별·시기별로 아이를 올바르게 키우는 방법, 좋은 부모의 역할과 자격 등을 소개하며 이것을 바탕으로 우리 아이를 올바르게 사랑하는 지혜를 보여 주고 있다. 오늘날 많은 부모가 자식을 남 보기에 좋은 물건처럼 취급한다. 얼굴 예쁘고, 신체 건강하고, 공부 잘하고, 말 잘 듣고 그런 아이를 원한다.",1,국내도서-가정 살림
38,9788950935252,6166704,마법천자문 20,"8,820원",490원,홍거북/김창환,아울북,"어른들도 알쏭달쏭한 한자들을 『마법천자문』 독자들은 술술 막힘 없이 읽어 갑니다. 단순히 아이들이 어른들 보다 배우는 속도가 빠르기 때문일까요? 비결은 '반복 학습'입니다. 두 번, 세 번 반복되는 『마법천자문』의 이미지 학습법입니다. 『마법천자문』은 각 권에 등장하는 새로운 한자 20자를 소개하면서 앞 권에서 배운 한자를 50회 이상 반복 학습할 수 있도록 기획되어 있습니다. 아이들이 책에 나오는 한자를 완벽하게 구사하기에 20자는 결코 적지 않습니다.",3,국내도서-어린이
39,9788901142593,6328377,문제는 경제다,"13,950원",750원,선대인,웅진지식하우스,"〈나는 꼽사리다〉, 『위험한 경제학』 선대인 한국 경제, 그 마지막 기회와 재활 플랜을 제시하다 1%가 지배하는 나라에서 99%만 모르는 한국 경제의 진실을 파헤치는 서민 경제전문가 선대인. 이번 책 《문제는 경제다》에서는 몰락의 위기 앞에 선 한국 경제를 총진단한다. 구체적인 데이터와 명쾌한 논리로 일반인들도 이해하기 쉽게 써내려가며 금융시장, 고용과 실업, 가계부채, 세계 경제위기 등 광범위한 주제에 대해 깊이 있는 분석을 시도한다.",3,국내도서-경제 경영
40,9788934956402,6585455,일침,"12,600원",700원,정민,김영사,"고전에서 시대정신을 길어 올리는 지식인 정민 교수가 선보이는 마음과 세상에 대한 사유이다. 우리 고전에 천착했던 한문학자이자 문화사 전반으로 영역을 넓힌 인문학자인 저자는 이제 내면의 웅숭깊은 성찰, 현실에 대한 통렬한 비판으로까지 사유의 폭을 넓혔다. 어지러운 세상에서 고전을 통한 일침을 가해 잃어버린 길을 찾고 마음의 중심을 잡는 것을 도와준다. 고전에 나온 구절들을 주제로 100개의 글을 25개씩 네 갈래로 묶었다.",1,국내도서-인문
41,9788959522415,6762500,디아블로 : 케인의 기록,"26,820원",290원,블리자드 엔터테인먼트,제우미디어,데커드 케인이 사랑스런 조카 레아에게 들려주는 디아블로 세계의 비밀 이야기 디아블로3 출시를 기념하여 한국 팬들을 위해 한정 수량으로 홍콩에서 특별 제작된 설정 화보집이다. 디아블로 세계의 과거와 현재의 이야기를 화려한 미공개 아트웍들과 함께 선보인다. 이 한 권이면 디아블로 시리즈의 스토리를 일목요연하게 이해할 수 있다. 디아블로 세계지도를 엽서 봉투에 담아 한정판 구매자 전원에게 증정한다.,3,국내도서-소설/시/희곡
42,9788915102019,1972516,임신 출산 육아 대백과,"16,650원",920원,편집부 저,삼성출판사,"『임신 출산 육아 대백과』 2020년 개정판은 가이드 구성에 충실, 초보엄마들이 궁금해할만한 내용을 사진으로 꼼꼼하게 보여준다. 임신 중 요가, 산후조리, 육아의 기초(신생아 목욕시키기, 옷 입히기 등)의 과정을 사진으로 보여주어 슬라이드를 넘기듯 한눈에 육아의 기초를 알 수 있다. 임신, 출산, 육아의 각 단계를 시간 순서별로 나누어 Step 1부터 Step11로 구분해 필요한 부분을 쉽게 찾아볼 수 있다. 초보엄마들이 실수하기 쉬운 부분, 꼭 알아야 할 부분을 세심한 정보 박스로 정리해 놓치지 않고 볼 수 있게 했다. 귀여운 일러스트 표지를 채택하고 책에 비닐커버를 씌워 활용도를 높였다.",1,국내도서-가정 살림
