순위,ISBN,상품번호,상품명,판매가,YES포인트,저자,출판사,설명,출고예상일,관리분류
11,9788954646130,43306990,기사단장 죽이기 2,"14,670원",810원,무라카미 하루키/홍은주,문학동네,"『1Q84』 이후 7년, 무라카미 하루키의 모든 것이 여기 있다! 현실과 관념의 경계를 꿰뚫는 이야기의 힘 대범한 상상력으로 무장한 무라카미 하루키 월드의 집대성 삼십대 중반의 초상화가 ‘나’는 아내에게서 갑작스러운 이혼 통보를 받고 집을 나와서 친구의 아버지이자 저명한 일본화가 아마다 도모히코가 살던 산속 아틀리에에서 지내게 된다. 그리고 어느 날 천장 위에 숨겨져 있던 그의 미발표작 [기사단장 죽이기]를 발견한다. 모차르트 오페라 [돈 조반니]의 등장인물을 일본 아스카 시대 배경에 옮겨놓은 듯한 그 그림을 가지고 내려온 뒤로, ‘나’의 주위에서 기이한 일들이 연달아 일어난다. 『태엽 감는 새』 『1Q84』 등 기존의 본격 장편소설 세계관을 잇는, 현실과 비현실이 절묘하게 융합된 하루키 월드의 결정판.",1,국내도서-소설/시/희곡
12,9788954646123,43306988,기사단장 죽이기 1,"14,670원",810원,무라카미 하루키/홍은주,문학동네,"『1Q84』 이후 7년, 무라카미 하루키의 모든 것이 여기 있다! 현실과 관념의 경계를 꿰뚫는 이야기의 힘 대범한 상상력으로 무장한 무라카미 하루키 월드의 집대성 삼십대 중반의 초상화가 ‘나’는 아내에게서 갑작스러운 이혼 통보를 받고 집을 나와서 친구의 아버지이자 저명한 일본화가 아마다 도모히코가 살던 산속 아틀리에에서 지내게 된다. 그리고 어느 날 천장 위에 숨겨져 있던 그의 미발표작 [기사단장 죽이기]를 발견한다. 모차르트 오페라 [돈 조반니]의 등장인물을 일본 아스카 시대 배경에 옮겨놓은 듯한 그 그림을 가지고 내려온 뒤로, ‘나’의 주위에서 기이한 일들이 연달아 일어난다. 『태엽 감는 새』 『1Q84』 등 기존의 본격 장편소설 세계관을 잇는, 현실과 비현실이 절묘하게 융합된 하루키 월드의 결정판.",1,국내도서-소설/시/희곡
13,9791187119845,33529377,나는 나로 살기로 했다,"12,420원",690원,김수현,마음의숲,"진짜 ‘나’로 살기 위한 뜨거운 조언들. 어른이 처음인 당신을 위한 단단한 위로들. 이 책은 우리가 온전한 ‘나’로 살아가기 위해 무엇이 필요한지 말해준다. 돈 많고 잘나가는 타인의 SNS를 훔쳐보며 비참해질 필요 없고, 스스로에게 변명하고 모두에게 이해받으려 애쓰지 말라고 이야기한다. 불안하다고 무작정 열심히 할 필요 없고, 세상의 정답에 굴복하지 말라고 응원한다. 인생의 지나가는 사람들에게 더 이상 상처받지 말고, 누군가의 말에 흔들리지 말고, 자신만의 문제라고 착각하지 말라고. 우리에게 가장 필요한 말, 나답게 살라고 말한다.",1,국내도서-에세이
14,9788934972464,23030284,사피엔스,"19,800원","1,100원",유발 하라리/조현욱,김영사,"변방의 유인원 호모 사피엔스는 어떻게 세상의 지배자가 되었는가? 과학은 모든 종교의 미래인가? 인간의 유효기간은 언제까지인가? 멀고먼 인류의 시원부터 인지혁명, 농업혁명, 과학혁명을 거쳐 끊임없이 진화해온 인간의 역사를 다양하고 생생한 시각으로 조명한 전인미답의 문제작. 호모 사피엔스부터 인공지능까지, 역사, 사회, 생물, 종교 등 여러 학문의 경계를 넘나들며 역사의 시간을 종횡무진 써내려간 문명 항해기.",1,국내도서-인문
15,9791186757093,30548474,자존감 수업,"12,600원",700원,윤홍균,심플라이프,"심리학 책 아무리 읽어도 자존감 그대로인 사람에게 추천하는 책! 정신과 의사 ‘윤답장’ 선생의 자존감 셀프 코칭법 자존감 전문가이자 정신과 의사인 윤홍균 원장이 2년 넘게 심혈을 기울여 쓴 책으로, 자존감이 우리 삶에 미치는 영향을 친절하게 알려주고, 자존감을 끌어올리는 실질적인 방법을 알려주는 책. 높은 자존감을 갖고 싶지만 방법을 모르는 사람, 낮은 자존감 때문에 내면의 불화와 갈등을 겪고 있는 이들이 건강한 자존감을 회복하도록 돕는다.",1,국내도서-자기계발
16,9788936474393,44263948,나의 문화유산답사기 9 : 서울편 1,"16,650원",920원,유홍준,창비,"독보적 베스트셀러 시리즈의 백미 유홍준, 마침내 서울을 말하다! 한국 인문서를 대표하는 독보적인 시리즈로서 380만 독자의 사랑을 받아온 『나의 문화유산답사기』가 돌아왔다. 햇수로 25년 동안 8권의 국내편과 4권의 일본편이 출간된 ‘답사기’가 드디어 수도 서울에 입성하여 서울편 1권 ‘만천명월 주인옹은 말한다’와 2권 ‘유주학선 무주학불’을 선보인다. 저자는 과거와 현재와 미래가 공존하는 거대 도시 서울의 문화유산과 역사를 섬세하고 날카로운 통찰로 바라보는 한편, 그와 얽힌 이야기들을 특유의 편안한 입담으로 풀어냈다. 특히 ‘서울편’에서는 ‘답사기’가 한 단계 높은 경지에 올라섰다는 점이 눈길을 사로잡는다. 역사, 예술, 문화를 아우르는 방대한 정보를 절묘하게 엮고 쉽게 풀어내는 저자의 솜씨가 절정에 다다라 따로 공부하지 않아도 우리 역사가 한눈에 보인다.",1,국내도서-역사
17,9791157523399,18116912,영어회화 100일의 기적,"12,150원",670원,문성현,넥서스,"평생 영어 초보, 영어 포기자를 위한 D-100 말문트기 프로젝트. 책과 강의, 그리고 스피킹 훈련으로 보고 듣고 말하는 3D 입체 학습을 제공한다. 원어민이 직접 녹음한 생생한 대화문으로 원어민의 뉘앙스와 주요 표현을 익히고, 국내파 영어연수 전문가 문코치의 해설 강의로 탄탄하게 실력을 다진다.",1,국내도서-국어 외국어 사전
18,9788954645614,40933783,오직 두 사람,"11,700원",650원,김영하,문학동네,"우리는 모두 잃으며 살아간다. 여기, 한 번도 살아보지 않은 ‘그 이후’의 삶이 있다. 김유정문학상 수상작 「아이를 찾습니다」 이상문학상 수상작 「옥수수와 나」 수록 기대했던 것과는 전혀 다른 것이 결승점에서 우리를 기다리고 있을 때, 그것은 누구의 잘못일까? 작가 김영하의 신작 소설집. 『무슨 일이 일어났는지는 아무도』 이후 7년 만이다. 김유정문학상 수상작 「아이를 찾습니다」, 이상문학상 수상작 「옥수수와 나」를 포함해 일곱 편의 단편이 실렸다. 지적인 즐거움과 인간에 대한 통찰을 한껏 맛볼 수 있는 작품들. 편편이 성찰적이며 감각적이다. 엉뚱한 소설적 상상력이 빛나는 작품과, 인생을 압축적으로 보여주면서 아이러니가 빛나는 작품, 현실 밀착적인 정공법을 쓴 작품 등을 통해 한 인간 내면의 복합적인 감정부터 다종다양한 관계의 모순, 더 나아가 소위 ‘신의 뜻’이라 비유되는 알 수 없는 상황에 처한 인간의 고뇌까지 담아낸다.",1,국내도서-소설/시/희곡
19,9788972756194,8157957,나미야 잡화점의 기적,"13,320원",740원,히가시노 게이고/양윤옥,현대문학,"지난 10년간 한국에서 가장 많이 팔린 소설이자 히가시노 게이고의 대표작. 30여 년째 비어 있는 폐가, ‘나미야 잡화점’에 숨어든 삼인조 좀도둑이 뜻밖에도 과거로부터 도착한 고민 상담 편지에 답장을 하면서 겪게 되는 기묘한 하룻밤의 이야기를 그린다. 작가는 시공간을 넘나드는 편지라는 설정을 단순한 판타지가 아닌 추리적인 향기와 깊이가 담긴 소재로 승화시킨다.",1,국내도서-소설/시/희곡
20,9788934977841,39404092,호모 데우스,"19,800원","1,100원",유발 하라리/김명주,김영사,"“호모 데우스, 이것이 진화의 다음 단계다!” 정치, 종교, 문화 모든 구시대적 신화와 인공지능, 유전공학의 새로운 신이 만나 펼쳐낼 최후의 서사시 전 세계 45개국, 500만 부 초대형 베스트셀러 [사피엔스] 유발 하라리 최신작! [사피엔스]는 우리가 어디에서 왔는지 알려주고, [호모 데우스]는 우리가 어디로 가는지 알려준다. 미국, 영국, 프랑스, 독일, 중국, 일본 등 40개국 출간 확정! 역사의 시간 동안 인류의 가장 큰 과제이던 굶주림, 질병 그리고 전쟁을 밀어내고 그 자리를 차지한 것은 무엇인가? 지구를 평정하고 신이 된 인간은 어떤 운명을 만들 것인가? 인류는 어디에서 와서 어디로 갈 것인가? 100년 뒤 세상은 어떤 모습이고, 앞을 향해 치닫는 과학혁명의 정점은 어디인가. 인간이 만들어갈 유토피아 혹은 악몽에 대한 논쟁적 서사. 인간은 진화를 거듭할 것인가, 쓸모없는 존재가 될 것인가.",1,국내도서-인문
21,9791186560464,43281277,영어는 3단어로,"12,150원",670원,나카야마 유키코/최려진,인플루엔셜,"짧고 스마트한 핵사이다 영어책, 드디어 한국 상륙 “3단어로 바꾸면 영어가 술술 풀린다” 초?중?고, 수능영어부터 토익까지, 영어 공부라면 여태 지겹도록 했다. 그런데도 아직 “ I don’t speak English.” 밖에 못한다면? 그 영어, 이제 바꾸자. 3단어 영어로 일본에서 20만 독자를 만난 화제의 베스트셀러 『영어는 3단어로』가 혁신적인 초간단 영어법으로 한국의 독자를 만난다. 어려운 문법, 복잡한 구문, 새로운 단어를 암기하는 대신, 누구나 아는 단어를 활용해 “누가(주어), 하다(동사), 무엇을(목적어)” 3단어 패턴에 따라 말하는 3단어 영어를 담았다. 3단어면 언제 어디서 누구에게나 직관적이고 쉽게, 그리고 정확하게 통하는 영어를 할 수 있다.",1,국내도서-국어 외국어 사전
22,9788965962205,42813493,라틴어 수업,"13,500원",750원,한동일,흐름출판,"동아시아 최초의 바티칸 대법원 변호사 한동일 교수의 화제의 명강의 ‘무엇을 위해 살아가는가’에 대한 품격 있는 응답 “아직 꽃피지 못한 청춘, 그러나 ‘라틴어 수업’에서 배운 것은 ‘꽃’이 아니라 그 근본이 되는 ‘뿌리’였습니다.” - 제자들의 편지 중에서 한국인 최초, 동아시아 최초 바티칸 대법원 로타 로마나(Rota Romana) 변호사이자 가톨릭 사제인 한동일 교수가 2010년부터 2016년까지 서강대학교에서 진행했던 강의를 책으로 옮겼다. 저자의 강의는 입소문을 타고 서강대학교 학생들뿐만 아니라 연세대, 이화여대를 비롯해 신촌 대학가를 벗어나 다른 학교의 학생들과 일반인들까지 찾아오기에 이른다. 단순한 어학 수업에 그치지 않고 라틴어의 체계, 라틴어에서 파생한 유럽의 언어들을 시작으로 그리스 로마 시대의 문화, 사회 제도, 법, 종교 등을 포함해 오늘날의 이탈리아에 대한 이야기까지 종합 인문 교양 수업에 가까웠기 때문이다.",1,국내도서-인문
23,9788936474409,44263955,나의 문화유산답사기 10 : 서울편 2,"16,650원",920원,유홍준,창비,"독보적 베스트셀러 시리즈의 백미 유홍준, 마침내 서울을 말하다! 한국 인문서를 대표하는 독보적인 시리즈로서 380만 독자의 사랑을 받아온 『나의 문화유산답사기』가 돌아왔다. 햇수로 25년 동안 8권의 국내편과 4권의 일본편이 출간된 ‘답사기’가 드디어 수도 서울에 입성하여 서울편 1권 ‘만천명월 주인옹은 말한다’와 2권 ‘유주학선 무주학불’을 선보인다. 저자는 과거와 현재와 미래가 공존하는 거대 도시 서울의 문화유산과 역사를 섬세하고 날카로운 통찰로 바라보는 한편, 그와 얽힌 이야기들을 특유의 편안한 입담으로 풀어냈다. 특히 ‘서울편’에서는 ‘답사기’가 한 단계 높은 경지에 올라섰다는 점이 눈길을 사로잡는다. 역사, 예술, 문화를 아우르는 방대한 정보를 절묘하게 엮고 쉽게 풀어내는 저자의 솜씨가 절정에 다다라 따로 공부하지 않아도 우리 역사가 한눈에 보인다.",1,국내도서-역사
24,9791161312798,43613107,2018 전한길 한국사 합격생 필기노트+빵꾸노트,"17,100원",0원,전한길,에스티유니타스,"공무원 9급, 7급, 한국사능력검정시험을 모두 대비할 수 있는 책이다. 2017 최신 공무원 기출문제까지 모두 반영한 필기노트와 더불어 필기노트 내용 중 반드시 외워야 하는 중요 개념은 빈칸 넣기를 통해 정리할 수 있도록 빵꾸노트를 함께 수록했다. 내용을 보기 좋게 전달하기 위해 쉽게 읽을 수 있는 글씨와 오래 보아도 눈이 덜 피곤한 색으로 바꾸는 한편, 지나치게 빽빽했던 부분을 나누어 추가로 필기할 수 있는 공간도 마련했다. 이해를 도울 수 있는 그림 자료도 추가하였다. 현재 한국사 교과서의 편제를 따라 시대사로 단원을 구분해, 시대의 정치·경제·사회·문화를 종합적으로 이해할 수 있도록 했다. 국사편찬위원회의 국정 한국사 교과서뿐만 아니라 현재의 검정 한국사 교과서 내용까지 모두 수록하여 고등 한국사 교과서를 읽지 않아도 되도록 제작되었다.",3,국내도서-수험서 자격증
25,9791130611853,38242331,보노보노처럼 살다니 다행이야,"14,400원",800원,김신회,놀,"『서른은 예쁘다』의 저자 김신회가 발견한 보노보노 속 주옥같은 위로의 문장들! [보노보노]를 좋아할 수밖에 없는 이유는 단순한 그림체에 담긴 가슴 따뜻한 대사와 철학적인 메시지 때문이다. 보노보노와 친구들은 아주 순수하고 솔직하며 뭉클하다. [보노보노]의 만화책과 애니메이션을 봤던 어린이들이 성장해 어른이 되었고, 어른이 되어서 읽어보니 훨씬 더 큰 울림을 받게 된 것이다. 『서른은 예쁘다』, 『여자는 매일 밤 어른이 된다』, 『모든 오늘은 떠나기 전날』 등 서툰 어른들의 깊은 공감을 이끌어낸 김신회 작가가 보노보노를 다시 주목한 이유도 그 때문이다. 보노보노는 아이들이 읽기도 좋지만 어른이 읽었을 때 더 깊은 묘미를 느낄 수 있다는 것이다.",2,국내도서-에세이
26,9788983711892,2312211,코스모스,"16,650원",920원,칼 세이건/홍승수,사이언스북스,"전 세계 60개국에 방송되어 6억 시청자를 감동시킨 텔레비전 교양 프로그램을 책으로 옮긴 칼 세이건(Carl Sagan)의 『코스모스(Cosmos)』. 현대 천문학을 대표하는 저명한 과학자인 칼 세이건은 이 책에서 사람들의 상상력을 사로잡고, 난해한 개념을 명쾌하게 해설하는 놀라운 능력을 마음껏 발휘한다. 그는 에라토스테네스, 데모크리토스, 히파티아, 케플러, 갈릴레오, 뉴턴, 다윈 같은 과학의 탐험가들이 개척해 놓은 길을 따라가며 과거, 현재, 미래의 과학이 이뤘고, 이루고 있으며, 앞으로 이룰 성과들을 알기 쉽게 풀이해 들려준?..",1,국내도서-자연과학
27,9788937848247,45508348,추리 천재 엉덩이 탐정 4,"10,800원",600원,김정화/트롤,미래엔아이세움,"굴로 “뿡!”, 방귀를 “뿡!” 입으로 뀌는 ‘방귀’로 사건을 해결하는 ‘추리 천재 엉덩이 탐정’이 새로운 이야기로 찾아왔습니다! 인생 최대의 라어벌 ‘괴도 유’를 만난 엉덩이 탐정! 엉덩이 탐정 vs 괴도 유, 이 한판 대결의 승자는 과연 누구일까? 이번 사건도 우리의 추리 천재, IQ 1,104의 엉덩이 탐정이 척척 해결합니다! 다들, 코 막을 준비하세요!",1,국내도서-어린이
28,9791161311708,43949605,2018 선재국어 세트,"44,550원",0원,이선재,에스티유니타스,"《2018 선재국어》는 7 · 9급 공무원 시험을 준비하는 수험생들을 대상으로 한 국어 기본서로, 전 4권과 부록으로 구성되어 있습니다. 1권은 〈국어 문법 · 국어 규범〉, 2권은 〈말과 글 · 독해〉, 3권은 〈현대 문학 · 고전 문학〉, 4권은 〈어휘 · 한자〉로, 영역별로 분권화되어 있어 학습하기 편리합니다. 또한 부록인 〈직접 쓰는 암기 노트〉는 《선재국어》 전체 내용이 요약되어 있는 암기 도우미입니다. 수험은 시간과의 싸움입니다. 그러하기에 수험은 방대한 자료 중에서 무엇이 중요한지, 그리고 이것을 어떻게 수험적 지식으로 가공하여 효율적으로 학습할지를 전략적으로 선택해야 합니다. 가독성을 고려하여 공무원 국어 수험서 최초로 4도 컬러 인쇄본으로 출간한 《선재국어》는, 공무원 기출문제뿐만 아니라 최신 개정 교과서 및 수능의 주요 유형까지도 반영하여 가장 신뢰받을 수 있는 내용으로 구성되어 있습니다.",3,국내도서-수험서 자격증
29,9791133458455,49867448,원피스 ONE PIECE 86,"4,500원",250원,오다 에이이치로,대원,빅맘 암살작전의 전모가 드러났다! 푸른 바다 위에서 통 크게 펼쳐지는 세계를 그린 『원피스』신간 86권이 발매될 예정이다. 이번 편에서는 드디어 빅맘 암살 작전의 전모가 밝혀진다. 강인한 육체를 지닌 빅맘에게 상처를 내려면 어떤 약점을 찔러야만 하는데.. 난제를 앞에 두고 루피 일행의 작전은 무사히 성공할 수 있을까?! 넓은 바다같은 자유분방함과 끈끈한 동료애를 다시 한 번 만나보자.,1,국내도서-만화/라이트노벨
30,9788960863859,42683819,모든 관계는 말투에서 시작된다,"11,520원",640원,김범준,위즈덤하우스,"기분 좋은 커뮤니케이션을 만드는 사소한 말투의 기적 수백 개의 장점을 한순간에 물거품으로 만드는 것이 있으니, 그것이 바로 말투다. 한두 마디에 담긴 말투 하나가 사람의 이미지를 만들고, 관계를 결정하며, 평판에 영향을 미친다. 이 책은 그동안 말투 때문에 본의 아니게 관계에서 오해를 불러일으켰던 사람들을 위해 ‘호감형 말투 사용법’을 골라 담았다. 이 책에 담긴 말투 사용법을 터득한다면 누구에게나 ‘다시 만나고 싶은 사람’으로 기억될 것이며, 주변에 저절로 사람이 모여드는 극적인 변화를 경험하게 될 것이다.",1,국내도서-자기계발
31,9788901218151,43732493,청춘의 독서,"13,320원",740원,유시민,웅진지식하우스,"애독자들이 기다려온 리커버 에디션 출간 감각적인 미니멀 커버로 유시민을 다시 만난다! ‘지식소매상’ 유시민을 만든 14권의 고전 100년 뒤에도 모든 젊음들을 뒤흔들 위험하고 위대한 이야기 우리 시대를 대표하는 지식인 유시민. 그가 청춘의 시절에 품었던 의문들 그리고 오늘날 젊은이들이 고민하고 있는 뜨거운 질문에 ‘세상을 바꾼 한 권의 책’으로 답한다. 살다 보면 누구나 한 번쯤 해답 없는 질문들을 들고 방황할 때가 있다. “앞으로 어떻게 살아야 하나”, “왜 세상은 이해할 수 없는 일들로 가득할까?” 한때 몸담았던 공직 생활을 뒤로하고 인생의 중턱에 이르렀을 때, 유시민은 청춘의 시절을 함께했던 14권의 책들을 다시 집어 들었다. 삶에서 이정표가 되어준 책들, 갈림길과 장애물이 나타날 때마다 도움을 받았던 ‘오래된 지도’를 다시 펼친 것이다.",3,국내도서-인문
32,9791196025847,38922887,설민석의 한국사 대모험 3,"9,450원",520원,설민석,아이휴먼,"경주, 불국사와 석굴암, 한글, 수원 화성, 조선왕조실록 세계 최고라 자부할 수 있는 우리의 문화유산을 배우고 기억합니다. 설쌤과 함께 우리의 자랑스러운 문화유산을 알아보는 역사 여행을 떠나요! 『설민석의 한국사 대모험 3』에서는 갑작스러운 왕의 부름에 설쌤과 평강은 온달과 함께 우리나라의 문화유산을 탐방하는 족집게 역사 탐험을 시작한다. 캄보디아의 앙코르와트처럼 멋진 문화유산이 없다고 생각하는 온달에게 우리나라에 그에 못지않은 문화유산이 많다는 것을 알려주기 위해 노력하는 설쌤과 평강. 우리의 문화유산 가운데에는 세계적으로 그 가치를 인정받는 것들이 많다. 하지만 아직도 다른 나라의 문화유산이 더 훌륭하고 가치 있다고 생각하는 사람들도 많다. 온달처럼 말이다. 『설민석의 한국사 대모험 3』에서는 그런 어린이들에게 우리의 문화유산이 가진 가치와 의미를 알기 쉽게 이야기하고, 우리 어린이들이 우리의 문화유산에 더욱 많은 관심과 애정을 가질 수 있도록 이야기를 풀어간다.",1,국내도서-어린이
