순위,ISBN,상품번호,상품명,판매가,YES포인트,저자,출판사,설명,출고예상일,관리분류
11,9788990700582,3103556,해커스 토익 Reading 리딩,"17,860원",190원,데이비드 조,해커스어학연구소,"문법 · 독해 · 어휘에서 실전까지 대비한 토익 기본서 최신 경향을 반영하여 문법, 독해, 어휘를 종합 구성한 토익 리딩의 기본서. 또한 많은 최신의 실전문제를포함하고 있는 실전서이기도 하다. Grammar 섹션의 일목요연한 포인트 문법설명과 Vocabulary/Reading 섹션의 출제유형 및 핵심 전략으로 토익의 경향을 정리한 후, 실전보다 더 실전다운 토익 문제를 풀어봄으로써, 가장 효율적이고도 확실한 방법으로 토익실전을 대비할 수 있도록 하였다.",3,국내도서-국어 외국어 사전
12,9788993824469,4380947,공지영의 지리산 행복학교,"14,220원",790원,공지영,오픈하우스,"공지영과 지리산 행복학교, 그 벗들의 이야기 소망이 두려움을 넘어설 때 우리는 지리산 행복학교로 간다 어느 날 지리산으로 떠나버린 우리들의 친구들은 자발적 가난을 선택하고 행복학교를 짓는다. 도심 속에서 인터넷으로 쇼핑을 즐기는 작가는 서울을 떠날 수는 없지만 그들이 만든 요절복통, 즐겁고 명랑한 행복학교 엿보기에 빠져드는데……. 누구나 일상을 벗어나는 상상에 빠지곤 하지만 도시를 떠나 오지에 가까운 지리산행을 결정하는 것은 결코 아무나 할 수 있는 일은 아니다.",3,국내도서-에세이
13,9788932910680,4358224,카산드라의 거울 1,"10,620원",590원,베르나르 베르베르/임호경/홍작가,열린책들,"인류의 미래를 예언하는, 그러나 자신의 과거는 모르는 소녀의 모험 미래와 함께 과거를 찾는 베르나르 베르베르의 독특한 세계 우리는 미래를 미리 볼 수 있을까? 볼 수 있다면, 그 미래를 변화시킬 수 있을까? 한국인 김예빈이 주연 급으로 등장한다는 사실 때문에, 그리고 그 동안의 작품들과는 성격이 매우 다르다는 것 때문에 미리부터 폭발적 화제를 모은 베르베르의 장편소설 『카산드라의 거울』. 인류의 미래와 재앙을 예언하는, 그러나 자신의 과거는 전혀 모르는 소녀 카산드라의 모험이 흥미진진하게 펼쳐진다.",1,국내도서-소설/시/희곡
14,9788984073517,4483639,폰더 씨의 위대한 결정,"4,500원",250원,앤디 앤드루스/이종인,세종서적,"『폰더 씨의 위대한 하루』의 완결편 세계적으로 유명한 작가이자 방송인, 기업 전문 연사, 그리고 코미디언으로 널리 알려진 앤디 앤드루스가 『폰더 씨의 위대한 하루』 그 마지막 이야기를 들려준다. 기존 시리즈를 통해 우리의 삶에 대해 다시 한 번 생각할 기회를 제공해준 그는 이 작품을 통해 한 개인에 대한 성찰에서 한 발 더 나아가 인류와 환경, 그리고 세계에 이르는 광범위한 문제를 이야기한다.",2,국내도서-소설/시/희곡
15,9788972754671,4056486,못 가본 길이 더 아름답다,"10,800원",600원,박완서,현대문학,"사람과 자연을 따뜻한 시선으로 바라본 한국의 대표작가 박완서의 산문집 세대를 뛰어넘는 '시대의 이야기꾼' 박완서의 산문집. 사람과 자연을 한없이 따뜻한 시선으로 바라봄으로써 건져 올린 기쁨과 경탄, 감사와 애정이 고스란히 담겨 있는 노작가의 글이다. ""아직도 글을 쓸 수 있는 기력이 있어서 행복하다""는 작가는 등단한 지 40년이 지난 지금도 여전히 그 행복을 누리며 독자들을 만나고 있다.",1,국내도서-에세이
16,9788960510197,2711149,나쁜 사마리아인들,"12,600원",700원,장하준/이순희,부키,"『사다리 걷어차기』 『쾌도난마 한국경제』의 저자 장하준 교수가 쓴 일반인을 위한 교양경제서. 자유 무역이 진정 개발도상국에게도 도움이 되는지, 경제를 개방하면 외국인 투자가 정말 늘어나는지, 공기업 문제가 과연 민영화로 해결 가능한지, 지적재산권이 실제 기술 혁신을 촉진하는지, 민주주의와 경제 발전은 어떤 특별한 상관관계가 있는지, 경제 발전에 적합한 문화나 민족성이 있는지 등 우리 시대의 현안들에 대해 우리에게 널리 알려진 책이나 영화 등을 소재로 유쾌하면서도 신랄하게 답해주고 있다....",1,국내도서-경제 경영
17,9788990700346,2140120,해커스 토익 보카 Vocabulary,"12,250원",130원,데이비드 조,해커스어학연구소,"주제별 연상학습 기능을 수행하는 구성으로 30일만에 토익 기출 단어를 섭렵할 수 있도록 하고 있다. 파트별 선별 학습으로 자신의 취약파트를 전략적으로 강화할 수 있도록 하였고, 반복 학습을 위한 엄선된 퀴즈와 실전문제를 통해, 효율적으로 학습할 수 있도록 하였다. 해커스토익 사이트(www.hackers.co.kr)와 챔프스터디 사이트(www.champstudy.com)를 통해 피드백과 온라인 자료를 받을 수 있도록 하였고, 다양한 MP3 버전을 통해, 입체적인 공부를 할 수 있도록 하였다.",3,국내도서-국어 외국어 사전
18,9788990700568,3103577,해커스 토익 Listening 리스닝,"17,860원",190원,데이비드 조,해커스어학연구소,"유형별 접근을 통해 실전 공략한 토익 기본서 최신 경향을 반영하여 Part1에서 Part4까지 종합 구성한 토익 리스닝의 기본서이다. 또한 많은 최신의 실전문제를 포함하고 있는 실전서이기도 하다.각 파트별로 소개된 고득점 전략을 토대로 '기초 다지기'와 '실전 고수 되기'까지 토익 리스닝의 핵심을 단계별로 충분히 습득한 후, 풍부하게 수록된 실전 문제를 풀어봄으로써, 가장 효율적이고도 확실한 방법으로 토익실전을 대비할 수 있도록 하였다.",3,국내도서-국어 외국어 사전
19,9788993963281,4302231,똑똑한 그림책,"8,550원",470원,오니시 사토루,뜨인돌어린이,"『똑똑한 그림책』은 어린이들이 페이지를 넘길 때마다 동물들을 찾는 과정에서 숫자와 색깔을 배우게 됩니다. 또한 누가 뿔이 있지? 누가 울지? 등의 질문을 통해 언뜻 비슷해 보이는 그림들을 자세히 관찰하는 연습을 통해 감정과 표정, 동물의 특징을 스스로 찾아내는 훈련을 하게 합니다. 이것은 어린이들의 관찰력, 기억력, 사고력을 훈련시키고 다른 것들을 관찰할 때도 예사로 보지 않고 꼼꼼히 관찰하는 습관을 길러줍니다.",1,국내도서-유아
20,9788954611800,3787264,1Q84 3,"14,220원",790원,무라카미 하루키/양윤옥,문학동네,"당신의 하늘에는 몇 개의 달이 떠 있습니까? 압도적인 이야기의 강렬함, 읽기를 멈출 수 없는 놀라운 흡인력 전세계 독자가 손꼽아 기다려온 무라카미 하루키 문학의 결정판! 『세계의 끝과 하드보일드 원더랜드』로 시작하여 『노르웨이의 숲』으로 마무리되는 무라카미 하루키 문학의 집대성! 『해변의 카프카』 이후 7년 만에, 『어둠의 저편』 이후 5년 만에 출간된 무라카미 하루키 장편소설로, 일본에서는 폭발적인 반응을 불러 일으켰다.",1,국내도서-소설/시/희곡
21,9788901114637,4392555,서른 살엔 미처 몰랐던 것들,"11,700원",650원,김선경,걷는나무,"인생을 살아가는 가장 쉬운 방법, '치열함' 서른. 참 부담스러운 나이다. 아직 젊은 나이지만, 푸른 청춘을 뒤로 하고 어떤 '책임'이라는 단어가 어울리는 나이이고, 무언가 다시 시작하기에는 '용기'가 필요한 나이이기도 하다. 월간 「좋은생각」의 편집인 출신의 인생선배가 이렇게 고민이 많은 서른의 청춘들에게 진심어린 조언을 전한다.",1,국내도서-에세이
22,9788976820532,830,삐뽀삐뽀 119 소아과,"26,820원","1,490원",하정훈,그린비라이프,"육아상식에 관한 모든것을 담았다. 이 책은 아이가 아플때 가정에서 할 수 있는 응급처지법, 육아 상식을 총망라했다. 아기의 질환을 엄마 눈으로 확인 할 수 있는 원색 슬라이드를 실어 세세한 부분까지 체크해 볼 수 있다.",3,국내도서-가정 살림
23,9788932910697,4358228,카산드라의 거울 2,"10,620원",590원,베르나르 베르베르/임호경/홍작가,열린책들,"인류의 미래를 예언하는, 그러나 자신의 과거는 모르는 소녀의 모험 미래와 함께 과거를 찾는 베르나르 베르베르의 독특한 세계 우리는 미래를 미리 볼 수 있을까? 볼 수 있다면, 그 미래를 변화시킬 수 있을까? 한국인 김예빈이 주연 급으로 등장한다는 사실 때문에, 그리고 그 동안의 작품들과는 성격이 매우 다르다는 것 때문에 미리부터 폭발적 화제를 모은 베르베르의 장편소설 『카산드라의 거울』. 인류의 미래와 재앙을 예언하는, 그러나 자신의 과거는 전혀 모르는 소녀 카산드라의 모험이 흥미진진하게 펼쳐진다.",2,국내도서-소설/시/희곡
24,9788901113241,4416536,앤서니 브라운의 마술 연필,"9,900원",550원,앤서니 브라운/서애경,웅진주니어,"꼬마곰이 숲 속을 걸어가고 있었습니다. 그때 갑자기, 늑대가 군침을 흘리며 튀어나왔지요 꼬마곰은 마술연필을 이용해서 그림을 그려 늑대를 가두었어요. 뱀은 스카이 콩콩을 그려서 폴짝 뛰어넘고, 사자를 만났을 대는 고기를 그려서 멀리 따돌렸지요. 호수를 만나자 수영복을 그려 입고 수영을 하고, 슬퍼 보이는 거인에게 기운을 불어넣어주기도 했지요.",1,국내도서-유아
25,9788901116457,4497076,당근과 채찍,"14,400원",800원,이언 에어즈/이종호/김인수/최정규,리더스북,"지금까지 우리가 알고 있던 ‘당근과 채찍’은 모두 잘못되었다! 행동경제학적 실험과 연구로 재창조된 2011 新 당근과 채찍! 『당근과 채찍』은 의지박약 ‘자아’를 다잡고, 통제불능 ‘팀원’을 다스리고, 침체된 ‘조직’에 활력을 불어넣는 강력한 행동전략을 알려준다.",3,국내도서-자기계발
26,9788990700469,2691688,해커스 토익 스타트 Reading 리딩,"14,150원",150원,데이비드 조,해커스어학연구소,"해커스 토익 스타트 Reading은 해커스 어학연구소가 토익 입문자들을 위하여 새롭게 선보이는 ‘토익입문서'로, 수년간 축적된 토익 Know-how 중 초보학습자들에게 꼭 필요한 핵심 내용만을 선별하여 한 권으로 압축하였다. 또한 교재 학습효과를 높이기 위하여 무료로 동영상 강의, 온라인 모의고사, 단어 암기 MP3를 제공한다.",3,국내도서-국어 외국어 사전
27,9788953527058,1472361,구름빵,"9,900원",550원,백희나,한솔수북,"구름을 반죽해서 빵으로 만든다구? 기발한 상상력에 따뜻한 가족의 사랑을 버무린 구름빵 이야기! 비 오는 날 아침, 작은 구름 하나가 나뭇가지에 걸렸어요. 아이들은 구름을 따서 조심조심 엄마한테 갖다 주지요. 엄마는 솜털처럼 보드라운 구름을 반죽해서 빵을 구웠어요. 잘 구워진 구름빵을 먹은 엄마와 아이들은 구름처럼 두둥실 떠올랐지요. 아이들은 아침도 못 먹고 헐레벌떡 나가신 아빠한테 빵을 갖다 주기로 합니다.",1,국내도서-유아
28,9788943103767,4169594,허수아비춤,"10,800원",600원,조정래,문학의문학,"야만의 얼굴을 한 천민자본주의, 그 누구도 자유로울 수 없는 우리 시대의 자화상을 그리는 작가, 조정래 새로운 세상을 꿈꾸며 또 한걸음을 내딛다 『태백산맥』, 『한강』, 『아리랑』등 우리 근현대사를 대하소설에 담아내며 한국현대사에 큰 획을 그은 작가 조정래의 신작 장편소설이다. 전작에서 한국의 근현대사, 분단과 이념의 문제, 비전향 장기수와 역사 밖으로 밀려났던 포로들의 인권 문제를 다뤘다면 이 작품에서는 처음으로 현대로 넘어와 성장의 빛과 그늘, 자본과 분배의 문제를 현란한 필치로 파헤쳤다.",3,국내도서-소설/시/희곡
29,9788990809179,2498454,왜 세계의 절반은 굶주리는가?,"8,820원",490원,장 지글러/유영미,갈라파고스,"『왜 세계의 절반은 굶주리는가?』는 유엔 인권위원회 식량특별조사관인 장 지글러가 기아의 실태와 그 배후의 원인들을 아들과 나눈 대화 형식으로 알기 쉽게 조목조목 설명하고 있는 책이다. 전쟁과 정치적 무질서로 인해 구호 조치가 무색해지는 현실, 구호조직의 활동과 딜레마, 부자들의 쓰레기로 연명하는 사람들, 소는 배불리 먹고 사람은 굶는 현실, 사막화와 삼림파괴의 영향, 도시화와 식민지 정책의 영향. 특히 불평등을 가중시키는 금융과두지배 등을 중심으로 기아의 참상을 분석하고 있다. 인간의 생사를 가르는 상황들...",3,국내도서-사회 정치
30,9788990700605,3083447,해커스 토익 스타트 Listening 리스닝,"12,250원",130원,데이비드 조,해커스어학연구소,"4주 완성의 초보를 위한 토익 입문서 『해커스 토익 스타트 Reading』에 이어 토익 리스닝 기초에 꼭 필요한 내용만을 엄선하여 체계화한 ""토익 리스닝 입문서""이다. 왕초보를 위한 기초다지기, 삽화를 통한 어휘 학습을 포함한 다양한 기초 학습 장치를 교재에 수록하여 영어에 두려움을 가진 학습자들도 즐겁게 학습을 시작할 수 있도록 하였다. 뿐만 아니라, 각 파트별로 스텝별 문제 풀이 전략을 적용하여 실제 토익 시험에서 자연스럽게 활용할 수 있다.",3,국내도서-국어 외국어 사전
31,9788984314207,4179691,스님의 주례사,"10,800원",600원,법륜/김점선,휴(休),행복한 결혼을 꿈꾸는 남녀에게 쏟아지는 축복 같은 조언 이 책은 '스님의 주례사'라는 제목으로 오랫동안 인터넷을 통해 회자되며 결혼 전 반드시 읽어야 할 대표적인 글로 화제가 된 법륜 스님의 남녀 마음 이야기들을 모은 것이다.,3,국내도서-종교
32,9788954608657,3489080,1Q84 2,"13,320원",740원,무라카미 하루키/양윤옥,문학동네,"당신의 하늘에는 몇 개의 달이 떠 있습니까? 압도적인 이야기의 강렬함, 읽기를 멈출 수 없는 놀라운 흡인력 전세계 독자가 손꼽아 기다려온 무라카미 하루키 문학의 결정판! 『세계의 끝과 하드보일드 원더랜드』로 시작하여 『노르웨이의 숲』으로 마무리되는 무라카미 하루키 문학의 집대성! 『해변의 카프카』 이후 7년 만에, 『어둠의 저편』 이후 5년 만에 출간된 무라카미 하루키 장편소설로, 일본에서는 폭발적인 반응을 불러 일으켰다.",1,국내도서-소설/시/희곡
33,9788901108384,3869354,스무살에 알았더라면 좋았을 것들,"10,800원",600원,티나 실리그/이수경,엘도라도,"그때 할 수 있었다면 지금도 할 수 있다! 티나 실리그 교수의 생생한 스탠퍼드 대학 강의 스탠퍼드 대학의 ‘기업가정신과 혁신’ 강의를 정리한 책으로, 자신만의 방식으로 당당하게 행복을 찾고 나름의 성공을 일군 많은 이들의 사례와 혁신적이고 창의적인 방식으로 여러 과제들을 풀어나가는 스탠퍼드 학생들의 흥미로운 실례를 담고 있다.",1,국내도서-자기계발
34,9788994013220,4162469,서른과 마흔 사이,"10,800원",600원,오구라 히로시/박혜령,토네이도,일본에서 성공한 30~40대 비즈니스맨들의 탁월한 통찰과 성취를 담고 있다. 일본 젊은 직장인들이 가장 존경하는 멘토 중 하나인 저자 오구라 히로시는 ‘서른부터 마흔까지의 10년을 어떻게 보내느냐’에 따라 그후의 모든 인생이 결정된다고 강조한다. 태어나면서부터 20대까지가 배움과 수업의 시기였다면 30대는 그야말로 인생의 모든 진검승부가 펼쳐지는 시절이라는 것이다. 따라서 인생의 황금기이자 절정기인 30대에 우리는 일과 삶의 거의 모든 승부수를 띄우고 거기에서 반드시 승리해야 한다.,3,국내도서-자기계발
35,9788974254896,2547786,꿈꾸는 다락방,"12,150원",670원,이지성,국일미디어,세상에는 일평생 허리가 휘도록 일하고도 자기 집 한 채 장만하지 못하는 사람들이 있는가 하면 놀 것 다 놀면서도 어마어마한 재산을 마련하고 엄청난 유명세를 타는 사람들이 존재한다. 노력이 성공의 비결이라는 것이 이론적으로도 말이 안 되는 것은 ‘세상에는 당신과 같은 나이이지만 당신보다 열 배 스무 배 성공한 사람들이 존재한다.’는 사실만 보더라도 알 수 있다. 만일 노력이 성공의 비결이라면 그들은 당신보다 열 배 스무 배 더 많이 노력한 사람들이어야만 한다.,3,국내도서-자기계발
36,9788975278716,4492670,17세의 교과서,"10,800원",600원,"윤혜정,윤연주,심주석,최태성,이희나 공저",들녘,"EBS 명품 교사 5인방이 전하는 대한민국의 17세 소년소녀들의 인생 전환점! 중학교를 졸업하고 고등학생이 된 전국의 예비수능생들은 어떤 생각을 갖고 있을까? 고 1에 수리를 잡아놓고 고 2엔 사탐-과탐을, 외국어와 언어영역은 틈틈히 책 읽기로 보강하기? 그러나 이런 생각은 세상의 모든 학생들이 하고 있다.",3,국내도서-청소년
37,9788954608640,3489078,1Q84 1,"13,320원",740원,무라카미 하루키/양윤옥,문학동네,"당신의 하늘에는 몇 개의 달이 떠 있습니까? 그곳에 사랑이 있다면, 그것이야말로 완벽한 사랑일지 모른다…… 일본 출간 한 달 만에 220만 부 돌파! 전세계 독자가 손꼽아 기다려온 무라카미 하루키의 5년 만의 신작 장편소설! 『세계의 끝과 하드보일드 원더랜드』로 시작하여 『노르웨이의 숲』으로 마무리되는 무라카미 하루키 문학의 집대성! “지금 이 세상에 존재하는 내가 과연 진정한 나일까?” 꽉 막힌 고속도로의 비상계단을 내려오면서 다른 세계로 접어든 여자 아오마메.",1,국내도서-소설/시/희곡
38,9788990700902,3718300,해커스 토익 실전 1000제 Reading 1 문제집,"11,300원",120원,해커스어학연구소 저,해커스어학연구소,"토익 최신 출제 경향과 난이도를 반영한 실전 문제집 토익 문제를 완전히 분석한 결과를 토대로 실제 시험의 출제 경향과 난이도를 그대로 반영한 문제와 지문으로 구성하였다. 학습자들은 이 교재 한 권으로 최신 경향의 토익 문제들을 풀어보면서 실력을 향상시킬 수 있다. 토익 최신 출제 경향을 철저히 분석한 결과를 토대로 실제 시험과 가장 유사한 문제와 지문을 수록하였다. 실전보다 더 실전다운 문제를 풀어봄으로써, 학습자들은 실전에 대한 감각을 자연스럽고 확실하게 터득할 수 있다.",3,국내도서-국어 외국어 사전
39,9788915102019,1972516,임신 출산 육아 대백과,"16,650원",920원,편집부 저,삼성출판사,"『임신 출산 육아 대백과』 2020년 개정판은 가이드 구성에 충실, 초보엄마들이 궁금해할만한 내용을 사진으로 꼼꼼하게 보여준다. 임신 중 요가, 산후조리, 육아의 기초(신생아 목욕시키기, 옷 입히기 등)의 과정을 사진으로 보여주어 슬라이드를 넘기듯 한눈에 육아의 기초를 알 수 있다. 임신, 출산, 육아의 각 단계를 시간 순서별로 나누어 Step 1부터 Step11로 구분해 필요한 부분을 쉽게 찾아볼 수 있다. 초보엄마들이 실수하기 쉬운 부분, 꼭 알아야 할 부분을 세심한 정보 박스로 정리해 놓치지 않고 볼 수 있게 했다. 귀여운 일러스트 표지를 채택하고 책에 비닐커버를 씌워 활용도를 높였다.",1,국내도서-가정 살림
40,9788994197142,4472955,시크릿 가든 드라마 영상만화 1,"10,800원",600원,편집부 저,북로그컴퍼니,"2010 최고의 드라마 〈시크릿가든〉, 드라마 영상만화로 재탄생!! 주원앓이, 라임앓이에 빠진 시청자들을 위한 올해의 마지막 선물!! 현재 방영하는 드라마 중 최고의 시청률을 자랑하고 있는 드라마 〈시크릿가든〉이 드라마 영상만화(전2권)로 재탄생된다. 이 책은 드라마의 명장면을 제대로 살린 1,600여 컷의 고화질 캡처 사진과 명대사 제조기로 유명한 김은숙 작가의 대사를 그대로 살려 영상보다 더 생동감 있게 그려질 예정이다.",1,국내도서-만화/라이트노벨
41,9788934933151,3237211,아웃라이어,"11,700원",650원,말콤 글래드웰/노정태,김영사,"“타고난 지능, 탁월한 재능, 끊임없는 열정과 노력이 정말 성공을 보장하는가? 그동안 우리가 알고 있던 성공의 비결은 모두 틀렸다!” 빌 게이츠는 타고난 컴퓨터 천재인가? 모차르트는 위대한 클래식 신동인가? 빛나는 성공을 거둔 사람들에게는 정말 평범한 사람이 감히 근접할 수 없는 재능과 지능, 아니면 그 무언가가 있는 것인가? 『아웃라이어』는 보통 사람의 범위를 넘어서는 비범한 사람, 즉 천재들에 관한 이야기다.",3,국내도서-자기계발
42,9788964231159,4341487,3분 고전 古典,"12,150원",670원,박재희,작은씨앗,"쉽게 읽히는 고전, 깊게 인식되는 처세술 IT 강국을 외치며 하루가 멀다 하고 신기술을 쏟아내고 웬만한 사람들은 변화의 속도에 발맞추지 못해 허우적대는 오늘날이다. 그야말로 변화가 급물결 치는 오늘날, 고전 운운하는 것을 두고 누군가는 지금은 ‘맹자 왈 공자 왈’ 하던 시대가 아니라며, 동양의 역사와 지혜가 고스란히 녹아 있는 고전 그 자체를 폄하할는지도 모른다. 그러나 세상을 살아가는 진정한 처세술을 익힌 사람들은 고전을 두고 현대를 밝히는 등불이라고 하였다.",1,국내도서-자기계발
43,9788956604237,4430715,꿈의 도시,"13,050원",720원,오쿠다 히데오/양윤옥,은행나무,"일본사회의 문제점을 유머러스하게 풀어내는 작가 오쿠다 히데오가 그리는 다섯 군상 이야기 웃음과 진지함이 결합된 작품을 선보이며 대표적인 일본작가로 자리매김한 오쿠다 히데오가 독특한 형태의 소설을 가지고 돌아왔다. 이름하여 '군상극'. 세 개의 작은 도시가 합병해서 탄생한 인구 12만의 지방 도시 유메노를 배경으로 별, 나이, 직업, 주변 환경, 가치관 등이 전혀 다른 다섯 주인공의 톱니바퀴처럼 얽혀 있는 다섯 이야기를 그린 것이다. 다섯 명의 주인공들은 평범하게 우울한 일상을 보내는 인물들이다.",1,국내도서-소설/시/희곡
