순위,ISBN,상품번호,상품명,판매가,YES포인트,저자,출판사,설명,출고예상일,관리분류
11,9788932910420,3726742,파라다이스 2,"8,820원",490원,베르나르 베르베르/임희근,열린책들,"더욱 기상천외한 이야기로 돌아온 베르나르 베르베르 있을법한 과거와 미래 이야기를 통해 '만약에' 세상 속으로! 톨스토이, 셰익스피어, 헤르만 헤세 등과 함께 한국인이 가장 좋아하는 외국 작가로 선정된 바 있는 베르나르 베르베르가 기상천외한 상상력으로 써내려간 이야기를 가지고 돌아왔다. 『개미』, 『타나토노트』, 『신』 등 발표하는 책마다 특유의 상상력으로 흡입력있는 이야기를 들려주었던 베르나르 베르베르.",3,국내도서-소설/시/희곡
12,9788957074848,3726752,소현,"10,800원",600원,김인숙,자음과모음(이룸),"이상문학상, 현대문학상 등 유수의 국내문학상을 수상한 김인숙 작가의 신작 역사소설 우리가 기억해야 할 또 한 명의 역사 속 인물, 소현 세자 이야기 비극적인 삶을 살아간 소현세자의 이야기를 담은 김인숙 작가의 신작 장편소설. 소현 세자는 1636년 일어난 병자호란으로 당한 삼전도의 굴욕 이후, 아우 봉림대군과 함께 패전국 세자로, 대국을 배신하지 않겠다는 약속으로 청나라에 볼모로 끌려가 고독과 죽음의 불안 속에서 8년여의 세월을 보낸다.",2,국내도서-소설/시/희곡
13,9788963700342,3631444,덕혜옹주,"10,620원",590원,권비영,다산책방,"비극적 삶을 살다간 조선의 마지막 황녀가 소설을 통해 다시 살아난다 조선왕조의 마지막 핏줄이었던 덕혜옹주의 비극적 삶을 다룬 소설이다. 고종황제의 막내딸, 조선 최후의 황족, 덕수궁의 꽃이라 불렸던 덕혜옹주는 태어난 순간부터 철저히 정치적 희생자로 살아가게 된다. 어린 나이에 고종황제의 죽음을 목격한 후, 일본으로 끌려가 냉대와 감시로 점철된 십대 시절을 보낸 그녀는 일본 남자와의 강제결혼, 10년 이상의 정신병원 감금생활, 딸의 자살 등을 겪으면서 정서적으로, 신체적으로 쇠약해진다.",3,국내도서-소설/시/희곡
14,9788927800309,3796746,나를 버리다,"11,700원",650원,박지성,중앙북스(books),"""더 큰 나를 위해 지금의 자신을 버린다"" 팀을 위해 동료를 위해 자신의 모든 것을 던지며 헌신하는 선수 박지성 유명하지 않은 축구선수를 꿈꾸는 그의 진솔한 삶이야기 전 세계적인 인기클럽이자, 6년 연속 세계에서 최고 가치 구단으로 선정된 영국 프리미어리그 명문클럽 맨체스터 유나이티드의 올드 트래포드 구장에 언젠가부터 한 동양인 선수를 위한 노래가 불려지기 시작했다.",3,국내도서-에세이
15,9788952755988,3472567,아이의 사생활,"15,120원",840원,EBS 아이의 사생활 제작팀,지식채널,"내 아이의 과거, 현재, 미래를 잇는 이해와 감동 보고서 2008년 2월 EBS에서 방송되어 센세이션을 불러일으킨 다큐멘터리 '아이의 사생활'을 책으로 엮었다. '아이의 사생활'은 어른들이 막연히 생각해오던 우리 아이들의 성격과 지능, 남녀의 차이 등을 과학적으로 증명하고 인간 내면에 대한 탐구와 이해를 바탕으로 한 자녀양육 해법을 제시함으로써, 과학다큐는 딱딱하다는 선입견을 깨고 시청자와 언론의 찬사를 받았다.",1,국내도서-가정 살림
16,9788994197098,3795945,세상에서 가장 아름다운 이별,"10,800원",600원,노희경,북로그컴퍼니,"노희경 작가의 드라마 〈세상에서 가장 아름다운 이별〉을 소설로 만나다 노희경 작가의 어머니가 돌아가신 후 3년 만에 쓴 작품이자 어머니께 올린 글이기도 한 드라마 〈세상에서 가장 아름다운 이별〉을 소설로 다시 재구성했다. 죽음을 앞둔 50대 엄마, 평생 모진 시집살이를 시키면서도 한 편으로는 모녀지간의 정을 나누었던 치매를 앓는 시어머니, 인정하기 싫지만 엄마를 보낼 수밖에 없는 가족들의 절절함을 세밀하게 그려내어 시청자들의 눈물샘을 자극했던 드라마의 감동을 고스란히 소설로 옮겼다.",3,국내도서-소설/시/희곡
17,9788954608640,3489078,1Q84 1,"13,320원",740원,무라카미 하루키/양윤옥,문학동네,"당신의 하늘에는 몇 개의 달이 떠 있습니까? 그곳에 사랑이 있다면, 그것이야말로 완벽한 사랑일지 모른다…… 일본 출간 한 달 만에 220만 부 돌파! 전세계 독자가 손꼽아 기다려온 무라카미 하루키의 5년 만의 신작 장편소설! 『세계의 끝과 하드보일드 원더랜드』로 시작하여 『노르웨이의 숲』으로 마무리되는 무라카미 하루키 문학의 집대성! “지금 이 세상에 존재하는 내가 과연 진정한 나일까?” 꽉 막힌 고속도로의 비상계단을 내려오면서 다른 세계로 접어든 여자 아오마메.",1,국내도서-소설/시/희곡
18,9788934938569,3816737,식객 27,"7,650원",420원,허영만,김영사,"2000년부터 11년간 대한민국 맛의 지도를 그려온 《식객》! 세계 속 한국 음식의 자긍심을 선사한 진수 성찬의 식객 여행, 그 감동의 피날레! 감칠맛 진주냉면, 깔끔한 평양냉면, 매콤한 함흥냉면, 시원한 동치미 냉면! 최고의 맛을 겨루는 냉면들의 각축! 가족에게도 양보할 수 없다! ※ 예약 구매자에게는 허영만 VS 김어준 인터뷰, 후배작가들의 《식객》 헌정 만화, 명사들의 《식객》 코멘트, 독자들이 뽑은 명장면 명대사, 식객 골든벨 퀴즈 등 《식객》 본편과는 또 다른 재미를 느낄 수 있는 『식객 매거진(가",1,국내도서-만화/라이트노벨
19,9788954608657,3489080,1Q84 2,"13,320원",740원,무라카미 하루키/양윤옥,문학동네,"당신의 하늘에는 몇 개의 달이 떠 있습니까? 압도적인 이야기의 강렬함, 읽기를 멈출 수 없는 놀라운 흡인력 전세계 독자가 손꼽아 기다려온 무라카미 하루키 문학의 결정판! 『세계의 끝과 하드보일드 원더랜드』로 시작하여 『노르웨이의 숲』으로 마무리되는 무라카미 하루키 문학의 집대성! 『해변의 카프카』 이후 7년 만에, 『어둠의 저편』 이후 5년 만에 출간된 무라카미 하루키 장편소설로, 일본에서는 폭발적인 반응을 불러 일으켰다.",1,국내도서-소설/시/희곡
20,9788964350508,3684352,삼성을 생각한다,"19,800원","1,100원",김용철,사회평론,"2007년말 대한민국을 떠들썩하게 만들었던 '삼성 비리' 고발의 주인공, 변호사 김용철의 이야기다. 저자가 양심고백 당시 공개한 내용들과 김 변호사가 삼성의 법무팀에서 7년여간 일하면서 보고 겪은 이야기들로 구성되어 있다. 굴지의 대기업에 대해 기존에 가지고 있던 환상이 부서지고, 수많은 비리를 목격했던 그의 경험을 통해 자본주의 시장경제의 원리가 초법적인 힘을 행사해 왔음을 지적한다. 또한 선진 경영과 세계적인 경쟁력이라는 구호 이면에 가려져 왔던 한국경제와 기업집단 문제들에 관한 분석을 전하고 있기도 하다.",1,국내도서-경제 경영
21,9788963710051,3473511,성균관 유생들의 나날 1,"9,900원",550원,정은궐,파란 (파란미디어),"금녀의 반궁, 성균관에 입성한 남장 유생 김 낭자의 파란만장한 나날들 병약한 남동생 대신 남장하고 과거를 보게 된 김윤희. 여자로서의 삶을 포기한 그녀 앞에 조선 최고의 신랑감으로 칭송이 자자한 이선준이 등장한다. 과거장에서 만나 첫눈에 반한 선준과 정체모를 우정까지 나누게 된 윤희. 나란히 왕의 눈에 들어 금녀의 성균관에 들어가는 걸로 모자라 선준과 한방까지 쓰게 생겼다. 여자임이 발각되는 날에는 자신의 죽음은 물론 멸문지화를 면할 수 없는데…….",1,국내도서-소설/시/희곡
22,9788963710068,3473513,성균관 유생들의 나날 2,"9,900원",550원,정은궐,파란 (파란미디어),"금녀의 반궁, 성균관에 입성한 남장 유생 김 낭자의 파란만장한 나날들 병약한 남동생 대신 남장하고 과거를 보게 된 김윤희. 여자로서의 삶을 포기한 그녀 앞에 조선 최고의 신랑감으로 칭송이 자자한 이선준이 등장한다. 과거장에서 만나 첫눈에 반한 선준과 정체모를 우정까지 나누게 된 윤희. 나란히 왕의 눈에 들어 금녀의 성균관에 들어가는 걸로 모자라 선준과 한방까지 쓰게 생겼다. 여자임이 발각되는 날에는 자신의 죽음은 물론 멸문지화를 면할 수 없는데…….",1,국내도서-소설/시/희곡
23,9788971993866,3787808,운명이다,"19,800원",220원,노무현/유시민/사람사는세상 노무현재단,돌베개,"미안해하지 마라, 누구도 원망하지 마라. 운명이다. 『운명이다』는 노무현 대통령의 서거 1주기를 맞이해 고인이 남긴 저서, 미발표 원고, 메모, 편지 등과 각종 인터뷰 및 구술 기록을 토대로 출생부터 서거까지를 일목요연하게 시간순으로 정리한 책이다. 기록을 일관된 문체로 정리하는 작업은 유시민 전 보건복지부 장관이 맡았다. 유시민 전 장관은 2009년 8월부터 2010년 2월까지 꼬박 6개월 동안을 이 정리 작업에 매진했다.",3,국내도서-사회 정치
24,9788974254896,2547786,꿈꾸는 다락방,"12,150원",670원,이지성,국일미디어,세상에는 일평생 허리가 휘도록 일하고도 자기 집 한 채 장만하지 못하는 사람들이 있는가 하면 놀 것 다 놀면서도 어마어마한 재산을 마련하고 엄청난 유명세를 타는 사람들이 존재한다. 노력이 성공의 비결이라는 것이 이론적으로도 말이 안 되는 것은 ‘세상에는 당신과 같은 나이이지만 당신보다 열 배 스무 배 성공한 사람들이 존재한다.’는 사실만 보더라도 알 수 있다. 만일 노력이 성공의 비결이라면 그들은 당신보다 열 배 스무 배 더 많이 노력한 사람들이어야만 한다.,3,국내도서-자기계발
25,9788993635164,3776402,"결정적 순간, 나를 살리는 한마디 말","10,800원",600원,마티아스 뇔케/장혜경,갈매나무,"체계적인 훈련과 사전 준비를 통한 순발력 키우기! 진흙탕에서 함께 뒹굴며 싸우는 방식이 아닌, 할 말 다 하면서도 적을 만들지 않는 깔끔하고 우아한 커뮤니케이션 가이드북!! 결정적 순간에 당황하지 않고 올바르게 판단할 수 있는 마인드를 분석하고, 그 상황에 대비하여 말하고 응대하는 여러 가지 훈련을 담은 커뮤니케이션북이다. 누구나 이런 경험은 있을 것이다.“아! 그때 이렇게 말했어야 했는데…….” 토론을 하거나 협상을 할 때, 또는 동료와 대화할 때 항상 좋은 말만 오가는 것은 아니다.",4,국내도서-자기계발
26,9788950921392,3639227,죽을 때 후회하는 스물다섯 가지,"10,800원",600원,오츠 슈이치/황소연,21세기북스,"지금 무엇을 가장 후회하고 있나요? ""후회 없는 삶과 죽음""을 위한 스물다섯 가지 키워드 인간은 누구나 죽음의 문을 피할 수 없다. 죽음이 있다는 것은 이 땅에서의 삶에 끝이 있다는 것이고, 누구에게나 '마지막'이 있다는 뜻이다. 이 세상에 오는 것은 순서대로 오지만 가는 것은 순서가 없다는 말은 이러한 '마지막'이 언제 어떻게 다가올 지 모르기 때문에 생겨난 말이다. 따라서 하루하루 최선을 다해 살아가는 것이 마지막을 잘 준비하며 살아가는 것일지도 모른다.",3,국내도서-에세이
27,9788992647861,3683508,혼창통,"12,600원",700원,이지훈,쌤앤파커스,"수많은 초일류기업의 CEO, 경제경영 석학들에 대한 심층 취재를 바탕으로 그들의 이야기에 일관되게 흐르고 있는 메시지와 키워드를 발견하여 공개한다. 『혼창통』, 이 책은 모든 성공과 성취의 비결로 3가지의 키워드, 바로 혼(魂). 창(創). 통(通)을 꼽고 이와 관련된 강력한 통찰과 실천적이면서도 종합적인 해법들을 제시하고 있다.",3,국내도서-경제 경영
28,9788936433673,3105115,엄마를 부탁해,"11,700원",650원,신경숙,창비,"섬세하고 깊은 성찰, 따뜻한 시선의 작가 신경숙이 절정의 기량으로 풀어낸 엄마 이야기, 엄마를 통해서 생각하는 가족 이야기, 가장 큰 사랑 이야기. 세상 모든 사람은 엄마의 자식, 우리 모두에겐 나만의 엄마가 있다. 때로 좋기도 밉기도 고맙기도 원망스럽기도 한, 그러나 굳건한 땅처럼 분명하고 단단한 엄마. 어느날, 그 엄마를 잃어버린다. 나이 들고 몸도 성치 않은 엄마를. 서울 사는 자식들 편하라고 아버지 생신을 치르러 시골집에서 올라오던 길, 지하철 서울역에서 아버지 손을 놓친 찰나, 엄마는 꿈처럼 사라진다.",1,국내도서-소설/시/희곡
29,9788973379507,2867778,하악하악,"13,050원",720원,이외수/정태련,해냄,"포기하지 말라 절망의 이빨에 심장을 물어 뜯겨본 자만이 희망을 사냥할 자격이 있다 ‘영혼의 연금술사’ 이외수와 ‘생명의 전령사’ 정태련이 자연과 생명의 소중함, 꿈꾸는 삶의 가치를 담아 탄생시킨 세밀화 에세이 2탄! 지난해 이외수의 소통법『여자도 여자를 모른다』에 대한 독자들의 열화와 같은 호응에 힘입어 다시 한 번 세상에 감동 파종을 시도한다.",1,국내도서-에세이
30,9788992647830,3805084,유머가 이긴다,"11,700원",650원,신상훈,쌤앤파커스,"유머가 힘이다. 유머가 경쟁력이다. 유머가 이긴다!! 요즘 시대에 유머는 선택이 아니라 필수이고, 어쩌면 새로운 형태의 권위인지도 모른다. 고객을 기분 좋게 설득하고, 직원들에게 열정과 에너지를 심어주고, 조직의 창의력을 폭발시키고, 화합과 성장을 만드는 가장 강력한 무기는 '유머' 뿐이다.",3,국내도서-자기계발
31,9788976772435,2311313,바보처럼 공부하고 천재처럼 꿈꿔라,"9,000원",500원,신웅진,명진출판,'외교관'이라는 꿈의 씨앗을 가슴속에 품었던 한 시골 소년이 많은 역경을 이겨내고 마침내 유엔 사무총장이 되기까지 과정을 담은 우리 시대의 희망 이야기. 이 책은 반기문 유엔 사무총장의 어린 시절부터 외교관 시절에 걸쳐 그가 꿈을 이뤄가는 이야기를 담고 있다. 저자는 이 책을 취재하고 집필하면서 “그래! 이렇게 꿈을 품고 정직하고 열심히 하면 되는 거구나”라는 가슴이 두근거리는 깨달음을 얻었다고 한다.,3,국내도서-청소년
32,9788976820532,830,삐뽀삐뽀 119 소아과,"26,820원","1,490원",하정훈,그린비라이프,"육아상식에 관한 모든것을 담았다. 이 책은 아이가 아플때 가정에서 할 수 있는 응급처지법, 육아 상식을 총망라했다. 아기의 질환을 엄마 눈으로 확인 할 수 있는 원색 슬라이드를 실어 세세한 부분까지 체크해 볼 수 있다.",3,국내도서-가정 살림
33,9788925521190,3025287,화폐 전쟁,"18,000원","1,000원",쑹훙빙/차혜정/박한진,랜덤하우스코리아,"『화폐전쟁』은 중국에서 판매 기록 속도가 가장 빠른 경제서로, 2007년 6월 초판이 발행된 이후 100만 부 이상이 팔린 초대형 베스트셀러다. 베이징을 제외한 각지에서 이 책을 구하기 어려울 정도로 경제계에 화제를 몰고 왔으며 출판계에는 큰 수익을 창출했다. 미국에서 금융 전문가로 활동하는 저자는 1997년 아시아 금융 위기를 보며, 배후에 보이지 않는 손이 조종하고 있다는 것을 직감적으로 느꼈다.",3,국내도서-경제 경영
34,9788963710020,3451475,규장각 각신들의 나날 1,"9,900원",550원,정은궐,파란 (파란미디어),"‘공부가 가장 쉬웠던’ 성균관은 아무것도 아니었다. 피똥 싸는 건 예사고, 없던 다한증까지 생긴다는 돌아온 ‘잘금 4인방’의 더욱 파란만장해진 규장각 나날! 왕의 지나친 총애 덕분에 사이좋게 규장각으로 발령 난 잘금 4인방. 동생 윤식과 바꿔치기를 하려면 외관직 발령만이 살길이었던 윤희는 앞이 깜깜하다. 윤희 윤식 남매의 사기행각은 이제 그들만의 문제를 벗어나, 발각되는 날엔 윤희의 가문은 물론 선준의 인생, 위세 높은 좌의정 대감 댁이 쑥대밭이 될 상황이다.",2,국내도서-소설/시/희곡
35,9788963710037,3451476,규장각 각신들의 나날 2,"9,900원",550원,정은궐,파란 (파란미디어),"‘공부가 가장 쉬웠던’ 성균관은 아무것도 아니었다. 피똥 싸는 건 예사고, 없던 다한증까지 생긴다는 돌아온 ‘잘금 4인방’의 더욱 파란만장해진 규장각 나날! 왕의 지나친 총애 덕분에 사이좋게 규장각으로 발령 난 잘금 4인방. 동생 윤식과 바꿔치기를 하려면 외관직 발령만이 살길이었던 윤희는 앞이 깜깜하다. 윤희 윤식 남매의 사기행각은 이제 그들만의 문제를 벗어나, 발각되는 날엔 윤희의 가문은 물론 선준의 인생, 위세 높은 좌의정 대감 댁이 쑥대밭이 될 상황이다.",2,국내도서-소설/시/희곡
36,9788995757703,1951050,살아 있는 것은 다 행복하라,"8,820원",490원,법정/류시화,조화로운삶,"출가 50년, 법정 스님의 잠언 모음집 행복의 비결은 필요한 것을 얼마나 갖고 있는지가 아니라, 불필요한 것에서 얼마나 자유로운지에 달렸다는 가르침을 전해온 법정 스님의 잠언 모음집. 그의 법문들에서 130여 편의 대표적인 잠언들을 류시화 시인이 가려 뽑았다. 2006년, 법정 스님 출가 50년을 기념하는 의미로 기획된 이 책은, 법정 스님과 가까이 지내는 류시화 시인이 엮은 본문과 세계적인 사진작가 마이클 케나의 명상적인 사진들로 이루어져 있다.",3,국내도서-에세이
37,9788925268347,3824493,내 여동생이 이렇게 귀여울 리가 없어 5,"6,300원",350원,후시미 츠카사,대원씨아이(단행)(대원키즈),"“그럼 안녕, 오빠.” ―작별의 말을 고하고 내 앞에서 떠나간 키리노. …뭐, 별로 외롭지는 않다만. 그리고 새 학기. 평온한 고등학교 생활을 구가하는 내 앞에 기묘한 후배가 나타난다. “안녕하세요, 선배.” 나는 쿠로네코의 인간으로 사용하는 임시 이름을 알게 되어 보다 깊은 ‘인연’을 다지게 된다. ‘여동생’과 ‘친구’. 커다란 것을 잃어버린 두 사람은 복잡한 생각이 소용돌이치는 교내에서 ‘마안술사’ 소녀와 대치하게 된다.",3,국내도서-만화/라이트노벨-라이트노벨
38,9788990794529,2299464,사랑해 사랑해 사랑해,"9,970원",100원,신형건/버나뎃 로제티 슈스탁/캐롤라인 제인 처치,보물창고,"기억나니? 네가 아기였을 적에 엄마 품에서 셀 수도 없을 만큼 듣고 또 들은 그 말. '사랑해 사랑해 사랑해...' 귀엽고 예쁜 우리 아가를 무릎에 앉혀 놓고 얼마나 사랑하는지 표현해 주세요! 숨을 쉬고, 밥을 먹고, 배설을 하는 것처럼 ‘책읽기’는 당연하게 여겨져야 하는 것 중의 하나입니다. 아기이기 때문에 어른들보다 작은 숨을 쉬고, 적게 먹을지는 모르지만 아기에게도 이 모든 것은 절대적으로 필요합니다.",1,국내도서-유아
39,9788926390214,3782369,코믹 메이플스토리 오프라인 RPG 39,"7,650원",420원,송도수/서정은,서울문화사,"『코믹 메이플스토리』는 어린이들이 가장 좋아하는 온라인 게임을 이용해 만든 ‘코믹북’으로서, 각기 다른 개성의 4명의 주인공, 전사-도도, 궁수-바우, 마법사-델리키, 도적-아루루의 모험을 통해 사랑과 우정, 위기 상황에서 대처하는 방법 등을 통해 독자들과 함께 생각해 보는 기회를 많이 부여합니다. 탄탄한 줄거리와 그림, 정교하고 화려한 칼라로 구성된 『코믹 메이플스토리』는 출간 즉시 아동만화부문 베스트셀러로서 현재까지도 폭발적이고 꾸준한 인기를 얻고 있습니다.",3,국내도서-어린이
40,,3819503,국어 교과서 작품 읽기 중1 세트,"26,100원","1,450원","박종호,오정오,정수희 등편",창비,23종 국어 교과서를 한 권으로 읽기! 2010년부터 중학교 국어 교과서가 국정에서 검정으로 전환되면서 일선 학교에서 쓰이는 교과서가 총 23종으로 늘어났다. 국어라면 다 같은 교과서 하나로만 배우는 줄 알았던 중학생과 학부모 들에게는 날벼락 같은 소식. 2008년부터 국어 교과서를 개발하며 교육출판 사업을 시작한 창비에서 출간한 ‘국어 교과서 작품 읽기’(전3권) 시리즈는 새로 바뀐 23종 중학교 1학년 교과서에 실린 문학 작품 가운데 중학생들이 반드시 읽어야 하는 작품을 엄선했다.,3,국내도서-청소년
41,9788963894966,3747386,뱀의 뇌에게 말을 걸지 마라,"11,700원",650원,마크 고울스톤/황혜숙,타임비즈,"정신과 의사이자 경영자문인 저자 마크 고울스톤은 도저히 의사소통이 불가능해 보이는 순간에조차 누군가를 설득할 수 있는 ‘비법 코드’를 30가지로 명쾌하게 정리하고 있는 책이다. 저자는 인간에게는 각각의 특성을 가진 ‘3개의 뇌’가 있다고 이야기한다. 가장 원시적인 파충류의 뇌(뱀의 뇌), 중간층의 포유류의 뇌(토끼의 뇌), 가장 바깥층의 인간의 뇌가 그것이다. 각각의 뇌는 감정상태에 따라 작동하며, 가장 파괴적인 것이 바로 ‘뱀의 뇌’다.",1,국내도서-자기계발
42,9788990700582,3103556,해커스 토익 Reading 리딩,"17,860원",190원,데이비드 조,해커스어학연구소,"문법 · 독해 · 어휘에서 실전까지 대비한 토익 기본서 최신 경향을 반영하여 문법, 독해, 어휘를 종합 구성한 토익 리딩의 기본서. 또한 많은 최신의 실전문제를포함하고 있는 실전서이기도 하다. Grammar 섹션의 일목요연한 포인트 문법설명과 Vocabulary/Reading 섹션의 출제유형 및 핵심 전략으로 토익의 경향을 정리한 후, 실전보다 더 실전다운 토익 문제를 풀어봄으로써, 가장 효율적이고도 확실한 방법으로 토익실전을 대비할 수 있도록 하였다.",3,국내도서-국어 외국어 사전
43,9788953527058,1472361,구름빵,"9,900원",550원,백희나,한솔수북,"구름을 반죽해서 빵으로 만든다구? 기발한 상상력에 따뜻한 가족의 사랑을 버무린 구름빵 이야기! 비 오는 날 아침, 작은 구름 하나가 나뭇가지에 걸렸어요. 아이들은 구름을 따서 조심조심 엄마한테 갖다 주지요. 엄마는 솜털처럼 보드라운 구름을 반죽해서 빵을 구웠어요. 잘 구워진 구름빵을 먹은 엄마와 아이들은 구름처럼 두둥실 떠올랐지요. 아이들은 아침도 못 먹고 헐레벌떡 나가신 아빠한테 빵을 갖다 주기로 합니다.",1,국내도서-유아
