순위,ISBN,상품번호,상품명,판매가,YES포인트,저자,출판사,설명,출고예상일,관리분류
11,9788932916194,9295916,창문 넘어 도망친 100세 노인,"12,420원",690원,요나스 요나손/임호경,열린책들,"전 세계 500만 부 이상 판매된 특급 베스트셀러 100년간 전 세계를 누비며 역사의 현장 한복판에 본의 아니게 끼어든 요절복통 영감님, 101년째 모험을 떠나다! 스웨덴 작가 요나스 요나손의 장편소설이다. 기자와 PD로 오랜 세월 일해 온 작가의 늦깎이 데뷔작인 이 소설은 인구 900만의 스웨덴에서 100만 부, 전 세계적으로 500만 부 이상 팔리며 [백 세 노인 현상]을 일으켰다. 『창문 넘어 도망친 100세 노인』은 1905년 스웨덴의 한 시골 마을에서 태어난 주인공이 살아온 백 년의 세월을 코믹하고도 유쾌하게 그린 작품이다. 급변하는 현대사의 주요 장면마다 본의 아니게 끼어들어 역사의 흐름을 바꿔 놓는 주인공의 활약은 독자로 하여금 역사의 생생한 현장 속으로 빨려 들어가게 한다.",1,국내도서-소설/시/희곡
12,9788972756194,8157957,나미야 잡화점의 기적,"13,320원",740원,히가시노 게이고/양윤옥,현대문학,"지난 10년간 한국에서 가장 많이 팔린 소설이자 히가시노 게이고의 대표작. 30여 년째 비어 있는 폐가, ‘나미야 잡화점’에 숨어든 삼인조 좀도둑이 뜻밖에도 과거로부터 도착한 고민 상담 편지에 답장을 하면서 겪게 되는 기묘한 하룻밤의 이야기를 그린다. 작가는 시공간을 넘나드는 편지라는 설정을 단순한 판타지가 아닌 추리적인 향기와 깊이가 담긴 소재로 승화시킨다.",1,국내도서-소설/시/희곡
13,9788958662365,16853676,꽃잎이 떨어져도 꽃은 지지 않네,"10,800원",600원,법정/최인호,여백,"“세상을 떠난 두 거인, 한 권의 책 속에서 동행하다” [꽃잎이 떨어져도 꽃은 지지 않네]는 2003년 4월, 길상사 요사채에서 가진 법정과 최인호의 네 시간에 걸친 대담을 책으로 엮은 것이다. 이 대담에서 두 사람은 행복과 사랑, 삶과 죽음, 시대정신과 고독 등 11가지 주제에 대하여 이야기를 나누며 깊이 있는 사색과 시적 은유로 가득한 언어를 주고받았다.",1,국내도서-종교
14,9791130604626,16384156,이토록 공부가 재미있어지는 순간,"13,500원",750원,박성혁,다산3.0,"“내 공부의 심장이 미친 듯 뛰기 시작했습니다!” 그 흔한 학원 하나 없는 깡촌 시골마을에서 내가 서울대 법대, 연세대 경영대, 동신대 한의대에 동시 합격한 비결. 공부 잘하는 가장 빠른 길은 공부의 재미를 찾는 것이다! 공부에 지친 청소년들을 위한 가장 진솔한 격려와 용기의 메시지. 평범한 고등학생 A군은 도통 오르지 않는 성적 때문이 고민이 크다. 중학교 때까지 공부하는 시간보다 게임을 하거나 친구들과 어울려 다니는 시간이 많았기 때문에 성적은 바닥이었고, 수능이 피부로 와 닿는 시기가 되자 이제야 다부지게 공부 좀 해보려는 마음이 든 것이다. 이 때문에 유명하다는 강사의 강의를 다 찾아 듣고, 좋다는 공부법 책을 아무리 읽어봐도 뒤돌아서면 언제 그랬냐는 듯 결심이 무너지고, 올려야 할 점수를 생각하면 눈앞이 캄캄해져 자꾸만 이전의 모습으로 돌아가버리고 만다.",2,국내도서-청소년
15,9791195054596,16404848,위포트 한권으로 끝내는 SSAT,"22,500원","1,250원","황현빈,위포트연구소 공저",위포트,"SSAT(삼성직무적성검사)를 준비하는 온·오프라인 수강생 28,981명이 인정한 SSAT교재. 실제 SSAT 시험 응시자 설문조사와 분석을 통해 2015년 최신 출제경향을 완벽 반영하였다. SSAT 온라인 모의고사를 제공함으로써 교재와 함께 한 권으로 SSAT의 유형분석과 실전준비까지 마칠 수 있게 하였으며, 추가 유형 문제 제공을 통해 매번 변화하는 SSAT 시험을 완벽히 대비할 수 있도록 구성하였다.",3,국내도서-수험서 자격증
16,9788950957827,17189063,마법천자문 31,"8,820원",490원,올댓스토리/홍거북/김창환,아울북,"잔혹마왕의 머리 위 알을 맞힌 오공! 하지만 깨진 알에서 내용물이 흘러내리자 우스꽝스러운 자신의 모습에 화가 난 잔혹마왕은 오공과 서커스단을 없애 버리려고 한다. 그 순간 경기장에 얼음왕비의 웃음소리가 울려 퍼지는데……. 그토록 소원하던 얼음왕비의 웃는 모습을 본 잔혹마왕은 오공과 서커스 단원들을 풀어 주고 공연은 성대하게 마무리 짓는다. 하지만 숨 돌릴 틈도 없이, 소밍이 아티스의 마법천자문을 훔쳐 도망갔다는 걸 알게 되고 모두들 소밍을 찾아 나선다. 그리고 어느 무덤 앞에서 소원을 빌고 있는 소밍을 발견한 서커스단과 오공 일행. 이 일로 젠틀맨과 소밍이 크게 다투고, 결국 젠틀맨은 오공 일행에게 과거 잔혹마왕과 얽힌 사연을 이야기 한다. 하지만 아티스는 여전히 해골반지에 대해 의문을 제기하고 이때 잔혹마왕의 부인 얼음왕비가 이들 앞에 나타나는데…….",1,국내도서-어린이
17,9788997686551,16930627,반찬이 필요 없는 밥 요리,"7,920원",440원,노애리,그리고책,"만들고, 먹고, 설거지까지 점심시간 1시간이면 충분하다! 이밥차 요리연구소의 리얼한 한 끼 대한민국 주부라면 누구나 반찬 걱정에 매일매일 골머리를 앓는다. 지겹게 반복되는 고민을 덜기 위해 이밥차 요리연구소가 두 팔을 걷어붙였다. 주부뿐 아니라 1년 365일 ‘젓가락 안가는 반찬’ 같은 찬거리에 싫증난 사람이라면 주목할 것. 리얼하게 만들고 검증한 〈반찬이 필요 없는 밥 요리〉는 반찬 없이도 근사하게 차릴 수 있는 밥 요리이다. 초보자도 쉽게 만들 수 있고, 밥을 이용해 다른 어떤 요리보다 든든하게 즐길 수 있다.",1,국내도서-가정 살림
18,9791130604787,16886391,부자의 그릇,"11,700원",650원,이즈미 마사토/김윤수,다산3.0,"자신의 그릇을 키우고, 돈과 인생의 진짜 주인이 되는 법 일생을 ‘돈의 교양과 본질’을 전파하는 데 바쳐온 일본 최고의 경제금융교육 전문가의 교양 소설! 한때 연매출 12억의 주먹밥 가게 오너였다가 도산하여 3억 원의 빚을 짊어지고 매일 분수대 근처를 방황하던 한 사업가가 100원이 부족해 자판기 음료 하나 먹지 못하는 자신의 처지를 한탄한다. 그러다 스스로를 ‘조커’라고 부르는 노인이 건넨 100원을 받은 것을 시작으로, 장 7시간에 걸친 그들의 대화가 시작된다. “돈은 신용을 가시화한 것이다.” 이 책의 핵심 메시지는 바로 이 한마디에 담겨 있다. 노인은 남을 위해 돈을 쓰고, 다른 사람의 기대에 부응하고, 사람들과의 약속을 철저히 지키는 것이 어떻게 돈을 불러 모으는지, ‘신용의 원리’에 관해 누구나 이해할 수 있도록 쉽게 풀어준다.",1,국내도서-경제 경영
19,9788960867970,16891239,"생각하는 힘, 노자 인문학","13,320원",740원,최진석,위즈덤하우스,"“당신은 보편적 이념의 수행자입니까, 자기 꿈의 실현자입니까?” “당신은 바람직함을 지키며 삽니까, 바라는 걸 이루며 삽니까?” “당신은 원 오브 뎀one of them입니까, 유일한 자기입니까?” -EBS [인문학 특강] 화제의 명강, 최진석 교수의 노자 강의를 책으로 만나다! EBS [인문학 특강]에서 최진석 교수가 청중에게 던진 이 세 가지 질문은, 지식과 경험을 쌓아가지만 더 자유롭지 못하고 더 행복하지 않은 사람들에게 충격을 안겨줬고, 이후 그의 강연에 더욱 열광하게 만들었다. 저자 최진석 교수는 대학과 기업, 각종 단체를 종횡무진하며 사람들의 생각을 명쾌하게 만들고 허를 찌르는 깨달음과 감동을 선사하는 동양철학의 대가이자 ‘창조 인문학의 전도사’로 통한다. 그는 《생각하는 힘, 노자 인문학》을 통해, 2500년 전 노자의 생각법에서 ‘현대인의 생존법’을 끄집어내는 동시에 지금 우리의 삶과 사유를 뒤흔드는 통찰을 전달한다.",1,국내도서-인문
20,9788965420705,12902935,해커스 토익 보카 (Hackers TOEIC Vocabulary),"11,610원",640원,David Cho 저,해커스어학연구소,"토익 베스트셀러 1위『해커스 토익 보카』가 토익 전 영역의 최신 기출 어휘를 완벽하게 반영한 전면개정판으로 새롭게 출간되었다. 『해커스 토익 보카』는 보다 효과적인 학습을 위해 토익 기출 어휘들을 주제별로 묶어 연상 학습이 가능하며, 토익 최신 기출 단어와 출제포인트를 30일에 완성할 수 있다. 또한, 필요에 따라 출제율이 높은 어휘들을 선택적으로 학습함으로써 단기 완성이 가능하고, 목표점수별 맞춤학습이 가능합니다. 더불어 퀴즈와 13회에 이르는 풍부한 실전 TEST를 통해 학습한 어휘를 확인할 수 있을 뿐만 아니라 실전에도 대비할 수 있도록 하였다.",3,국내도서-국어 외국어 사전
21,9791156172802,16923118,2015 선재국어 나침판 실전모의고사 Vol.1,"13,500원",750원,이선재,에스티앤북스(ST&BOOKS),"실전 감각을 기르기 위한 동형 모의고사집이다. 실전과 유사하면서도 수준 있는 사고를 요구하는 복합적인 문제들로 구성되어 있다. 실제로 각 회당 문제 수는 20문이지만, 대부분의 문제가 복합적인 사고를 바탕으로 풀 수 있도록 구성되어 있어 하나의 문제를 풀면서 여러 가지 내용을 점검하도록 하였다. 총 20문으로 구성된 각각의 모의고사 안에, 국어 문법·국어 규범, 어휘·한자, 말과 글, 현대 문학·고전 문학 등의 전 범위가 고루 포함되도록 정성을 다했다. 가장 비중이 높은 규범과 어휘를 강화하는 한편, 실제의 시험에서 어떤 문제가 나와도 당황하지 않도록 기본적인 문제부터 심화된 문제까지 편차를 달리하여 실었다.",3,국내도서-수험서 자격증
22,9788993734416,15447026,"나는 고작, 서른이다","12,420원",690원,정주영 저,프롬북스,"뭘 해도 늦지 않은 나이, 그래! 나는 고작 서른이다. 서른 살 청춘이 말하는 찌질해도 꿈을 꿔야 하는 서른 가지 이야기 이 책은 누구보다 현실감 넘치게 서른을 살고 있는 저자가 풀어 놓은 서른 가지 이야기다. 수백 번 이력서를 고쳐 쓰고, 지하철에서 눈물 콧물 흘리며 집으로 향해 본 경험이 있는 찌질한 젊은 청춘이 자신의 경험을 바탕으로 한 책이다. 뭐든 다 알 것 같고 적당히 세상을 이해한 것 같으면서도 당당하지 못했던 숨겨 둔 마음 속 외침이 배경이 되었다. SNS에 등록된 친구가 몇 백 명이나 있지만 불현듯 느낀 쓸쓸함에 불러낼 친구 하나 없는 ‘웃픈’ 현실에 사실은 아직 어린 아이에 불과한 딱 ‘그 나이’의 자화상을 솔직하게 담았다. 그러면서 저자는 조금씩 성숙해가는 과정을 의미 있게 해석했다. 몇 푼 아껴 끼니를 해결하려다 거지 취급받기도 하고, 우연히 잃어버린 지갑을 찾아 준 고마운 ‘사람’ 덕분에 보답하는 삶을 배우기도 한다.",2,국내도서-자기계발
23,9791156171355,13684423,2015 전한길 한국사 합격생 필기노트,"10,800원",600원,전한길,에스티앤북스(ST&BOOKS),"합격생 필기노트는 공단기 전한길 교수가 개념 강의를 진행하면서 판서한 내용과 수업 중 구두로 강조한 내용을 철저히 받아 적은 것을 책으로 엮은 교재이다. 이 교재는 공단기 전한길 교수 강의 수강생 가운데 9급, 7급에 단기간에 합격한 학생들이 직접 작성한 것으로서, 판서 내용뿐 아니라 구두로 강조한 내용까지를 포함하고 있어 가볍지만 알찬 내용 전개를 자랑하고 있으며, 특히 시험에 합격하기 위하여 필요한 내용을 압축적으로 담고 있다. 이 교재는 개념 강의를 진행하면서 도출된 핵심만을 뽑아놓은 것이어서 기본서로 활용할 수는 없지만, 방대한 기본서의 핵심이 농축된 교재이기 때문에 시험 직전 최종 점검용으로 활용하거나 기본서 복습용으로 활용하기에 더없이 좋다. 특히 전한길 교수의 강의와 2.0 기본서 및 3.0 기출문제집과 병행하여 학습하면 그 효과가 극대화될 수 있다.",3,국내도서-수험서 자격증
24,9788959138876,16777296,그래도 괜찮은 하루,"11,520원",640원,구작가,예담,"보이지 않아도, 들리지 않아도, '베니'가 있어 괜찮아! 세상이 조용하다고 생각한 한 소녀가 있었다. 소녀는 나중에야 자신만이 소리가 들리지 않는다는 사실을 깨닫는다. 자신이 하고 싶은 말을 할 수 없었던 소녀는 그림을 그리기 시작했지만, 세상 속에서 살아가기 위해서는 말하는 법을 배워야 했다. 그리고 사람들의 입모양을 보고 사람들과의 대화를 시작했다. 하지만 아름다운 소리를 듣고 싶었던 소녀는 자신 대신 소리를 들어줄 귀가 큰 토끼 ‘베니’를 그리기 시작한다. 『그래도 괜찮은 하루』는 자신이 만들어낸 토끼 ‘베니’와 함께 언제나 웃음을 잃지 않고 살아가는 한 소녀에 대한 희망과 그림에 대한 이야기이다. 들리지 않아도 그림을 그릴 수 있어 행복했던 그녀. 조금씩 자신의 그림을 알리던 소녀는 어느 날 청천벽력의 소식을 다시금 접한다. ‘망망색소변성증’이라는 진단을 받은 것. 점점 시야가 좁아져 결국에는 시력을 잃게 되는 병이다.",1,국내도서-에세이
25,9788926798775,17020952,역시 내 청춘 러브코메디는 잘못됐다 10,"6,120원",340원,와타리 와타루,디앤씨미디어(D&C미디어),"겨울방학. 한가로운 연말, 그리고 새해. 합격 기원 첫 참배와 쇼핑 등, 예정에 없는 외출이 이어지던 하치만이 정초의 거리에서 만난 사람은 바로 유키노시타 하루노와 하야마 하야토, 그리고……. 함께 보낸 시간을 통해 서로에 대해 조금은 알게 된 것처럼 느껴졌다. 하지만 모르는 것들이 더 많을 테지. 지금도, 그리고 앞으로도─. 2학년의 끝도 얼마 남지 않았다. 현재를 소중하게 여기면 여길수록 겁쟁이가 되어 생각을 거듭해 봐도 해답은 나오지 않고, 달려도 또 달려도 골인 지점은 보이지 않는다. 그들의 새로운 계절, 새로운 관계.",1,국내도서-만화/라이트노벨
26,9788965420170,9008588,해커스 토익 Reading,"16,920원",940원,데이비드 조,해커스어학연구소,"토익 리딩의 기본서 『해커스 토익 Reading』의 최신 개정판. 최신 토익 출제 경향의 철저한 분석을 바탕으로 문제 해결 전략을 제시하고 문제를 풍부하게 수록했다. 진단고사로 취약점을 파악하고 자신에게 맞는 학습법을 계획해 기본기를 다지고 실적 감각과 점수를 높이도록 안내한다. 무료 동영상강의, 무료 온라인 실전모의고사(www.Hackers.co.kr)와 무료 단어암기 MP3 & 진단고사 해설 강의(www.ChampStudy.com)를 제공해 다양한 콘텐츠를 활용하며 효과적으로 학습할 수 있다.",3,국내도서-국어 외국어 사전
27,9791156171058,13540033,영단기 토익 RC,"17,820원",990원,정재현,영단기,"영단기 토익 RC는 10년간의 기출유형을 분석한 다음, 최근 5년간의 유형을 다시 집중 분석하는 치밀한 분석과 연구를 거듭하여 토익에는 유형이 존재한다는 결론을 내리고 토익의 모든 문제를 유형별로 정확하고 손쉽게 풀 수 있는 핵심 전략이 모두 담겨 있다. ‘진단→개념 정리→유형 정리→실전 문제’의 체계적인 4단계 학습을 통해, 학습자들이 기본 개념부터 실전 스킬까지 토익 RC의 모든 것을 학습할 수 있도록 구성하였다. 특히 최신경향을 빠짐없이 추가하였고 특히 Part7을 더욱 강화하여 새로운 영단기 토익 RC로 재탄생하게 되었다.",3,국내도서-국어 외국어 사전
28,9788934969952,15834855,책 먹는 여우와 이야기 도둑,"9,000원",500원,프란치스카 비어만,주니어김영사,"베스트셀러 《책 먹는 여우》의 두 번째 이야기! 이야기를 도둑맞은 책 먹는 여우! 14년 만에 다시 찾아온 여우 아저씨는 정말 유명한 작가가 되어 있다. 그리고 변함없이 글을 쓰고 있다. 그동안 먹어 본 책 중에 자기가 쓴 책 만큼 맛있는 책은 없기 때문이었다. 그러던 어느 날 여우 아저씨는 새 소설을 쓰려고 창고에 모아 둔 이야기와 아이디어, 각종 수집품들을 몽땅 도둑맞고 말았다. 누군가 창고 바닥으로 땅을 파고 들어와 훔쳐간 것이었다. 결국 직접 이야기 도둑을 찾아나선 여우 아저씨! 긴긴 지하 통로를 기어 가고 250개의 계단을 힘겹게 올라 이야기 도둑의 뒤를 쫓는데…….",1,국내도서-어린이
29,9788984372412,15382586,센트럴 파크,"12,420원",690원,기욤 뮈소/양영란,밝은세상,"기욤 뮈소는 여전하다! 사랑과 감동의 마에스트로 기욤 뮈소의 매혹적 스릴러 센트럴 파트 2014년 프랑스 베스트셀러 1위! 전 세계 40여 개국 출간! 『센트럴파크』는 기욤 뮈소를 스릴러 작가로 불러도 손색없을 만큼 한층 섬세하고 치밀하게 짜여진 스토리를 선보이고 있다. 프랑스에서만 100만 부를 판매하며 독자들과 언론으로부터 역시 기욤 뮈소라는 찬사를 이끌어내기도 했다. 『센트럴파크』는 감각적인 문장, 역동적인 스토리, 한시도 눈을 뗄 수 없게 만드는 긴장감, 빈틈없이 조직된 플롯, 연속되는 반전으로 새로운 스타일의 작품을 기대하는 독자들의 바람을 완벽하게 충족시켜주고 있다. 또 고전적인 스릴러의 전개방식인 형사와 범인의 쫓고 쫓기는 추격전에 매몰되기보다는 다양한 시도를 통해 색다른 이야기를 그려 보이고 있다.",1,국내도서-소설/시/희곡
30,9788901177977,15544654,문득 사람이 그리운 날엔 시를 읽는다,"9,900원",550원,박광수,걷는나무,"250만 독자의 사랑을 받은 『광수생각』『참 서툰 사람들』의 박광수가 건네는 내 인생에 힘이 되어 준 시 100 평범한 사람들의 일상을 감동적으로 그려 낸 만화 ‘광수생각’으로 전 국민적 사랑을 받은 만화가 박광수는 지금까지 열 권 이상의 책을 썼고, 그중에 몇 권은 밀리언셀러로 여전히 사랑받고 있으며 필기체 폰트의 시초인 ‘광수체’를 만든 대한민국에서 가장 유명한 카투니스트다. 그럼에도 그는 늘 자신을 패자라고 말한다. 어설프게 사업을 시작했다가 많은 빚만 떠안게 되었고 밤을 새며 정성들여 쓴 책이 ‘기대와 다르다, 식상하다’는 평가만 받고 쫄딱 망해버린 적도 있다. 그런크고 작은 실수와 실패 앞에서 그는 때로 세상을 원망하기도 했고, 사람을 미워하기도 했다. 그때마다 그를 붙들어 주고 다시 일어날 수 있는 힘을 준 것은 다름 아닌 ‘시’였다.",1,국내도서-소설/시/희곡
