순위,ISBN,상품번호,상품명,판매가,YES포인트,저자,출판사,설명,출고예상일,관리분류
11,9791187119845,33529377,나는 나로 살기로 했다,"12,420원",690원,김수현,마음의숲,"진짜 ‘나’로 살기 위한 뜨거운 조언들. 어른이 처음인 당신을 위한 단단한 위로들. 이 책은 우리가 온전한 ‘나’로 살아가기 위해 무엇이 필요한지 말해준다. 돈 많고 잘나가는 타인의 SNS를 훔쳐보며 비참해질 필요 없고, 스스로에게 변명하고 모두에게 이해받으려 애쓰지 말라고 이야기한다. 불안하다고 무작정 열심히 할 필요 없고, 세상의 정답에 굴복하지 말라고 응원한다. 인생의 지나가는 사람들에게 더 이상 상처받지 말고, 누군가의 말에 흔들리지 말고, 자신만의 문제라고 착각하지 말라고. 우리에게 가장 필요한 말, 나답게 살라고 말한다.",1,국내도서-에세이
12,9791157842858,64411335,퇴근길 인문학 수업 : 멈춤,"15,300원",850원,백상경제연구원/최형선/전미경/강안/최은/박준용/안나미/박정호/이용택/이세환/신창호/이창후,한빛비즈,"매일매일 조금씩 나를 바꾸는 퇴근길 30분 인문학 수업 프로젝트 현실의 삶이 버거울수록 인문학에서 삶의 근원과 존재 이유를 찾고자 하는 직장인이 늘고 있다. 이런 시대적 관심을 반영하듯 다양한 삶을 테마로 한 스터디나 인문학 강연을 찾는 사람도 많아졌다. [서울경제신문]의 부설 연구기관인 백상경제연구원이 2013년부터 지금까지 8만여 명의 수강생을 모은 [고전 인문학이 돌아오다(이하 고인돌)]는 이러한 대중의 갈증을 단적으로 보여주는 사례다. 《퇴근길 인문학 수업》 시리즈는 [고인돌]콘텐츠를 바탕으로 1인 저자의 학문적 깊이에 의존하는 대신 믿을 만한 전문가, 검증된 콘텐츠로 집단지성의 시너지를 만드는 데 집중했다. [멈춤] [전환] [전진] 편으로 구성된 시리즈는 수십 명의 전문가 집단과 함께 인간의 근간을 이루는 다양한 분야의 지식을 36개 강의로 나눠 세 권의 책으로 묶었다.",1,국내도서-인문
13,9788950977306,65100932,마법천자문 43,"8,820원",490원,김현수/홍거북/김창환,아울북,"불완전한 암흑상제의 부활로 암흑군단에까지 영향이 미치고, 때마침 연합군 앞에 대규모의 옥황군이 등장한다! 암흑군과 연합군의 싸움은 점점 승패를 알 수 없는 방향으로 흘러가는데……. 미지의 숲을 나와 교만지왕에게 그간의 상황을 보고 받은 암흑상제는 자신의 부활로 오랫동안 준비한 계획이 틀어질까 봐 초초해 한다. 그러다 결국 교만지왕의 지원 요청조차 뿌리치고, 암흑상제는 자신의 문제를 해결하기 위해 황급히 길을 떠난다. 이런 암흑상제의 태도에 당혹스러움도 잠시, 이윽고 더 큰 고난이 교만지왕에게 닥친다. 바로 지옥의 왕자 아차아가 대규모의 옥황군을 이끌고 연합군 앞에 나타난 것! 이에 교만지왕 역시 암흑군단을 보충하기 위해 서둘러 암흑계로 향한다. 한편 옥황군의 등장은 꿈에도 모른 채, 암흑상제와 손오공은 구름을 타고 잠깐의 여유를 갖는다. 그리고 손오공은 암흑상제에게서 의외의 모습을 발견하고, 처음으로 암흑상제의 마음을 헤아린다.",1,국내도서-어린이
14,9791129489159,64444214,뼈 있는 아무 말 대잔치,"14,220원",790원,신영준/고영성,로크미디어,"#뼈아대 #신영준 #고영성 #성장_에세이 당신의 성장을 위한 에세이 뼈 있는 아무 말 대잔치는 『완벽한 공부법』, 『일취월장』의 두 저자가 쓴 성장 에세이다. 소셜 미디어에서 관찰한 수천 개의 게시물 중 행복, 후회, 자기 계발, 나쁜 상사, 꿈, 갑질, 차별, 아침에 일어나기, 미움, 조직 생활, 오해, 부모, 결혼, 관계, 노력, 실패 등 꼭 이야기해 주고 싶었던 주제를 뽑아 두 저자가 ‘뼈를 넣어’ 풀어 썼다. 앞선 『완벽한 공부법』과 『일취월장』이 각각 공부와 일을 통해 무언가 성취를 하는 데 초점을 맞추었다면 이번 『뼈 있는 아무 말 대잔치』는 성장에 초점을 맞췄다. 우리의 성장을 막는 고정관념이나, 사회에 만연해 있는 오해 등 오랜 기간 우리를 짓눌러온 것들에 대해 이야기한다. “잘하는 게 없어요”나, “좋아하는 일을 하는 게 당연하다.",1,국내도서-에세이
15,9788965706908,64340664,초격차,"16,200원",900원,권오현 /김상근,쌤앤파커스,"한국을 넘어 세계를 놀라게 한 경영의 귀재, 삼성전자 권오현 회장의 33년 초격차 조직 경영 전략! 리더, 조직, 전략, 인재라는 4가지 핵심 키워드를 기본으로 기술은 물론 조직, 시스템, 공정, 인재 배치, 문화에 이르기까지. 모든 부문에서 그 누구도 넘볼 수 없는, 격이 다른 최고의 전략들을 밝힌다. 권오현은 1985년 미국 삼성반도체연구소 연구원으로 처음 삼성에 입사해 삼성전자 회장 자리까지 오른 신화적 인물이다. 이 책은 삼성전자의 초격차 전략, 권오현 회장이 조직의 시스템을 만들고 진두지휘하면서 발휘한 리더십의 진면목을 명쾌하게 보여준다. 리더, 조직, 전략, 인재라는 4가지 핵심 키워드를 기본으로 기술은 물론 조직, 시스템, 공정, 인재 배치, 문화에 이르기까지 모든 부문에서 그 누구도 넘볼 수 없는 ‘격(格, level)’을 높이는 최고의 전략들을 밝힌다. 불가능한 것을 가능하게 만드는 집념, 한계를 뛰어넘어 누구도 넘볼 수 없는 ‘격’의 차이",1,국내도서-경제 경영
16,9791195906840,63691247,당신이 허락한다면 나는 이 말 하고 싶어요,"14,400원",800원,김제동,나무의마음,"『당신이 허락한다면 나 이 말 하고 싶어요』는 김제동과 함께 읽는 헌법 이야기다. 우리는 보통 ‘법’이라고 하면, 우리를 통제하고 우리가 어떻게 살아야 하는지 테두리 지어놓은 것으로 생각한다. 그런데 김제동이 읽은 헌법은 그렇지 않았다. ‘국민이 국가를 어떻게 사용하는지 적어놓은 ‘국가 사용 설명서’였다. ‘나 이렇게 살아도 괜찮구나’ 그렇게 존엄을 일깨워주고, 억울한 일 당하지 말라고 다정하게 토닥여주는 헌법! 김제동이 읽은 헌법은 할머니 할아버지가 남겨주신 상속 문서이자, 오로지 ‘국민’들에게만 유리하고 국민이 ‘갑’인 계약서이자 연애편지였다. 김제동이 쓴 최초의 헌법 독후감인 이 책은, 딱딱하고 어려울 것 같기만 한 헌법을 김제동 특유의 입담과 재치를 살려 유쾌하고 따뜻하게 풀어내고 있다.",1,국내도서-에세이
17,9791188007134,58998723,엄마의 말하기 연습,"13,320원",740원,박재연,한빛라이프,"엄마인 나를 위로하고 아이의 자존감을 회복시켜주는 공감 대화법 아이를 키우면서 부딪치는 많은 상황에서 아이의 마음을 현명하게 어루만지고 자존감 높은 아이로 만들어주는 대화를 이어간다면 육아가 좀 더 수월해질 것이다. 그러기 위해서는 우선 엄마가 자신을 바로 볼 수 있어야 한다. 이 책에서는 육아에 지쳐 자신을 잃어버린 엄마들에게 자신을 이해하고 공감하는 법을 먼저 소개한다. 그런 다음 아이를 키우면서 만나게 되는 여러 가지 문제에 대해 실천 가능한 최소한의 행동 방침, 대화 방법을 일러준다. 저자가 오랫동안 부모와 교사들을 대상으로 진행해온 대화 훈련 사례와 ‘맘스라디오 - 박재연의 공감톡’을 통해 소개된 에피소드를 중심으로 엮어 실생활에 적용할 수 있는 육아 팁을 얻을 수 있을 것이다.",1,국내도서-가정 살림
18,9788925563350,59070026,"곰돌이 푸, 행복한 일은 매일 있어","10,800원",600원,곰돌이 푸 원작,알에이치코리아(RHK),"나를 지키기 위해 자꾸만 나를 잃어가는 세상 속에서, 나로 살기 위한 곰돌이 푸의 마음을 들여다보는 말. 곰돌이 푸의 긍정적인 기운과 '나의 삶은 나의 방식으로 정한다'라고 말했던 독일의 철학자 니체의 말 중에서 오늘날의 우리에게도 도움이 될 만한 조언들을 모았다. 말하자면 곰돌의 푸의 입으로 전하고 니체가 거드는 셈이다. 행복은 여전히 먼 곳에 있고, 나는 어떤 사람인지, 나는 무엇을 할 때 행복했는지에 대한 기억도 점차 흐려져 오늘도 ‘행복’을 찾는 일이 영 요원하게 느껴질 때, 이 책을 펼치면 어떤 페이지를 열든 푸가 느긋한 미소를 지으며 ‘너무 걱정하지 마. 다 잘 될 거야’라고 말하며 우리를 위로해줄 것이다.",1,국내도서-에세이
19,9791162540381,64367255,10년 동안 적금밖에 모르던 39세 김 과장은 어떻게 1년 만에 부동산 천재가 됐을까?,"15,120원",840원,김재수(렘군),비즈니스북스,"“10년 후에도 대한민국에 산다면 부동산 공부는 필수다!” 빠숑, 청울림, 호빵 등 유명 투자자들이 인정한 숨은 고수 렘군이 들려주는 부동산으로 제2, 3의 월급을 만드는 최고의 방법! 『10년 동안 적금밖에 모르던 39세 김 과장은 어떻게 1년 만에 부동산 천재가 됐을까?』는 생계형 외벌이 노동자였던 저자가 부동산 투자를 통해 자산을 100배로 불리고 경제적 자유를 누리게 된 과정과 그 투자전략을 담고 있다. ‘내 집 하나 마련해보리라’는 간절한 마음으로 시작해 유망 아파트 30채를 보유하게 되기까지 7년 동안 부동산 투자를 하면서 깨달은 것, 경험했던 것을 원칙별로 정리해놓았다. 언제 사고 팔아야 좋은지, 유망 지역은 어떻게 알아보는지, 내게 꼭 맞는 투자물건은 어떻게 찾는지 등 혼재와 악재에도 흔들리지 않는 투자 노하우를 이 책에서 만나볼 수 있다.",1,국내도서-경제 경영
20,9791195522125,30387696,언어의 온도,"12,420원",690원,이기주,말글터,"언어에는 나름의 온도가 있다고 생각하는 저자가 일상에서 발견한 의미 있는 말과 글을 한 권의 책에 담았다. 저자는 단어의 어원과 유래, 그런 언어가 지닌 차가움과 따뜻함을 글감 삼아, 하찮아 보이는 것들의 소중함을 예찬한다. 페이지를 넘길 때마다 문장과 문장에 호흡을 불어넣으며 뜨거운 음식을 먹듯 찬찬히 곱씹어 읽다 보면, 독자 스스로 각자의 ‘언어 온도’를 되짚어볼 수 있을지 모른다.",1,국내도서-에세이
21,9788950978112,65565220,백일의 낭군님 포토에세이,"19,800원","1,100원",백일의 낭군님 제작팀 저,artePOP(아르테팝),"tvN 월화드라마 [백일의 낭군님] 매 회마다 최고 시청률을 경신하며 화제몰이한 드라마 [백일의 낭군님]은 엑소의 멤버이자 연기 천재라는 별칭을 얻은 배우 도경수, 아역 시절부터 탄탄한 연기력을 인정받으며 최근에는 성숙한 로맨스도 완벽하게 소화해내 차세대 로코퀸으로 급부상한 케미 여신 남지현의 만남만으로 제작 단계부터 큰 관심을 받은 드라마다. 특히 통통 튀는 매력과 세련된 이미지를 동시에 갖고 있는 두 젊은 배우가 조선시대를 배경으로 한 사극에서 어떤 모습을 보여줄지 쉽게 상상하기 어려웠다. 하지만 흔히 상상하는 무거운 분위기의 사극과 달리 유쾌한 캐릭터부터 센스 넘치는 대사, 타깃 시청자들을 겨냥한 듯 통통 튀는 설정으로 10대부터 40대까지 푹 빠져 감상할 수 있는 드라마가 되었다. 날로 높아지는 인기를 숫자로도 확인할 수 있었다.",1,국내도서-에세이
22,9788937473135,32972572,82년생 김지영,"11,700원",650원,조남주,민음사,"문학성과 다양성, 참신성을 기치로 한국문학의 미래를 이끌어 갈 신예들의 작품을 엄선한 「오늘의 젊은 작가」의 열세 번째 작품. 서민들의 일상 속 비극을 사실적이면서 공감대 높은 스토리로 표현하는 데 재능을 보이는 작가 조남주는 이번 작품에서 1982년생 '김지영 씨'의 기억을 바탕으로 한 고백을 한 축으로, 고백을 뒷받침하는 각종 통계자료와 기사들을 또 다른 축으로 삼아 30대를 살고 있는 한국 여성들의 보편적인 일상을 완벽하게 재현한다. 슬하에 딸을 두고 있는 서른네 살 김지영 씨는 어느 날 갑자기 이상 증세를 보인다. 시댁 식구들이 모여 있는 자리에서 친정 엄마로 빙의해 속말을 뱉어 내고, 남편의 결혼 전 애인으로 빙의해 그를 식겁하게 만들기도 한다.",1,국내도서-소설/시/희곡
23,9791130619330,64709085,움츠러들지 않고 용기있게 딸 성교육 하는 법,"13,500원",750원,손경이,다산에듀,"딸을 키우고 있는 많은 부모님들이 꼭 알아야 할 새로운 딸 성교육법과 젠더교육법을 한 권에 구체적으로 담은 책. 유아기부터 청소년기까지 성교육 방법, 청소년기에 궁금해 하는 대표적인 성에 대한 질문, 성폭력에 대해 알아야 할 점 등, 우리가 딸들의 성에 대해 꼭 알아야 할 내용을 구체적으로 제시한다.",1,국내도서-가정 살림
24,9791187310129,64431496,하버드 협상 강의,"14,220원",790원,하버드 공개 수업 연구회/송은진,북아지트,"“비즈니스도, 일상생활도 매 순간이 협상의 장이다” 더 나은 인생을 살게하는 나만의 협상력을 갖춰라! 인생에서 발생하는 자잘한 충돌이나 관계를 얼마나 잘 처리하느냐가 우리 인생의 성공 여부를 결정하고, 나아가 원하는 삶을 살 가능성을 높여준다. 그 중심에는 바로 ‘얼마나 잘 협상할 줄 아는가’가 있다. 비즈니스에서 더 좋은 성과를 만들어내는 것은 물론이고, 심지어 가족들과 저녁 메뉴를 고를 때조차 말 한마디만 잘해도 그 과정과 결과를 더 나아지게 만들지 않는가. 협상만으로도 돈이 없어도 돈을 벌게 하고, 평생의 비즈니스 동반자를 얻고, 감정 싸움 없는 근사한 하루를 보낼 수 있다. 이 책을 통해 협상의 무한한 매력을 하나씩 찾아갈 수 있을 것이다.",1,국내도서-자기계발
25,9788965746669,64694842,당신이 옳다,"14,220원",790원,정혜신,해냄,"저자는 이 책을 통해 ‘적정심리학’이란 새로운 패러다임을 통해 강력한 치유 원리와 구조를 제시한다. 이는 간단하지만 본질을 건드려 세상을 변화시키는 적정기술처럼, 사람의 마음과 존재의 본질을 움직여 상처를 치유하고 삶을 회복시키는 심리학을 뜻한다. 복잡한 이론과 전문가의 진단에만 의존하지 않고 스스로 나와 남을 돌보고 치유할 수 있는 간단하지만 강력한 치유법, 집밥 같은 치유법이다. 그 핵심은 바로 ‘공감’이며, 스스로는 물론 한 사람의 고통에 마음을 포개려는 섬세한 시선과 지지에 바탕을 둔다. 공감은 다름 아닌 치유자 정혜신이 극한 상황에서 사람을 살린 결정적 무기이다. 십수 년 동안 ‘거리의 치유자’로서 국가폭력 피해자를 비롯, 쌍용자동차 해고 노동자, 세월호 참사 피해자들의 치유와 회복에 힘써오며, 저자는 공감이야말로 어떤 치료제나 전문가의 고스펙 자격증보다 강력하게 사람의 마음을 되살리는 힘을 발휘함을 확인했다.",1,국내도서-인문
26,9791158511081,64465128,마흔이 되기 전에,"15,120원",840원,팀 페리스/박선령/정지현,토네이도,"쉽고 빠르게, 최고의 결과를 얻는 방법을 찾아라! 유발 하라리, 레이 달리오, 나심 탈레브, 애드 캣멀 등 세계적인 석학부터 글로벌 CEO, 슈퍼스타에 이르기까지. 세계 최고의 인물들이 밝히는 젊은 날의 뜨거운 노력을 빛나는 성공으로 연결하는 지혜와 통찰. 『타이탄의 도구들』, 『지금 하지 않으면 언제 하겠는가』로 전 세계 CEO와 비즈니스맨들의 뜨거운 사랑을 받은 작가 팀 페리스가 이번에는 우리 시대 가장 성공한 사람들의 20~30대 시절, 빛나는 고군분투기를 담았다.",1,국내도서-자기계발
27,9788934972464,23030284,사피엔스,"19,800원","1,100원",유발 하라리/조현욱,김영사,"변방의 유인원 호모 사피엔스는 어떻게 세상의 지배자가 되었는가? 과학은 모든 종교의 미래인가? 인간의 유효기간은 언제까지인가? 멀고먼 인류의 시원부터 인지혁명, 농업혁명, 과학혁명을 거쳐 끊임없이 진화해온 인간의 역사를 다양하고 생생한 시각으로 조명한 전인미답의 문제작. 호모 사피엔스부터 인공지능까지, 역사, 사회, 생물, 종교 등 여러 학문의 경계를 넘나들며 역사의 시간을 종횡무진 써내려간 문명 항해기.",1,국내도서-인문
28,9791196437008,64405844,700만이 뽑은 인생반찬 120,"12,600원",700원,만개의 레시피,이지에이치엘디,"『만개의 레시피 : 대한민국 최고 인기 요리 150』의 뜨거운 호응에 힘입어 이번에는 700만이 뽑은 인생 반찬 120품을 책으로 엮어 공개하기로 했다. 간단한 재료로 쉽게 만드는 초스피드, 초간단 반찬부터 시작해 사계절 내내 먹는 밑반찬, 입은 즐겁고 몸은 가벼운 도시락반찬, 꼬마들을 위한 영양반찬까지 반찬의 모든 것을 담았다.",1,국내도서-가정 살림
29,9788984059436,64439859,식사가 잘못됐습니다,"13,050원",720원,마키타 젠지/전선영/강재헌,더난출판사,"『식사가 잘못됐습니다』는 우리가 취해야 할 가장 바람직한 식사를 최신의 과학적 근거를 바탕으로 설명한다. 당뇨병 전문의로서 38년 동안 20만 명이 넘는 환자를 진료해온 저자는 지금까지의 임상 경험과 전 세계에서 발표되는 의학 논문과 통계 자료를 매일같이 빠짐없이 확인하면서 의학적 관점에서 올바르다고 할 수 있는 식사법을 한 권에 정리했다. 그리고 인체의 메커니즘을 규명하는 생화학을 바탕으로 비만, 노화, 질병이 발생하는 구조의 해설부터 매일 ‘무엇을 어떻게 먹을 것인가’에 대한 구체적인 가이드까지 68가지 건강 대책을 제시한다. ‘몸무게가 조금씩 늘더니 도통 줄지 않는다.’ ‘집중력이 떨어지고 쉽게 지친다.’ ‘업무 도중에 곧잘 존다.’ 저자는 이런 증상이 나타나는 근본 원인이 ‘혈당치’에 있다고 진단한다. 혈당치가 지나치게 높거나 급격하게 오르락내리락하면 우리 몸은 심각한 손상을 입게 되는데, 그 원인은 대개 현대인 특유의 잘못된 식습관에 있다는 주장이다.",1,국내도서-건강 취미
30,9788901223032,60208514,하마터면 열심히 살 뻔했다,"13,500원",750원,하완,웅진지식하우스,"노력이 배신하고, 인생에 사사건건 고나리질하는 현실 열심히 ‘내’ 인생을 살기 위해 더 이상 열심히 살지 않기로 결심했다! 한 남자의 인생을 건 본격 야매 득도 에세이 우리는 태어난 이상 열심히 살아야 한다. 좋은 대학에 가야 하고, 좋은 직장에 가야 하고, 좋은 사람을 만나서 결혼하고 아이를 낳아야 비로소 진정한 어른이 된다. 보험과 저축, 적금, 집, 차 등도 이 나이가 되면 이 정도는 챙겨야 한다. 과연 이런 인생 매뉴얼은 누가, 언제 만들었을까? 이 매뉴얼대로 살지 않는다면 그건 실패한 인생인 걸까? 매뉴얼에 가까워지도록 정말 열심히 살았는데도? 그럼 누구를 원망해야 할까? 누구나 한 번쯤은 이런 원망과 고민에 휩싸일 것이다. 이 책의 저자 역시 참으로 오랜 시간 세상을 원망하고 미래를 고민했다. 그러다 불현듯 깨달음처럼 의문이 찾아왔다. ‘나는 어디를 향해 이렇게 열심히 달리고 있는 걸까?’ 어디를 향해 달려가는지 알 수 없어 멈춰 섰다.",1,국내도서-에세이
31,9791161319698,64969630,2019 전한길 한국사 3.0 기출문제집 세트,"33,300원",370원,전한길,에스티유니타스,"『2019 전한길 한국사 3.0 기출문제집』은 2007~2018년에 시행된 국가직·지방직·서울시·경찰직·기상직 등 주요 공무원 시험의 기출문제를 시대별로 수록한 기출문제집이다. 단순 해설뿐만 아니라 배경지식, 확장개념 등 다양한 코너를 통해 모든 문제를 심층적으로 분석하였으며, 정·오답의 모든 선택지를 분석하여 학습 효과를 극대화할 수 있도록 하였다. 이와 함께 수험생 스스로 실력을 확인해 볼 수 있도록 기출문제를 활용하여 실제 시험과 비슷한 유형과 난이도로 구성한 기출변형 반쪽 모의고사를 수록하였다.",2,국내도서-수험서 자격증
32,9788950976514,64340844,오늘처럼 내가 싫었던 날은 없다,"14,400원",800원,글배우,21세기북스,"베스트셀러 『아무것도 아닌 지금은 없다』 글배우 신작! 일에, 사람에, 사랑에 지친 당신을 위한 세상에 하나뿐인 고민상담소 베스트셀러『아무것도 아닌 지금은 없다』 저자 글배우가 들려주는 마음 수업. 오늘날 현대인의 고민에 그 누구보다 깊이 공감하는 카운슬러인 글배우는 3년 간 5천 명이 넘는 사람들을 만나 그들의 고민을 듣고 이야기를 나눴다. 이 책은 저자의 다년간의 고민 상담 경험을 바탕으로 일, 연애, 사랑, 인간관계, 꿈 등 누구나 마음속에 가지고 있는 고민과 걱정들을 어루만지는 공감 어린 글과 ‘내가 원하는 나’를 만들어나갈 수 있는 56개의 구체적인 방법을 알려준다. 자존감이 낮은 사람에게 ‘나를 조금 더 사랑하세요’라는 막연한 위로보다는 자존감을 높이는 생각 습관, 인간관계에서 상처받지 않기 위한 행동, 자기 자신에게 힘이 되어주는 말 등 내일이 아닌 ‘지금 이 순간’ 행복해질 수 있는 방법을 전한다.",1,국내도서-인문
