순위,ISBN,상품번호,상품명,판매가,YES포인트,저자,출판사,설명,출고예상일,관리분류
19,9791156178101,33344472,2017 선재국어 기출실록,"35,100원",0원,이선재,에스티유니타스,"수험생 편의를 위해 문제와 해설로 분권화하여 약점 체크용, 이론 정리 회독용으로 활용할 수 있는 기출문제집이다. ‘주관식 내용 정리-기본 문제-심화 문제’의 3단계 구성을 통해 수험생들이 실전에 전략적으로 대비할 수 있게 하고, 단원별 분류 후 다시 주제별로 분류하여 보다 쉽게 유사 유형을 파악할 수 있게 했다. 또한 동일 유형으로 분류된 문제들을 최근 기출 순으로 배열하여 최신 출제 경향을 쉽게 파악할 수 있게 했다.",3,국내도서-수험서 자격증
20,9788956608846,30547371,낭만적 연애와 그 후의 일상,"12,150원",670원,알랭 드 보통,은행나무,"알랭 드 보통, 21년 만의 장편 소설 “언제 다시 소설을 쓸 거냐고 물으면 전 항상 ‘사랑에 대해 쓸 것이 충분히 생기면’이라고 대답했습니다.” 사랑이 이루어지고 나면 연인들에게는 무슨 일이 벌어질까? 알랭 드 보통이 21년 만에 내놓은 이 소설은 결혼한 한 커플의 삶을 통해 일상의 범주에 들어온 사랑에 대해 통찰한다. 열렬히 사랑을 고백하고 영원을 약속한 연인도 어느 순간 상대의 유일무이함에 의구심을 품게 되기 마련이다. 그렇다면 그것은 애초에 사랑이 아니라는 낭만주의적 결론이나 사랑 자체가 존재하지 않는다는 비관론적 결론에 지체하지 않고 알랭 드 보통은 지금의 사랑을 어떻게 하면 지속가능하게 할 것인지에 대해 현실적인 논의를 펼친다.",1,국내도서-소설/시/희곡
21,9788997396658,26031499,못 참는 아이 욱하는 부모,"15,120원",840원,오은영,코리아닷컴(Korea.com),"욱하는 대한민국을 변화시킬 필독 육아서 “우리 아이 절대 욱하는 어른으로 키워서는 안 된다.” 어디서부터 잘못된 걸까? 대한민국 육아 멘토 오은영 박사의 긴급 진단! 감정 조절의 어려움을 겪는 부모와 아이를 위한 지침서 아이는 천천히 배운다. 아이가 낯선 상황과 주어진 조건을 이해하고, 뇌에서 그것을 처리하고 행동으로 옮기기까지는 시간이 걸린다. 이때 부모는 ‘참아 주는 것’이 아니라 ‘당연히 기다리는 것’으로 생각해야 한다. 부모가 참아 준다고 생각하면, ‘이만큼 참아 줬으면 됐지!’ 하고 욱한다. 그러나 아이를 기다리는 것은 당연한 일이다. 아이는 어른이 아니다. 부모만큼 빨리, 체계적으로 생각하지 못한다. 아이가 울면 부모들은 ‘빨리’ 그치라고 아이를 채근한다. 하지만 아이는 울면서 자신의 감정을 스스로 추스리는 과정을 통해 성장한다.",1,국내도서-가정 살림
22,9791187192244,32723519,고구려 6,"12,420원",690원,김진명,새움,"미천왕 을불, 고국원왕 사유, 이후 4년. 긴 침묵 끝에 소수림왕이 되어 돌아온 김진명! 김진명이 돌아왔다. 대하 역사소설 『고구려』 6권 ‘구부의 꿈’으로 우리 곁을 다시 찾았다. 미천왕 을불(1~3권), 고국원왕 사유(4~5권), 이후 3년 5개월 만의 전격 출간이다. 김진명은 『고구려』에 대해 한동안 침묵했다. 소설 『싸드』로 한반도의 긴박한 국제정치 상황을 예측하고, 『글자전쟁』으로 우리 문자의 기원에 대한 파격적 해설을 내놓았지만, 필생의 역작 『고구려』에 대해선 말을 아꼈다. 독자들은 궁금했다. “우리 젊은이들이 『삼국지』를 읽기 전에 『고구려』를 먼저 알기 바란다”며 이 야심찬 대하 역사소설의 첫발을 떼었던 게 이미 6년 전이다. 출간 즉시 소설 베스트셀러 1위, 온라인 서점이 선정한 올해의 소설 1위, 국회도서관 대출 소설 분야 1위 등 경이적인 기록을 세웠던 『고구려』. 지금까지 140만 부가 팔린 초대형 베스트셀러다.",1,국내도서-소설/시/희곡
23,9791130610283,33297297,강성태 66일 공부법,"13,500원",750원,강성태,다산에듀,"공부법이 아니라 공부 습관이 성패를 좌우한다! 공부법보다 ‘공부 습관’이 중요한 이유 유튜브 1억 7천만뷰 돌파, 베스트셀러『미쳐야 공부다』『강성태 66일 공부법』, 방송 [SBS스페셜], [EBS 60분 부모] 출연 등으로 대한민국 자타공인 1등 공부 멘토로 자리매김한 강성태 공신닷컴 대표. 소심한 시골 촌놈에 지나지 않았던 그는 열등감을 극복하기 위해 공부를 시작했고 마침내 수능 0.01%로 서울대에 합격했다. 학창시절 그가 직접 터득한 공부법과 공부 멘토로 활동하면서 발견한 공부 비법은 청소년, 공시생, 취시생 등 전국의 수많은 수험생들에게 놀라운 성적 변화를 가져왔다. 십여 년간 교육현장에서 수험생들을 만나온 온 저자는 공신에게는 공부법에 앞서 더 중요한 것이 공부 습관이며 이를 따로 정리해 알려 줄 필요성을 느껴『강성태 66일 공부법』을 펴냈다.",1,국내도서-청소년
24,9791186560204,30666296,[예스리커버] 명견만리_미래의 기회 편,"14,220원",790원,KBS 명견만리 제작팀,인플루엔셜,"전국서점 경제경영 1위! KT경제연구소·박원순 시장 등 다수 추천 화제의 KBS 〈명견만리〉, 두 번째 화두를 던지다 인구쇼크, 일자리, 경제, 의료 등 향후 인류에게 가장 중요한 문제들에 대해 새로운 담론을 제기하며 충격을 던졌던 명견만리. KT경제연구소 휴가철 추천도서, 고려아카데미컨설팅 세대공감 추천도서, 박원순 서울시장 휴가철 추천도서 등 각종 기관과 시·도지사들의 추천을 받아 경제경영 분야 1위에 오르며 독자들의 꾸준한 사랑을 받고 있다. 전편 『명견만리』에서 인구, 경제, 북한, 의료 분야를 중심으로 기존의 예측을 깨는 내용들을 보여줬다면, 이번 『명견만리_미래의 기회 편』에서는 윤리, 기술, 중국, 교육 분야를 중심으로 우리 공동체와 개인의 미래를 바꿀 기회들을 탐색한다. 김영란법, 착한소비, 융합교육, 4차 산업혁명, 플랫폼 혁명, 주링허우 세대, 인공지능처럼 과거와 확연히 달라질 미래의 기회들을 모두 모았다.",1,국내도서-경제 경영
25,9788968330889,29023900,나에게 고맙다,"12,420원",690원,전승환,허밍버드,"페이스북·인스타그램·카카오스토리 100만 독자의 마음을 5년 동안 어루만진 「책 읽어주는 남자」 오늘, 당신의 마음을 읽고 다독이다 5년 동안 한결같이 좋은 글귀로 위안을 주던 ‘책 읽어주는 남자’가 이번에는 책이 아닌 당신의 마음을 사려 깊게 읽고 다독인다. 「책 읽어주는 남자」의 토닥토닥 에세이 《나에게 고맙다》는 어쩌면 세상 가장 흔한 말이지만, 정작 내게는 한 번도 건네지 못했던 말들이 담겨 있다. 거창한 말도, 특별한 고백도 아니다. 그저 “고마워”, “괜찮아”, “오늘도 수고했어”처럼 내 주위 사람들에게는 숱하게 해 주었던 위로와 감사의 표현이다. 남들 신경 쓰느라, 주변 눈치 보느라 유독 인색하기만 했던 나에게 적어도 오늘만큼은 진심 어린 위로와 감사의 인사를 건네 보자.",1,국내도서-에세이
26,9791156177319,29326317,2017 전한길 한국사 합격생 필기노트,"10,800원",0원,전한길,에스티앤북스(ST&BOOKS),"- 이 책의 특징 01 훌륭한 내용을 보기 좋게 전달하기 위해 쉽게 읽을 수 있는 글씨와 오래 보아도 눈이 덜 피곤한 색으로 바꾸었습니다. 지나치게 빽빽했던 부분을 나누어 추가로 필기할 수 있는 공간도 마련하였습니다. 그리고 이해를 도울 수 있는 그림 자료도 추가하였습니다. 02“공무원 시험에 그대로 반영”되는‘국사편찬위원회’에서 편찬한 기존국정교과서 뿐만 아니라 개정된 한국사 교과서의 내용을 수록하여 고등 한국사 교과서를 읽지 않아도 되도록 제작하였습니다. 03무엇보다도 확 바뀐 것은 현재의 검정 교과서와 2017년부터 적용될 새로운 국정교과서의 편제를 따라 기존의 정치·경제·사회·문화의 분류사에서 선사·고대·고려·조선순의 시대사로 체제를 완전히 바꾼 것입니다. 각 시대의 정치·경제·사회·문화를 종합적으로 이해하기 쉬울 것입니다. 04공무원 9급(경찰·소방·군무원·계리직 포함), 7급, 한국사능력검정시험을 모두 대비할 수 있는 책입니다.",3,국내도서-수험서 자격증
27,9788950967321,33126068,마법천자문 37,"8,820원",490원,올댓스토리/홍거북/김창환,아울북,"손오공, 지하 도시로 어서 돌아와! 질투마녀와 불멸대왕의 습격에서 친구들을 구하라! 삼장과 친구들은 밤이 되어 지하 도시의 입구가 닫히기 전에 손오공이 돌아오길 기다린다. 하지만 갑자기 질투마녀가 나타나 이미 밤이 왔음을 알리고 미라군대의 습격이 이어진다. 갑작스러운 공격에 당황한 삼장과 친구들은 어쩔 수 없이 지하 도시로 도망치고 만다. 한편, 불멸대왕은 삼장과 마법천자문을 손에 넣기 위해 지하 도시 사람들의 목숨을 담보로 삼장을 협박한다. 삼장은 친구들과 불멸대왕을 무찌를 계획을 세우지만 실패하고 도리어 목숨을 잃을 위기에 처하고 마는데…. 과연 손오공은 삼장과 친구들을 위기에서 구할 수 있을까? 모래공주는 불멸대왕을 몰아내려면 메마른 대륙에 숨겨진 마법천자문이 필요하다고 영생대왕을 설득한다. 영생대왕은 잠시 망설이지만 마법천자문으로 불멸대왕을 무너뜨리고, 죽음의 강에 갇힌 백성들도 살릴 수 있다는 모래공주의 말에 메마른 대륙의 마법천자문을 내주기로 마음먹는다.",1,국내도서-어린이
28,9791186560167,27916697,[예스리커버] 명견만리_인류의 미래 편,"14,220원",790원,KBS 명견만리 제작팀,인플루엔셜,"“《명견만리》는 우리의 시야를 한 단계 끌어올리는 책이다.” - 김난도(서울대 소비자학과 교수, 《트렌드 코리아》 저자) 오늘날 가장 뜨겁고, 앞으로 인류에게 가장 중요하게 닥칠 문제들은 무엇일까? 또 기회는 어디에 있을까? 인구 변화, 일자리 소멸, 유전자 혁명, 새로운 소비 형태의 등장 등…. 가까운 일상의 풍경부터 우리가 쉽게 접하지 못하고 예상 못하는 이슈들까지, 지금 우리가 가져야 할 미래지식을 모두 담았다.",1,국내도서-경제 경영
29,9791156178088,32483839,2017 전한길 한국사 3.0 기출문제집,"27,000원",0원,전한길,에스티유니타스,"꼭 봐야 하는 문제, 빈출된 문제, 더 알아야 하는 문제들을 엄선하여 구성한 기출문제집입니다. 수험생의 눈높이에 꼭 맞춘 자세하고 알찬 해설로, 기본서를 따로 찾아볼 필요가 없도록 하였습니다. 한 발 더 나아가 기출문제를 풀고, 수험생 스스로 실력을 확인할 수 있도록 기출변형 반쪽 모의고사를 수록하였습니다.",3,국내도서-수험서 자격증
30,9788997195916,33149732,엄마표 영어 17년 보고서,"13,050원",720원,새벽달(남수진),청림Life,"“우리 애는 영어 때문에 고생하지 않았으면 좋겠다!” 엄마와 아이 모두를 영어 스트레스에서 구원할 ‘영어책 읽어주는 새벽달’의 특별한 영어 교육 솔루션! 수십만 엄마 블로거들이 열광해온 ‘영어책 읽어주는 새벽달’의 엄마표 영어 실전 노하우를 책으로 만난다. 저자 새벽달은 2000년 영어 교육 사이트 쑥쑥닷컴에서 ‘엄마표 영어’라는 표현을 처음으로 사용하여 큰 화제를 모았다. 하지만 당시 엄마표 영어를 조기 영어 교육, 조기 유학, 선행 학습 등으로 오해하는 엄마들이 많았다. 정말이지 ‘노답’인 극성 영어 교육을 보며, 그녀는 두 아들에게 ‘진짜 엄마표 영어’, 즉 ‘자연스럽고 편안한 영어 환경’을 만들어주기로 결심했다. 직장맘 시절, 출퇴근길을 이용해 영어 회화를 달달 외우며 밤마다 아이에게 영어책을 ‘읽어주었고’, 영어 영상물을 ‘보여주며’ 아이의 상상력을 자극시켰다. 또한 틈틈이 영어 노래를 ‘들려주며’ 아이가 영어와 친해지도록 했다.",1,국내도서-가정 살림
