순위,ISBN,상품번호,상품명,판매가,YES포인트,저자,출판사,설명,출고예상일,관리분류
11,9788968331862,63038113,방구석 미술관,"15,120원",840원,조원재,블랙피쉬,"“미술 문지방? 가볍게 넘는다!” 낄낄 웃다 보면 빠져드는 미술 입덕 교양서 미술 팟캐스트 독보적 1위 「방구석 미술관」 요즘은 유명 화가들의 전시를 어렵지 않게 만날 수 있다. 하지만 막상 미술관을 찾아도, 감상은커녕 동물원 구경하듯 돌다 나오는 게 현실이다. 이참에 미술 좀 배워볼까 싶어 미술책을 꺼내 들면? 쏟아지는 미술 전문용어와 이론들에 흠씬 두들겨 맞고 바로 녹다운! 여기, 높게만 느껴지는 ‘미술 문지방’을 가볍게 넘게 해줄 미술 입덕 교양서 『방구석 미술관』이 출간됐다. 저자 조원재는 미술 분야 팟캐스트 1위 「방구석 미술관」의 기획자이자 진행자로, 특유의 감칠맛 나는 스토리텔링으로 미술 이야기를 유쾌하게 전하고 있다. 저자는 미술을 제대로 즐기기 위해선 화가들의 삶부터 제대로 파헤쳐봐야 한다고 말한다. 그러면서 왠지 이질감 들고 주눅 들게 만드는 미술관 속 미술계 거장들을 ‘방구석’으로 불러내, 그들의 사생활부터 명화의 숨은 뒷얘기까지 탈탈 털어낸다.",1,국내도서-예술
12,9791187119845,33529377,나는 나로 살기로 했다,"12,420원",690원,김수현,마음의숲,"진짜 ‘나’로 살기 위한 뜨거운 조언들. 어른이 처음인 당신을 위한 단단한 위로들. 이 책은 우리가 온전한 ‘나’로 살아가기 위해 무엇이 필요한지 말해준다. 돈 많고 잘나가는 타인의 SNS를 훔쳐보며 비참해질 필요 없고, 스스로에게 변명하고 모두에게 이해받으려 애쓰지 말라고 이야기한다. 불안하다고 무작정 열심히 할 필요 없고, 세상의 정답에 굴복하지 말라고 응원한다. 인생의 지나가는 사람들에게 더 이상 상처받지 말고, 누군가의 말에 흔들리지 말고, 자신만의 문제라고 착각하지 말라고. 우리에게 가장 필요한 말, 나답게 살라고 말한다.",1,국내도서-에세이
13,9791195522125,30387696,언어의 온도,"12,420원",690원,이기주,말글터,"언어에는 나름의 온도가 있다고 생각하는 저자가 일상에서 발견한 의미 있는 말과 글을 한 권의 책에 담았다. 저자는 단어의 어원과 유래, 그런 언어가 지닌 차가움과 따뜻함을 글감 삼아, 하찮아 보이는 것들의 소중함을 예찬한다. 페이지를 넘길 때마다 문장과 문장에 호흡을 불어넣으며 뜨거운 음식을 먹듯 찬찬히 곱씹어 읽다 보면, 독자 스스로 각자의 ‘언어 온도’를 되짚어볼 수 있을지 모른다.",1,국내도서-에세이
14,9788972756194,8157957,나미야 잡화점의 기적,"13,320원",740원,히가시노 게이고/양윤옥,현대문학,"지난 10년간 한국에서 가장 많이 팔린 소설이자 히가시노 게이고의 대표작. 30여 년째 비어 있는 폐가, ‘나미야 잡화점’에 숨어든 삼인조 좀도둑이 뜻밖에도 과거로부터 도착한 고민 상담 편지에 답장을 하면서 겪게 되는 기묘한 하룻밤의 이야기를 그린다. 작가는 시공간을 넘나드는 편지라는 설정을 단순한 판타지가 아닌 추리적인 향기와 깊이가 담긴 소재로 승화시킨다.",1,국내도서-소설/시/희곡
15,9788937473135,32972572,82년생 김지영,"11,700원",650원,조남주,민음사,"문학성과 다양성, 참신성을 기치로 한국문학의 미래를 이끌어 갈 신예들의 작품을 엄선한 「오늘의 젊은 작가」의 열세 번째 작품. 서민들의 일상 속 비극을 사실적이면서 공감대 높은 스토리로 표현하는 데 재능을 보이는 작가 조남주는 이번 작품에서 1982년생 '김지영 씨'의 기억을 바탕으로 한 고백을 한 축으로, 고백을 뒷받침하는 각종 통계자료와 기사들을 또 다른 축으로 삼아 30대를 살고 있는 한국 여성들의 보편적인 일상을 완벽하게 재현한다. 슬하에 딸을 두고 있는 서른네 살 김지영 씨는 어느 날 갑자기 이상 증세를 보인다. 시댁 식구들이 모여 있는 자리에서 친정 엄마로 빙의해 속말을 뱉어 내고, 남편의 결혼 전 애인으로 빙의해 그를 식겁하게 만들기도 한다.",1,국내도서-소설/시/희곡
16,9788990982735,63811317,살인의 문 2,"13,320원",740원,히가시노 게이고/이혁재,재인,"히가시노 게이고의 장편 『살인의 문』(전 2권)은 어린 시절부터 친구에게 철저히 인생을 농락당해 온 한 남자의 처절한 자기고백이다. 또한 서서히 침몰해가는 주인공이 불타는 복수심과 살인 충동을 증폭시키는 심리적 과정을 주인공 일인칭 시점의 섬세한 필치로 묘사한 문제작이다. 인간 내면의 어두운 심연, 부조리한 사회의 단면을 날카롭게 묘사해 온 작가 특유의 솜씨가 유감없이 발휘되어 있다는 점에서는 부도덕한 사회를 살아가는 인간 군상의 갖가지 모습과 심리를 파헤친 사회심리 소설에 가깝다고도 할 수 있다.",1,국내도서-소설/시/희곡
17,9788965746614,62279219,해리 1,"13,050원",720원,공지영,해냄,『높고 푸른 사다리』 이후 5년 만에 발표하는 공지영 작가의 장편소설. 작가는 이 작품의 집필을 위해 약 5년간 사건의 현장 속에 뛰어들어 취재를 했다. 불의한 인간들이 만들어낸 부정의 카르텔을 포착하고 맞서 나가는 약한 자들의 투쟁을 담은 이 소설은 선(善)이라고 믿어 의심치 않았던 사실의 이면에 도사리고 있는 악(惡)의 진실을 다루고 있어 더 충격적이다.,1,국내도서-소설/시/희곡
18,9791162540381,64367255,10년 동안 적금밖에 모르던 39세 김 과장은 어떻게 1년 만에 부동산 천재가 됐을까?,"15,120원",840원,김재수(렘군),비즈니스북스,"“10년 후에도 대한민국에 산다면 부동산 공부는 필수다!” 빠숑, 청울림, 호빵 등 유명 투자자들이 인정한 숨은 고수 렘군이 들려주는 부동산으로 제2, 3의 월급을 만드는 최고의 방법! 『10년 동안 적금밖에 모르던 39세 김 과장은 어떻게 1년 만에 부동산 천재가 됐을까?』는 생계형 외벌이 노동자였던 저자가 부동산 투자를 통해 자산을 100배로 불리고 경제적 자유를 누리게 된 과정과 그 투자전략을 담고 있다. ‘내 집 하나 마련해보리라’는 간절한 마음으로 시작해 유망 아파트 30채를 보유하게 되기까지 7년 동안 부동산 투자를 하면서 깨달은 것, 경험했던 것을 원칙별로 정리해놓았다. 언제 사고 팔아야 좋은지, 유망 지역은 어떻게 알아보는지, 내게 꼭 맞는 투자물건은 어떻게 찾는지 등 혼재와 악재에도 흔들리지 않는 투자 노하우를 이 책에서 만나볼 수 있다.",1,국내도서-경제 경영
19,9791196415228,63038514,운을 부르는 부자의 말투,"12,420원",690원,미야모토 마유미/김지윤,포레스트북스,"운 없이는 절대 부자가 될 수 없고, 무심코 내뱉는 한두 마디 말이 그 운을 좌우한다. 평범한 사람은 일만 하고, 부자는 말투부터 바꾼다. 이 대화법을 배우고 실천한 이에게 ‘반드시 일어날 기적’ 평범한 직장인이었던 저자 미야모토 마유미는 우연히 일본 납세액 랭킹 1위 억만장자 사업가 사이토 히토리를 만나 부자가 되는 방법을 배웠다. 그 뒤 실제로 사업가로 성공해 부자 순위에 이름을 올리는 등 인생역전을 이루었다. 『운을 부르는 부자의 말투』에는 저자가 부자가 될 수 있었던 운을 부르는 말투 비법이 고스란히 담겨 있다. 저자는 평범한 직장인이 단숨에 부자가 되는 일이 결코 자신에게만 일어날 수 있는 기적이 아니며, 부자가 되겠다고 결심한 뒤 이 대화법을 배우고 실천한 사람에게는 반드시 일어날 기적이라고 말한다.",1,국내도서-자기계발
20,9788936476694,63594853,나의 문화유산답사기 : 산사 순례,"16,200원",900원,유홍준,창비,"‘한국의 산사’, 유네스코 세계유산 등재 기념 특별판! 일찍이 산사를 예찬해온 유홍준의 ‘답사기’, 그 절정만 가려뽑은 단 한 권! 1994년 제1권 ‘남도답사 일번지’를 발간한 이래 올해까지 누적 판매부수 400만부를 넘긴 국내 최장수 베스트셀러 시리즈 『나의 문화유산답사기』는 국내편 10권에 걸쳐 우리나라 각지의 ‘산사’를 가장 열심히 공들여 소개한 바 있다. 저자 유홍준 교수는 우리 산사의 가치와 아름다움에 주목하고, 널리 알리고, 예찬해 마지않던 국내 최고의 전문가이기도 하다. 지난 6월 우리 산사 7곳이 유네스코 세계유산에 등재되었으니, 이제 ‘산사’는 우리만의 문화유산이 아니라 세계가 인정하는 자랑스러운 문화유산이 되었다. 유네스코 세계유산 등재를 기념하여 그간 ‘답사기’에 실렸던 남한의 대표적인 산사 20여 곳과, 아직은 가볼 수 없지만 언젠가는 가보게 될 북한의 산사 2곳을 가려뽑았다.",1,국내도서-역사
21,9791186686348,62229749,인생 우화,"14,400원",800원,류시화/블라디미르 루바로프,연금술사,"17세기부터 동유럽에서 구전되어 내려온 짧은 이야기들에서 소재를 빌리거나 영감을 받아, ""내가 몸담고 살아가는 세상의 엉뚱한 진실에 다가가기 위해"" 쓴 류시화 시인의 우화 45편을 수록했다. 독특한 그림과 개성 뚜렷한 주인공들은 물론, 의미 가득한 이야기로 가득한 우화집.",1,국내도서-소설/시/희곡
22,9791196045555,63692398,"결정, 흔들리지 않고 마음먹은 대로","14,400원",800원,애니 듀크/구세희,8.0(에이트 포인트),항상 좋은 결과를 보장받을 수는 없어도 언제나 좋은 결정은 할 수 있다! 어떤 상황에서도 흔들리지 않고 의사결정을 할 수 있는 사고법과 흥미로운 사례가 가득 담긴 새로운 전략서. 세계 최고 의사결정 전문가가 제시하는 미래를 바꾸는 최선의 결정법.,1,국내도서-자기계발
23,9788934972464,23030284,사피엔스,"19,800원","1,100원",유발 하라리/조현욱,김영사,"변방의 유인원 호모 사피엔스는 어떻게 세상의 지배자가 되었는가? 과학은 모든 종교의 미래인가? 인간의 유효기간은 언제까지인가? 멀고먼 인류의 시원부터 인지혁명, 농업혁명, 과학혁명을 거쳐 끊임없이 진화해온 인간의 역사를 다양하고 생생한 시각으로 조명한 전인미답의 문제작. 호모 사피엔스부터 인공지능까지, 역사, 사회, 생물, 종교 등 여러 학문의 경계를 넘나들며 역사의 시간을 종횡무진 써내려간 문명 항해기.",1,국내도서-인문
24,9791161319247,62161111,2019 전한길 한국사 필기노트+빵꾸노트,"18,900원",210원,전한길,에스티유니타스,"『2019 전한길 한국사 합격생 필기노트+빵꾸노트』는 방대한 양의 한국사 내용을 136페이지로 압축한 교재이다. 공무원 한국사 기출문제는 물론 검·인정 교과서의 주요 내용까지 모두 수록하였으며, 서체와 색 그리고 편집을 통해 수험생들이 쉽게 이해할 수 있도록 하였다. 또한, 필기노트의 내용을 빈칸 채우기 형식으로 구성한 ‘빵꾸노트’를 통해 수험생들의 학습에 도움이 될 수 있도록 하였다.",3,국내도서-수험서 자격증
25,9791195906840,63691247,당신이 허락한다면 나는 이 말 하고 싶어요,"14,400원",800원,김제동,나무의마음,"『당신이 허락한다면 나 이 말 하고 싶어요』는 김제동과 함께 읽는 헌법 이야기다. 우리는 보통 ‘법’이라고 하면, 우리를 통제하고 우리가 어떻게 살아야 하는지 테두리 지어놓은 것으로 생각한다. 그런데 김제동이 읽은 헌법은 그렇지 않았다. ‘국민이 국가를 어떻게 사용하는지 적어놓은 ‘국가 사용 설명서’였다. ‘나 이렇게 살아도 괜찮구나’ 그렇게 존엄을 일깨워주고, 억울한 일 당하지 말라고 다정하게 토닥여주는 헌법! 김제동이 읽은 헌법은 할머니 할아버지가 남겨주신 상속 문서이자, 오로지 ‘국민’들에게만 유리하고 국민이 ‘갑’인 계약서이자 연애편지였다. 김제동이 쓴 최초의 헌법 독후감인 이 책은, 딱딱하고 어려울 것 같기만 한 헌법을 김제동 특유의 입담과 재치를 살려 유쾌하고 따뜻하게 풀어내고 있다.",1,국내도서-에세이
26,9788965422631,61811179,해커스 토익 실전 1000제 1 READING 문제집,"10,710원",590원,해커스 어학연구소,해커스어학연구소,토익 최신 출제경향을 분석 반영한 전면개정판. 실전모의고사 10회분으로 토익 실전을 대비하고 실제 시험과 동일한 형태와 구성의 모의고사로 최종 마무리하자. 토익 단기 고득점을 위한 리딩 핵심 대비 전략 수록. 해커스인강에서 온라인 실전 모의고사 및 단어 암기 MP3를 제공한다.,1,국내도서-국어 외국어 사전
27,9791189125264,62652976,하루 5분 엄마의 말습관,"13,320원",740원,임영주,예담friend,엄마의 일상 언어 습관에 주목한 책이다. 저자는 구체적으로 엄마의 어떠한 말습관이 아이의 능력 및 정서 발달에 영향을 끼치는지 실제 상담 사례를 토대로 꼼꼼하게 분석해 솔루션을 제시한다. ‘하루 5분’은 상징적인 시간의 단위다. 적어도 하루에 5분씩만 엄마로서 아이에게 할 말을 의식하면서 사용하다 보면 평소에 하는 말만으로도 아이와 잘 지내면서 아이의 행동은 물론 마음까지 변화시킬 수 있을 것이다.,1,국내도서-가정 살림
28,9788994702346,9440838,부의 추월차선,"13,500원",750원,엠제이 드마코/신소영,토트출판사,"부자의 공식은 통계적 전략이 아니라, 부의 비밀을 파헤치고 지름길로 향하는 문을 여는, 완전히 심리적이고 수학적인 공식이다. 진짜 쓸모 있는 공식은 수학적으로 짜여 있을 뿐만 아니라 모호한 표현도 포함하지 않는다. 정말로 돈을 벌 수 있는 비밀, 수학적인 공식이 존재할까? 물론이다.",1,국내도서-경제 경영
29,9791162202913,58603565,모든 순간이 너였다,"12,420원",690원,하태완,위즈덤하우스,"SNS와 전작 『#너에게』를 통해 50만 명에 이르는 독자들에게 사랑받은 하태완 작가의 두 번째 에세이. 위로받고 싶을 때, 설레고 싶을 때, 사람에 사랑에 상처받았을 때… 삶의 모든 순간에 특별한 위로와 공감을 건넨다. 소중한 모든 순간을 나누고픈 사랑하는 사람에게, 미처 의식하지 못했던 지금 이 빛나는 순간을 조금 더 단단해진 마음으로 맞이하고 싶은 나에게, 선물해주고 싶은 책이다.",1,국내도서-에세이
30,9788925563367,60606247,"곰돌이 푸, 서두르지 않아도 괜찮아","12,420원",690원,곰돌이 푸 원작,알에이치코리아(RHK),"추억의 친구 ‘곰돌이 푸’가 전하는 지치지도, 포기하지도 않고 적당한 속도로 인생을 살아가는 방법. 『곰돌이 푸, 행복한 일은 매일 있어』의 두 번째 이야기이다. 전작에서 추억의 친구인 푸를 다시 만나는 기쁨을 느낄 수 있었다면, 이번 책에서는 인생의 위기들을 여유 있게 웃어넘기는 푸의 모습 속에서 만만치 않은 인생 내공을 느낄 수 있다.",1,국내도서-에세이
31,9788965422617,61811021,해커스 토익 실전 1000제 1 LISTENING 문제집,"10,710원",590원,해커스 어학연구소,해커스어학연구소,"토익 최신 출제경향을 분석 반영한 전면개정판. 실제 시험과 동일한 형태와 구성의 실전모의고사 10회분으로 토익 실전을 완벽하게 대비한다. 토익 단기 고득점을 위한 리스닝 핵심 대비 전략을 수록했으며, 토익 실전에 대비할 수 있는 6가지 버전의 MP3를 제공한다.",1,국내도서-국어 외국어 사전
32,9791188874149,61329400,설민석의 한국사 대모험 7,"9,450원",520원,스토리박스/설민석 /정현희,아이휴먼,"재미있는 스토리와 다양한 한국사 이야기를 통해 어린이들에게 지식과 감동, 재미를 심어준 『설민석의 한국사 대모험』 시리즈의 일곱 번째 이야기. 평소 한국사를 통해 어린이들에게 반드시 필요한 소양인 지(知)ㆍ덕(德)ㆍ체(體)를 배울 수 있다는 것을 강조했던 설민석 선생님이 조금 더 쉽게 지덕체의 중요함을 이야기합니다. 역사 속 인물을 통해 지덕체를 배우게 된 온달이는 삼족오의 방울을 세 번 울리고 고구려의 영웅이 될 수 있을까요? 유교의 큰 스승이자 배움을 위해서라면 어린 사람에게 묻는 것도 부끄러워하지 않았던 지의 대표 이황을 통해서 지식을 쌓는 것은 물론 쌓은 지식을 사용하는 법도 배워 봅시다.",1,국내도서-어린이
33,9791188874217,64573109,설민석의 한국사 대모험 8,"9,450원",520원,스토리박스/설민석 /정현희,아이휴먼,"재미있는 스토리와 다양한 한국사 이야기를 통해 어린이들에게 지식과 감동, 재미를 심어준 『설민석의 한국사 대모험』 시리즈 여덟 번째 이야기, '위기 극복' 편. 8권에서는 위기에 처한 온달과 평강이의 관계, 북방 민족의 침입으로 위기를 맞은 고구려 등 등장인물들에게 닥친 위기와 위기를 극복하기 위해 노력하는 온달이의 모습을 다루고 있습니다.",1,국내도서-어린이
34,9788965746621,62279223,해리 2,"13,050원",720원,공지영,해냄,예리한 통찰력으로 부조리를 파헤치는 작가 공지영 소설. 해리성 인격장애를 앓는 이해리와 그와 함께 장애인 보호시설을 운영하는 '진보적' 신부 백진우. 안개의 도시 무진을 배경으로 불의한 인간들이 만들어낸 부정의 카르텔을 포착하고 맞선 약한 자들의 투쟁을 그렸다.,1,국내도서-소설/시/희곡
35,9791161319728,64391971,2019 선재국어 기출실록,"38,700원",430원,이선재,에스티유니타스,"똑같은 역사적 사실이라도 그 사실의 가치를 평가하고 서술하는 사관의 역량에 따라 그 의미는 다르게 기록된다. 『기출실록』은, 똑같은 기출문제라도 이를 수험에 적합한 방식으로 분류하고 가장 정확하고 이해하기 쉬우며 효율적인 해설을 더해 다른 기출문제집과 차별화된 책을 만들어 보자는 고민과 의도가 가장 잘 반영된 제목으로, 약점 체크용, 이론 정리 회독용으로 활용할 수 있는 기출문제집이다. 새로운 분류법을 사용하여 최신 기출 경향을 한눈에 파악할 수 있고, 문제와 해설을 분리하여 문제 편은 실전용 문제집으로, 해설 편은 이론 요약서로 활용하여 2회독의 효과를 누릴 수 있다. 『2019 선재국어 기출실록』과 함께 여러분의 꿈이 하루빨리 실현될 수 있기를 바란다.",3,국내도서-수험서 자격증
36,9791129489159,64444214,뼈 있는 아무 말 대잔치,"14,220원",790원,신영준/고영성,로크미디어,"#뼈아대 #신영준 #고영성 #성장_에세이 당신의 성장을 위한 에세이 뼈 있는 아무 말 대잔치는 『완벽한 공부법』, 『일취월장』의 두 저자가 쓴 성장 에세이다. 소셜 미디어에서 관찰한 수천 개의 게시물 중 행복, 후회, 자기 계발, 나쁜 상사, 꿈, 갑질, 차별, 아침에 일어나기, 미움, 조직 생활, 오해, 부모, 결혼, 관계, 노력, 실패 등 꼭 이야기해 주고 싶었던 주제를 뽑아 두 저자가 ‘뼈를 넣어’ 풀어 썼다. 앞선 『완벽한 공부법』과 『일취월장』이 각각 공부와 일을 통해 무언가 성취를 하는 데 초점을 맞추었다면 이번 『뼈 있는 아무 말 대잔치』는 성장에 초점을 맞췄다. 우리의 성장을 막는 고정관념이나, 사회에 만연해 있는 오해 등 오랜 기간 우리를 짓눌러온 것들에 대해 이야기한다. “잘하는 게 없어요”나, “좋아하는 일을 하는 게 당연하다.",1,국내도서-에세이
37,9791162207031,63830635,놓지 마 과학! 8,"8,820원",490원,신태훈/나승훈,위즈덤하우스,"부모와 아이가 손꼽아 기다리는 학습 만화 초등 과학의 기초를 잡아 주는 『놓지 마 과학!』 “정신이 덕분에 과학이 제일 쉬워졌어요~!” 『놓지 마 과학!』 8권 출간! 인기 절정의 웹툰 『놓지 마 정신줄!』의 작가들이 만든 과학 학습 만화 『놓지 마 과학!』 8권이 출간되었습니다. 1차분 1~5권에 이어 2차분 6~10권의 세 번째 권인 8권이 출간된 것이지요. 『놓지 마 과학!』 시리즈는 1권이 2016년 8월에 출간된 이후, 매번 새 책이 나올 때마다 학습 만화 베스트셀러로 자리 잡으며 판매 부수를 더하고 있어요. 그래서 다른 책은 몰라도 이 책만은 꼭 본다는 어린이 독자들의, 새 책의 출간 시기를 묻는 문의 전화가 잇따른다고 하지요. 2009년 8월 연재를 시작해 현재까지 10년째 이어 오며 조회 수 18억 뷰가 넘는 초인기 웹툰 『놓지 마 정신줄!』은 아이들의 사랑을 바탕으로 방송 애니메이션으로 만들어지기도 했어요.",1,국내도서-어린이
38,9788925564470,63592525,서울이 아니어도 오를 곳은 오른다,"16,200원",900원,김학렬,알에이치코리아(RHK),서울에서 기회를 놓쳤다면 이제 지방이다! 최고의 입지 전문가 빠숑의 대한민국 부동산 투자 시리즈 3부작 완결편. 수도권부터 지방 핵심도시와 급부상하는 강소도시까지. 국내 유일 전국 시군구 입지별 분석 및 투자가치 NO.1 전국 부동산과 투자 공략법을 공개한다.,1,국내도서-경제 경영
