순위,ISBN,상품번호,상품명,판매가,YES포인트,저자,출판사,설명,출고예상일,관리분류
11,9791195363094,38938818,스페셜솔져 코믹스 3,"8,820원",90원,유대영/이정태,겜툰,초보팀전에서 우승을 차지한 기캐와 폭캐에게 입실론의 킬러 클리너가 나타난다. 이제까지 보지 못한 전투 기술로 인해 기캐는 큰 위기에 빠지게 되지만 사막의 여우의 도움으로 목숨을 구하게 된다. 한편 기캐는 전투 능력을 높이기 위해 사막의 여우의 옛 동료를 찾아가지만 수수께끼 같은 그의 정체는… 동네 바보일까? 격투술의 천재일까? 드디어 본격적인 전투가 시작된다.,2,국내도서-어린이
12,9791158360375,37525716,알사탕,"10,800원",600원,백희나,책읽는곰,"들을 수 없던 네 마음이 들린다! 말하지 못한 내 마음을 전한다! 백희나 표 마법 알사탕! 동네 문방구에서 알사탕을 한 봉지 샀다. 크기도 모양도 색깔도 가지가지인 알사탕 한 알을 골라 입에 넣었더니, 원래는 들을 수 없던 마음의 소리가 들린다.",1,국내도서-유아
13,9788935211609,37209436,1시간에 1권 퀀텀 독서법,"13,500원",750원,김병완,청림출판,"방대한 분량의 문서를 단숨에 읽어낼 수 있다면? 최소한의 시간으로 전체적 맥락을 파악할 수 있다면? 다양한 분야의 책을 깊고 폭넓게 독파할 수 있다면? 지금 당신의 독서 수준이 어떻든 3주 뒤엔 변할 수 있다면?! 읽고 싶은 책을 다 읽기엔 시간이 너무 부족하다. 그러나 너무 빠른 속독은 무조건 활자만 취하는 빈약한 독서 혹은 남는 게 없는 피상적인 독서가 될 수 있다. 그렇다고 느리게 읽는 법이 깊이 느끼는 풍요로운 독서라고 말할 수 없다. 이 책에서 제시하는 지금보다 좀 더 다양하고 폭넓은 독서의 기술과 방법을 익힌다면, 훨씬 유익한 많은 책을 더욱 효과적으로, 덜 고생하면서 읽어 내 것으로 만들 수 있다! 책은 눈이 아니라 뇌로 읽는 것이다 우리 눈은 입체적인 풍경을 보는 것에 최적화되어 있다. 그러나 책은 2차원 평면 위에 색깔만 다른 수많은 글자가 끝없이 일렬로 늘어서 있는 구조다.",1,국내도서-자기계발
14,9791130611099,36118718,센서티브,"12,600원",700원,일자 샌드/김유미,다산지식하우스,"“민감함은 신이 주신 최고의 감각이다” 남들과 비슷해지려고 하지 마라 민감한 자신을 인정하면 더 특별해진다! ★★★★★ 세계적인 과학 잡지 [뇌와 행동]이 극찬한 민감한 사람들에 대한 새로운 정의 ★★★★★ ‘남들보다 민감한 사람들(The Highly Sensitive People)’은 대개 까다롭고, 비사교적이고, 신경질적인 사람으로 여겨진다. 이런 사회적 압박과 시선 때문에 민감한 사람들은 자신의 특별한 능력을 인지하지 못한 채 살아간다. “남들처럼 사는 법을 배워야 한다”는 주변 사람들의 말에 스트레스를 받고, 압박과 부담감을 이기지 못해 불안, 우울, 자살의 위험에 이르기도 한다. 하지만 최근 각종 연구에서 밝혀졌듯 ‘민감함’은 고쳐야 할 대상이 아니라 개발해야 할 대상이다. 우리 사회가 높이 평가하는 창의력, 통찰력, 열정 등이 민감함이라는 재능에 기반을 두고 있음에도, 안타깝게도 대부분의 민감한 사람은 자신이 얼마나 놀라운 능력을 가지고 있는지 모른다.",1,국내도서-인문
15,9791161310442,38943921,2017 선재국어 나침판 실전모의고사 Vol.2,"17,100원",0원,이선재,에스티유니타스,"지방직을 비롯한 앞으로의 시험을 앞두고 최종 점검을 하면서 동시에 실전 감각을 기르기 위한 동형 모의고사집으로, 수험 적합성을 최적화한 기출 변형 모의고사와 중상 난도의 모의고사, 문학 강화 모의고사로 구성되어 있습니다. 교재의 앞부분에는 표준어·한자 성어·외래어·관용구 등 주요 암기 자료와 독해 지문으로 자주 출제되는 고전 산문을 수록하여 주요 암기 사항을 최종 점검하고, 고전 산문에 보다 쉽게 접근할 수 있도록 하였습니다. 총 20문으로 구성된 각각의 모의고사에는 국어 문법·국어 규범, 어휘·한자, 말과 글, 현대 문학·고전 문학 등의 전 범위가 고루 포함되도록 정성을 다했으며, 문학과 비문학 독해 지문의 문제를 다양하게 구성하는 한편, 문학 문제의 경우 단순 암기식 지식 문제를 배제함으로써 최근의 출제 경향에 대비할 수 있게 하였습니다. 그래서 이 문제집을 꼼꼼하게 풀어 본 수험생이라면, 반드시 실전에서는 문제집의 점수보다 더 높은 점수를 받을 것이라고 생각합니다.",3,국내도서-수험서 자격증
16,9791130611778,38129997,엄마의 첫 부동산 공부,"13,500원",750원,이지영,다산3.0,"“비록 작은 돈이지만 월세를 받으면서 내 인생은 완전히 달라졌다!” 1,500만 원 전셋돈을 굴려 23채 집주인이 된 부동산 왕초보 엄마의 기적 같은 재테크 2016년 재테크 베스트셀러 『엄마의 돈 공부』 실전편 엄마들의 재테크 멘토로 활발히 활동 중인 저자는 2017년 현재 23채의 소형 아파트, 상가, 오피스텔 등 다양한 부동산을 소유하고 있으며, 투자 초기에 간절히 원했던 경제적 자유를 어느 정도 이루게 되었다. 하지만 이렇게 되기까지 그녀의 삶 또한 결코 순탄하지 않았다. 돈이 없어 먹자골목 반지하 원룸에서 신혼 생활을 시작했고, 아이가 생기면서 더 악착같이 일했지만 분윳값, 기저귓값, 아파트 관리비, 담보대출 이자 등 각종 지출 역시 무서운 속도로 불어나 늘 경제적 문제로 힘들어 했다. 하지만 저자는 한 번에 모든 문제를 해결할 수 없음을 알고, 순차적으로 한 걸음 한 걸음 나아갔다.",2,국내도서-경제 경영
17,9788962805901,25600088,클라우스 슈밥의 제4차 산업혁명,"13,500원",750원,클라우스 슈밥/송경진,새로운현재,"이 시대 가장 뜨겁고 강렬한 화두, 제4차 산업혁명! 전 세계 사회.산업.문화적 르네상스를 불러올 신新 혁명을 최초로 논하다! [클라우스 슈밥의 제4차 산업혁명]에 담긴 이야기는 명확하다. ‘제4차 산업혁명은 무엇인가?’, ‘무엇을 어떻게 변화시킬 것인가’, ‘우리에게 어떤 영향을 끼칠 것인가?’, ‘공익을 위해 이를 활용할 수 있는 방법은 무엇인가?’ 이 네 가지 질문에 대한 답을 제시한다. 1부는 총 세 개 챕터로 구성되어 있으며, 제4차 산업혁명의 개요와 이 시대의 변화가 불러오는 주요 (물리학, 디지털, 생물학 영역에 기반을 둔) 과학기술, 그리고 그 영향과 정책적 도전을 깊이 있게 살펴본다. 2부에서는 제4차 산업혁명 시대가 가져올 변화를 잘 수용하고 형성하며, 그 가능성을 최대화할 수 있는 방법에 관한 실용적 방안과 해법을 담았다.",1,국내도서-경제 경영
18,9791133446797,38315795,하이큐!! 24,"4,500원",250원,후루다테 하루이치,대원,"스포츠 만화의 새로운 전설을 만나라!! 봄철 고교배구대회 출전을 앞둔 카라스노 배구부에 날아든, 카게야마의 청소년대표 강화합숙 소집 통보! 선수로서 앞서 가는 카게야마를 보며 자신의 성장에 절망한 히나타는 초청 받지도 않은 현의 1학년 선발 강화합숙에 나타나는데?!",1,국내도서-만화/라이트노벨
19,9791196025809,35887706,설민석의 한국사 대모험 2,"9,450원",520원,설민석,아이휴먼,"삼국 통일, 몽골 침입, 조선 건국, 3·1 운동, 독도 이번에는 한반도를 뒤흔든 사건을 알아보자! 『설민석의 한국사 대모험』은 곁에 두고 보는 책입니다. 어린이들이 일상에서 고민할 수 있는 문제들을 역사 속 인물을 통해 같이 생각하고 해결할 수 있습니다. 『설민석의 한국사 대모험』 시리즈는 한국사 지식을 전달하는 것만이 목적이 아닙니다. 한국사라는 매개를 통해 어린이들이 역사 속에서 교훈과 감동을 몸소 느끼고 습득하여 실천하기를 바랍니다. 그리고 행동하는 과정에서 자연스럽게 한국사의 지식이 남아 있었으면 하는 바람입니다.",1,국내도서-어린이
20,9788996991342,15058512,미움받을 용기,"13,410원",740원,기시미 이치로/고가 후미타케,인플루엔셜,"프로이트, 융과 어깨를 나란히 하며 ‘심리학의 3대 거장’으로 일컬어지고 있는 알프레드 아들러의 심리학을 쉽고 재미있게 구성했다. 인간은 변할 수 있고, 누구나 행복해질 수 있다. 단 그러기 위해서는 '용기'가 필요하다. 자유로워질 용기, 평범해질 용기, 행복해질 용기, 그리고 미움받을 용기.",1,국내도서-인문
21,9791186665503,37126882,말투 하나 바꿨을 뿐인데,"11,700원",650원,나이토 요시히토/김한나,유노북스,"꽂히는 말, 혹하는 말에는 이유가 있다! 당신의 말하기에 ‘심리’를 더하라 단지 말투를 살짝 바꿨을 뿐인데 상대방을 설득할 확률이 40% 이상 높아진다면, 믿을 수 있는가? 아마 농담처럼 들릴 것이다. 하지만 『말투 하나 바꿨을 뿐인데』의 저자이자 일본의 베스트셀러 심리학자인 나이토 요시히토 박사에 따르면, 당신의 말하기에 ‘심리’를 더하면 가능하다. 텍사스 대학교의 심리학자 세나 가벤의 실험을 보자. 그가 어떤 주제에 대해 단지 ‘당신은 어떻게 생각하는가?’라고만 물었더니 10퍼센트만 동의했지만, ‘모두가 그렇다고 하는데 당신은 어떻게 생각하는가?’라고 질문하자 그 비율이 무려 50퍼센트까지 뛰어올랐다! 이것이 심리학에서 말하는 ‘사회성의 법칙’의 효과다. 같은 이야기라도 ‘모두가 그렇게 한다’고 덧붙이면 상대가 내 의견에 동의할 확률이 비약적으로 높아진다! 상대방에게 부탁할 때는 ‘사소한 부탁’부터 하면 좋다.",1,국내도서-자기계발
22,9788990982674,35424034,기린의 날개,"15,120원",840원,히가시노 게이고/김난주,재인,"“용기를 내라, 진실로부터 도망치지 마라, 자신이 믿는 대로 하라.” 죽음을 앞둔 아버지가 아들을 향해 온몸으로 남긴 감동의 마지막 메시지! 대도시 한복판에서 벌어진 의문의 살인 사건 어느 늦가을 밤, 도쿄 한복판에 있는 니혼바시 다리에서 중년의 남자가 가슴을 칼에 찔린 채 경찰에게 발견된다. 사건 현장은 다리에서 한 블록 떨어진 지하도. 그곳에서 칼에 찔린 남자는 피를 흘리며 혼신의 힘으로 다리까지 걸어와 다리 중앙에 있는 기린 조각상을 향해 기도하는 자세로 쓰러진 것. 그는 병원으로 후송되지만 이내 숨지고 만다. 그로부터 두 시간 후, 사건 현장 인근 공원에서 한 청년이 경찰의 불심 검문을 피해 달아나다 트럭에 치여 의식불명이 된다. 청년의 소지품에서 사망한 남자의 운전면허증과 지갑 등이 발견되고, 경찰은 청년을 살인 사건의 용의자로 지목한다. 경찰 조사 결과 사망한 남자는 건축 부품 제조 회사의 본부장인 아오야기 다케아키로 밝혀진다.",2,국내도서-소설/시/희곡
23,9788937473135,32972572,82년생 김지영,"11,700원",650원,조남주,민음사,"문학성과 다양성, 참신성을 기치로 한국문학의 미래를 이끌어 갈 신예들의 작품을 엄선한 「오늘의 젊은 작가」의 열세 번째 작품. 서민들의 일상 속 비극을 사실적이면서 공감대 높은 스토리로 표현하는 데 재능을 보이는 작가 조남주는 이번 작품에서 1982년생 '김지영 씨'의 기억을 바탕으로 한 고백을 한 축으로, 고백을 뒷받침하는 각종 통계자료와 기사들을 또 다른 축으로 삼아 30대를 살고 있는 한국 여성들의 보편적인 일상을 완벽하게 재현한다. 슬하에 딸을 두고 있는 서른네 살 김지영 씨는 어느 날 갑자기 이상 증세를 보인다. 시댁 식구들이 모여 있는 자리에서 친정 엄마로 빙의해 속말을 뱉어 내고, 남편의 결혼 전 애인으로 빙의해 그를 식겁하게 만들기도 한다.",1,국내도서-소설/시/희곡
24,9788970655635,38254967,나는 뻔뻔하게 살기로 했다,"12,420원",690원,데이비드 시버리,홍익출판사,"사랑받고 싶어서 웃는 척, 미움 받기 싫어서 친절한 척 더 이상 괜찮은 척하지 않기로 했다. 당당하게, 나 답게 살겠다! 내 삶을 스스로 책임진다는 것, 심리학 대가가 가르쳐주는 21가지 자존감 연습 사람은 내가 존중받는다는 느낌을 위해 살아간다. 그 기준이 타인에게 있어서 남의 눈, 남의 말, 남의 생각에 일일이 희비를 교차하며 상처받는 이들에게, 『나는 뻔뻔하게 살기로 했다』는 구체적인 심리학 사례로 스스로를 어떻게 존중하면 좋을지, 진정 나를 사랑하는 방법이 무엇인지 알려준다. 임상심리학의 세계적 권위자 데이비드 시버리는 자존감 문제로 사람들을 상담하며 평생 인간관계를 연구했다. 상사의 비난과 동료와의 비교에 휘둘리는 직장인 여성, 사람 관계를 누구보다 원하지만 껍질을 깨기가 힘든 홀로족, 혹은 자신이 왜 공허함을 느끼는지조차 알지 못하는 사람들.",3,국내도서-인문
25,9788956055619,38189078,영어 그림책의 기적,"13,500원",750원,전은주,북하우스,"“그림책은 최고의 영어 교재다!” 3,500권의 영어 그림책을 읽은 꽃님이네 영어 독서 핵심 노하우! 대한민국 부모에게 영어 교육 문제는 가장 큰 숙제 중 하나다. 영어 유치원에 보내거나 엄마가 영어로 말걸기를 실천하는 등 영유아기부터 적극적으로 영어를 가르치는 부모들도 있지만, 한편에는 이런저런 고민을 하느라 시간을 흘려보내고 초등 저학년이 되어서야 부랴부랴 준비하는 부모들도 적지 않다. 그러나 어느 쪽이든 아이가 영어를 지겨운 공부 과목으로 생각하지 않고, 보다 즐겁게, 보다 살아 있는 언어로 익히게 되길 바라는 마음일 것이다. 신간 『영어 그림책의 기적』에서 저자 전은주는 그 해답을 영어 그림책 읽기에서 찾았다. 영어 그림책이야말로 엄마가 영어를 못해도, 영유아기 영어 교육을 놓쳤어도, 누구나 쉽고 재미있게 할 수 있는 영어 교육법이라는 것이다.",1,국내도서-가정 살림
26,9791195794799,35111247,설민석의 한국사 대모험 1,"8,820원",490원,설민석,아이휴먼,"단군 신화 속 끈기, 세종대왕의 독서, 신사임당의 교육, 이순신의 초심, 안중근의 정의 『설민석의 한국사 대모험』은 곁에 두고 보는 책입니다. 어린이들이 일상에서 고민할 수 있는 문제들을 역사 속 인물을 통해 같이 생각하고 해결할 수 있습니다.가히 한국사 열풍이라고 할 수 있을 정도로 한국사에 대한 관심이 뜨겁습니다. 그리고 한국사 열풍의 중심에는 쉬운 해설과 감동과 재미가 있는 역사 이야기로 ‘국민 한국사 선생님’으로 불리는 설민석 선생님이 있습니다. 사람들은 설민석 선생님의 책과 강연을 통해 한국사가 이리도 재미있다는 것을 왜 학창시절에는 알지 못했을까 아쉬워했습니다. 그래서 우리 어린이들이 한국사의 재미를 알 수 있도록 하기 위해 설민석 선생님의 어린이 한국사 학습만화를 펴냈습니다. 『설민석의 한국사 대모험 1』은 한국사 지식을 기본적으로 다루고 있습니다.",1,국내도서-어린이
27,9788950965693,29379720,빨강머리 앤이 하는 말,"14,400원",800원,백영옥,arte(아르테),"지브리 스튜디오의 명작 애니메이션 [빨강머리 앤] 삽화 수록! 루시 모드 몽고메리의 고전 [그린 게이블의 앤]을 원작으로 1979년 일본 후지TV가 [명작극장]으로 제작했던 [빨강머리 앤]은 1980~1990년대 유년기를 보낸 한국독자들에게도 잊지 못할 추억을 남긴 작품이다. “주근깨 빼빼마른 빨강머리 앤, 예쁘지는 않지만 사랑스러워!”로 시작되는 주제가와 빨강머리 앤이 남긴 수많은 화제들을 기억하고 있다면 『빨강머리 앤이 하는 말』의 출간에 환호하지 않을 수 없을 것이다. [스타일], [다이어트의 여왕], [아주 보통의 연애], [애인의 애인에게]까지, 신작을 발표할 때마다 많은 독자들에게 큰 호응을 받고 있는 작가 백영옥에게도 빨강머리 앤은 루시 모드 몽고메리의 소설 속 앤이 아니라 지브리 애니메이션 속의 ‘빨강머리 앤’이었다.",1,국내도서-에세이
28,9791187749202,38137076,화날 때 쓰는 엄마 말 처방전,"10,800원",600원,가와무라 교코/황미숙,예문아카이브,"상처 주지 않고 아이 행동 교정하는 엄마의 말 아이의 자기 긍정감 높이는 ‘화내지 않는 육아법’ 안 그래야지 다짐하면서도 버럭 화내고 후회하는 엄마를 위한 아이 연령별, 상황별 말 처방전 52가지 화내지 않고 키워서 세 아이 모두 명문대 보낸 엄마의 노하우 아이와 함께 성장하는 엄마의 현명한 말 사용법 아이와의 소통은 엄마들의 주요 관심사다. 아이가 도통 말을 듣지 않을 때, 공공장소에서 떼를 써서 당황스러울 때, 노는 데에만 정신이 팔려 속이 상할 때 …… 좋게 타일러보려 하지만 꿈쩍도 하지 않는 아이에게 대부분 엄마는 결국 언성을 높이면서 버럭 화를 내고 만다. 그러다 뒤늦게 후회하면서 자신을 자책한다. 우리 아이만 이러는 것 같고, 나만 아이를 잘못 키우는 것 같다.",1,국내도서-가정 살림
29,9791186900222,35877927,새는 날아가면서 뒤돌아보지 않는다,"12,600원",700원,류시화,더숲,"""나무에 앉은 새는 가지가 부러질까 두려워하지 않는다. 새는 나무가 아니라 자신의 날개를 믿기 때문이다."" - 「새는 날아가면서 뒤돌아보지 않는다」 중에서 내가 묻고 삶이 답하다 류시화 시인의 신작 산문집 『삶이 나에게 가르쳐 준 것들』『하늘 호수로 떠난 여행』 이후 류시화 특유의 울림과 시선을 담은 신작 산문집. 삶과 인간을 이해해 나가는 51편의 산문을 묶었다. 여기에 실린 「마음이 담긴 길」「퀘렌시아」「찻잔 속 파리」「화가 나면 소리를 지르는 이유」「혼자 걷는 길은 없다」「마음은 이야기꾼」「장소는 쉽게 속살을 보여 주지 않는다」 등 여러 글들은 페이스북에서 수만 명의 독자에게 큰 반향을 일으켰다. 미사여구를 배제하고 언어의 낭비 없이 담백하게 써 내려간 글들이 오히려 진정성 있게 다가온다. 경희대 국문과 시절 은사였던 소설가 황순원 선생이 “시는 젊었을 때 쓰고, 산문은 나이 들어서 쓰는 것이다. 시는 고뇌를, 산문은 인생을 담기 때문이다.",1,국내도서-에세이
30,9788972756194,8157957,나미야 잡화점의 기적,"13,320원",740원,히가시노 게이고/양윤옥,현대문학,"지난 10년간 한국에서 가장 많이 팔린 소설이자 히가시노 게이고의 대표작. 30여 년째 비어 있는 폐가, ‘나미야 잡화점’에 숨어든 삼인조 좀도둑이 뜻밖에도 과거로부터 도착한 고민 상담 편지에 답장을 하면서 겪게 되는 기묘한 하룻밤의 이야기를 그린다. 작가는 시공간을 넘나드는 편지라는 설정을 단순한 판타지가 아닌 추리적인 향기와 깊이가 담긴 소재로 승화시킨다.",1,국내도서-소설/시/희곡
31,9788933870693,29433467,설민석의 조선왕조실록,"19,800원","1,100원",설민석,세계사,"대한민국 대표 한국사 강사 설민석이 27명의 조선의 왕들을 한 권으로 불러 모아 핵심적인 주요 사건들을 풀어썼다. 설민석 특유의 흡입력 있는 간결함과 재치 있는 말투를 그대로 책에 녹여냈고, 책 중간중간의 질의응답 구성을 통해 바로 앞에서 강연을 듣고 있다는 느낌을 준다.",1,국내도서-역사
