순위,ISBN,상품번호,상품명,판매가,YES포인트,저자,출판사,설명,출고예상일,관리분류
11,9788901158495,11325145,부자들의 생각법,"13,500원",750원,하노 벡,갤리온,"같은 돈을 벌어도 어떤 사람은 부자가 되고, 어떤 사람은 평범하게 산다. 왜 그럴까? 독일 최고의 경제 전문가인 저자는 역사, 경제학, 심리학을 넘나들며 아주 작은 생각의 차이가 이런 결과를 불러온다는 것을 증명한다. 부자가 되고 싶다면, 생각부터 배우자.",1,국내도서-경제 경영
12,9788998432133,11245568,울림,"11,700원",650원,김원기/황규백,인사이트북스,"내 안의 내가 나에게 들려주는 진실한 해답 ‘울림’은 스스로 깨닫지 못했던 내 안의 감춰진 힘으로, 모든 문제를 스스로 풀어가게 하는 마법의 열쇠다. 귀를 기울이면 비로소 ‘내가 원하고 꿈꾸고 되었으면 하고 바라는 것들’이 들려온다. 하루에도 수십 번, 수백 번 이상 들려오는 내 심장의 뜨거운 외침, ‘내 안의 내가 나에게 들려주는 진실한 답’, 그것이 바로 ‘울림’이다. 보통 사람들이 경험하기 어려운 많은 어려움을 딛고 일어선 저자는, 성공과 행복한 인생의 비밀이 바로 울림에 있었음을 직접 경험하였다. 그는 울림이야말로 우리 인생을 바꾸는 가장 강력한 힘이었음을, 답은 이미 내 안에 있음을, 자신의 경험과 과거속 이야기를 통해 증명하고 있다. 노점을 할 당시 남은 물건을 사주던 한 신사로부터 시작된 울림은 그를 통해 다시 세상으로 울려퍼졌고, 울림이 메아리가 되어 돌아오면서 성공의 발판으로 작용했다. 울림은 우리의 인생에서 여러 모로 적용이 가능하다.",3,국내도서-자기계발
13,9788990985767,5061392,이중섭 편지와 그림들 1916~1956,"13,500원",150원,이중섭/박재삼,다빈치,"신화로 남은 화가 이중섭이 직접 쓰고 그린 것을 시인 박재삼이 번역하다 대표 작품 90여점과 아내와 아이들을 향한 뜨거운 사랑의 이야기, 예술가의 고뇌가 담긴 책 독자들의 뜨거운 사랑을 받았던 이중섭 편지와 그림들의 개정판이다.",1,국내도서-예술
14,9788962606096,11064749,3배속 살림법,"14,220원",790원,조윤경,스타일북스,"3시간 걸릴 집안일이 1시간이면 뚝딱! 살림이 3배 빠르고 쉬워지는 마법 같은 살림 교본 네이버 파워 블로그 『털팽이의 정리비법』을 운영하는 최고의 수납 달인 블로거 털팽이가 이전의 책과 함께 새롭게 선보이는, 쉽고 빠른 신개념 살림 바이블이다. 이번 책이 기존 살림 책들과 확연히 구분되는 점은 저자의 ‘3대 살림 원칙’을 따라가면서 번거로움 없이 쉽게, 체계적으로 집안일을 습관화할 수 있다는 것이다. 우선 모든 가사는 수납력이 기본. 수납 여왕답게 집 안 곳곳을 정리 정돈하면서 불필요한 움직임을 줄이게 해주며, 여기에 털팽이식 ‘도미노가사(=한 가지 일을 처리할 때 관련된 다른 일을 자연스럽게 잇는다)’, ‘15분 가사(=모든 집안일은 부담을 느끼지 않도록 15분 단위로 나눠 간편하게 마무리한다)’라는 2가지 코드를 연결해 매일 살림을 '3배속'으로 끌어올리는 노하우를 알려준다.",1,국내도서-가정 살림
15,9788960652897,10847187,산사로 가는 즐거움,"12,600원",700원,현종,공감,"삶에 지치십니까. 카리스마 현종 스님의 산들바람 같은 이야기 일상의 소소한 이야기로 나직하게 다독이는 행복의 깨달음 MBC 일밤 ‘아빠, 어디 가 - 템플스테이’ 편으로 소개된 강원도 소금강 계곡 현덕사의 카리스마 넘치는 외모와 푸근한 미소의 현종 스님. 주지스님으로서의 위엄보다는 온몸으로 아이들과 놀아주던 소탈한 모습이 그대로 방송을 타면서, 많은 사람들에게 웃음과 휴식, 진정한 힐링의 즐거움을 보여주었다. 이 책은 고요한 산사에서 불교적 사유를 바탕으로, 혼탁한 속세의 삶에 지친 사람들의 마음을 다독여주고 작은 행복을 일깨워주는 현종 스님의 파스텔화 같은 산사의 스케치이다. 아낌없이 주는 자연 속에서 배우는 ‘비움’의 미학을 이야기하고, 수없이 죽어 간 생명들의 영혼을 동식물 천도재로 달래주며 “모든 존재에는 불성이 있다”는 부처님의 가르침을 일상의 소소하고 나직한 이야기로 들려준다.",3,국내도서-에세이
16,9788970127248,1940233,"총, 균, 쇠","25,200원","1,400원",재레드 다이아몬드/김진준,문학사상,"왜 어떤 민족들은 다른 민족들의 정복과 지배의 대상으로 전락하고 말았는가. 왜 원주민들은 유라시아인들에 의해 도태되고 말았는가. 왜 각 대륙들마다 문명의 발달 속도에 차이가 생겨났는가. '인간 사회의 다양한 문명은 어디서 비롯되는가?'라는 의문을 명쾌하게 분석하여 1998년 퓰리처 상을 수상한 책. 2005년 12월 새롭게 개정신판이 출간되었다. 진화생물학자인 재레드 다이아몬드는 총기와 병균과 금속이 역사에 미친 엄청난 영향에 대해 분석한다. 일단 수렵 채집 단계를 넘어서 농경을 하게 된 사회들은 문자와 기술, 정부,...",1,국내도서-사회 정치
17,9788993734317,11193121,지금 공부하는 네가 모두를 놀라게 할 것이다,"13,320원",740원,김형중 저,프롬북스,수험생들에게 스스로 극복할 수 있다는 자신감을 가지고 자기 인생의 중심에 자신을 세우고 지금의 상황이 부정적이라 할지라도 이면에 있는 긍정적인 측면을 보아야 한다고 힘주어 말하며 환경은 어디까지나 도구에 불과한 것임을 이야기한다.,3,국내도서-청소년
18,9788901107790,3808993,행복한 그림자의 춤,"10,800원",600원,앨리스 먼로,뿔(웅진문학에디션),"캐나다 대표작가 앨리스 먼로의 작품집 세심한 관찰을 통해 촘촘하게 묘사한 우리 주변 사람들의 삶 이야기 캐나다 〈총독문학상〉 3회, 〈길러 상〉을 2회 수상하며 마거릿 애트우드, 얀 마텔 등과 함께 캐나다를 대표하는 작가로 평가받는 앨리스 먼로의 대표적인 단편을 담은 책이다. 표제작 「행복한 그림자의 춤」을 포함하여 「작업실」, 「나비의 나날」, 「떠돌뱅이 회사의 카우보이」, 「태워줘서 고마워」, 「일요일 오후」, 「어떤 바닷가 여행」 등 총 열다섯 편의 단편이 수록되어 있다.",3,국내도서-소설/시/희곡
19,9788997575169,9349031,원씽 THE ONE THING,"12,600원",700원,게리 켈러/제이 파파산/구세희,비즈니스북스,"아마존 종합 베스트셀러 1위! 아마존 자기계발 분야 260주 연속 스테디셀러! 「월스트리트 저널」 종합 베스트셀러 1위! 「뉴욕 타임스」「USA 투데이」「워싱턴 포스트」 베스트셀러! 전 세계 독자들이 주목한 최고의 책! 20만 부 판매 기념 리커버 특별한정판! 인생의 반전을 불러오는 단순함의 힘 당신의 삶을 소모시키는 멀티태스킹의 허상에서 벗어나라! 주위를 돌아보면 ‘무슨 일을 해도 어쩌면 저렇게 잘 풀릴까’라는 생각이 들게 하는 사람이 한 명씩은 꼭 있기 마련이다. 반대로 정말 열심히 살지만 제대로 풀리는 게 없다고 여기는 사람들도 있다. 이들은 타고난 팔자라거나 운이 좋았다는 식으로 다른 사람의 성공을 단정 짓고 자신들의 ‘운 없음’에 좌절하곤 한다. 하지만 그건 사실이 아니다. 위대한 성과를 내는 남다른 인생과 평범한 인생을 결정짓는 차이는 바로 ‘꼭 해야 할 일’에만 파고들었느냐, ‘필요 없는 일’에 에너지를 낭비했느냐에 있다.",1,국내도서-자기계발
20,9788965700609,6190758,"멈추면, 비로소 보이는 것들","12,600원",700원,혜민/이영철,쌤앤파커스,"사람들에게 치여 상처받고 눈물 날 때, 그토록 원했던 일이 이루어지지 않았을 때, 사랑하던 이가 떠나갈 때… 우리는 끊임없이 좌절의 순간을 맞으며 매일을 살아간다. 하지만 경쟁이 미덕이고, 일등만이 기억되는 이 사회에서 나의 ‘힘듦’을 내보이기란 쉬운 일이 아니다. 남들이 그러는 것처럼 세상 탓을 조금 하다가, ‘녹록치 않은 세상 살이, 나만 힘든게 아니지’ 라고 스스로를 다독이고 분주한 일상으로 돌아와 또 다시 ‘열심히’ 살고 있지는 않은지. 하지만 『멈추면, 비로소 보이는 것들』이 있다. 하버드 재학 중 출가하여 한국인 승려 최초로 미국 대학교수가 된 혜민 스님은, 이 바쁜 세상에서 잠시 멈추고 나를 사랑하는 시간을 가질 것을 권한다. 관계에 대해, 사랑에 대해, 마음과 인생에 대해, 머리로는 알지만 마음으론 잘 안 되는 문제들을 차근차근 해결해 나갈 수 있도록 돕는 그의 조언은 마음을 튼튼하게 하는 한 첩의 보약과도 같다.",3,국내도서-에세이
21,9788937488351,11365496,강신주의 감정수업,"17,550원",970원,강신주,민음사,대중과의 소통을 소중히 여기는 철학자 강신주 박사는 자아를 잃고 방황하는 현대인에게 지금 시급한 문제는 바로 자기 감정을 회복하는 일이라고 주장한다. 책에는 다년간의 상담 경험을 바탕으로 독자에게 전하고 싶은 어드바이스를 '철학자의 시선'으로 정제하여 담았다. 더불어 타인의 감정을 살피고 나의 감정을 들여다보기 위하여 각 장마다 그림 보는 시간을 할애했다.,1,국내도서-인문
22,9791130600499,11209746,왜 공부하는가,"13,500원",750원,김진애,다산북스,"타임지 선정 '21세기 리더 100인' 중 유일한 한국인, 김진애 박사가 자신의 삶을 걸고 '공부하는 이유'에 대해 이야기한다. 공부하는 이유를 알아야 제대로 공부에 몰입할 수 있다. 앞날에 자신이 없다면, 혹은 지금 절박하다면 공부를 비상구로 삼아 보자.",2,국내도서-자기계발
23,9788984315112,5764559,엄마 수업,"10,800원",600원,법륜/이순형,휴(休),"자녀 문제로 괴로워하는 부모에게 법륜 스님이 주는 다정한 조언이자 지혜로 가득 찬 양육 지침서. 저자는 부모와 아이의 관계 특성, 상황별·시기별로 아이를 올바르게 키우는 방법, 좋은 부모의 역할과 자격 등을 소개하며 이것을 바탕으로 우리 아이를 올바르게 사랑하는 지혜를 보여 주고 있다. 오늘날 많은 부모가 자식을 남 보기에 좋은 물건처럼 취급한다. 얼굴 예쁘고, 신체 건강하고, 공부 잘하고, 말 잘 듣고 그런 아이를 원한다.",1,국내도서-가정 살림
24,9788936433673,3105115,엄마를 부탁해,"11,700원",650원,신경숙,창비,"섬세하고 깊은 성찰, 따뜻한 시선의 작가 신경숙이 절정의 기량으로 풀어낸 엄마 이야기, 엄마를 통해서 생각하는 가족 이야기, 가장 큰 사랑 이야기. 세상 모든 사람은 엄마의 자식, 우리 모두에겐 나만의 엄마가 있다. 때로 좋기도 밉기도 고맙기도 원망스럽기도 한, 그러나 굳건한 땅처럼 분명하고 단단한 엄마. 어느날, 그 엄마를 잃어버린다. 나이 들고 몸도 성치 않은 엄마를. 서울 사는 자식들 편하라고 아버지 생신을 치르러 시골집에서 올라오던 길, 지하철 서울역에서 아버지 손을 놓친 찰나, 엄마는 꿈처럼 사라진다.",1,국내도서-소설/시/희곡
25,9788925551425,11268680,잠수네 아이들의 소문난 영어공부법: 통합로드맵,"19,800원","1,100원",이신애,알에이치코리아(RHK),"1999년 문을 연 [잠수네 커가는 아이들](www.jamsune.com)은 아이들의 교육을 고민하는 부모들이 모인 공간이다. 미취학 연령대부터 고등학생 때까지 자녀의 성장단계별 다양한 학습과제에 직면하여 부모가 현실적인 도움을 얻을 수 있는 유료 사이트로 정평이 나 있다. 잠수네에서 10여 년의 독보적인 학습 노하우를 집대성하여 펴낸 《잠수네 아이들의 소문난 영어공부법》(입문로드맵&실천로드맵, 전2권) 《잠수네 아이들의 소문난 수학공부법》 《잠수네 아이들의 소문난 교육로드맵-국영수사과》는 자녀교육 분야 부동의 베스트셀러로, 사교육에 기대지 않고 자녀의 실력을 탄탄하게 키워주려는 소신으로 가득한 부모들의 전폭적인 지지를 받고 있다.",1,국내도서-가정 살림
26,9788954621984,11122136,알랭 드 보통의 영혼의 미술관,"27,000원",300원,알랭 드 보통/존 암스트롱/김한영,문학동네,"‘한국인이 사랑하는 작가’ 알랭 드 보통 인간의 영혼을 보듬어 안는 예술의 아름다움과 매혹을 말하다! 예술작품이 우리의 고단한 삶을 보듬어 안고 한편으로 우리 삶을 더욱 아름답게 만들어주는 예술의 치유 기능에 대해, 알랭 드 보통이 특유의 철학적 글쓰기를 통해 써내려간 독특한 책이다. 알랭 드 보통이 미술사가 존 암스트롱과 대화하며 직접 엄선한 전 시대의 빼어난 예술작품 140여 점을 선보이고 있는 이 책은, 한편으로 알랭 드 보통만의 위트 있고 섬세한 필치가 예술작품이라는 프리즘을 통해 더욱 그 빛을 발한다. 인생의 발걸음이 그 목적지를 잃어버렸다고 느낀다면, 잠시 멈춰 서서 이 책과 함께 인생의 의미와 방향에 대해 한번쯤 음미해보는 것은 어떨까. 삶이 고단할수록 우아한 꽃 그림은 우리를 더 깊게 감동시킨다. 그것은 아름다운 그림이 슬픔을 전달해서가 아니다. 오히려 그림을 볼 때 그림의 아름다움과 대비되는 우리 삶의 고단함과 슬픔을 떠올리게 되기 때문이다.",1,국내도서-예술
27,9788959892525,11323370,트렌드 코리아 2014,"14,400원",800원,김난도/전미영/이향은/이준영/김서영/최지혜,미래의창,"2014년 시장을 주도할 10대 메가트렌드를 정리해 분석했다. 매년 출간과 함께 화제를 불러일으키는 이 책은 “한국 트렌드 분석서의 현대적 고전”으로 명성을 떨치며 경제경영 분야 베스트셀러에 오르고 있다. 한국에서 기업을 경영하는 CEO와 마케터들은 물론이고 정치, 사회, 문화계 오피니언 리더들도 연말 필독서로 참고하고 있을 정도로 신뢰할 만한 자료를 수록하고 있다.",2,국내도서-경제 경영
28,9788917218336,8397748,ETS TOEIC Test RC 공식실전서 1000,"14,850원",820원,ETS,YBM(와이비엠),"출제기관의 공식실전서로 TOEIC R/C 마무리 TOEIC R/C 10회 분량의 모의고사가 담긴 실전서. TOEIC 주관 단체인 ETS가 개발한 문제들로만 구성되어 실제 시험과 동일한 유형과 난이도를 체험할 수 있다. 해설 역시 ETS가 직접 검수하여 체계적인 유형 분석과 간략하고 쉬운 풀이를 제공해 이해를 돕는다. 또, 어휘 및 paraphrasing 표현도 함께 정리했다. ETS 공인 점수환산표가 포함되어 모의고사를 풀고 난 후, 맞은 개수에 따라 예상 점수를 확인할 수 있다. 학습 계획에 따라 10회 분량의 문제를 탄력적으로 활용하며 TOEIC의 실전 감각을 익히게 될 것이다.",4,국내도서-국어 외국어 사전
29,9788995501443,1403766,꾸뻬 씨의 행복 여행,"12,150원",670원,프랑수아 를로르,오래된미래,"마음의 병을 앓고 있는 사람들을 치료하던 정신과 의사가 행복의 참된 의미를 찾아 여행을 떠난다는 소설이다. 이 소설의 주인공처럼 저자는 정신과 의사이다. 늘 불안한 심리 상태로 살아가는 사람들을 지켜보면서 어떤 심리학적 설명보다 한 편의 이야기가 더 사람의 마음을 움직일 수 있다고 생각했고, 자신의 환자들을 진료하며 얻은 경험과 생각들을 바탕으로 소설을 썼다. 현재 12개국의 언어로 번역되어 현대인의 복잡한 심리의 핵심을 짚어내면서 누구나 공감할 수 있는 이야기로 사람들의 마음을 움직이고 있다....",1,국내도서-소설/시/희곡
30,9788997221103,5973989,영어가 길어지는 단 한가지 기술,"5,400원",300원,캐롤 노/제프리 J. 피터슨/선진호,oldstairs(올드스테어즈),"영어로 길게 말하기는 정말 어려운 것일까? 이 책은 절대 그렇지 않다고 단언한다. 특히 영어로 길게 말하기는 더더욱 쉽다. 아니, 영어이기 때문에 쉬운 것이다. 우리말로 길게 말하기는 어렵다. 결론을 맨 마지막에 말하기 때문이다. 하지만 영어는 결론을 먼저 말한다. 그리고 그 위에 원하는 만큼만 꼬리를 붙인다. 꼬리를 붙이다가 원하지 않으면 그만 둬도 상관이 없다. 그게 영어다. 그렇기 때문에 영어는 길게 말하기가 쉽다. 오히려 짧게 말하기가 더 어렵다. 영어는 길게 말하기 위해 만들어진 언어라고 해도 과언이 아니다.",1,국내도서-국어 외국어 사전
31,9788917218343,8397719,ETS TOEIC Test LC 공식실전서 1000,"14,850원",820원,ETS,YBM(와이비엠),"출제기관의 공식실전서로 TOEIC L/C 마무리 TOEIC L/C 10회 분량의 모의고사가 담긴 실전서. TOEIC 주관 단체인 ETS가 개발한 문제들로만 구성되어 실제 시험과 동일한 유형과 난이도를 체험할 수 있다. 홈페이지에서 받을 수 있는 무료 MP3 파일 역시 정기시험과 동일한 성우가 녹음하였다. ETS 공인 점수환산표가 포함되어 모의고사를 풀고 난 후, 맞은 개수에 따라 예상 점수를 확인할 수 있다. 학습자들은 학습 계획에 따라 10회 분량의 문제를 탄력적으로 활용하며 TOEIC의 실전 감각을 익히게 될 것이다.",4,국내도서-국어 외국어 사전
32,9788968228414,11297821,원피스 ONE PIECE 71,"4,500원",250원,오다 에이이치로,대원,'코리다 콜로세움' 대격돌!! 도플라밍고가 지배하는 왕국 '드레스로자'에 잠입한 루피 일당!! '스마일(SMILE)' 공장을 파괴하려 하는 루피.,1,국내도서-만화/라이트노벨
33,9788934964964,11168573,마음에서 마음으로,"12,420원",690원,이외수/하창수,김영사,"한칸 방 안에서도 우주를 만나는 이외수와 나눈 속문선답. 그가 세상과 가장 간절히 나누고 싶어하는 이야기가 최초 공개된다. 독자들이 가장 사랑하는 작가, 멘토들의 멘토, 160만 팔로어를 지닌 트위터 대통령으로 불리는 이외수. 그러나 세상이 명명한 이름 뒤에는 우리가 아직 알지 못한 이외수의 마음속 깊은 이야기가 숨겨져 있었다. 파란만장한 인생역정에서 길어올린 깊은 사유와 성찰의 세계, 눈물겨운 절망과 상처를 딛고 꽃피운 영적이고 우주적인 인식은 아직 한번도 꺼내놓지 않은 이야기였다. 한칸 방 안에서도 우주를 만나는 작가 이외수, 그가 세상과 간절히 나누고 싶었던 이야기가 후배 소설가 하창수와의 대담을 통해 처음으로 공개된다. 달에 사는 지성체인 친구들과 나눈 교신도 생생히 소개된다. 깨어있는 삶, 사랑하는 삶, 아름다운 삶으로 안내하는 이외수식 마음 도통법은 ‘생각하지 말고 느끼기, 알려하지 말고 깨닫기’다.",3,국내도서-에세이
34,9788926794579,11361077,역시 내 청춘 러브코메디는 잘못됐다 7.5,"6,120원",340원,와타리 와타루,디앤씨미디어(D&C미디어),"봉사부로 날아드는 「고민 상담 메일」, 그리고 히라츠카 선생님이 의뢰한 「결혼 관련」 상담……. (하치만 입장에서는) 본의 아니게 바쁜 봉사부. 그 활동은 코스프레&「신부도 대결」에서부터 본격적인 격투기 시합까지, 다방면에 걸쳐 복잡한 상황으로 발전하는데…….",1,국내도서-만화/라이트노벨
