순위,ISBN,상품번호,상품명,판매가,YES포인트,저자,출판사,설명,출고예상일,관리분류
11,9788992647861,3683508,혼창통,"12,600원",700원,이지훈,쌤앤파커스,"수많은 초일류기업의 CEO, 경제경영 석학들에 대한 심층 취재를 바탕으로 그들의 이야기에 일관되게 흐르고 있는 메시지와 키워드를 발견하여 공개한다. 『혼창통』, 이 책은 모든 성공과 성취의 비결로 3가지의 키워드, 바로 혼(魂). 창(創). 통(通)을 꼽고 이와 관련된 강력한 통찰과 실천적이면서도 종합적인 해법들을 제시하고 있다.",3,국내도서-경제 경영
12,9788952213075,3662609,시크릿 두 번째 이야기,"10,800원",600원,폴 헤링턴,살림출판사,"아마존닷컴 베스트셀러 1위, 뉴욕타임스 베스트셀러 1위라는 기록, 국내 전국 서점 최장기간 베스트셀러 1위의 신화를 남겼던 성공의 비밀 『시크릿』이 이번에는 『시크릿 두 번째 이야기』로 독자들을 만난다. '시크릿 상세 사용 설명서'라고 할 수 있는 이 책은 돈의 시크릿을 알고 있기는 하지만 어떻게 해야 부자가 될 수 있을지, 인간관계의 비밀을 알고 있기는 하지만 어떻게 해야 틀어져 버린 관계를 회복할 수 있을지 고민했던 사람들에게 명쾌한 답안을 제시해 준다.",1,국내도서-자기계발
13,9788959134243,3663453,캔들 플라워,"10,800원",600원,김선우,예담,"2010년, 촛불보다 빛나는 꽃이 다시 피어나다. 청춘들의 상처와 치유, 촛불이 모여 꽃으로 피어나던 그 뜨거운 이야기 예스24 나비 웹진 연재소설 『캔들 플라워』 2008년 촛불 정국을 배경으로 한 최초의 소설로 크게 주목을 받은 김선우 작가의 두 번째 장편소설로, 예스24 나비 웹진에 인기리에 연재된 바 있는 작품이다. 이 소설의 주요무대는 2008년 촛불의 밤들이다. 저자는 이 땅의 평범한 사람들이 서로를 향해 마음을 열고 따뜻한 우정으로 손을 맞잡았던 그 순간, 우리 모두가 ‘캔들 플라워’가 되었던 그 순간을",3,국내도서-소설/시/희곡
14,9788970635750,1508907,연을 쫓는 아이,"12,150원",680원,할레드 호세이니,열림원,"아프가니스탄의 굴곡진 역사를 배경으로 한 따뜻한 성장소설 『연을 쫓는 아이』. 흥미진진하지만 교육적인 측면을 지니고 있으며 때로는 충격적이기도 한 이 소설은 탈레반 세력이 군림하고 있는 아프가니스탄의 한가운데로 거침없이 우리를 데려가준다. 아프가니스탄의 하늘에 색색의 연이 춤추는 날, 소년 아미르의 마음에 죄의식이 자리한다. 아미르는 형제 같은 하인 하산이 시달리고 있는 현장을 목격하고도 다리가 움츠러들어 아무것도 할 수 없었다. 뿐만 아니라 보고 있는 것만으로도 괴로워서 그를 억지로 멀리했다.",3,국내도서-소설/시/희곡
15,9788963700847,3640086,박철범의 하루 공부법,"10,800원",600원,박철범,다산에듀,20만 청소년들을 울렸던 첫 책 『하루라도 공부만 할 수 있다면』으로 어려운 환경에 처한 청소년뿐만 아니라 공부에 지친 청소년드에게 꿈과 희망을 심어주었던 저자 박철범이 이번에는 꼴찌였던 자신이 6개월만에 1등으로 올라갈 수 있었던 진짜 이유와 공부법을 『박철범의 하루 공부법』에서 최초로 공개하고 있다. 대부분의 청소년들이 열심히 공부하고 있지만 기대만큼 성적이 오르지 않는 원인은 시간 관리와 공부 관리가 서툴기 때문이라며 우등생들은 시간과 공부관리가 다르다는 점을 저자는 이야기한다.,3,국내도서-청소년
16,9788957074794,3663520,4월의 물고기,"9,900원",550원,권지예,자음과모음(이룸),"2002년 이상문학상 대상, 2005년 동인문학상을 수상하면서 문단의 주목을 받았던 권지예 작가가 장르문학과 순수문학의 경계를 아우르면서 인간의 본성과 사랑의 내면에 엉킨 실타래처럼 숨겨져 있는 선과 악을 조심스럽게 다룬 신작 소설을 가지고 돌아 왔다. 부드러우면서도 치밀한 전개로 문학의 경계를 자유로이 넘나드는 작가 특유의 능력이 유감없이 발휘된 작품이다.",2,국내도서-소설/시/희곡
17,9788971848173,3442116,"그건, 사랑이었네","10,800원",600원,한비야,푸른숲,"조용한 집으로 돌아와 당신에게 들려주는 한비야, 그녀가 꿈꾸는 세상 세계의 오지를 누비며 도전 의식을 불태우거나 긴급구호 현장에서 불을 끄는 소방관 같은 활동가의 모습을 보여주었던 한비야. 그녀가 이번에는 자신만의 공간인 집으로 독자들을 초대하여 따뜻한 차 한 잔을 나누면서 서로의 고민을 이야기하고 현장에서의 자신을 돌아본다. 한비야의 맨 얼굴과 마주할 수 있는 흔치 않았던 초대이다.",1,국내도서-에세이
18,9788936433673,3105115,엄마를 부탁해,"11,700원",650원,신경숙,창비,"섬세하고 깊은 성찰, 따뜻한 시선의 작가 신경숙이 절정의 기량으로 풀어낸 엄마 이야기, 엄마를 통해서 생각하는 가족 이야기, 가장 큰 사랑 이야기. 세상 모든 사람은 엄마의 자식, 우리 모두에겐 나만의 엄마가 있다. 때로 좋기도 밉기도 고맙기도 원망스럽기도 한, 그러나 굳건한 땅처럼 분명하고 단단한 엄마. 어느날, 그 엄마를 잃어버린다. 나이 들고 몸도 성치 않은 엄마를. 서울 사는 자식들 편하라고 아버지 생신을 치르러 시골집에서 올라오던 길, 지하철 서울역에서 아버지 손을 놓친 찰나, 엄마는 꿈처럼 사라진다.",1,국내도서-소설/시/희곡
19,9788947527385,3671088,행복의 조건,"17,100원",950원,조지 베일런트/이시형,프런티어,"행복한 삶에도 공식이 존재할까? 이 의문에 답하기 위해 하버드대 연구팀은 1930년대말 입학한 2학년생 268명의 삶을 추적하는 최장기 연구를 현재까지 진행 중이다. 연구 결과, 행복한 삶을 결정하는 것은 재력이나 학벌, 명예가 아니라 47세 이전에 형성된 인간관계였다.",1,국내도서-인문
20,9788992647854,3647818,일을 했으면 성과를 내라,"12,600원",700원,류랑도,쌤앤파커스,"역량을 키우고 성과를 내 인정 받고 싶다면? 일하는 시간을 늘리기보다는 일하는 방법을 바꿔라! 필요할 때만 반짝 나타나는 일의 결과는 장기적인 성과로 이어지지 않으므로 꼼수를 부리기보다는 꾸준히 업무에 집중하는 것이 중요하다. 하지만 매일 열심히 일해도 기대한 만큼의 결과가 나오지 않는다면 그 또한 바람직한 방법은 아니다. 이 책에서는 '일 잘하는 사람', '성과를 기대해도 좋은 사람'이라는 평가를 받기 위해서는 확실한 일의 전략이 필요하다고 말한다.",3,국내도서-자기계발
21,9788990700582,3103556,해커스 토익 Reading 리딩,"17,860원",190원,데이비드 조,해커스어학연구소,"문법 · 독해 · 어휘에서 실전까지 대비한 토익 기본서 최신 경향을 반영하여 문법, 독해, 어휘를 종합 구성한 토익 리딩의 기본서. 또한 많은 최신의 실전문제를포함하고 있는 실전서이기도 하다. Grammar 섹션의 일목요연한 포인트 문법설명과 Vocabulary/Reading 섹션의 출제유형 및 핵심 전략으로 토익의 경향을 정리한 후, 실전보다 더 실전다운 토익 문제를 풀어봄으로써, 가장 효율적이고도 확실한 방법으로 토익실전을 대비할 수 있도록 하였다.",3,국내도서-국어 외국어 사전
22,9788901098227,3481278,시원스쿨 기초 영어법,"11,700원",650원,이시원,엘도라도,"십 년을 공부해도 영어로 말하지 못하는 데는 이유가 있다! 오픈 3년 만에 연간 수강료 30억을 기록한 시원스쿨 영어, 10만 회원이 열광한 시원 강사의 말트기 비법을 고스란히 담은 책이다. 저자는 십 년을 공부해도 영어로 말하지 못하는 데는 이유가 있다고 말하는데, 그 ! 첫째는 영단어를 모르기 때문이고, 둘째는 영단어는 아는데 연결을 시키지 못하기 때문이고, 셋째는 영단어도 알고 단어를 연결시킬 줄도 아는데 입에서 바로 튀어나오지 않기 때문이라고 한다.",3,국내도서-국어 외국어 사전
23,9788974564308,3670043,아버지의 눈물,"9,900원",550원,김정현,문이당,"『아버지』의 작가 김정현, 그가 들려주는 이 시대 아버지의 눈물 이야기 평범한 가장 한정수가 췌장암을 선고받은 후 시한부 인생을 살며 자신의 가족과 남은 생애를 정리하는 모습을 담담하게 그려 아버지의 죽음을 통해 가족의 진정한 의미를 되새겨보게 했던 소설 『아버지』의 작가 김정현. 그가 새로운 아버지 이야기 『아버지의 눈물』로 돌아왔다.",3,국내도서-소설/시/희곡
24,9788970128450,3675502,아침의 문,"12,420원",690원,박민규/배수아/전성태/윤성희/김중혁/편혜영/손홍규/김애란,문학사상,"현대 소설의 흐름을 대변하는 소설 미학의 절정, 이상문학상 작품집 2010년 대상수상작 박민규의 「아침의 문」 한 해 동안 발표된 작품들 중 최고의 작품으로 평가되는 중·단편소설만을 선정하는 이상문학상의 2010년 작품집으로 대상작인 박민규의 「아침의 문」을 비롯해 8편의 작품이 수록되어 있다. 지난 30년 동안 합리적이고 공정한 심사로 국내 문학상 중 가장 권위있는 문학상 중 하나인 이상문학상 작품집을 통해 한국문학의 흐름을 살펴볼 수 있을 것이다.",1,국내도서-소설/시/희곡
25,9788956603315,3663857,올림픽의 몸값 1,"5,850원",320원,오쿠다 히데오/양윤옥,은행나무,"유쾌한 작가, 오쿠다 히데오가 3년만에 선보이는 신작 소설 올림픽 개최를 방해하려는 자가 나타났다 『공중그네』, 『인 더 풀』, 『면장 선거』 등의 '이라부 시리즈'를 통해 유쾌하고 재미있는 이야기를 들려주었던 오쿠다 히데오가 또다른 흥미진진한 이야기를 가지고 돌아왔다. 신작 장편소설 『올림픽의 몸값』은 올림픽을 인질로 하여 몸값을 요구하는 색다른 소재와 세 명의 독특한 캐릭터를 통해 보다 과격하면서도 더욱 유쾌한 이야기이다. 전 세계인의 눈과 귀가 집중되는 축제인 올림픽 개최를 코앞에 둔 도쿄.",3,국내도서-소설/시/희곡
26,9788952206503,2599166,The Secret 시크릿,"12,420원",690원,론다 번/김우열,살림Biz,"인생을 성공으로 이끄는 ‘위대한 비밀’의 단편들은 오래 전부터 구전과 문학과 종교와 철학에서 발견되었다. 이제 최초로 ‘비밀’의 모든 조각이 하나로 묶여 세계에 소개되었다. 이 책에서 독자는 돈, 건강, 인간관계, 행복 등 삶의 모든 면에서 ‘비밀’을 활용하는 법을 배울 것이다. 내면에 잠재되어 숨겨진 힘을 이해하기 시작할 터이고, 그리하여 모든 측면에서 기쁨을 발견하게 되리라. 『영혼을 위한 닭고기 수프』의 잭 캔필드, 『화성에서 온 남자 금성에서 온 여자』의 존 그레이 등 24명의 대가들이 비밀을 활용해 건강과...",1,국내도서-자기계발
27,9788925535395,3656511,최인호의 인연,"10,800원",600원,최인호/백종하,랜덤하우스코리아,"최인호 문학 반세기를 만든 추억과 인연들 억겁의 세월을 건너 온 사람들을 향한 기억과 흔적 ‘최연소 신춘문예 당선’, ‘최연소 신문 연재 소설가’, ‘작품이 가장 많이 영화화된 작가’ 등의 타이틀을 가지고 있는 최인호 작가의 신작 에세이집이다. 자신의 전 생애를 통틀어 가장 빛나는 순간에 맺었던 ‘인연’의 아름다움을 노래한 글들이 담겨 있는 이 책은, 백종하 사진작가의 아름다운 사진도 함께 싣고 있어서 인연의 아름다움을 한층 더 깊이있게 표현하고 있다.",3,국내도서-에세이
28,9788990794529,2299464,사랑해 사랑해 사랑해,"9,970원",100원,신형건/버나뎃 로제티 슈스탁/캐롤라인 제인 처치,보물창고,"기억나니? 네가 아기였을 적에 엄마 품에서 셀 수도 없을 만큼 듣고 또 들은 그 말. '사랑해 사랑해 사랑해...' 귀엽고 예쁜 우리 아가를 무릎에 앉혀 놓고 얼마나 사랑하는지 표현해 주세요! 숨을 쉬고, 밥을 먹고, 배설을 하는 것처럼 ‘책읽기’는 당연하게 여겨져야 하는 것 중의 하나입니다. 아기이기 때문에 어른들보다 작은 숨을 쉬고, 적게 먹을지는 모르지만 아기에게도 이 모든 것은 절대적으로 필요합니다.",1,국내도서-유아
29,9788990700568,3103577,해커스 토익 Listening 리스닝,"17,860원",190원,데이비드 조,해커스어학연구소,"유형별 접근을 통해 실전 공략한 토익 기본서 최신 경향을 반영하여 Part1에서 Part4까지 종합 구성한 토익 리스닝의 기본서이다. 또한 많은 최신의 실전문제를 포함하고 있는 실전서이기도 하다.각 파트별로 소개된 고득점 전략을 토대로 '기초 다지기'와 '실전 고수 되기'까지 토익 리스닝의 핵심을 단계별로 충분히 습득한 후, 풍부하게 수록된 실전 문제를 풀어봄으로써, 가장 효율적이고도 확실한 방법으로 토익실전을 대비할 수 있도록 하였다.",3,국내도서-국어 외국어 사전
30,9788957090268,1401091,여행의 기술,"10,800원",600원,알랭 드 보통/정영목,이레,"여행할 장소에 관한 조언은 어디에서나 만날 수 있지만, 그곳에 가야 하는 이유와 가는 방법에 관한 말들은 찾기 힘들다. 이에 알랭 드 보통이 『왜 나는 너를 사랑하는가』에 이어 또 하나의 질문을 던진다. '왜 나는 여행을 떠나는가'. 온갖 불편을 감수하면서 떠나는 '여행'이야말로 우리 삶을 지배하는 '행복 찾기'와 닮아 있지는 않은지, 여행에 관한 깊은 사색의 결과가 담겨 있다.",3,국내도서-에세이
31,9788901105406,3664564,밥상머리의 작은 기적,"13,500원",750원,SBS 스페셜제작팀 저,리더스북,"내 아이의 미래를 결정짓는 밥상머리 교육의 비밀 정기적인 가족식사 만으로 아이의 지능발달은 물론 엄청난 학습 효과까지 가져올 수 있다는 사실을 아는가? 최근 수많은 연구 결과가 이를 입증하며 가족식사가 단순히 배를 채우는 자리가 아니라는 것을 알려주고 있다. 우리나라의 자동차와 건설, 조선업을 발전시킨 ‘정주영가’는 새벽 5시 가족 식사시간에 경영 수업을 했으며, 정치 명가 ‘케네디가’는 사회 리더로서의 필수 자질을 식탁에서 익혔다.",1,국내도서-가정 살림
32,9788990700346,2140120,해커스 토익 보카 Vocabulary,"12,250원",130원,데이비드 조,해커스어학연구소,"주제별 연상학습 기능을 수행하는 구성으로 30일만에 토익 기출 단어를 섭렵할 수 있도록 하고 있다. 파트별 선별 학습으로 자신의 취약파트를 전략적으로 강화할 수 있도록 하였고, 반복 학습을 위한 엄선된 퀴즈와 실전문제를 통해, 효율적으로 학습할 수 있도록 하였다. 해커스토익 사이트(www.hackers.co.kr)와 챔프스터디 사이트(www.champstudy.com)를 통해 피드백과 온라인 자료를 받을 수 있도록 하였고, 다양한 MP3 버전을 통해, 입체적인 공부를 할 수 있도록 하였다.",3,국내도서-국어 외국어 사전
33,9788972754015,2746154,천 개의 찬란한 태양,"12,150원",670원,할레드 호세이니/왕은철,현대문학,"출간 즉시 아마존 베스트 1위! 6주만에 140만부가 판매된 화제작 『연을 쫓는 아이』와 『천 개의 찬란한 태양』. 단 두 편의 소설로 현대 미국 문단의 중심에 선 할레드 호세이니. 특히 그의 두 번째 소설인 『천 개의 찬란한 태양』에 쏟아지는 찬사는 그야말로 눈부시다. 아프가니스탄 출신 작가로 미국 문단에 혜성처럼 등장한 그는, 이 소설로 세계가 가장 주목하는 작가로 발돋움하였다. 소설은 전란의 소용돌이가 휩쓸고 간 아프가니스탄을 배경으로 한다.",1,국내도서-소설/시/희곡
34,9788976776174,3640081,스티브 잡스 이야기,"5,850원",320원,짐 코리건/권오열,명진출판,"'이 시대 최고의 아이콘', '차가운 전자 기기에 따뜻한 인간의 영혼을 불어넣는 사람'이라고 불리는 스티븐 잡스. 최고의 성공가도를 달리고 있는 그의 예측불허한 인생을 청소년의 눈높이에 맞춰 생생하게 풀어내고 있다. 미국 컴퓨터 산업의 한 축을 이루고 있는 애플사의 시작과 고난, 자신이 창립한 회사에서 쫓겨나고, 그리고 재도약까지 드라마틱한 그의 인생 역정이 펼쳐진다.",3,국내도서-청소년
35,9788901093154,3361501,넛지,"13,950원",770원,리처드 H. 탈러/캐스 R. 선스타인/안진환/최정규,리더스북,"어떠한 금지나 인센티브 없이도, 인간 행동에 대한 적절한 이해를 바탕으로 원하는 결과를 얻어내는 힘이자 똑똑한 선택을 유도하는 부드러운 힘, 넛지(nudge)에 관한 이야기를 전하고 있는 책이다. 이 책은 선택 설계자가 사람들에게 어떤 선택을 금지하거나 그들의 경제적 인센티브를 훼손하지 않고도, 예상 가능한 방향으로 그들의 행동을 변화시키는 넛지라는 개념을 살펴보고 이와 관련된 구체적 사례를 제시하고 있다.",3,국내도서-경제 경영
36,9788934933151,3237211,아웃라이어,"11,700원",650원,말콤 글래드웰/노정태,김영사,"“타고난 지능, 탁월한 재능, 끊임없는 열정과 노력이 정말 성공을 보장하는가? 그동안 우리가 알고 있던 성공의 비결은 모두 틀렸다!” 빌 게이츠는 타고난 컴퓨터 천재인가? 모차르트는 위대한 클래식 신동인가? 빛나는 성공을 거둔 사람들에게는 정말 평범한 사람이 감히 근접할 수 없는 재능과 지능, 아니면 그 무언가가 있는 것인가? 『아웃라이어』는 보통 사람의 범위를 넘어서는 비범한 사람, 즉 천재들에 관한 이야기다.",3,국내도서-자기계발
37,9788953527058,1472361,구름빵,"9,900원",550원,백희나,한솔수북,"구름을 반죽해서 빵으로 만든다구? 기발한 상상력에 따뜻한 가족의 사랑을 버무린 구름빵 이야기! 비 오는 날 아침, 작은 구름 하나가 나뭇가지에 걸렸어요. 아이들은 구름을 따서 조심조심 엄마한테 갖다 주지요. 엄마는 솜털처럼 보드라운 구름을 반죽해서 빵을 구웠어요. 잘 구워진 구름빵을 먹은 엄마와 아이들은 구름처럼 두둥실 떠올랐지요. 아이들은 아침도 못 먹고 헐레벌떡 나가신 아빠한테 빵을 갖다 주기로 합니다.",1,국내도서-유아
38,9788984371002,3631546,당신 없는 나는?,"9,900원",550원,기욤 뮈소/허지은,밝은세상,"사랑을 잃는 것은 다 잃는 것이다 기욤 뮈소가 다시 돌아오다! 『구해줘』, 『당신 거기 있어줄래요?』, 『사랑하기 때문에』 등 발표하는 소설마다 공전의 히트를 기록한 세계적인 베스트셀러 작가 기욤 뮈소. 소설의 비주얼한 측면이 강조된 뮈소의 소설은 생생한 장면 구성과 스피디한 전개로 영화의 한 컷 한 컷을 연상시키는듯이 이야기를 펼쳐나간다.",1,국내도서-소설/시/희곡
39,9788976820532,830,삐뽀삐뽀 119 소아과,"26,820원","1,490원",하정훈,그린비라이프,"육아상식에 관한 모든것을 담았다. 이 책은 아이가 아플때 가정에서 할 수 있는 응급처지법, 육아 상식을 총망라했다. 아기의 질환을 엄마 눈으로 확인 할 수 있는 원색 슬라이드를 실어 세세한 부분까지 체크해 볼 수 있다.",3,국내도서-가정 살림
40,9788963894652,3698112,구글드 Googled,"18,000원","1,000원",켄 올레타/김우열,타임비즈,"구글드 Googled는‘구글 되다’,‘구글 당하다’ 혹은‘구글이 만들어낸 가공할 변화’를 의미하는 용어이다. 이 책에서는 우리가 알고 있던 세상은 이제 '구글'에 의해 종말되고 새로운 세상으로 바뀌어 가고 있음을 이야기한다. 그동안 우리에게 구글은 ‘일하기 좋은 회사’ 혹은 ‘훌륭한 검색엔진’ 정도로만 알려져 있었다. 지금까지 구글을 소재로 한 수 많은 책들 역시, 기업공개 직후에 주식 평가금액이 급등하면서 일약 백만장자가 된 행복한 그들의 모습만 조망했다.",3,국내도서-경제 경영
41,9788990700469,2691688,해커스 토익 스타트 Reading 리딩,"14,150원",150원,데이비드 조,해커스어학연구소,"해커스 토익 스타트 Reading은 해커스 어학연구소가 토익 입문자들을 위하여 새롭게 선보이는 ‘토익입문서'로, 수년간 축적된 토익 Know-how 중 초보학습자들에게 꼭 필요한 핵심 내용만을 선별하여 한 권으로 압축하였다. 또한 교재 학습효과를 높이기 위하여 무료로 동영상 강의, 온라인 모의고사, 단어 암기 MP3를 제공한다.",3,국내도서-국어 외국어 사전
42,9788962249422,3632178,시원스쿨 기초 영단어,"9,000원",500원,이시원,로그인,"『시원스쿨』 이시원의 말문트기 기초 영단어책 오픈 3년 만에 연간 수강료 30억을 기록한 시원스쿨 영어, 10만 회원이 열광한 시원 강사의 말트기 영단어 비법을 고스란히 담은 책이다. 영단어를 익히고, 단어를 정확하게 사용할 수 있도록 연결하고, 그 단어를 입에서 바로 나올 수 있게 영단어를 제대로 배울 수 있게 한다. 기초단어 300개를 예문을 통해 1초만에 바로바로 나오도록 충분히 연습하여 영어로 말할 수 있도록 하였다.",3,국내도서-국어 외국어 사전
43,9788954609999,3682232,풀밭 위의 식사,"9,000원",500원,전경린,문학동네,"『내 생에 꼭 하루뿐인 특별한 날』의 작가 전경린, 또 다시 사랑이다. 다치지 않는 깊은 사랑 이야기 독은 독으로 풀고 사랑은 사랑으로 이겨낼 수 있다고 말하는 전경린 작가. '대한민국에서 연애소설을 가장 잘 쓰는 작가'로 불리는 소설가 전경린이 다시 '사랑'을 이야기한다. 전작 『엄마의 집』에서 엄마와 딸의 이야기를 따스한 시선으로 담아냈던 저자는 『풀밭 위의 식사』를 통해 이미 깨어질 것을 알지만 그 예고된 위험마저 받아들인 한 여자의 사랑 이야기를 들려준다.",2,국내도서-소설/시/희곡
