순위,ISBN,상품번호,상품명,판매가,YES포인트,저자,출판사,설명,출고예상일,관리분류
11,9788901150796,7525409,당신의 꿈은 무엇입니까,"13,500원",750원,김수영,웅진지식하우스,"「SBS 스페셜 - 나는 산다 : 김수영, 꿈의 파노라마」로 화제가 된 꿈을 찾는 이들을 위한 특별한 프로젝트 83개의 꿈을 쓰고 전 세계를 무대로 꿈에 도전하고 있는 김수영은 많은 사람들이 꿈은 대단한 것이라는 여겨 이미 꿈의 씨앗을 가슴에 품고 있으면서도 미처 발견하지 못하거나, 자신은 꿈이 없다고 좌절하는 것이 안타까웠다. 그래서 김수영은 이들에게 힘을 실어줄 수 있는 특별한 프로젝트에 도전한다. 바로 매일 한 명씩 1년간 전 세계 365명에게 ‘당신의 꿈은 무엇입니까’라는 질문을 던지고 그들의 꿈을 파노라마처럼 이어 붙이는 ‘꿈의 파노라마 프로젝트’가 바로 그것이다. 아랍 왕족에서 탈북자까지, NGO 활동가에서 골드만삭스 임원까지, 4살 꼬마에서 87살의 할머니까지 25개국에서 67개의 국적을 가진 365명의 사람들이 품고 있는 365가지의 꿈을 펼쳐 놓았다.",3,국내도서-자기계발
12,9788901107585,3804131,멈추지마 다시 꿈부터 써봐,"10,800원",600원,김수영,웅진지식하우스,"KBS 「도전! 골든벨」에서 실업고 출신으로는 첫 골든벨을 울리며 세상을 놀라게 한 소녀 끝없이 배우고, 모험하고, 즐기고, 사랑하며 사는 김수영의 '꿈 목록' 그 꿈들을 따라 50여 개국에 발자국을 찍은 그녀의 인생 도전기!! 중학교 시절에는 소위 말하는 ‘문제아’였다가 지금은 세계 매출 1위 기업인 로열더치쉘의 영국 본사에 근무하며 전 세계 인재들과 어깨를 나란히 하고 있는 저자 김수영. 이 책은 실패해도 다시 일어서며 마음껏 꿈꾸고 신나게 도전해온 인생에 대한 뜨거운 그녀의 기록이자, 시행착오를 거치며 발견한 길을 다른 사람들은 헤매지 않고 찾길 바라는 마음에 쓴 꿈에 대한 친절한 안내서이다. 어려운 시절을 견디고, 국내 50여 개 회사에서 불합격 하지만 세계 최고의 투자은행 골드만 삭스에 입사했다.",3,국내도서-자기계발
13,9788965700036,4447549,아프니까 청춘이다,"12,600원",700원,김난도,쌤앤파커스,"아프고 어렵기 때문에 좋은 것, 청.춘. 수많은 청춘의 마음을 울린 김난도 교수의 인생 강의실 서울대학교 학생들이 뽑은 최고의 명강의의 주인공 김난도 교수가 들려주는 영혼을 울리는 따뜻한 위로의 이야기, 머리를 내리치는 따끔한 죽비 같은 이야기를 들려준다. 부단히 스펙을 쌓고 취업관문을 두드리고 사회초년생으로서 적응해가고 있지만, 미래는 여전히 한 치 앞을 내다볼 수 없는 한국의 청춘들에게 전하는 위로와 격려의 메시지다.",3,국내도서-에세이
14,9788901150475,7539231,월급전쟁,"12,600원",700원,원재훈,리더스북,"“월급이 입금되었습니다, 탈탈 털릴 준비되셨나요?” 한국 경제의 높은 곳에서부터 낮은 곳까지 유영하며 공인회계사로 일해온 저자. 그가 직장인의 월급에 맞물려 돌아가는 정부와 금융회사, 직장의 은밀한 이야기와 돈이 움직이는 실체를 밝힌다. 국가경제 발전의 주역이면서 동시에 착취의 대상인 직장인을 보며 “월급쟁이들이 너무 불쌍하다.”고 느껴온 저자는 복잡한 기업 재무제표와 따분한 정부 데이터 속 살아 있는 정보를 추출, 직장인들이 꼭 알아야 하는 경제 지식을 낱낱이 파헤친다. 이 책에서 왜 월급쟁이들이 부자가 될 수 없는지 그 구조적 실체를 보여주고 월급쟁이 주머니를 탈탈 터는 세금의 진실을 흥미롭게 전한다. 또 비열한 금융회사, 대기업을 편드는 정부, 순진한 직장인 당신의 월급을 지키기 위한 흥미진진한 머니게임의 룰을 까발린다. 이 책은 비단 월급을 받는 직장인뿐 아니라 거대한 경제구조 틀 속에서 당하고만 사는 대부분의 시민들의 현실을 보여주고 경각심을 일깨워준다.",3,국내도서-경제 경영
15,9788994013503,6994115,내가 알고 있는 걸 당신도 알게 된다면,"12,600원",700원,칼 필레머/박여진,토네이도,"우리가 알고 있는‘행복’의 프레임을 깨는 책! 우리는 매일 버거운 삶을 살아간다. 그 버거운 삶을 조금이라도 덜어내고자 우리는 유명작가의 책을 읽고, 전문가들의 강연에 참석하고, SNS를 통해 수많은 사람들의 목소리에 귀를 기울인다. 그럼에도 인생의 지혜에 대한 갈증은 좀처럼 해소되지 않는다.",1,국내도서-자기계발
16,9788998015015,7760495,지금 시작하는 인문학,"16,200원",900원,주현성,더좋은책,"인문학을 이루는 가장 기본 개념 - 심리학, 회화, 신화, 역사, 철학, 글로벌 이슈 여섯 개의 인문 핵심 분야를 한 권으로 꿰뚫는다 취업을 준비하는 20대 사회 초년생뿐만 아니라, 직장인을 대상으로 한 인문학 강의도 열리기만 하면 만석이 되는 등 대한민국은 지금 인문학 열풍으로 가득하다. 인문학은 오래전부터 사회 전반의 기초 지식과 다양한 안목을 제공해왔으며, 문화 콘텐츠가 산업 내에서 중요한 위치를 차지하는 현대사회에서는 그 영향력이 더욱 강화되어왔다. 인문학이 문화 트렌드와 콘텐츠들을 더욱 잘 이해하고 재생산해내는 기초 해석 코드들을 제공해주기 때문이다. 더불어 몇 해 전부터 크리에이터들을 중심으로 광고나 홍보 전략에서 상품 개발, 마케팅 전략에 이르기까지 인문학을 접목시키거나 인문학에서 힌트를 얻으려는 노력들이 소개되면서, 많은 사람들이 인문학의 실용성에 큰 관심을 갖기 시작했다.",3,국내도서-인문
17,9788934958710,7329027,안철수의 생각,"11,700원",650원,안철수/제정임,김영사,"이 책은 서울대학교 융합과학기술대학원장 안철수 교수의 정치 참여에 대한 고민에서 인간 안철수에 대한 궁금증, 청년실업과 비정규직 문제?공교육의 붕괴와 학교폭력?언론사 파업과 강정마을 사태 등 사회 쟁점에 대한 견해, 복지와 정의와 평화를 바탕으로 쌓아올린 대한민국의 비전과 통찰, 그리고 미래의 주인공인 청소년들에 대해 이야기가 담긴, 제정임 세명대 저널리즘스쿨대학원 교수와의 대담집이다. 기성 언론이 충분히 조명하지 못했던 사회 주변의 이슈에 천착해온 제정임 교수는 국민 멘토로서 한국 사회의 수많은 문제들에 대해 고민해온 안철수의 폭넓은 생각을 물었다. 이 책은 인간 안철수가 근래 생각하는 많은 것을 담아낸 기록이자, 지금 우리 사회에 대한 진단, 그리고 우리가 열망하는 대한민국으로 가기 위한 생각을 담고 있다.",1,국내도서-에세이
18,9788958625254,7346637,의자놀이,"10,800원",600원,공지영,휴머니스트,"2009년 쌍용자동차 2,646명의 해고 발표와 뒤이은 77일간의 옥쇄파업. 파업은 인간사냥과도 같은 경찰의 진압으로 끝나고, 어제까지 함께 울고 웃으며 일했던 동료는 오늘, 의자에서 쫓겨난 자와 의자를 잡은 자 두 편으로 나뉘었다. 그러나 쫓겨난 자도 남은 자도 살았으되 죽은 자일 뿐 웃는 자는 결국 1%의 그들이었다. 이제 전쟁 같은 의자놀이는 끝났지만 쫓겨난 자들의 죽음이 이어졌다. 22명의 연이은 죽음, 그들은 왜 유서 한 장 없이 생을 마감해야 했을까. 유래를 찾을 수 없는 이 잔혹한 의자놀이와 연이은 죽음에 대해 작가 공지영은 “쌍용자동차는 또 다른 도가니”라고 말한다. 고통과 죽음이 전염병처럼 번질 것 같아 이 싸움에 뛰어들었다고 털어놓았다. 쌍용자동차 노동자, 대체 그들에게 무슨 일이 있었기에 죽음의 그림자가 이토록 깊게 드리운 것일까. 77일간의 뜨거운 파업의 순간부터 22번째 죽음까지 작가적 양심으로 써내려간 공지영의 쌍용자동차 이야기 『의자놀이』.",1,국내도서-사회 정치
19,9788952766441,7370167,그레이의 50가지 그림자 1,"10,800원",600원,E L 제임스/박은서,시공사,"2012년 7월 미국 순문학 출판사인 랜덤하우스 빈티지는 《그레이의 50가지 그림자》가 출간 석 달 만에 시리즈 포함 총 2천1백만 부가 판매되었다고 발표했다. 이는 미국 독서 인구의 25%에 해당하는 숫자로, 스티그 라르손의 ‘밀레니엄 시리즈’가 미국에서 2천만 부 이상 팔리기까지 3년이 걸린 것을 떠올리면 실로 어마어마한 대기록이라 하지 않을 수 없다. 그렇지만 많은 사람들이 《그레이의 50가지 그림자》를 소비하고 좋아하는 가장 큰 이유는 이 책이 사랑 이야기를 다루고 있다는 데에 있다. 어린 시절의 트라우마에 시달리는 한 남자를 사랑이 구원한다. 세상을 모르던 여자가 사랑으로 인해 새로운 세상으로 나아간다. 사랑을 통해 결점을 받아들이고 상대방을 위해 변화하는 이야기는 보편적인 울림이 있다. 수없이 반복되어도 여전히 읽히는 강력한 서사이고 누구나 그런 이야기를 원한다. ‘회색’에도 50가지 다른 톤의 색이 존재할 수 있듯이 똑같은 사랑 이야기에도 여러 가지 빛깔이 있다.",2,국내도서-소설/시/희곡
20,9788984371026,3906597,빅 픽처,"10,800원",600원,더글라스 케네디/조동섭,밝은세상,"진정 '나'를 위한 삶을 살고 싶었던 한 남자 이야기 영미작가이지만 프랑스를 비롯한 유럽에서 폭발적인 인기를 누리며 프랑스문화원으로부터 기사 작위까지 받은 작가 더글라스 케네디의 대표작. 눈을 뗄 수 없는 탄탄한 스토리, 긴장감 넘치는 전개가 돋보이는 이 작품은 진정 '나'를 위한 삶을 살고 싶었던 한 남자 이야기다. 벤과 갈수록 사이가 멀어지던 베스는 이웃집에 사는 사진가 게리와 혼외정사에 탐닉하고, 벤은 우연히 베스가 이웃집 남자 게리의 집에서 불륜행각을 벌이고 나오는 장면을 목격한다.",1,국내도서-소설/시/희곡
21,9788965700869,7425880,인생에 변명하지 마라,"13,500원",750원,이영석,쌤앤파커스,"“언제까지 힘들다고 변명만 하고, 위로만 받을 것인가? 죽자고 하면 반드시 된다!” 아무것도 가진 것 없는 청년이 그 누구도 관심 갖지 않던 농산물로 성공한 CEO가 되기까지, 그의 이유 있는 성공 정신을 낱낱이 공개한다! 우리나라 농산물 대표 브랜드 ‘총각네 야채가게’를 만들어 ‘맨주먹 성공신화’를 일으킨 주인공이자, 많은 창업준비생들의 롤모델이 되고 있는 이영석 대표가 처음으로 밝히는 지극히 현실적인, ‘토종 한국식’ 성공 마인드. 물려받은 재산이 없어서, 학벌이 달려서, 세상이 불공평해서, 운이 지지리도 없어서… 다양한 변명을 앞세워 게으름 피웠던 이들에게 정신 번쩍 들게 만드는 강력한 메시지를 담아냈다. 지금 대한민국을 살아가는 직장인, 취업준비생, 창업준비생, 창업자 들이 함께 읽고 마음을 다지기에 더없이 좋은 메시지가 될 것이다. 이 책은 평범한 우리를 위한 책이다.",3,국내도서-자기계발
22,9788984315112,5764559,엄마 수업,"10,800원",600원,법륜/이순형,휴(休),"자녀 문제로 괴로워하는 부모에게 법륜 스님이 주는 다정한 조언이자 지혜로 가득 찬 양육 지침서. 저자는 부모와 아이의 관계 특성, 상황별·시기별로 아이를 올바르게 키우는 방법, 좋은 부모의 역할과 자격 등을 소개하며 이것을 바탕으로 우리 아이를 올바르게 사랑하는 지혜를 보여 주고 있다. 오늘날 많은 부모가 자식을 남 보기에 좋은 물건처럼 취급한다. 얼굴 예쁘고, 신체 건강하고, 공부 잘하고, 말 잘 듣고 그런 아이를 원한다.",1,국내도서-가정 살림
23,9788960865273,6516084,하루 15분 정리의 힘,"12,420원",690원,윤선현,위즈덤하우스,"국내 1호 정리 컨설턴트에게 제대로 배운다! tvN 「화성인 바이러스」 난장판녀 편에 출연해 컨설팅 모습을 보여주면서 큰 이슈가 된 국내 1호 정리 컨설턴트 윤선현 베리굿정리컨설팅 대표. 그가 전하는 그동안 우리가 몰랐던 정리 컨설팅 책이다. 저자는 한국의 수많은 정리 컨설팅 사례를 통해 그동안 우리가 정리에 대해 잘못 알고 있었던 점들을 바로 짚어주고, 쉽고 간단한 정리 습관을 체계적으로 익힐 수 있도록 돕는다.",1,국내도서-자기계발
24,9788965700890,7745591,장사의 신,"12,600원",700원,우노 다카시/김문정,쌤앤파커스,"일본 요식업계의 전설, 술장사의 신(神), ‘우노 다카시’가 들려주는 장사에 대한 모든 것! 장사에도 왕도가 있다!. 죽을 각오로 열심히 하는 것도, 실패를 각오하고 이 방법 저 방법을 시도하는 것도 중요하지만 정답은 ‘제대로’ 할 줄 알아야 한다는 것. 이 책의 저자 우노 다카시는 일본에서는 요식업계의 전설이자 ‘장사의 신’으로 불리는 사람이다. 커피숍의 매니저로 시작해, 200명이 넘는 자신의 직원들을 성공한 이자카야의 사장으로 만든 주인공. 그가 이 책에 쏟아놓은 장사의 비법은 남다르다. 부동산에서 가게 입지를 선정하는 방법, 백발백중 성공하는 메뉴를 만드는 비법, 접객을 통해 매출을 올리는 비법과 가게를 효율적으로 늘려가는 방법까지… 바로 곁에서 1:1로 코치하듯 들려주는 날카로운 지적과 빈틈없는 가이드는 독자들을 완전히 몰입하게 만든다 모든 사람들이 그를 ‘장사의 신’이라고 부르는 이유는 간단하다.",1,국내도서-경제 경영
25,9788972753698,2131596,용의자 X의 헌신,"11,700원",650원,히가시노 게이고/양억관,현대문학,"일본 미스터리 소설사 이래 최초로 3개 부문 베스트 1위를 기록한 초유의 화제작. 「이 미스터리가 최고」, 「본격 미스터리 베스트 10」, 「주간문춘 미스터리 베스트 10」 부문에 각각 1위를 기록한 작품이며, 2006년 나오키상 수상작이다. 『백야행』, 『레몬』의 작가 히가시노 게이고의 2006년 최고 화제작. 사건은 에도가와 근처 작은 도시의 연립주택에서 한 모녀가 중년의 남자를 교살하는 것으로 시작된다. 이혼한 아내 야스코가 돈을 갈취하는 전남편을 우발적으로 살해하게 된 것. 옆집에 사는 천재 수학교사 이시가미는 마음 속?..",3,국내도서-소설/시/희곡
26,9788984314207,4179691,스님의 주례사,"10,800원",600원,법륜/김점선,휴(休),행복한 결혼을 꿈꾸는 남녀에게 쏟아지는 축복 같은 조언 이 책은 '스님의 주례사'라는 제목으로 오랫동안 인터넷을 통해 회자되며 결혼 전 반드시 읽어야 할 대표적인 글로 화제가 된 법륜 스님의 남녀 마음 이야기들을 모은 것이다.,3,국내도서-종교
27,9788997575084,7515849,사람은 무엇으로 성장하는가,"13,050원",720원,존 맥스웰/김고명/전옥표,비즈니스북스,"리더십 전문가 존 맥스웰이 원하는 것을 얻기 위해 어디서부터, 어떻게 해야 할 지 모르는 많은 사람들에게 자기 안에 잠들어 있는 가능성을 깨우는 방법을 제시한다. 열심히 일하면 성공할 수 있다는 기존의 상식을 비판하고, 가야할 목적지에 이르는 기본 원리와 좋은 습관을 만들 수 있는 구체적인 방법을 알려준다.",2,국내도서-자기계발
28,9788984371170,7573574,템테이션,"12,150원",670원,더글라스 케네디/조동섭,밝은세상,"전 세계 30여 개국 출간! 아마존 프랑스, 아마존 영국 베스트셀러! 『빅 픽처』 작가 더글라스 케네디 장편소설 『템테이션』 출간! 전 세계 30여 개국에서 열렬한 독자층을 확보하고 있는 인기 작가 더글라스 케네디의 신작 『템테이션』이 출간되었다. 국내에서는 『빅 픽처』를 시작으로 총 다섯 작품이 소개되어 출간하는 소설마다 독자들과 긴밀한 호흡을 자랑하며 폭넓은 공감대를 이끌어내고 있다. 여섯 번째로 소개되는『템테이션』은 독자들의 기대를 저버리지 않는 역작이다. 프랑스를 비롯한 유럽 국가들에서 일제히 출간돼 더글라스 케네디의 명성을 다시금 확인시킨 이 소설은 롤러코스터처럼 몰아치는 속도감 넘치는 전개와 누구나 공감하지 않을 수 없는 압도적인 재미로 독자들의 시선을 사로잡는다. 『템테이션』은 주인공이 오래도록 갈망해온 꿈을 이룬 시점에서부터 이야기가 시작된다.",1,국내도서-소설/시/희곡
29,9788971848852,7480992,나는 결심하지만 뇌는 비웃는다,"13,500원",150원,데이비드 디살보/이은진,모멘텀(momentum),"안주하고, 눈치 보고, 삽질하는 뇌의 한계를 스마트하게 뛰어넘는 14가지 방법! 사람들은 뭔가 계획을 할 때는 눈앞의 욕구를 포기하고 장기적 목표를 선택한다. 그런데 이성적이고 합리적인 계획을 세우고도 정작 일상에서는 술과 담배를 끊는 데 실패하고 만다. 저자는 그 이유를 ‘뇌가 원하는 것과 뇌가 필요로 하는 것은 다르기 때문’이라고 설명한다. 인간의 뇌는 삶과 죽음을 좌우하는 치열한 상황에서 1초라도 빨리 결정을 내려 우리가 살아남는 데 도움이 되는 방향으로 진화해왔으며, '안정, 명료함, 지속성을 열망하며 예측과 패턴 감시에 능한 멋진 기계'가 바로 인간의 뇌라는 것이다. 그래서 뇌는 자신이 상황을 통제하고 있다고 생각하며, 명확하지 않은 상황은 싫어한다는 것이다. 저자는 이 책에서 방대한 인지과학 연구 결과를 토대로, 우리가 일상에서 흔히 저지르는 실수를 방지하고 더 나은 선택을 하는 방법을 명쾌하게 소개하고 있다.",3,국내도서-자기계발
30,9788982641251,7434715,사랑하지 말자,"13,500원",150원,김용옥,통나무,"우주의 궁극적 실재가 무엇인가? 과연 이런 질문이 현재 한국인의 철학이 될 수 있을까? 도올은 그것은 “오치된 질문의 오류”라고 말한다. 그렇다면 오늘 우리의 철학적 관심은 무엇일까? 올 대선에서 누가 이길까? 박근혜는 과연 누구인가? 안철수는 누구인가? 이러한 등등의 문제야말로 현재 한국인들의 진정한 철학적 과제상황이라고 도올은 말한다. 그러나 이러한 문제를 우주 · 천지, 그리고 종교 · 역사의 제 문제로부터 근원적으로 파헤쳐 들어가지 않으면 전혀 그 총상바른 인식에 도달할 수 없다는 것이다. 이책은 도올 자신의 언어로 쉽게 아주 기초적인 문제를 일깨우는, 방황하는 젊은이들을 위한 책이다. 우리가 생각할 수 있는 모든 분야가 망라되어 있으며, 매크로하고도 마이크로한 모든 인간상황이 제기되어 있으며, 이 모든 상황에 대하여 철저히 우리의 통념을 뒤엎어 버린다.",1,국내도서-인문
31,9788917945935,7438520,New English 900 Vol.1 뉴잉글리시900,"11,700원",650원,Edwin T. Cornelius/이보영,YBM(와이비엠),"3개월의 기적! - 전국민 영어회화 프로젝트 “누구나 3개월이면 영어로 말할 수 있습니다” 언어학자 Cornelius가 미국 정부의 의뢰를 받아 만든 미국 표준영어 교재이다. New English 900은 전 세계에 미국 표준영어를 보급하고자 미국 국무부가 미시건 대학에 의뢰하여 ELS 학원의 창립자이자 저명한 언어학자인 Edwin T. Cornelius가 오랜 시간 연구하고 구성한 영어교재 English 900의 최신 개정판이다. 1970년대에 대한민국 최초 오디오 교재로 출간되어 최다 판매를 기록했고 전세계적으로 1,600만 부가 팔린 초대형 베스트셀러이다. New English 900의 900개 문장은 낯설지 않다. 초중고 시절 영어를 배운 대한민국 국민이라면 누구나 낯익은 단어로 이루어진 문장들이다. 과장되거나 과도하게 세련된 스타일의 영어가 아닌 실생활에서 실제로 쓰이는 실용적이고 매운 쉬운 문장들이 담겨 있다.",4,국내도서-국어 외국어 사전
