순위,ISBN,상품번호,상품명,판매가,YES포인트,저자,출판사,설명,출고예상일,관리분류
11,9788994013503,6994115,내가 알고 있는 걸 당신도 알게 된다면,"12,600원",700원,칼 필레머/박여진,토네이도,"우리가 알고 있는‘행복’의 프레임을 깨는 책! 우리는 매일 버거운 삶을 살아간다. 그 버거운 삶을 조금이라도 덜어내고자 우리는 유명작가의 책을 읽고, 전문가들의 강연에 참석하고, SNS를 통해 수많은 사람들의 목소리에 귀를 기울인다. 그럼에도 인생의 지혜에 대한 갈증은 좀처럼 해소되지 않는다.",1,국내도서-자기계발
12,9788949171197,11773368,에드워드 툴레인의 신기한 여행,"13,500원",750원,케이트 디카밀로/배그램 이바툴린,비룡소,"2006년 '보스턴 글로브 혼 북 상' 수상작. 몸과 마음이 모두 차가운 도자기 토끼 인형, 에드워드 툴레인이 여행을 통해 사랑만 받고 그것을 당연한 것으로 여기던 교만한 삶에서 벗어나 진정 누군가를 사랑하고 남의 말에 귀 기울일 줄 알게 된다는 감동의 메시지를 담고 있다. 동화와 우화, 그 중간이라고 할 수 있는 이 작품 속에는 생생하고 현실적으로 독자를 사로잡는 캐릭터들과 사건들이 연이어 펼쳐진다. 자신을 사랑하던 소녀와 헤어진 뒤, 다양한 인생들을 만나고 많은 경험을 한 에드워드 툴레인의 내적 성장기로 어른들이 함께 읽기에도 깊이가 충분한 작품이다. 또한 물 흐르는 듯한 시적 언어는 에드워드 내면의 아픔과 슬픔, 그리움, 희망 등을 잔잔하게 담아냈다. 책 속에는 러시아 출신으로 모스크바 국립예술학교에서 공부한 화가 배그램 이바툴린의 그림이 담겨 있다. 원화 10점과 그 밖의 펜 드로우잉 삽화를 통해 고풍스럽고도 세련되고 세밀한 자신의 작품 세계를 활짝 펼쳐 보였다.",1,국내도서-소설/시/희곡
13,9788965744023,9104121,정글만리 1,"12,150원",670원,조정래,해냄,"지금, 당신은 미래와 마주할 준비가 되어 있습니까? 세계 경제를 집어삼키며 세계의 중심이 된 중국의 급부상 수천 년 국경을 맞댄 우리는 친구인가, 적인가 거대한 중국 대륙을 종횡무진 가로질러 집필한 조정래 불후의 역작 ‘세계의 공장’에서 ‘세계의 시장’으로 탈바꿈하며 세계 경제의 강대국으로 떠오른 중국의 비약적 성장과 급변하는 한반도의 정세 속에서 우리는 지금 무엇을 직시해야 하는가, 그리고 무엇을 준비해야 하는가? 『정글만리』는 『태백산맥』『아리랑』『한강』으로 우리나라의 근현대 비극을 예리하게 그려낸 조정래 작가의 신작 장편소설이다. 총 3권으로 출간되는 이 책은 인터넷 포털사이트 네이버에 약 3개월여 동안 일러스트와 함께 매일 연재되며 독자와 함께 호흡해왔고, 1백만 회 이상의 높은 조회수와 1만 건 이상의 댓글로 네티즌들의 뜨거운 호응을 받았다.",1,국내도서-소설/시/희곡
14,9788970127248,1940233,"총, 균, 쇠","25,200원","1,400원",재레드 다이아몬드/김진준,문학사상,"왜 어떤 민족들은 다른 민족들의 정복과 지배의 대상으로 전락하고 말았는가. 왜 원주민들은 유라시아인들에 의해 도태되고 말았는가. 왜 각 대륙들마다 문명의 발달 속도에 차이가 생겨났는가. '인간 사회의 다양한 문명은 어디서 비롯되는가?'라는 의문을 명쾌하게 분석하여 1998년 퓰리처 상을 수상한 책. 2005년 12월 새롭게 개정신판이 출간되었다. 진화생물학자인 재레드 다이아몬드는 총기와 병균과 금속이 역사에 미친 엄청난 영향에 대해 분석한다. 일단 수렵 채집 단계를 넘어서 농경을 하게 된 사회들은 문자와 기술, 정부,...",1,국내도서-사회 정치
15,9788932916491,12363151,제3인류 4,"12,420원",690원,베르나르 베르베르/이세욱,열린책들,"우리는 첫 번째 인류가 아니었다. 우리 이전에도 있었고, 우리 이후에도 있을 것이다. 전혀 다른 모습으로... 『개미』의 작가 베르나르 베르베르의 신작 장편소설이다. 2년 만의 신작인 이 작품은 특유의 기발한 상상력으로 축조한 장대한 스케일의 과학 소설이다. 핵무기의 무분별한 사용, 자연재해와 환경 재앙, 자원 고갈, 대전염병, 야만적 자본주의, 종교적 광신…… 인류가 끝없이 어리석은 선택으로 자멸을 향해 치닫는 미래의 어느 시점, 기상천외한 시도로 그 위기를 넘어서려는 일군의 과학자들이 있다. 그들은 인류가 살아남기 위해서는 생물학적으로 진화해야 한다는 믿음을 갖고 있다. 그들은 마침내 생명 공학의 힘으로 새로운 인류를 창조하는 신의 영역에 도전하기에 이르는데……. 베르베르는 이 새로인 인류가 인간의 손에 의해 창조된다면 어떤 일이 벌어질지, 이들의 사회는 어떤 모습이 될지, 인간과의 관계는 어떻게 될지 거대한 규모의 상상세계를 흥미롭게 펼쳐 보인다.",1,국내도서-소설/시/희곡
16,9788965744030,9104124,정글만리 2,"12,150원",670원,조정래,해냄,"지금, 당신은 미래와 마주할 준비가 되어 있습니까? 세계 경제를 집어삼키며 세계의 중심이 된 중국의 급부상 수천 년 국경을 맞댄 우리는 친구인가, 적인가 거대한 중국 대륙을 종횡무진 가로질러 집필한 조정래 불후의 역작 ‘세계의 공장’에서 ‘세계의 시장’으로 탈바꿈하며 세계 경제의 강대국으로 떠오른 중국의 비약적 성장과 급변하는 한반도의 정세 속에서 우리는 지금 무엇을 직시해야 하는가, 그리고 무엇을 준비해야 하는가? 『정글만리』는 『태백산맥』『아리랑』『한강』으로 우리나라의 근현대 비극을 예리하게 그려낸 조정래 작가의 신작 장편소설이다. 총 3권으로 출간되는 이 책은 인터넷 포털사이트 네이버에 약 3개월여 동안 일러스트와 함께 매일 연재되며 독자와 함께 호흡해왔고, 1백만 회 이상의 높은 조회수와 1만 건 이상의 댓글로 네티즌들의 뜨거운 호응을 받았다.",1,국내도서-소설/시/희곡
17,9791195012541,12355089,상처 주는 것도 습관이다,"14,400원",800원,이임숙,카시오페아,"15년간 2만 시간 이상 아이와 부모를 상담하고 얻은 단 하나의 결론 “엄마의 작은 습관으로 아이는 달라지기 시작한다!” 아이는 몸을 다치는 것보다 훨씬 더 자주 마음의 상처를 받으며 자란다. 그중에 가장 상처를 많이 주는 사람은 안타깝게도 엄마인 경우가 많다. 처음엔 왜 상처가 되는지 몰라서, 나중에는 상처 주는 줄 알면서도 습관이 되어서. 이 책은 ‘아이의 마음을 치유하는 최고의 치료사는 바로 엄마’라는 면에 주목한다. 그리고 엄마가 아이의 마음을 치유하는 사람이 되기 위해 전문상담가의 비법을 조금 활용해볼 것을 제안한다. 똑같은 장난감으로 노는데 왜 엄마가 노는 건 그냥 ‘놀이’이고, 놀이치료사가 같이 노는 건 ‘치료’가 될까? 그 이유는 그 시간 동안 아이와 무슨 말을 하고, 어떻게 상호작용하느냐에 따라 아이의 마음에 끼치는 영향이 하늘과 땅 차이가 될 수 있기 때문이다.",1,국내도서-가정 살림
18,9788965744047,9104132,정글만리 3,"12,150원",670원,조정래,해냄,"지금, 당신은 미래와 마주할 준비가 되어 있습니까? 세계 경제를 집어삼키며 세계의 중심이 된 중국의 급부상 수천 년 국경을 맞댄 우리는 친구인가, 적인가 거대한 중국 대륙을 종횡무진 가로질러 집필한 조정래 불후의 역작 ‘세계의 공장’에서 ‘세계의 시장’으로 탈바꿈하며 세계 경제의 강대국으로 떠오른 중국의 비약적 성장과 급변하는 한반도의 정세 속에서 우리는 지금 무엇을 직시해야 하는가, 그리고 무엇을 준비해야 하는가? 『정글만리』는 『태백산맥』『아리랑』『한강』으로 우리나라의 근현대 비극을 예리하게 그려낸 조정래 작가의 신작 장편소설이다. 총 3권으로 출간되는 이 책은 인터넷 포털사이트 네이버에 약 3개월여 동안 일러스트와 함께 매일 연재되며 독자와 함께 호흡해왔고, 1백만 회 이상의 높은 조회수와 1만 건 이상의 댓글로 네티즌들의 뜨거운 호응을 받았다.",1,국내도서-소설/시/희곡
19,9788947529525,12331975,난쟁이 피터,"12,600원",700원,호아킴 데 포사다,마시멜로,"400만 독자가 기다려온 《바보 빅터》호아킴 데 포사다의 최신작! 인생의 바꾼 목적의 힘! 행복을 찾아 하버드에 간 난쟁이 택시운전사 《바보 빅터》에 이은 또 다른 감동 스토리 목표와 목적의 차이를 아는가? 목표는 목적을 달성하기 위해 구체적으로 해야 할 것들을 말한다. 목적은 목표보다 상위 개념으로 궁극적으로 이루려는 것을 말한다. 자전거를 탈 때 앞을 멀리 보고 타야 넘어지지 않는다. 넘어질 것 같아서 땅을 쳐다보게 되면 진짜 넘어지게 된다. 인생도 마찬가지다. 제대로 된 목적이 없으면 순간순간 만나게 되는 역경을 이겨내지 못하고 쓰러지게 된다. 하루하루 바쁜 일상에 떠밀려 내가 어떤 삶을 살고 싶은지 잊고 있지는 않는가? 잠시 시간을 내어 지금 어떻게 살고 있는지, 앞으로 어떻게 살고 싶은지 생각해보자. 잠시의 생각이 당신을 좀더 행복하게 만들어줄 것이다.",1,국내도서-에세이
20,9788996746416,6262207,나는 까칠하게 살기로 했다,"13,500원",750원,양창순,센추리원,"자존감을 지키며 건강한 인간관계를 유지하는 법 상처받지 않고 사람을 움직이는 관계의 심리학 자신의 자존감을 지키면서도 사람의 마음을 움직이는 심리적 방법을 다양한 임상 사례와 심리학 이론을 통해 쉽고 재미있게 풀어, 우리 일상에 바로바로 적용할 수 있도록 소개한 책이다.",3,국내도서-자기계발
21,9788926339718,12668261,소드 아트 온라인 SWORD ART ONLINE 13,"6,300원",350원,카와하라 레키/김완,서울미디어코믹스(서울문화사),"""피어나라, 청장미."" 《공리교회》의 상징인 백색 거탑 《센트럴 커시드럴》, 최고사제 《어드미니스트레이터》가 기다리는 최상층으로 향하는 키리토와 유지오. 마침내 두 사람은 《금목서검》의 정합기사 앨리스와 다시 대면한다. 그러나 키리토와 앨리스의 《무장완전지배술》이 폭주해 탑 외벽을 파괴하여 두 사람은 커시드럴 밖으로 내던져지고 말았다. 키리토와 헤어진 유지오는 단짝이 살아 있으리라 믿고 혼자소 계속 탑을 오른다. 그런 그의 앞에 나타난 것은 최초이자 최강의 정합기사, 베르쿨리 신서시스 원. 어렸을 때부터 동경했던 전설의 무인을 앞에 두고 유지오는 청장미검을 뽑는다. 그 결투의 결말은 한 명의 검사가 탄생함으로서 막을 내린다. 키리토가 없는 동안, 유지오는 정합기사의 갑옷을 입고 눈동자에 싸늘한 빛을 머금으며──.",1,국내도서-만화/라이트노벨-라이트노벨
22,9788939536746,11926789,겨울 왕국,"8,550원",470원,"디즈니 글,그림/지혜연 역",꿈꾸는달팽이,"어린 시절 사이가 유난히 돈독했던 아렌델 왕국의 공주인 엘사와 안나. 하지만 언니 엘사는 하나뿐인 동생 안나에게도 말하지 못할 신비로운 힘을 간직하고 있다. 엘사의 여왕 즉위식 날, 그 힘에 의해 온 세상은 얼어붙고 마는데……. 엘사는 사람들을 피해 얼음 궁전으로 숨어들고, 안나는 엘사를 찾기 위해 꽁꽁 얼어붙은 숲 속으로 모험을 떠난다.",2,국내도서-어린이
23,9791185541006,12551277,월급쟁이 부자들,"13,500원",750원,이명로(상승미소),스마트북스,"부자아빠 없는 당신이 진짜부자 되는 법 월급쟁이로 40대에 경제적 자유를 얻은 사람들은 뭐가 달랐을까? 그들은 젊었을 때부터 가정경제의 장기 로드맵을 잘 갖추고 있었다. 그들은 재테크를 단순히 돈을 불리는 문제로 보지 않고, 가정경제 전반의 질적 향상의 문제로 보았다. 시작부터 다른 월급쟁이 부자들의 통장관리법부터 부부의 돈관리, 분산투자법, 금융회사 상대법, 경제멘토 구하는 법, 부모님 용돈 문제, 은서 씨의 신나는 7,000만원 사교육비 절약통장까지. 우리의 경제적 미래를 좌우하는 생생한 고민과 월급쟁이 부자들의 시원한 해결책. 40대 월급쟁이 부자들이 살았던 2,30대 속으로 들어가 보자.",3,국내도서-경제 경영
24,9788994612959,12184873,대통령의 글쓰기,"14,400원",800원,강원국,메디치미디어,"청와대에서 연설비서관으로 일했던 저자가 8년간 두 대통령에게서 직접 보고, 듣고, 배운 ‘말과 글’에 관한 최초의 책. 대우그룹 회장과 효성그룹 회장의 연설문도 작성했던 저자 강원국은 한국의 정치와 경제 분야 ‘거인’들의 연설문을 책임져 왔다. 연설문의 ‘달인’인 저자는 그간에 온몸으로 체득한 글쓰기 비법을 40가지로 정리했다. 대부분의 글쓰기 책들이 설명과 예문으로 이루어진 반면에, 대통령의 글쓰기는 저자가 겪은 독특하고 흥미진진한 에피소드를 읽다 보면, 자연스럽게 글쓰기 비법이 기억에 남게 된다. 대한민국을 뒤흔들었던 대통령의 무수한 문장들, 위기의 순간에 발표한 연설문에 얽힌 일화들이 담겨 있다.",1,국내도서-인문
25,9788937834516,12468650,젤롯 ZEALOT,"14,850원",820원,레자 아슬란,와이즈베리,"“예수는 정치적 혁명가였다” 20년간의 연구로 복원한 인간 예수를 만나다 미국 아마존, 뉴욕타임스 1위를 휩쓸고 영국, 중국, 독일 등 25개국 이상에 수출된 화제작. 20년 이상의 역사적 고증을 통해 완성한 예수의 전기로 교회의 틀에 갇혀 신적인 존재로서만 알려진 ‘예수 그리스도’를 벗어나 유대의 독립과 민중을 위해 싸운 혁명가 ‘나사렛 예수’로서의 면모를 제시하고 있는 매혹적인 논픽션이다. 저자인 레자 아슬란은 산타클라라대학, 하버드대학, 캘리포니아대학에서 종교학을 연구한 종교학자로, 어린 시절 자신이 맹목적으로 따랐던 기독교에서 가르치는 예수의 모습이 학문적인 연구를 통해 드러나는 실체와 상충하는 것을 깨달으며 이 연구에 깊이 천착하게 되었다.",1,국내도서-인문
26,9788960862371,3719907,1만 시간의 법칙,"9,000원",500원,이상훈,위즈덤하우스,"이 책의 저자는 기자라는 직업 특성상 성공한 사람들을 자주 취재하며 그들의 특징을 살펴본 결과 모두 한 가지 일을 최소한 1만 시간 넘게 했다는 공통점을 지니고 있다는 점을 파악하게 되었다. 이는 신경과학자 다니엘 레비틴이 내놓은 연구결과로 알려져 있는 ‘1만 시간의 법칙(The 10,000-Hours Rule)’으로 설명할 수 있다. 그것은 하루 세시간 10년간, 즉 1만 시간을 노력하면 누구나 성공할 수 있다는 이야기였다. 저자는 이 책에서 이 1만 시간의 법칙을 다시금 설명하면서 더 나아가 한 가지 의문을 제기한다.",1,국내도서-자기계발
27,9788968330124,9260493,1cm+,"12,420원",690원,김은주/양현정,허밍버드,"해외 번역 출간된 베스트셀러 《1cm》, 《달팽이 안에 달》의 작가 김은주 카피라이터의 신작! 2008년 출간, “인생이 긴 자라면, 우리에게는 1cm만큼의 ( )가 필요하다”는 독특한 부제를 달고 많은 이들에게 사랑받았던 《1cm》. 카피라이터 특유의 기발한 발상과 관찰력을 재기 발랄하면서도 인상적인 글과 그림으로 풀어내어 찬사를 얻었다. 그리고 2013년 여름, 그 두 번째 이야기가 시작된다. 《1cm+(1센티 플러스)》라는 제목에서처럼, 첫 ‘1센티’에서 보여주었던 재치와 위트, 감성을 한층 ‘플러스’해 새로운 이야기를 선보인다. 읽는다기보다는 보고, 느끼고, 이야기에 직접 참여하도록 이끄는 이 책은 어제와 똑같던 오늘에 청량감과 활기를 불어넣는다. 우리의 머리와 가슴을 움직여, 하루하루를 실로 새롭게 살아가도록 하는 에너지를 담고 있다. 작가는 1cm 라는 작은 수치에 주목한다.",1,국내도서-에세이
28,9788965744375,12416080,완전변태,"10,620원",590원,이외수,해냄,"삐뚤어진 세상에 던지는 이외수의 진실적인 변태 이야기 꿈꿀 자유를 박탈당하지 않으려는 한 남자의 고독한 몸부림 역설로 가득한, 감각적이고 개성 넘치는 작품! 트위터 대통령, 감성마을 촌장, 꽃노털……. 대중으로부터 매번 새로운 별명을 얻으며 친근하게 소통해온 이외수 작가가 드디어 본업으로 돌아와 소설 『완전변태』를 내놓는다. 2005년 장편소설 『장외인간』 이후 9년 만에 출간하는 이 소설집에는 풍부한 언어적 감수성과 예민한 감각이 살아 있는 10편의 중단편이 수록되어 있다. 작가생활 40년을 관통하는 다양한 작품들로 원고지 32매 분량의 「새순」부터 100매가 넘는 「청맹과니의 섬」 「파로호」 등이다. 문장 하나를 완성하기 위해 수십 번의 퇴고를 거듭한 작품들은 작가 특유의 감수성으로 생동하고 있다.",3,국내도서-소설/시/희곡
29,9788965673705,11681837,디즈니 겨울왕국 스티커북 500,"5,400원",300원,편집부 저,예림아이,"안데르센 원작 눈의 여왕이 디즈니 겨울 왕국으로 재탄생하다! 겨울 왕국은 안데르센의 동화 ‘눈의 여왕’을 재해석한 애니메이션으로 라푼젤과 주먹왕랄프의 제작진이 참여하고, 아카데미 특별상을 수상한 존 레스터가 제작을 맡아 개봉 전부터 기대와 관심을 한 몸에 받았어요. 모든 것을 꽁꽁 얼려 버리는 비밀스러운 마법의 힘을 가진 언니 엘사는 누구보다 아끼는 동생 안나를 다치게 할까 봐 일부러 멀리했어요. 그러던 어느 날, 엘사는 모두에게 마법의 힘을 들키고 말았고, 깊은 산속으로 도망가 얼음 궁전을 만들고 눈의 여왕이 되었어요. 엘사의 마법의 힘 때문에 왕국이 눈으로 뒤덮여 버리자 안나는 언니를 찾아 모험을 떠나기로 결심해요. 과연 안나는 언니 엘사를 찾고 겨울로 변해 버린 왕국을 구할 수 있을까요? 2014년 1월 개봉을 앞두고 기대를 모으고 있는 디즈니 애니메이션 겨울 왕국을 예쁜 스티커와 재미있는 게임으로 만나 보세요.",3,국내도서-유아
30,9788996347200,3676308,아기가 잘 먹는 이유식은 따로 있다,"11,520원",640원,김정미,레시피팩토리(단행),"전문가들이 이야기하는 이유식에 대한 정보는 너무나 많다. 하지만 당장 엄마들에게 필요한 것은 오늘 바로 이 순간 우리 아기에게 해줄, 아기가 잘 먹을 이유식 레시피다. 육아 분야의 파워 블로거이자 네이버 대표 육아카페 마더스의 시삽이기도 한 김정미의 『아기가 잘 먹는 이유식은 따로 있다』는 바로 그 레시피가 주인공인 이유식 실전서다.",3,국내도서-가정 살림
31,9788915102019,1972516,임신 출산 육아 대백과,"16,650원",920원,편집부 저,삼성출판사,"『임신 출산 육아 대백과』 2020년 개정판은 가이드 구성에 충실, 초보엄마들이 궁금해할만한 내용을 사진으로 꼼꼼하게 보여준다. 임신 중 요가, 산후조리, 육아의 기초(신생아 목욕시키기, 옷 입히기 등)의 과정을 사진으로 보여주어 슬라이드를 넘기듯 한눈에 육아의 기초를 알 수 있다. 임신, 출산, 육아의 각 단계를 시간 순서별로 나누어 Step 1부터 Step11로 구분해 필요한 부분을 쉽게 찾아볼 수 있다. 초보엄마들이 실수하기 쉬운 부분, 꼭 알아야 할 부분을 세심한 정보 박스로 정리해 놓치지 않고 볼 수 있게 했다. 귀여운 일러스트 표지를 채택하고 책에 비닐커버를 씌워 활용도를 높였다.",1,국내도서-가정 살림
