순위,ISBN,상품번호,상품명,판매가,YES포인트,저자,출판사,설명,출고예상일,관리분류
11,9788937832468,3210177,이클립스,"12,600원",700원,스테프니 메이어/윤정숙,북폴리오,"영화와 소설로 신드롬을 일으킨 「트와일라잇」 시리즈의 정점이자 최고로 스펙터클한 3부, 『이클립스』!! 달이 태양을 가리는 현상인 일식, 그것을 이클립스(eclipse)라 부른다. 차가운 달이 뱀파이어 에드워드를, 뜨거운 태양이 늑대인간 제이콥을 각각 상징한다. 에드워드의 곁에서 행복을 느끼면서도, 가장 힘들었던 시절 자신의 곁을 지켜준 제이콥에게 계속 마음이 쓰인다. 하지만 에드워드는 늑대 인간들 곁에 있는 게 위험하다는 이유로 벨라가 제이콥을 만나지 못하게 하는데...",2,국내도서-소설/시/희곡
12,9788995816769,3196257,"지금 사랑하지 않는 자, 모두 유죄","9,000원",500원,노희경,김영사on,"'거짓말', '꽃보다 아름다워', '굿바이 솔로', '그들이 사는 세상' 등 치유의 드라마를 통해 가족애, 사랑, 희망이라는 온기를 전해주는 작가, 노희경. 작가의 이름으로 기억되는 드라마를 만들지만, 많은 사람들의 관심 속에서도 좀처럼 속내를 드러내지 않던 그녀의 산문집이 출간되었다. 그녀가 10여 년간 써온 진솔하고 내밀한 고백을 담은 첫 산문집이다. 그녀는 말한다. 아름다운 대사보다는 ""밥 먹었니"" ""잘자"" 하는 우리 일상의 평범한 말에 힘을 싣는 글을 쓰고 싶다고.",3,국내도서-에세이
13,9788976776075,3103608,오바마 이야기,"5,850원",320원,헤더 레어 와그너 /유수경,명진출판,"청소년 눈높이에 맞춰 기획한 버락 오바마의 인생 풀 스토리 미국 최초의 흑인 대통령 버락 오바마의 삶을 통해 청소년들에게 희망과 자신감을 심어주는 책이다. 출생부터 미국 대통령이 되기까지의 오바마 인생 풀 스토리를 담았다. 버락 오바마는 혼혈, 부모 이혼, 정체성의 혼란 등 자신 앞에 놓인 수많은 벽들을 뛰어넘어 스스로 희망과 변화의 상징이 되었다.",3,국내도서-청소년
14,9788954603874,2711348,너도 떠나보면 나를 알게 될 거야,"10,800원",600원,김동영,달,『항상 엔진을 켜둘게』와 같은 노래를 작곡하기도 하였으며 MBC에서 음악작가로 일한 경력을 지니고 있는 김동영 작가의 미국에서의 230일에 대한 기록이다. 방송국에서 그만 나오라는 통보를 받고 호기롭게 미국행을 결심한 뒤 가진 것은 없었지만 그나마 있는 것을 다 팔아 비행기표와 미국 전역을 들쑤시고 다닐 자동차를 자신에게 선물하였다. 서른 살이 된 그의 여행기가 이 책에 담겨 있다. 그는 이 시절을 인생 최고의 순간이자 또한 최고의 낭비라고 표현하였다. 이 책은 닿을 수 없는 것에 대한 청춘의 몸부림이며 사무치도?..,3,국내도서-에세이
15,9788995904961,3128475,아름다운 마무리,"10,350원",580원,법정,문학의숲,"읽고 또 읽어도 좋다. 법정 스님의 새 산문집! 몇 번을 읽어도 항상 새로운 울림과 깨달음을 주는 법정 스님의 산문집. 1년 전, 병으로 삶과 죽음의 경계를 넘나들었던 스님이 우리에게 전하는 메시지는, '삶은 순간순간이 아름다운 마무리이자 새로운 시작이어야 한다'는 것이다. 상처 입은 이에겐 따뜻한 위안을, 방향을 잃고 흔들리는 이에겐 당당한 삶의 길을 제시하는 귀한 책.",3,국내도서-에세이
16,9788937832215,3034049,뉴문,"11,700원",650원,스테프니 메이어/변용란,북폴리오,"뉴욕타임즈 베스트셀러 1위를 31주간 차지한 아마존, 뉴욕타임즈 No. 1 베스트셀러 『뉴 문』! 뉴욕타임즈 베스트셀러 리스트에 130주간이나 올라 있었던 베스트셀러 『트와일라잇』. 뱀파이와의 금지된 사랑을 그린 이 소설은 나의 뱀파이어 연인 〈트와일라잇〉 시리즈의 두 번째 책으로, 전 세계 33개국에 번역 출간되었다. 〈트와일라잇〉 시리즈의 첫 번째 책인 『트와일라잇』은 130주간이나 뉴욕타임즈 베스트셀러 리스트에 올랐으며, 이 시리즈의 세 번째 책 『이클립스』의 초판 발행 부수는 무려 1,000,000부였다.",1,국내도서-소설/시/희곡
17,9788960510197,2711149,나쁜 사마리아인들,"12,600원",700원,장하준/이순희,부키,"『사다리 걷어차기』 『쾌도난마 한국경제』의 저자 장하준 교수가 쓴 일반인을 위한 교양경제서. 자유 무역이 진정 개발도상국에게도 도움이 되는지, 경제를 개방하면 외국인 투자가 정말 늘어나는지, 공기업 문제가 과연 민영화로 해결 가능한지, 지적재산권이 실제 기술 혁신을 촉진하는지, 민주주의와 경제 발전은 어떤 특별한 상관관계가 있는지, 경제 발전에 적합한 문화나 민족성이 있는지 등 우리 시대의 현안들에 대해 우리에게 널리 알려진 책이나 영화 등을 소재로 유쾌하면서도 신랄하게 답해주고 있다....",1,국내도서-경제 경영
18,9788990700568,3103577,해커스 토익 Listening 리스닝,"17,860원",190원,데이비드 조,해커스어학연구소,"유형별 접근을 통해 실전 공략한 토익 기본서 최신 경향을 반영하여 Part1에서 Part4까지 종합 구성한 토익 리스닝의 기본서이다. 또한 많은 최신의 실전문제를 포함하고 있는 실전서이기도 하다.각 파트별로 소개된 고득점 전략을 토대로 '기초 다지기'와 '실전 고수 되기'까지 토익 리스닝의 핵심을 단계별로 충분히 습득한 후, 풍부하게 수록된 실전 문제를 풀어봄으로써, 가장 효율적이고도 확실한 방법으로 토익실전을 대비할 수 있도록 하였다.",3,국내도서-국어 외국어 사전
19,9788937832208,3020469,트와일라잇,"11,700원",650원,스테프니 메이어/변용란,북폴리오,"전 세계 33개국에 번역 출간 뉴욕타임즈 베스트셀러 리스트에 130주간 오른 아마존, 뉴욕타임즈 No. 1 베스트셀러 『트와일라잇』! 뉴욕타임즈 베스트셀러 리스트에 130주간이나 올라 있었던 베스트셀러 『트와일라잇』. 뱀파이와의 금지된 사랑을 그린 이 소설은 나의 뱀파이어 연인 〈트와일라잇〉 시리즈의 첫 번째 책으로, 전 세계 33개국에 번역 출간되었다.",1,국내도서-소설/시/희곡
20,9788974254896,2547786,꿈꾸는 다락방,"12,150원",670원,이지성,국일미디어,세상에는 일평생 허리가 휘도록 일하고도 자기 집 한 채 장만하지 못하는 사람들이 있는가 하면 놀 것 다 놀면서도 어마어마한 재산을 마련하고 엄청난 유명세를 타는 사람들이 존재한다. 노력이 성공의 비결이라는 것이 이론적으로도 말이 안 되는 것은 ‘세상에는 당신과 같은 나이이지만 당신보다 열 배 스무 배 성공한 사람들이 존재한다.’는 사실만 보더라도 알 수 있다. 만일 노력이 성공의 비결이라면 그들은 당신보다 열 배 스무 배 더 많이 노력한 사람들이어야만 한다.,3,국내도서-자기계발
21,9788954606837,3081243,흐르는 강물처럼,"10,800원",600원,파울로 코엘료/박경희,문학동네,"전세계 1억 독자들의 영혼을 뒤흔든 『연금술사』의 작가 파울로 코엘료 첫 산문집! 그가 일상에서 건져올린 경이로운 삶의 기적들 긴 세월 먼 길을 돌아 서른여덟 살에 작가의 꿈을 이룬 파울로 코엘료. 그는 세계 각국을 돌아다니며 그 여정에서 사람들을 만나고, 그 만남들에서 영감을 얻고, 그 영감으로 소설을 쓴다.",1,국내도서-에세이
22,9788901087146,3057528,깐깐한 수납,"7,200원",400원,조윤경,웅진리빙하우스,"개성적인 집 꾸밈 아이디어로 인기 높은 네이버 인기 블로거들 중에서도, 정리의 기술에 있어 국내 최고 수납의 달인이라 인정받는 '털팽이'식 수납 방식과 정리술을 담은 책이다. 그동안 ‘생활의 달인’과 ‘VJ 특공대’ 등 수많은 방송 매체와 월간 여성지를 통해 특유의 정리 노하우를 공개했던 그가 출간한‘제대로 깐깐한’ 수납 백과이다. 치우는 것은 큰 어려움이 아니지만, 정리에 있어서 최대의 고민은 다름 아닌 ‘유지’가 제대로 되느냐의 여부이다.",1,국내도서-가정 살림
23,9788993285550,3241614,4개의 통장,"9,900원",550원,고경호,다산북스,통장 4개를 이용해 돈의 용도를 구분하여 자동으로 돈이 쌓이고 불어나게 하는 통장 관리의 기술을 소개하고 있는 책이다. 이 책은 소중하게 번 돈을 모으고 묶고 굴리며 진짜 부자의 길을 걷게 하는 비법을 제시하고 있다.,1,국내도서-경제 경영
24,9788992647595,3205991,일본전산 이야기,"11,700원",650원,김성호,쌤앤파커스,"일본 '잃어버린 10년' 장기 불황 속 10배 성장한 기업 - 일본전산 무엇이 그들을 그토록 강하게 단련시켰는가? 오일쇼크와 10년 불황속에서도, '모터'라는 단 하나의 키워드에 집중한 일본전산은 1973년 사장을 포함한 단 네 명이 보잘것없는 자본금을 가지고 세 평짜리 시골 창고에서 시작했다. 그리고 2008년 말 현재 계열사 140개에 직원 13만 명을 거느린 매출 8조 원의 막강한 기업으로 성장하였다.",1,국내도서-경제 경영
25,9788952206503,2599166,The Secret 시크릿,"12,420원",690원,론다 번/김우열,살림Biz,"인생을 성공으로 이끄는 ‘위대한 비밀’의 단편들은 오래 전부터 구전과 문학과 종교와 철학에서 발견되었다. 이제 최초로 ‘비밀’의 모든 조각이 하나로 묶여 세계에 소개되었다. 이 책에서 독자는 돈, 건강, 인간관계, 행복 등 삶의 모든 면에서 ‘비밀’을 활용하는 법을 배울 것이다. 내면에 잠재되어 숨겨진 힘을 이해하기 시작할 터이고, 그리하여 모든 측면에서 기쁨을 발견하게 되리라. 『영혼을 위한 닭고기 수프』의 잭 캔필드, 『화성에서 온 남자 금성에서 온 여자』의 존 그레이 등 24명의 대가들이 비밀을 활용해 건강과...",1,국내도서-자기계발
26,9788962241044,3193609,조혜련의 박살 일본어,"11,250원",620원,조혜련,로그인,"일본 진출 2년 만에 NHK 진행자를 꿰찬 조혜련의 좌충우돌 일본 진출기와 120개 일본어 핵심표현이 담긴 일본어 왕초보 교재. 욘사마 때문에 일본 진출을 결심하게 된 사연에서 동방신기를 만나 화장실에 숨고, 스이마센(すいません)으로 일본 열도를 울리기까지의 일본 진출기와 '오하요- 너! 아침인사 아니었냐?'에서 ‘이케멘 파라다이스’까지 웃다보면 저절로 외워지는 ‘120개 일본어 핵심표현’이 수록되어 있다.",3,국내도서-국어 외국어 사전
27,9788990700346,2140120,해커스 토익 보카 Vocabulary,"12,250원",130원,데이비드 조,해커스어학연구소,"주제별 연상학습 기능을 수행하는 구성으로 30일만에 토익 기출 단어를 섭렵할 수 있도록 하고 있다. 파트별 선별 학습으로 자신의 취약파트를 전략적으로 강화할 수 있도록 하였고, 반복 학습을 위한 엄선된 퀴즈와 실전문제를 통해, 효율적으로 학습할 수 있도록 하였다. 해커스토익 사이트(www.hackers.co.kr)와 챔프스터디 사이트(www.champstudy.com)를 통해 피드백과 온라인 자료를 받을 수 있도록 하였고, 다양한 MP3 버전을 통해, 입체적인 공부를 할 수 있도록 하였다.",3,국내도서-국어 외국어 사전
28,9788901083346,3220639,English Restart 세트,"26,100원","1,450원",I.A.Richards/Christine Gibson,뉴런(NEWRUN),"60만 돌파 기념 ‘선물 패키지’! 1945년 출간된 뒤 40개 국 이상에서 출판되어, 성경 다음으로 많이 팔린 영어책. 한글 해석 없이 오로지 영어문장과 그림만으로 구성되어 직관적으로 영어를 이해할 수 있도록 구성되어 있다.",3,국내도서-국어 외국어 사전
29,9788990700469,2691688,해커스 토익 스타트 Reading 리딩,"14,150원",150원,데이비드 조,해커스어학연구소,"해커스 토익 스타트 Reading은 해커스 어학연구소가 토익 입문자들을 위하여 새롭게 선보이는 ‘토익입문서'로, 수년간 축적된 토익 Know-how 중 초보학습자들에게 꼭 필요한 핵심 내용만을 선별하여 한 권으로 압축하였다. 또한 교재 학습효과를 높이기 위하여 무료로 동영상 강의, 온라인 모의고사, 단어 암기 MP3를 제공한다.",3,국내도서-국어 외국어 사전
30,9788901078588,2837275,서른살이 심리학에게 묻다,"10,800원",600원,김혜남,갤리온,"『서른 살이 심리학에게 묻다』는 심리학이 서른 살의 삶과 일, 사랑, 인간관계에 대해 들려주고 싶은 이야기들을 담고 있는 책이다. 저자는 ‘내 인생, 도대체 뭐가 문제인 걸까? 진정 내가 원하는 것은 무엇일까? 내게도 다시 사랑이 올까?’ 등을 고민하며 방황하는 서른 살을 위해 35개의 테마로 나누어 삶이 외롭고 우울한 진짜 이유들을 분석한다. 그리고 왜 서른 살은 마음먹은 만큼 성공할 수 있는지, 왜 더 뜨겁고 간절하게 사랑할 수 있는지, 왜 마음껏 행복해질 수 있는지를 밝히고 있다.",1,국내도서-인문
31,9788925521190,3025287,화폐 전쟁,"18,000원","1,000원",쑹훙빙/차혜정/박한진,랜덤하우스코리아,"『화폐전쟁』은 중국에서 판매 기록 속도가 가장 빠른 경제서로, 2007년 6월 초판이 발행된 이후 100만 부 이상이 팔린 초대형 베스트셀러다. 베이징을 제외한 각지에서 이 책을 구하기 어려울 정도로 경제계에 화제를 몰고 왔으며 출판계에는 큰 수익을 창출했다. 미국에서 금융 전문가로 활동하는 저자는 1997년 아시아 금융 위기를 보며, 배후에 보이지 않는 손이 조종하고 있다는 것을 직감적으로 느꼈다.",3,국내도서-경제 경영
32,9788970128337,3239082,달리기를 말할 때 내가 하고 싶은 이야기,"13,050원",720원,무라카미 하루키/임홍빈,문학사상,달리기에 대해 정직하게 쓴다는 것은 나라는 인간에 대해서 정직하게 쓰는 일이기도 했다 - 무라카미 하루키 서머싯 몸은 '어떤 면도의 방법에도 철학이 있다'라고 말했다. 아무리 하찮은 일이라도 매일 계속하다 보면 나름의 철학이 우러난다는 뜻일 게다. 하루키의 '달리기'도 마찬가지다. 마라톤 풀코스를 25회나 완주한 하루키에게 '달리기'란 삶이자 철학이다.,1,국내도서-에세이
33,9788990794529,2299464,사랑해 사랑해 사랑해,"9,970원",100원,신형건/버나뎃 로제티 슈스탁/캐롤라인 제인 처치,보물창고,"기억나니? 네가 아기였을 적에 엄마 품에서 셀 수도 없을 만큼 듣고 또 들은 그 말. '사랑해 사랑해 사랑해...' 귀엽고 예쁜 우리 아가를 무릎에 앉혀 놓고 얼마나 사랑하는지 표현해 주세요! 숨을 쉬고, 밥을 먹고, 배설을 하는 것처럼 ‘책읽기’는 당연하게 여겨져야 하는 것 중의 하나입니다. 아기이기 때문에 어른들보다 작은 숨을 쉬고, 적게 먹을지는 모르지만 아기에게도 이 모든 것은 절대적으로 필요합니다.",1,국내도서-유아
34,9788950911881,2641353,육일약국 갑시다,"10,800원",600원,김성오,21세기북스,"우리나라에서 가장 작은 4.5평의 약국을 마산의 랜드마크로 만들어낸 의지의 사나이 김성오. 6백만 원의 빚으로 시작한 약국에서 시가총액 1조원 기업체의 공동 CEO가 되기까지. 자신만의 독특한 경영철학으로 무일푼 성공 신화를 이루어낸 그가, 매출 200배 성장의 비밀을 담았다. 4.5평의 약국을 랜드마크로 만들기 위해, 3년 동안 택시만 타면 ‘육일약국 갑시다’를 외친 그. 모두가 불가능하다고 얘기했지만, 집념과 열정 하나로 대한민국에서 가장 작은 육일약국을 마산에서 가장 유명한 약국으로 만들어 냈다. 손님 개개인의 ?..",3,국내도서-경제 경영
35,9788937847301,3238349,바이러스에서 살아남기 2,"8,820원",490원,곰돌이 co./한현동,미래엔아이세움,"위기에 빠진 탐험대를 구하고 반드시 밀림을 탈출해야 한다! '서바이벌 만화 과학상식'시리즈 『바이러스에서 살아남기』는 현대 의학이 발달한 오늘날에도 여전히 해결되지 못한 숙제로 남은 바이러스의 정의와 종류, 발생 역사, 예방법과 대처법 등의 정보를 흥미로운 스토리와 함께 제공합니다.",3,국내도서-어린이
36,9788984054622,3229400,우찌하모 잘되노?,"10,800원",600원,하석태,더난출판사,"‘하석태’의 세일즈 성공 스토리 이 책의 제목이자 ""우찌하모 잘되노?""란 문장은 저자가 위기의 순간마다 되뇌는 말이다. 어찌하면 사업이 잘되고, 어찌하면 영업이 잘될까? 어찌하면 성공할 수 있을까? 저자는 이런 답답한 마음을 가진 이들에게 폭포수처럼 명쾌하고 힘찬 대답을 주기 위해 책을 썼다고 말한다. 세일즈에 대해서, 인생에 대해서 용기를 주고 방향을 제시하는 책은 많지만 평범하기보다는 조금은 모자란 사람으로서 저자가 솔직하고 열정적으로 쓴 이 책은 더 깊은 공감을 불러 일으킬 수 있을 것이다.",2,국내도서-경제 경영
37,9788976820532,830,삐뽀삐뽀 119 소아과,"26,820원","1,490원",하정훈,그린비라이프,"육아상식에 관한 모든것을 담았다. 이 책은 아이가 아플때 가정에서 할 수 있는 응급처지법, 육아 상식을 총망라했다. 아기의 질환을 엄마 눈으로 확인 할 수 있는 원색 슬라이드를 실어 세세한 부분까지 체크해 볼 수 있다.",3,국내도서-가정 살림
38,9788990872524,3207322,된다 된다 나는 된다,"10,800원",600원,니시다 후미오/하연수,흐름출판,"일과 인생이 술술 풀리는 자기암시법! 오바마, 스티브 잡스, 오프라 윈프리, 안철수, 김연아…. 평범했지만 성공한 1%가 되기까지, 그들은 부정적인 생각은 버리고 ‘100% 할 수 있다’, ‘나는 된다’라고 끊임없이 자신에게 주문을 걸었다. 성공자들은 ‘나는 된다’는 강력한 자기암시법을 제대로 활용했던 사람들임을 여러 사례를 통해 보여주고 있는 이 책은 그들처럼 뇌 안에 숨어 있는 ‘긍정의 힘’을 자극해, 성공 뇌로 셋업하기 위한 실천비결을 제시한다.",2,국내도서-자기계발
39,9788935207510,3046212,상식 밖의 경제학,"11,700원",650원,댄 애리얼리/장석훈,청림출판,"지금까지의 자본주의는 '인간은 합리적인 존재'라는 전제 아래 움직여왔다. 저자는 인간이란 종종 비합리적인 결정을 내리는 불완전한 존재로, 이러한 행동은 우리의 일상과 세계를 지배한다고 말한다. 아마존 비즈니스 베스트셀러 1위에 랭크된 책.",3,국내도서-경제 경영
40,9788957090541,1794971,불안,"11,700원",650원,알랭 드 보통/정영목,이레,"『왜 나는 너를 사랑하는가Essays in Love』『프루스트를 좋아하세요How Proust can change your Life』『여행의 기술The Art of Travel』등, 발표하는 작품마다 평단의 찬사와 독자들의 뜨거운 호응을 불러왔던 알랭 드 보통의 작품. 지금까지 그가 출간했던 그 어떤 책보다 우아한 독창성이 넘친다는 찬사를 받은 이 책『불안』에서 그는 신약 성서에서부터 20세기의 초현실주의 그룹과 미래주의자들의 당돌한 작품까지 2000년의 시간을 넘나들며 해박한 지식과 절정에 달한 위트, 도발적인 해석들의 정수를 보여주고 있다...",3,국내도서-소설/시/희곡
41,9788984370753,2133113,구해줘,"9,900원",550원,기욤 뮈소/윤미연,밝은세상,85주 연속 프랑스 아마존 베스트셀러 출간 시부터 프랑스 아마존 베스트셀러 자리를 지켜온 기욤 뮈소의 대표작. 상처와 절망 끝에 사랑에 빠진 두 남녀. 그러나 가까스로 사고를 피한 연인의 죽음을 예고하는 여형사가 등장하는데... 러브 스토리와 미스터리가 정교하게 짜여진 프랑스 최고 화제작. 브로드웨이 무대에 서겠다는 꿈을 품은 채 뉴욕에 온 젊은 프랑스 여자 줄리에트와 아내의 갑작스러운 자살로 인생의 모든 꿈이 산산조각 난 의사 샘이 어느 날 운명처럼 만나 불꽃같은 사랑에 빠져들면서 이 소설은 시작된다.,1,국내도서-소설/시/희곡
42,9788959972630,3099046,토마토 BASIC READING,"10,800원",600원,이성룡/이은규/김학인/박주희,NE능률,"토익을 가볍게 만들어주는 문법, 어휘, 독해! 최신 기출 문제로 더욱 강력해지고, 온라인 digital book으로 새로워진 『토마토 BASIC READING』2nd edition! 기본적인 영어 문법은 물론 특히 토익에서 중요하게 다뤄지는 문법 내용을 충실히 정리하여, 총 50여 개의 필수암기 사항을 다양한 방식으로 제시한 뉴토익 리딩 입문서이다. 문법 내용을 설명하는 모든 예문은 실제 토익에서 자주 접할 수 있는 것들로 구성하여 문법 학습과 동시에 토익에 나오는 문장 및 내용에 익숙해질 수 있도록 하였다.",3,국내도서-국어 외국어 사전
43,9788996185505,3217888,지금 당장 환율공부 시작하라,"16,020원",890원,윤채현/박준민,한빛비즈,"오르든, 내리든 내 지갑과 기업을 지키는 환율의 비밀! 일반인을 위한 환율 안내서이다. 단순한 개념 설명에서 벗어나 선진국과 다른 한국의 환율 변동 양상을 파악하는 데 필요한 기본 지식들을 소개하였다. 복잡한 환율 변동의 양상과 그 영향을 잘 정리된 도해와 삽화로 쉽게 이해할 수 있도록 했다. 한국의 환율이 어떻게 결정되는지, 환율 결정 원리를 쉽게 설명하였다. 투자에서 제일 중요한 것은 투자 시점이다.",3,국내도서-경제 경영
44,9788970128351,3265235,산책하는 이들의 다섯 가지 즐거움,"9,900원",550원,공선옥/김연수/윤이형,문학사상,"현대 소설의 흐름을 대변하는 소설 미학의 절정, 이상문학상 작품집 한 해 동안 발표된 작품들 중 최고의 작품으로 평가되는 중·단편소설만을 선정하는 이상문학상의 2009년 작품집으로 대상작인 김연수의 「산책하는 이들의 다섯 가지 즐거움」을 비롯해 8편의 작품이 수록되어 있다.",1,국내도서-소설/시/희곡
