순위,ISBN,상품번호,상품명,판매가,YES포인트,저자,출판사,설명,출고예상일,관리분류
18,9788960170834,5661671,의식 혁명,"13,500원",750원,데이비드 호킨스/백영미,판미동,위력에서 벗어나 힘을 따르라! 우리 삶이 고통에 잠겨 있는 이유는 무엇인가. 왜 우리는 늘 제대로 된 선택을 내리지 못하는 것일까. 우리가 종교를 찾고 영성에 관심을 가지는 이유도 이러한 질문에 대한 답을 찾기 위해서이다. 그렇지만 우리에게는 부정적인 것과 긍정적인 것을 구분하는 객관적 잣대가 없었고 영적 진실은 설명이 부족하다는 이유로 무시당해 왔다. 호킨스 박사의 연구가 주목을 받는 이유는 바로 그렇게 무시당해 온 영적 진실을 과학적인 측면에서 접근하여 설명했기 때문이다.,1,국내도서-인문
19,9788934954941,5711626,21세기 먼나라 이웃나라 14,"10,710원",600원,이원복,김영사,"당대 주요 인물, 사건들을 통해 바라보는 파란만장한 중국 현대사! 유럽 6개국, 가깝지만 먼 나라 일본, 우리도 몰랐던 스스로의 모습 우리나라, 세계 최강대국 미국까지 모두 아홉 개 나라를 소개하며 국민 교양 만화로서의 자리를 확고히 다진 「21세기 먼나라 이웃나라」 시리즈. 이원복 교수는 그 열 번째 나라로 미국과 어깨를 나란히 하며 G2로 불리기까지 급성장한 중국을 선택했습니다.",3,국내도서-어린이
20,9788936433635,2849279,완득이,"11,520원",640원,김려령,창비,"마해송문학상과 문학동네 어린이문학상, 창비청소년문학상을 석권한 주목받는 젊은 작가 김려령의 청춘소설. 집도 가난하고 공부도 못하지만 싸움만큼은 누구에게도 지지 않는 열일곱 소년 완득이가 성장해가는 과정을 따뜻하게 그려내었다. 이 소설은 가진 건 타고난 두 주먹뿐인 뜨거운 청춘 도완득, 학생들을 살살 약 올리는 재미로 학교에 나오는 건 아닐까 의심스러운 담임선생 ‘똥주’, 전교 1, 2등을 다투는 범생이지만 왠지 모르게 완득이에게서 눈길을 떼지 못하는 윤하 등 매력적인 인물들을 등장시켜 재미를 더한다.",1,국내도서-소설/시/희곡
21,9788950908584,5601533,마법천자문 19,"8,820원",490원,스튜디오 시리얼/김창환,아울북,"어른들도 알쏭달쏭한 한자들을 『마법천자문』 독자들은 술술 막힘 없이 읽어 갑니다. 단순히 아이들이 어른들 보다 배우는 속도가 빠르기 때문일까요? 비결은 '반복 학습'입니다. 두 번, 세 번 반복되는 『마법천자문』의 이미지 학습법입니다. 『마법천자문』은 각 권에 등장하는 새로운 한자 20자를 소개하면서 앞 권에서 배운 한자를 50회 이상 반복 학습할 수 있도록 기획되어 있습니다. 아이들이 책에 나오는 한자를 완벽하게 구사하기에 20자는 결코 적지 않습니다. 하지만 재미있는 이야기를 읽으면서 마법의 주문을 외우다 보면 어느새 신규한자 20자는 물론, 예전에 배운 한자들까지 머리에 쏙쏙 집어넣게 됩니다. 여기에 한자 낱자 2개를 붙여 만드는 단어마법을 통한 어휘학습도 이루어집니다. 탐욕마왕은 혼자 몸으로 하늘나라를 습격합니다. 옥황상제, 염라대왕 등 수많은 적들 사이에서도 당당한 탐욕마왕. 옥황상제의 목숨을 노리려다 강력한 한자마법으로 한 방에 제압당하고서도 여유만만한데요.",3,국내도서-어린이
22,9788936433871,5206784,두근두근 내 인생,"10,800원",600원,김애란,창비,"벅찬 생의 한순간과 사랑에 대한 반짝이는 통찰 “네가 나의 슬픔이라 기뻐” ""이 작가가 장편을 쓰면 어떤 환상적인 작품이 나올까?"" 김애란의 소설집『달려라, 아비』 『침이 고인다』를 읽은 독자, 그리고 한국문단의 반응이다. 드디어 그의 첫 번째 장편 소설『두근두근 내 인생』이 세상에 모습을 보인다. 책은 가장 어린 부모와 가장 늙은 자식의, 우리 모두의 가슴을 두근거리게 하는 청춘과 사랑에 대한 눈부신 이야기며 가장 어린 부모와 가장 늙은 자식의 이야기다. 곳곳에서 빛을 발하는 김애란의 담백하고 신선하고 아름다운 문장들 가운데 부모라는 것, 아이라는 것, 나이를 먹는다는 것에 대한, 그리고 벅찬 생의 한순간과 사랑에 대한 반짝이는 통찰이 읽는 내내 입가에 미소를 머금게 하고, 어느 순간 울컥, 눈물을 감출 수 없게 한다.“미안해하지마. 사람이 누군가를 위해 슬퍼할 수 있다는 건 흔치 않은 일이니까. 네가 나의 슬픔이라 기뻐.",1,국내도서-소설/시/희곡
23,9788982641206,5703370,"중용, 인간의 맛","11,700원",650원,김용옥,통나무,"중용, 21세기 인류의 정신세계를 리드한다 도올 김용옥 교수는 2008년부터 한글세대를 위하여 중국고전을 번역하는 ""동방고전한글역주대전"" 작업에 혼신의 힘을 쏟아왔다. 최근에 『중용한글역주』를 내었는데, 이 책은 『중용』에 관한 동서고금의 주석을 총망라하여 자신의 철학을 논한 책으로 688페이지에 달하는 방대한 내용이다. 이 책은 자세한 고증, 훈고, 자의字義 통석을 담은 매우 학술적 가치가 높은 책이다. 『중용한글역주』를 어렵게 느낄 일반대중을 위하여 쉽게 쓴 책이 『중용, 인간의 맛』이다.",1,국내도서-인문
24,9788971968710,276635,마당을 나온 암탉,"9,450원",520원,황선미/김환영,사계절,『마당을 나온 암탉』은 알을 품어 병아리의 탄생을 보겠다는 소망을 굳게 간직하고 자기 삶의 주인으로 살아가는 암탉 잎싹의 이야기이다. 양계장에서 주는 대로 먹고 알이나 쑥쑥 낳아 주면서 살면 얼마나 편할까. 하지만 그렇게 사는 건 암탉으로서의 삶이 아니라고 잎싹은 생각한다. 그래서 잎싹은 배불리 먹을 수 있는 양계장과 안전한 마당을 나와 버린다.,1,국내도서-어린이
25,9788952762078,5191368,아이의 자존감,"13,320원",740원,"정지은,김민태 공저/이영애 감수",지식채널,"올바른 자존감 형성은 아이의 미래를 위해 반드시 해야 할 이 시대 모든 부모들의 숙제다! 아무리 어려운 일이 닥쳐도 잘 견뎌내고 오히려 성공으로 이끄는 사람이 있는가 하면, 모든 것을 다 가진 듯해도 항상 '힘들다','어렵다'고 쉽게 포기해서 자신이 가진 능력을 다 발휘하지 못하고 사는 사람들이 있다. 이러한 차이는 어디에서 생기는 걸까? 만약 전자의 사람들을 성공하는 사람이라고 한다면, 사람을 성공으로 이끄는 힘은 무엇일까? 바로 이것을 '자존감'이라고 하는 것이다.",1,국내도서-가정 살림
26,9788936433673,3105115,엄마를 부탁해,"11,700원",650원,신경숙,창비,"섬세하고 깊은 성찰, 따뜻한 시선의 작가 신경숙이 절정의 기량으로 풀어낸 엄마 이야기, 엄마를 통해서 생각하는 가족 이야기, 가장 큰 사랑 이야기. 세상 모든 사람은 엄마의 자식, 우리 모두에겐 나만의 엄마가 있다. 때로 좋기도 밉기도 고맙기도 원망스럽기도 한, 그러나 굳건한 땅처럼 분명하고 단단한 엄마. 어느날, 그 엄마를 잃어버린다. 나이 들고 몸도 성치 않은 엄마를. 서울 사는 자식들 편하라고 아버지 생신을 치르러 시골집에서 올라오던 길, 지하철 서울역에서 아버지 손을 놓친 찰나, 엄마는 꿈처럼 사라진다.",1,국내도서-소설/시/희곡
27,9788954613026,4346834,리딩으로 리드하라,"13,500원",750원,이지성,문학동네,"개인, 가족, 기업, 국가의 운명을 변화시키는 인문고전 독서의 가공할 위력! 아인슈타인, 뉴턴, 처칠, 에디슨이 사고뭉치에서 위대한 천재로 탈바꿈한 비결, 둔재들만 가던 소문난 삼류학교 ‘시카고 대학’이 노벨상 왕국이 된 사연, 카네기, 워런 버핏, 이병철, 정주영이 황금 손이 될 수 있었던 밑바탕, 알렉산더, 세종과 정조, 당 태종과 도쿠가와 이에야스 등 희대의 국가 경영자들의 공통점, 그 비밀은 모두 인문고전 독서에 있었다.",3,국내도서-자기계발
28,9788963702483,4136645,후 Who? 스티브 잡스,"10,800원",600원,김원식 글/스튜디오 청비 그림,다산어린이,"21세기형 성공 리더들의 특별한 이야기를 담은 신개념 학습만화 「세계인물학습만화 who?」 시리즈는 한국 출판사 출간 도서로는 최초로 미국 내 초등학교에서 수업 부교재로 활용되고 있는 책으로, 동시대를 살아가는 성공 리더들의 어린 시절 이야기를 만화로 풀어내고 있습니다.",3,국내도서-어린이
29,9788962170436,5789440,나는 꼼수다 뒷담화,"10,350원",570원,김용민,미래를소유한사람들,"대한민국 정치를 향해, 사회를 향해 직설적으로 딴지를 거는, 배고픈 네 남정네의 세련된 골방 수다! ‘나는 꼼수다’의 오리지날 뒷이야기 2011년 4월 28일, 첫 방송을 시작한 인터넷방송 ‘나는 꼼수다’. 이후 ‘나는 꼼수다’의 행보는 눈부시다는 말로는 부족할 만큼 자발적인 청취자들의 폭발적인 다운로드 속에 대한민국 방송, 언론의 역사를 다시 쓰고 있다.",1,국내도서-사회 정치
30,9788977771888,5144160,문재인의 운명,"14,400원",800원,문재인,가교,"노무현과 문재인, 이들의 운명을 역사 속에 기록하다! 문재인이 노 前대통령 서거 2주기를 맞아 참여정부 비사를 비롯한 30년 동행의 발자취를 담은 책 이 책은 노 대통령이 생전에 “노무현의 친구 문재인이 아니라, 문재인의 친구 노무현”이라고 표현할 만큼 신뢰했던 평생의 동지, 문재인의 시각에서 본 노무현 대통령과 참여정부에 대한 증언이다. 노무현, 문재인. 두 사람의",3,국내도서-사회 정치
31,9788957978764,5756570,"지구별 어른, 어린왕자를 만나다","10,800원",600원,정희재,지식의숲,"『어린왕자』를 다시 읽어 보니 지금의 내가 고민하는 것과 크게 다른 것이 없다는 데에서 이 글은 시작한다. 어린왕자가 별을 떠나 여행을 하면서 만나는 다양한 사람과의 관계, 또 장미와의 밀고 당기기, 여우 길들이기 등 다양한 등장인물과의 관계 속에서 느낀 여러 감정들은 현대인이 느끼는 감정과 많이 닮아 있다. 그래서 어릴 적에 느꼈던 재미와는 또 다른 느낌으로 ‘지구별 어른’들에게 새로운 삶의 지혜와 위로를 안겨 준다.",3,국내도서-에세이
32,9788963710341,5750451,해를 품은 달 1,"11,700원",650원,정은궐,파란 (파란미디어),"국내 100만 부 이상의 판매고를 올리고 일본, 중국, 태국, 베트남, 대만에 번역 출판되며 범아시아적 인기를 구가하고 있는 『성균관 유생들의 나날』, 『규장각 각신들의 나날』.그 뒤를 이어 출간하는 『해를 품은 달』은 조선 시대 가상의 왕과 액받이 무녀의 애절한 사랑을 그린 역사 로맨스물로 정은궐 작가만의 매력적인 캐릭터, 흡인력 있는 스토리, 탄탄한 고증이 돋보이는 소설이다.",1,국내도서-소설/시/희곡
33,9788987523231,5268895,이 세상 살지 말고 영원한 행복의 나라 가서 살자,"10,800원",600원,우명 저,참출판사,"인간의 본성회복과 진리의 삶에 대하여 말해온 이 책의 저자 우명 선생은, 우리가 바라고 꿈꾸는 이상세계 역시 인간마음을 참인 진리의 마음, 우주의 마음으로 바꿀 때 비로소 가능해진다고 강조한다. 그리고 그 방법과 원리 또한 쉽고 간략하게 설명해주고 있다.",1,국내도서-인문
34,9788963710358,5750452,해를 품은 달 2,"11,700원",650원,정은궐,파란 (파란미디어),"국내 100만 부 이상의 판매고를 올리고 일본, 중국, 태국, 베트남, 대만에 번역 출판되며 범아시아적 인기를 구가하고 있는 『성균관 유생들의 나날』, 『규장각 각신들의 나날』.그 뒤를 이어 출간하는 『해를 품은 달』은 조선 시대 가상의 왕과 액받이 무녀의 애절한 사랑을 그린 역사 로맨스물로 정은궐 작가만의 매력적인 캐릭터, 흡인력 있는 스토리, 탄탄한 고증이 돋보이는 소설이다.",1,국내도서-소설/시/희곡
35,9788934939603,3863865,정의란 무엇인가,"13,500원",750원,마이클 샌델/이창신,김영사,"20년 간 하버드대 최고의 명강의로 손꼽히는 정치철학자 샌델의 '정의(Justice)'는 '정의란 무엇인가'라는 질문에 대한 해답을 찾는 과정에서 나타나는 딜레마를 다룬다. 책은 여러 논쟁을 통해, 우리가 시민으로 살면서 부딪히는 어려운 질문들을 설득력있게 풀어간다.",1,국내도서-사회 정치
36,9788970637020,5453678,땅끝의 아이들,"13,500원",750원,이민아,시냇가에심은나무,"『땅끝의 아이들』은 철저한 이성주의자였던 이어령 전 장관으로 하여금 영성의 문지방을 넘게 만든 딸, 이민아의 신앙간증집이다. 그녀는 수재였던 학창시절과 성공한 교포로서의 삶에 이혼과 발병, 참척 등 거듭된 시련을 받았다. 그러나 그 모든 것이 주님의 뜻임을 받아들이고 꾸준하게 성경 공부, 제자 교육 등을 이행하며 성령 사역과 치유 사역 등 각종 사역을 수행했다. 또, 2009년에는 목사 안수를 정식으로 받고 미국의 각 주와 호주, 푸에르토리코, 중국, 아프리카 케냐 등을 돌며 사역과 전도 활동에 헌신했다.",1,국내도서-종교
37,9788926391488,5840114,코믹 메이플스토리 오프라인 RPG 48,"8,010원",440원,송도수/서정은,서울문화사,"우리의 메이플 영웅들 새로운 메이플 영웅들과 만나다!! 세상 모든 질병의 고통에 시달리게 된 바우로 인해 더 큰 위기에 처하게 된 땅그지우스 7세는 급한 마음에 땅의 신의 힘이 아닌 자신의 힘으로 바우를 처단하려다 바우의 몸 상태를 알고 경악합니다. 이상한 힘(?)을 받아 땅 위로 깜짝 탈출한 바우는 베놈코어 해독제를 손에 넣지만, 예상치 못한 존재로부터 엉뚱한 선택을 받아 황당해한다.",3,국내도서-어린이
38,9788901047546,1431877,한권으로 읽는 조선왕조실록,"16,200원",900원,박영규,웅진지식하우스,"1996년 처음 출간된 《한권으로 읽는 조선왕조실록》은 인문교양서로는 보기 드물게 백만 부 이상의 판매를 기록한 책이다. 출간 첫해 35만 부라는 놀라운 판매를 기록하였고, 10년이 채 지나지 않은 지금 100만 부를 훌쩍 넘기면서 유일무이한 역사 분야 밀리언셀러로 자리 잡았다. 《한권으로 읽는 조선왕조실록》은 자랑스러운 기록문화유산이며 가장 정통한 역사 기록인 〈조선왕조실록〉을 한 권으로 정리한 책이다.",3,국내도서-역사
39,9788925286310,5718839,원피스 ONE PIECE 63,"4,500원",250원,오다 에이이치로,대원,루피의 도움으로 마침내 경각탑을 나온 시라호시 공주는 둘이 함께 ‘바다의 숲’으로 향한다.,1,국내도서-만화/라이트노벨
40,9788974254896,2547786,꿈꾸는 다락방,"12,150원",670원,이지성,국일미디어,세상에는 일평생 허리가 휘도록 일하고도 자기 집 한 채 장만하지 못하는 사람들이 있는가 하면 놀 것 다 놀면서도 어마어마한 재산을 마련하고 엄청난 유명세를 타는 사람들이 존재한다. 노력이 성공의 비결이라는 것이 이론적으로도 말이 안 되는 것은 ‘세상에는 당신과 같은 나이이지만 당신보다 열 배 스무 배 성공한 사람들이 존재한다.’는 사실만 보더라도 알 수 있다. 만일 노력이 성공의 비결이라면 그들은 당신보다 열 배 스무 배 더 많이 노력한 사람들이어야만 한다.,3,국내도서-자기계발
41,9788994893150,5499734,꿈이 있는 거북이는 지치지 않습니다,"11,700원",650원,김병만,실크로드,"달인 김병만, 생애 첫 자전 에세이 최근에 달인연기로 많은 사람들의 사랑을 받고 있고, 그의 생애에 최고의 인기를 누리고 있는 개그맨 김병만. 그러나 그의 인기는 그의 성실성이 아니면 결코 얻을 수 없는 것이다. 그의 성실은 남들이 해낼 수없는 연기를 가능하게 하고, 그의 개그코너에서의 역할처럼 그를 달인으로 까지 인정하기에 이르렀다. 책은 그의 삶의 얘기다. 과거와 현재, 그리고 미래에 대한 그의 생각이다.",3,국내도서-에세이
42,9788976820532,830,삐뽀삐뽀 119 소아과,"26,820원","1,490원",하정훈,그린비라이프,"육아상식에 관한 모든것을 담았다. 이 책은 아이가 아플때 가정에서 할 수 있는 응급처지법, 육아 상식을 총망라했다. 아기의 질환을 엄마 눈으로 확인 할 수 있는 원색 슬라이드를 실어 세세한 부분까지 체크해 볼 수 있다.",3,국내도서-가정 살림
43,9788936472061,5064476,나의 문화유산답사기 6,"14,850원",160원,유홍준,창비,"『답사기』 씨즌 2의 시작, 두 배의 감동과 두 배의 재미로 10년 만에 다시 돌아오다 1990년대 초중반 전국적인 답사 신드롬을 불러일으키며 인문서 최초의 밀리언셀러를 기록한 『나의 문화유산답사기』가 ‘씨즌 2’를 선언하며 제6권(신간) ‘인생도처유상수’로 10년 만에 돌아왔다. ‘인생도처유상수(人生到處有上手)’는 우리는 삶의 도처에서 숨어 있는 고수들을 만나게 되고 그들을 통해 새로운 깨달음을 얻는다는 것을 의미한다.",1,국내도서-역사
44,9788956055466,5703744,책은 도끼다,"14,400원",800원,박웅현,북하우스,"""책은 얼어붙은 감수성을 깨는 도끼가 돼야 한다"" 『책은 도끼다』는 창의력의 전장인 광고계에서 인문학적 깊이가 느껴지면서도 감성적인 광고를 만들어온 저자의 아이디어의 원천을 소개하는 책으로, 저자는 그것이 바로 '책'이었다고 이야기하고 있다. 우리의 사고와 태도에 변화를 줄 수 있는 책읽기를 하라는 것. 다양한 분야의 책들을 깊이 있게 들여다 봄으로써 '보는 눈'을 가지게 되고 사고의 확장을 이룰 수 있다고 설명한다. 또한 이러한 책읽기를 통해 삶이 풍요로워졌음을 이야기한다.",1,국내도서-인문
