순위,ISBN,상품번호,상품명,판매가,YES포인트,저자,출판사,설명,출고예상일,관리분류
11,9788960868878,23450084,부자가 되는 정리의 힘,"12,420원",690원,윤선현,위즈덤하우스,"하루 한 뼘 경제적 여유를 되찾게 되는 정리의 마법 20만 부 베스트셀러 《하루 15분 정리의 힘》 이후 좀 더 효과적인 정리 책을 연구해온 윤선현 저자는 그동안 정리 컨설팅이나 강연을 통해 만난 수많은 사람들이 정리의 효과 중 경제적 효과에 대해 가장 많이 언급하는 것을 보고, 하루 한 뼘 경제적 여유를 되찾게 되는 정리법을 소개하기로 마음먹었다. 대부분의 부자들이 왜 정리를 하는지, 돈을 장악하려면 왜 정리를 배워야 하는지, 정리가 어떻게 쇼핑과 동일한 보상을 줄 수 있는지 등을 알려주고, 그동안 정리 책을 아무리 읽어도 습관으로 자리 잡히지 않아 답답했던 독자들의 마음을 시원하게 해소하고자 연구한 정리 습관의 한 끗 차이를 제시한다.",1,국내도서-자기계발
12,9791195614905,22657434,파이브,"11,700원",650원,댄 자드라/주민아,앵글북스,"“모든 변화는 온전히 ‘나’로부터 시작한다!” 당신의 오감을 움직이고 새로운 미래를 그려주는 디자인 사고법 『파이브』 ★ 교사들이 꼽는 매년 졸업생들에게 가장 선물하고 싶은 책 ★ CEO가 사원에게 강력 추천하는 아마존 베스트셀러! ★ 이젠 자소서 대신 ‘파이브 스펙’! 스탠포드 대학교에서는 3,4학년들에게 기말고사 대신 자신의 5년 후 전혀 다른 자신의 미래를 그리는 과제를 내준다. 이러한 일련의 과정은 자신의 문제점을 재구성하고, 그 문제의 원인이 자신에게서 시작한다는 것을 발견하도록 훈련하는 것이다. 왜 이러한 훈련이 필요한 것일까? 신간『파이브(㈜앵글북스)』는 미국의 베스트셀러 작가이자 크레이티브 컨설턴트, 동기부여 강연자로 수많은 글로벌 기업들에게 가장 초빙하고 싶은 인물로 손꼽히는 댄 자드라의 대표작이다.",1,국내도서-자기계발
13,9788971996676,17430803,담론,"16,200원",900원,신영복,돌베개,"우리 시대의 스승 신영복 선생 강의의 모든 것 『담론?신영복의 마지막 강의』는 『강의』 출간 이후 10년 만에 출간되는 선생의 ‘강의록’이다. 이 책은 동양고전 말고도 『나무야 나무야』, 『감옥으로부터의 사색』 등 선생의 다른 책에 실린 글들을 교재 삼아 평소에 이야기하신 존재론에서 관계론으로 나아가는 탈근대 담론과 세계 인식, 인간 성찰을 다루고 있다. 저자는 2014년 겨울 학기를 마지막으로 더 이상 대학 강단에 서지 않는다. 이 책의 부제를 ‘마지막 강의’로 한 이유이다. 선생의 강의실은 늘 따뜻하고 밝은 에너지가 넘쳐난다. 다루는 내용이 한문 고전일 경우에도 마찬가지다. 어떻게 그럴 수 있을까? 문맥을 현재로 끌어내어 우리의 입장에서 읽기 때문이다. ‘공감’의 힘이다. “우리의 교실이 세계와 인간에 대한 각성이면서 존재로부터 관계로 나아가는 여행이기를 바랍니다. 비근대의 조직과 탈근대의 모색이기를 기대합니다. 변화와 창조의 공간이 되기를 바랍니다.",1,국내도서-인문
14,9788998046682,23599602,초판본 하늘과 바람과 별과 詩 : 윤동주 유고시집,"8,820원",490원,윤동주,소와다리,"별이 된 유고시집 [하늘과 바람과 별과 詩] 1955년 10주기 기념 증보판 “죽는 날까지 하늘을 우르러 한 점 부끄럼이 없기를...” 일본 유학 중 독립운동 및 한글창작 혐의로 체포, 조사 과정에서 이를 부인하지 않고 옥중에서 요절한 민족시인 청년 윤동주. 직접 지은 시처럼 짧지만 한 점 부끄럼 없는 삶을 살다 그는 끝내 별이 되었다. 일제의 탄압이 극에 달하고 한국어 사용과 창작이 금지되었던 1941년, 우리말 시집 출간을 추진하였으나 무산되고 일생의 문우 강처중과 정병욱에게 남긴 육필 원고가 기적적으로 보존, 그의 사후인 1948년에 친지들의 도움으로 [하늘과 바람과 별과 詩]은 마침내 출간되었다. 해방을 불과 반 년 앞둔 1945년 늦겨울, 차디찬 형무소 바닥에 누워 외마디 고함을 끝으로 숨을 거둔 지 꼭 3년 만의 일이다.",1,국내도서-소설/시/희곡
15,9791195322183,24034748,완벽하지 않은 것들에 대한 사랑,"13,320원",740원,혜민,수오서재,"“우리는 완벽하게 이해할 수는 없어도 온전하게 사랑할 수는 있습니다.” 《멈추면, 비로소 보이는 것들》의 저자 혜민 스님의 4년 만의 신작! 혜민 스님 4년 만의 신작에는 완벽하지 않은 것들로 가득한 나 자신과 가족, 친구, 동료, 나아가 이 세상을 향한 온전한 사랑의 메시지를 담고 있다. 우리 안에는 완벽하지 못한 부분들만 존재하는 것이 아니라, 부족한 부분을 따스하게 바라보는 자비한 시선도 함께 있음을 일깨우는 이번 작품은, 마치 엄마가 내 아이를 지켜보는 사랑의 눈빛으로 나 자신을 돌보고 내 본성을 깨치도록 도와준다. 구체적이면서도 쉬운 화법으로 SNS에서 250만 명이 넘는 네티즌들에게 보약 같은 삶의 조언을 나누는 혜민 스님.",1,국내도서-에세이
16,9791156173601,18932640,2016 전한길 한국사 합격생 필기노트,"10,800원",600원,전한길,에스티앤북스(ST&BOOKS),"[전한길 한국사 합격생 필기노트(2016)]는 개정된 한국사 교과서 및 국정교과서의 내용을 수록하였고, 판서를 알아보기 쉽도록 썼다.",3,국내도서-수험서 자격증
17,9788950962746,23708421,마법천자문 34,"8,820원",490원,올댓스토리/홍거북,아울북,"태극철권의 빛과 함께 대회장에 있던 모든 사람이 사라지고, 텅 빈 대회장에 혼자 남은 잔혹마왕은 당혹스럽기만 하다. 한편 낯선 곳에서 눈을 뜬 오공은 팔에서 태극철권이 빠져 있자 매우 기쁘면서도 왠지 모를 허전한 마음이 드는데……. 차가운 대륙의 마법천자문에 혼들이 들어오면서 정신을 잃은 삼장. 이윽고 정신을 차린 삼장은 혼들이 자신에게로 들어왔을 때 느꼈던 아픔과 슬픔을 되뇌며 그들을 안타까워한다. 그리고 이런 불행한 일이 다시는 일어나지 않도록 잔혹마왕과 암흑상제를 반드시 막아 달라며 차가운 대륙의 마법천자문을 얼음왕비에게 건넨다. 드디어 얼음왕비는 잔혹마왕을 물리칠 수 있는 유일한 방법인 신기루 마법을 펼치고, 마법에 의해 얼음의 성이 무너진 모습을 본 잔혹마왕은 황급히 성으로 향한다. 한편 오공은 하늘을 날고 있는 흑룡을 발견하고 다른 사람들은 어디 있는지 물어본다.",1,국내도서-어린이
18,9788972756194,8157957,나미야 잡화점의 기적,"13,320원",740원,히가시노 게이고/양윤옥,현대문학,"지난 10년간 한국에서 가장 많이 팔린 소설이자 히가시노 게이고의 대표작. 30여 년째 비어 있는 폐가, ‘나미야 잡화점’에 숨어든 삼인조 좀도둑이 뜻밖에도 과거로부터 도착한 고민 상담 편지에 답장을 하면서 겪게 되는 기묘한 하룻밤의 이야기를 그린다. 작가는 시공간을 넘나드는 편지라는 설정을 단순한 판타지가 아닌 추리적인 향기와 깊이가 담긴 소재로 승화시킨다.",1,국내도서-소설/시/희곡
19,9788933870648,22659314,내 안에서 나를 만드는 것들,"13,500원",750원,러셀 로버츠/이현주/애덤 스미스,세계사,"250년 전 쓰여진 가장 완벽한 인생 조언 수많은 사람들의 인생을 뒤바꾼 책 일과 관계, 부와 행복에 관한 숨겨진 보물 같은 책 나를 만드는 것은 무엇일까? 나 자신일까, 또 다른 무엇일까? 그 누구도 아닌 나 자신에 대한 질문인데 쉽게 답이 나오지 않는다. 혹시 내가 아닌 다른 외부적 요소들이 나를 만들고 있는 것은 아닐까? 직업, 사는 곳, 자동차, 통장 잔고 등 지금 나는 내 바깥에서 만들어지고 있는지도 모를 일이다. 왜 이 질문이 중요한가? 살아가면서 우리가 원하는 확실한 한 가지 때문이다. ‘잘되는 나’, 더 나은 삶을 이루고 싶은 마음이 그것이다. 그렇다면 진짜 ‘잘되는 나’는 어떻게 만들어질까? 『국부론』의 저자, ‘자본주의 아버지’라 불리는 애덤 스미스는 어떤 거창한 주장을 펼쳤을까? 애덤 스미스는 이런 인간의 본 모습을 일찍이 알아차렸던 것 같다.",1,국내도서-인문
20,9788934972464,23030284,사피엔스,"19,800원","1,100원",유발 하라리/조현욱,김영사,"변방의 유인원 호모 사피엔스는 어떻게 세상의 지배자가 되었는가? 과학은 모든 종교의 미래인가? 인간의 유효기간은 언제까지인가? 멀고먼 인류의 시원부터 인지혁명, 농업혁명, 과학혁명을 거쳐 끊임없이 진화해온 인간의 역사를 다양하고 생생한 시각으로 조명한 전인미답의 문제작. 호모 사피엔스부터 인공지능까지, 역사, 사회, 생물, 종교 등 여러 학문의 경계를 넘나들며 역사의 시간을 종횡무진 써내려간 문명 항해기.",1,국내도서-인문
21,9788984372757,23192660,지금 이 순간,"12,420원",690원,기욤 뮈소/양영란,밝은세상,"사랑과 감동의 마에스트로 기욤 뮈소의 판타지 심리스릴러! -2015년 프랑스 베스트셀러 1위! 전 세계 40여 개국 출간! 기욤 뮈소가 10년 넘게 베스트셀러 작가로 자리매김할 수 있었던 비결은 무엇일까? 초창기만 해도 트렌드에 민감한 젊은이들의 감성을 대변하는 작가라는 평가를 받았지만 매년 변신을 거듭하며 새로운 영역을 개척하고 있다는 점이 독자들로부터 변함없는 사랑을 받는 비결이다. 기욤 뮈소의 작품은 치열한 탐구와 변신을 위한 노력의 결정체라고 해도 과언이 아니다. 2013년 작 《내일》과 2014년 작 《센트럴파크》를 통해 스릴러에 도전장을 내밀어 크게 성공을 거둔 바 있었고, 2015년 《지금 이 순간》은 스릴러와 판타지를 결합한 로맨스 작품으로 새로운 도전에 나서 괄목할 만한 성과를 거두었다. 《지금 이 순간》은 기욤 뮈소가 새로운 스타일의 작품을 쓰기 위해 얼마나 섬세하고 치밀하게 연구하는지 확인할 수 있는 작품이다.",1,국내도서-소설/시/희곡
22,9788994120997,15867542,지적 대화를 위한 넓고 얕은 지식 : 현실너머 편,"14,400원",800원,채사장,한빛비즈,"누적 다운로드 150만, 철학 분야 1위, 팟빵 종합 10위 화제의 팟캐스트 [지대넓얕] 진행자 채사장의 두 번째 책 《지적 대화를 위한 넓고 얕은 지식》 현실 세계 편(역사, 경제, 정치, 사회, 윤리 편)에 대한 반응은 폭발적이었다. 출간 2주 만에 베스트셀러에 등극했다. 언론 매체에서 빵빵 터트려준 것도 아니고, 저자가 유명해서도 아니다. 인문학의 진정한 입문서에 대한 독자들의 목마름이 마침내 해갈되어서다. 그간 인문교양 도서들은 꼭 알아야 할 지식을 다이제스트로 나열해놓았다. 먹을 땐 맛있지만 먹고 돌아서면 허한 지식의 성찬이었다. 제 것으로 소화되지 않는 지식은 갈증만 불러왔다. 《지적 대화를 위한 넓고 얕은 지식》은 외워야 하는 숫자도, 인문학 고전이라는 어려운 책 설명도, 유명인의 히스토리도 없다. 지금의 세계를 만들어낸 지식의 흐름이 한 편의 천일야화처럼 재미있게 펼쳐진다. 방대한 영역의 지식이 하나로 연결되는 카타르시스에 독자들은 열광했다.",1,국내도서-인문
23,9788954637169,23786603,법륜 스님의 행복,"12,600원",700원,법륜,나무의마음,"“스님, 온전한 행복은 어디에서 오나요?” “어떤 삶을 살고 있더라도 당신은 행복해질 권리가 있습니다. 그러나 남의 불행 위에 내 행복을 쌓지는 마세요!” 삶에 지치고, 관계에 상처받고, 부조리한 세상에 고통받는 이들에게 인생의 길잡이가 되어줄 한 권의 책이 출간되었다. 많은 사람들이 저자에게 연애는 어떻게 해야 하는지, 결혼은 어떻게 해야 하는지, 자식은 어떻게 키워야 하는지, 직장생활은 어떻게 해야 하는지, 사회적 갈등과 세상의 불평등을 해결하려면 어떻게 해야 하는지 묻는다. 질문 하나하나가 다른 것 같지만 자세히 들여다보면 기본은 행복에 관한 것이다.",1,국내도서-종교
24,9788974256234,23448710,부러지지 않는 마음,"11,520원",640원,사이토 다카시,국일미디어,"마음이 ‘똑’ 쉽게 부러지는 시대 상처받는 젊은 친구들에게 건네는 따뜻한 조언 여기서도 똑, 저기서도 똑. 마음이 쉽게 부러지는 시대다. 요즘 사람들은 작은 일에도 상처받고 별것 아닌 말 한마디에도 휘청인다. 예전 같았으면 이 정도 일로는 상처받지 않았을 텐데, 요즘은 ‘똑’ 하고 쉽게 마음이 부러진다. 왜 이렇게 마음이 약해진 걸까? SNS에 자기 생각을 기록하고, 누군가 공감하거나 반응하면 안도를 느낀다. 상대에게 인정받기 위해 자신을 만들고 꾸며내는 것이다. 그러니 날카로운 말 한마디에도 마음이 ‘똑’ 하고 부러질 수밖에 없다. 온실 속 화초라며 비난을 하려는 게 아니다. 단단하지 못한 것을 나무라려는 것도 아니다. 쉽게 상처받는 젊은 친구들이 안쓰러워서, 그저 등을 쓸어주는 손길에만 익숙해진 젊은 친구들이 스스로 마음을 단단하게 만들기를 조언하는 것이다.",2,국내도서-자기계발
25,9791195677108,23510873,시민의 교양,"13,500원",750원,채사장,웨일북,"한 달 다운로드 500만, 아이튠즈 2015 팟캐스트 1위 65만 독자가 열광한 올해의 베스트셀러, 올해의 저자 채사장이 인문학을 끌어안고 현실로 뛰어들었다 당신은 한 국가의 대통령이다. 어느 날 당신에게 빨간 버튼이 하나 배달되었다. 누르면 세금이 올라가고, 누르지 않으면 세금이 내려간다. 대통령이라면 이보다 더 중요한 할 일이 많을 텐데 왜 하필 세금인지 의아해할 수도 있다. 하지만 이 선택으로 국가의 미래가 결정되고, 사회 구성원들의 삶이 결정된다. 세계의 방향은 극단적으로 두 가지로 나누어진다. 세금이 높아 복지가 확대되는 사회와 세금이 낮아 복지가 축소되는 사회. 《시민의 교양》은 ‘선택’에서 시작된다. 그리고 대통령의 비서실장이 이 선택을 결정할 국가의 주인을 찾아 길을 떠나며 이야기는 뻗어나간다.",1,국내도서-인문
26,9788926396858,23815415,백종원이 추천하는 집밥 메뉴 54,"8,910원",490원,백종원,서울문화사,"백종원 대표의 만능간장 레시피가 공개되자 동네 정육점에서 간 돼지고기가 동이 날 정도로, 사람들은 ‘백종원표 만능간장 레시피’를 따라 했다. 백종원표 만능간장은 만드는 방법도, 활용 방법도 간단한데다 그 쓰임새가 무궁무진하고 맛도 좋아서 누구나 알아두고 싶은 레시피이다.『백종원이 추천하는 집밥 메뉴 54』는 만능간장의 재료 준비, 만들기, 보관 방법과 만능간장으로 만들 수 있는 24가지의 반찬을 상세히 소개한다. 가지볶음, 두부조림, 달래간장 등처럼 만들어서 바로 먹는 12가지 만능간장 즉석반찬과 멸치볶음, 마늘종볶음, 어묵감자볶음 등처럼 좀 더 오랫동안 두고 먹을 수 있는 12가지 만능간장 저장반찬 메뉴의 레시피를 수록하였다.",1,국내도서-가정 살림
27,9791130605210,17932082,오베라는 남자,"12,420원",690원,프레드릭 배크만/최민우,다산책방,"스웨덴의 한 블로거를 전 세계적 스타 작가로 만든 데뷔 소설. 무엇이든 발길질을 하며 상태를 확인하는 남자. BMW 운전자와는 말도 섞지 않는 남자. 키보드 없는 아이패드에 분노하는 남자. 웬만하면 마주치고 싶지 않은 까칠한 이웃 남자, 오베가 나타났다! 주변 모든 사람들에게 까칠하고 버럭버럭 화를 내는 오베의 모습에 웃음이 나오다가도, 아내를 그리워하며 자살을 준비하는 모습에 코끝이 찡해지기도 한다. 하지만 자살을 하기 위해 필요한 장비를 챙기며 ‘물건 하나 제대로 못 만드는 세상’이라며 투덜대는 모습은 또다시 배꼽을 잡게 만든다. 시종일관 유쾌하고, 불현듯 감동적인 소설.",1,국내도서-소설/시/희곡
28,9788965420705,12902935,해커스 토익 보카 (Hackers TOEIC Vocabulary),"11,610원",640원,David Cho 저,해커스어학연구소,"토익 베스트셀러 1위『해커스 토익 보카』가 토익 전 영역의 최신 기출 어휘를 완벽하게 반영한 전면개정판으로 새롭게 출간되었다. 『해커스 토익 보카』는 보다 효과적인 학습을 위해 토익 기출 어휘들을 주제별로 묶어 연상 학습이 가능하며, 토익 최신 기출 단어와 출제포인트를 30일에 완성할 수 있다. 또한, 필요에 따라 출제율이 높은 어휘들을 선택적으로 학습함으로써 단기 완성이 가능하고, 목표점수별 맞춤학습이 가능합니다. 더불어 퀴즈와 13회에 이르는 풍부한 실전 TEST를 통해 학습한 어휘를 확인할 수 있을 뿐만 아니라 실전에도 대비할 수 있도록 하였다.",3,국내도서-국어 외국어 사전
29,9788960868434,19419272,혼자 있는 시간의 힘,"11,520원",640원,사이토 다카시/장은주,위즈덤하우스,"사이토 다카시는 현재 메이지대 인기 교수이자 유명 저자이지만 사실 서른 살이 넘도록 변변한 직업이 없었다. 그러나 그는 재수 생활을 시작한 열여덟 살부터 첫 직장을 얻은 서른두 살까지 철저히 혼자 시간을 보내면서 목표를 현실로 만들기 위해 묵묵히 내공을 쌓았다. 그리고 그 시간이 지금의 그를 만들었다. 저자는 혼자 있는 시간의 필요성을 이야기하며, 혼자 있는 시간을 효율적으로 보내기 위한 방법에 대해 알려준다.",1,국내도서-자기계발
30,9788971997048,23461092,"명리, 운명을 읽다","14,400원",800원,강헌,돌베개,"시정의 잡설? 인간의 행복을 찾기 위해 유용한 학문, 명리학 명리학(命理學)은 많은 이들이 섣불리 오해하듯 단순히 미래를 알아맞히는 점술(占術)이 아니다. 그럼에도 명리학은 오랫동안 한국 사회에서 점술이라는 오해를 받으며, 역사적으로나 학문적으로 전혀 대접을 받지 못했다. 그렇다면 명리학이란 무엇인가. 이 책의 저자인 강헌은 명리학이란 운명의 이치에 관한 학문이며, 음양오행(陰陽五行)이라는 잣대로 인간의 본성을 탐구하려는 학문이라고 정리한다. 아울러 우리에게 우리 삶의 과정이 어떤 질료(質料)로 이루어졌는지를 냉정하게 알려주는 것으로 명리학의 역할을 설명하고 있다. 그렇다면 그러한 명리학을 통해 우리는 무엇을 얻을 수 있는가. 명리학은 인간이 행복해지는 방법을 찾는 데 아주 유용한 학문이며, 많은 사람들이 명리학을 통해 스스로의 삶을 주체적으로 재구성한다면 우리가 사는 세상은 지금보다는 더 행복해지고 더 정의로워질 것이라고 저자 강헌은 명리학의 효용을 강조한다.",1,국내도서-인문
31,9788965421078,18406401,해커스 토익 리딩 (Hackers TOEIC Reading),"16,920원",940원,David Cho 저,해커스어학연구소,"최신 토익 출제 경향이 반영된 《해커스 토익 Reading》에는 실전보다 더 실전 같은 문제들이 풍부하게 수록되어 있으며 이러한 실전 문제들은 최신 출제 경향을 분석, 연구하여 탄생한 것이며 토익 리딩을 정복하기 위한 명확한 틀과 학습방법을 동시에 제시하여 이 책을 학습한 후에는 충분한 실전감각을 얻고, 성적도 향상시킬 수 있도록 했다. *2016.5.29 첫 시행 신토익 유형을 반영한 도서가 아닙니다. 구매 전 도서 내용을 꼭 확인해주세요.",3,국내도서-국어 외국어 사전
