순위,ISBN,상품번호,상품명,판매가,YES포인트,저자,출판사,설명,출고예상일,관리분류
11,9788937814778,1508676,살랑살랑 고개의 약속,"8,100원",450원,기무라 유이치/김정화/아베 히로시,미래엔아이세움,"""함께 있으면 마음이 편해지는 친구가 당신은 있습니까?"" 늑대와 염소의 독특하고 아름다운 만남을 통해, 우정의 본질을 꿰뚫는 가슴 울리는 그림 동화 가부와 메이 이야기!",2,국내도서-어린이
12,9788937814792,1508679,다북쑥 언덕의 위험,"8,100원",450원,기무라 유이치/김정화/아베 히로시,미래엔아이세움,"""함께 있으면 마음이 편해지는 친구가 당신은 있습니까?"" 늑대와 염소의 독특하고 아름다운 만남을 통해, 우정의 본질을 꿰뚫는 가슴 울리는 그림 동화 가부와 메이 이야기!",1,국내도서-어린이
13,9788950950750,9455670,마법천자문 26,"8,820원",490원,올댓스토리/홍거북,아울북,"손오공의 모험 이야기를 따라가면서 쓰기보다 뜻과 소리를 먼저 읽고 그림으로 한자를 보면서 학습할 수 있도록 한 한자학습만화입니다. 마법의 주문으로 음과 훈을 읽기 때문에 재미있게 한자를 배울 수 있습니다. 각 권마다 새로 배우는 한자 20자와 복습 한자가 50회 가량 반복되며 8급에서 3급 한자가 함께 구성되어 있습니다. 쉬운 한자 속에서 어려운 한자까지 자연스럽게 배울 수 있게 한 것입니다. 반의어, 동의어 등 한자와의 관계를 함께 알려줌으로써 단어를 쉽게 조합하고 해석할 수 있도록 했습니다. 단어마법으로 어휘력을 한층 키워주고 특허를 획득한 한자카드를 이용해 놀이 속 학습을 실현할 수 있도록 했습니다. 각 권 당 20개씩 들어있는 카드를 활용해 단어, 사자성어 등 한자 어휘를 익힐 수 있습니다.",3,국내도서-어린이
14,9788995501443,1403766,꾸뻬 씨의 행복 여행,"12,150원",670원,프랑수아 를로르,오래된미래,"마음의 병을 앓고 있는 사람들을 치료하던 정신과 의사가 행복의 참된 의미를 찾아 여행을 떠난다는 소설이다. 이 소설의 주인공처럼 저자는 정신과 의사이다. 늘 불안한 심리 상태로 살아가는 사람들을 지켜보면서 어떤 심리학적 설명보다 한 편의 이야기가 더 사람의 마음을 움직일 수 있다고 생각했고, 자신의 환자들을 진료하며 얻은 경험과 생각들을 바탕으로 소설을 썼다. 현재 12개국의 언어로 번역되어 현대인의 복잡한 심리의 핵심을 짚어내면서 누구나 공감할 수 있는 이야기로 사람들의 마음을 움직이고 있다....",1,국내도서-소설/시/희곡
15,9788993734300,9179541,관점을 디자인하라,"13,320원",740원,박용후,프롬북스,"창조적 아이디어와 혁신은 뻔한 사고 방식에서 나오지 않는다. 당연한 것들을 부정하고, 현재의 변화와 미래에 당연해질 것에 집중해야 한다. '관점 디자이너' 박용후는 고정관념에서 벗어나는 방법, 다른 세상을 여는 질문 방법 등을 통해 관점 디자인 노하우를 공유한다.",3,국내도서-자기계발
16,9788965700609,6190758,"멈추면, 비로소 보이는 것들","12,600원",700원,혜민/이영철,쌤앤파커스,"사람들에게 치여 상처받고 눈물 날 때, 그토록 원했던 일이 이루어지지 않았을 때, 사랑하던 이가 떠나갈 때… 우리는 끊임없이 좌절의 순간을 맞으며 매일을 살아간다. 하지만 경쟁이 미덕이고, 일등만이 기억되는 이 사회에서 나의 ‘힘듦’을 내보이기란 쉬운 일이 아니다. 남들이 그러는 것처럼 세상 탓을 조금 하다가, ‘녹록치 않은 세상 살이, 나만 힘든게 아니지’ 라고 스스로를 다독이고 분주한 일상으로 돌아와 또 다시 ‘열심히’ 살고 있지는 않은지. 하지만 『멈추면, 비로소 보이는 것들』이 있다. 하버드 재학 중 출가하여 한국인 승려 최초로 미국 대학교수가 된 혜민 스님은, 이 바쁜 세상에서 잠시 멈추고 나를 사랑하는 시간을 가질 것을 권한다. 관계에 대해, 사랑에 대해, 마음과 인생에 대해, 머리로는 알지만 마음으론 잘 안 되는 문제들을 차근차근 해결해 나갈 수 있도록 돕는 그의 조언은 마음을 튼튼하게 하는 한 첩의 보약과도 같다.",3,국내도서-에세이
17,9788997575169,9349031,원씽 THE ONE THING,"12,600원",700원,게리 켈러/제이 파파산/구세희,비즈니스북스,"아마존 종합 베스트셀러 1위! 아마존 자기계발 분야 260주 연속 스테디셀러! 「월스트리트 저널」 종합 베스트셀러 1위! 「뉴욕 타임스」「USA 투데이」「워싱턴 포스트」 베스트셀러! 전 세계 독자들이 주목한 최고의 책! 20만 부 판매 기념 리커버 특별한정판! 인생의 반전을 불러오는 단순함의 힘 당신의 삶을 소모시키는 멀티태스킹의 허상에서 벗어나라! 주위를 돌아보면 ‘무슨 일을 해도 어쩌면 저렇게 잘 풀릴까’라는 생각이 들게 하는 사람이 한 명씩은 꼭 있기 마련이다. 반대로 정말 열심히 살지만 제대로 풀리는 게 없다고 여기는 사람들도 있다. 이들은 타고난 팔자라거나 운이 좋았다는 식으로 다른 사람의 성공을 단정 짓고 자신들의 ‘운 없음’에 좌절하곤 한다. 하지만 그건 사실이 아니다. 위대한 성과를 내는 남다른 인생과 평범한 인생을 결정짓는 차이는 바로 ‘꼭 해야 할 일’에만 파고들었느냐, ‘필요 없는 일’에 에너지를 낭비했느냐에 있다.",1,국내도서-자기계발
18,9788956607030,8966571,28,"13,050원",720원,정유정,은행나무,"“독자를, 내가 그려낸 세계에 데려다 놓고 싶다” 치밀하고 압도적인 서사, 숨 쉴 틈 없이 달려가는 문장, 폭발하는 이야기의 힘! 제1회 세계청소년문학상 수상작『내 인생의 스프링 캠프』와 제5회 세계문학상 수상작 『내 심장을 쏴라』, 2011년 베스트셀러 장편소설 『7년의 밤』의 작가 정유정의 신작 장편소설 『28』. 이 소설은 ‘불볕’이라는 뜻의 도시 ‘화양’에서 28일간 펼쳐지는 인간과 살아 있는 모든 것들의 생존을 향한 갈망과 뜨거운 구원에 관한 이야기다. 작가는 리얼리티 넘치는 세계관과 캐릭터 설정을 바탕으로 순식간에 무저갱으로 변해버린, 파괴된 인간들의 도시를 독자의 눈앞에 생생하게 그려내고 있다. 5명의 인물과 1마리 개의 시점을 톱니로 삼아 맞물린 6개의 서사적 톱니바퀴는 독자의 심장을 움켜쥔 채 현실 같은 이야기 속으로 치닫는다.",1,국내도서-소설/시/희곡
19,9788990985767,5061392,이중섭 편지와 그림들 1916~1956,"13,500원",150원,이중섭/박재삼,다빈치,"신화로 남은 화가 이중섭이 직접 쓰고 그린 것을 시인 박재삼이 번역하다 대표 작품 90여점과 아내와 아이들을 향한 뜨거운 사랑의 이야기, 예술가의 고뇌가 담긴 책 독자들의 뜨거운 사랑을 받았던 이중섭 편지와 그림들의 개정판이다.",1,국내도서-예술
20,9788954622035,9196011,살인자의 기억법,"9,000원",500원,김영하,문학동네,"첫 문장의 강렬함이 채 사라지기 전에 마지막 문장의 마침표까지, 숨 가쁘게 내달린다. 그리고 문득 눈앞을 가리는 아득한 심연! 수식어가 필요 없는 작가, 다른 누구도 아닌 바로 그 김영하다. 올해로 데뷔한 지 19년. 하지만 그는 독보적인 스타일로 여전히 가장 젊은 작가다. 그의 소설은 잔잔한 일상에 ‘파격’과 ‘도발’을 불어넣어 우리를 흔들어 깨운다. 그가 일깨운 우리의 일상은, 매순간이 비극인 동시에 또한 희극이다. 슬픔과 고독, 아이러니와 패러독스의 인물들을 마주할 때마다 내 곁을 스쳐지나간 사람들의 얼굴이 하나하나 떠오른다. 김영하는 어느새 우리 삶에 깊숙이 침투해 있다. 데뷔작 『나는 나를 파괴할 권리가 있다』에서 김영하는 우리에게 자살안내인을 소개했다. 판타지이고 허구인 줄만 알았던 그의 역할이 오래지 않아 현실이 되는 기이한 현상을 목도한 우리는 이제 다시 그 강렬했던 경험을 만나게 된다.",1,국내도서-소설/시/희곡
21,9788932916194,9295916,창문 넘어 도망친 100세 노인,"12,420원",690원,요나스 요나손/임호경,열린책들,"전 세계 500만 부 이상 판매된 특급 베스트셀러 100년간 전 세계를 누비며 역사의 현장 한복판에 본의 아니게 끼어든 요절복통 영감님, 101년째 모험을 떠나다! 스웨덴 작가 요나스 요나손의 장편소설이다. 기자와 PD로 오랜 세월 일해 온 작가의 늦깎이 데뷔작인 이 소설은 인구 900만의 스웨덴에서 100만 부, 전 세계적으로 500만 부 이상 팔리며 [백 세 노인 현상]을 일으켰다. 『창문 넘어 도망친 100세 노인』은 1905년 스웨덴의 한 시골 마을에서 태어난 주인공이 살아온 백 년의 세월을 코믹하고도 유쾌하게 그린 작품이다. 급변하는 현대사의 주요 장면마다 본의 아니게 끼어들어 역사의 흐름을 바꿔 놓는 주인공의 활약은 독자로 하여금 역사의 생생한 현장 속으로 빨려 들어가게 한다.",1,국내도서-소설/시/희곡
22,9791195030507,8871908,다시 아이를 키운다면,"11,520원",640원,박혜란,나무를심는사람들,"가수 이적 엄마로 더 알려진 여성학자 박혜란이 손주 여섯을 둔 할머니가 되어 쓴 육아 이야기. 1996년 과외 한 번 시키지 않고 아들 셋을 공짜로 서울대에 보낸 이야기 〈믿는 만큼 자라는 아이들〉을 펴냈을 때만 해도 대한민국 엄마 열에 일곱쯤은 ‘제발 아이를 끝까지 믿고 지켜봐라’는 그의 교육관에 고개를 끄덕거렸다. 그 후 IMF, 금융위기 등을 겪으며 우리 사회는 무한 경쟁의 복판으로 치달았고, 교육현장도 예외는 아니어서 행여 자신의 아이가 경쟁에 뒤처질 것을 두려워하는 엄마들은 채 돌이 되기도 전의 아이들을 서로 질세라 조기 교육의 대열로 밀어넣고 있다. 저자 또한 이러한 세태를 지켜보며 한때 자신의 육아철학의 유효기간은 끝났다고 생각했다. 그새 세 명의 아들들은 모두 가정을 이루어 손자 셋, 손녀 셋을 안겨주었다.",1,국내도서-가정 살림
23,9788901158594,9229661,딸에게 보내는 심리학 편지,"12,600원",700원,한성희,갤리온,"33년 동안 마음이 아픈 사람들을 치유해 온 정신분석 전문의가 어른이 되어 독립하려는 딸에게 전하는 따뜻한 카운슬링 31 33년 동안 마음이 아픈 사람들을 치유해 온 정신분석 전문의가 결혼을 해 앞으로 먼 나라에서 살아가야 할 딸에게 꼭 들려주고 싶은 심리학적 통찰 31개를 담은 책이다. 저자는 오랫동안 정신과 의사로 살아오며 진료실을 찾은 수많은 사람들에게는 해 주었지만 정작 30년 동안 키워 온 딸에게는 미처 해 주지 못한 이야기가 많다는 것을 깨닫고, 세상에서 가장 사랑하는 딸이 꼭 알았으면 하는 삶과 사랑, 일과 인간관계에 관한 심리학의 지혜들을 정리했다. 동시에 어른이 되어 독립하려는 이 세상 모든 딸들을 위한 심리학 책이기도 하다. 저자는 뭐 하나 마음대로 되지 않는 세상 속에서 자꾸만 화가 나는 딸들에게 말한다. 모든 것을 다 잘하려고 애쓰지 말라고. 지금 불안하다면 인생을 잘살고 있다는 증거라고. 그러니 무엇을 하든 그냥 재미있게 살았으면 좋겠다고.",1,국내도서-인문
24,9788917218336,8397748,ETS TOEIC Test RC 공식실전서 1000,"14,850원",820원,ETS,YBM(와이비엠),"출제기관의 공식실전서로 TOEIC R/C 마무리 TOEIC R/C 10회 분량의 모의고사가 담긴 실전서. TOEIC 주관 단체인 ETS가 개발한 문제들로만 구성되어 실제 시험과 동일한 유형과 난이도를 체험할 수 있다. 해설 역시 ETS가 직접 검수하여 체계적인 유형 분석과 간략하고 쉬운 풀이를 제공해 이해를 돕는다. 또, 어휘 및 paraphrasing 표현도 함께 정리했다. ETS 공인 점수환산표가 포함되어 모의고사를 풀고 난 후, 맞은 개수에 따라 예상 점수를 확인할 수 있다. 학습 계획에 따라 10회 분량의 문제를 탄력적으로 활용하며 TOEIC의 실전 감각을 익히게 될 것이다.",4,국내도서-국어 외국어 사전
25,9788954611664,3982337,지선아 사랑해,"12,420원",690원,이지선,문학동네,"전신 3도 화상, 9년간 30번이 넘는 수술과 재활치료를 이겨내고 삶을 희망으로 살아가는 이지선, 그의 행복이야기 불의의 사고로 인해 누가 봐도 삶의 희망을 찾을 수 없는 고통의 길을 걷지만 희망을 잃지 않고 끝까지의 삶의 걸음을 내딛으며 많은 사람들에게 진한 감동을 전해준 이지선. 이 책은 사고 후 10년이 지난 지금, 그가 걸어온 길을 잔잔하게 담은 이야기다.",1,국내도서-에세이
26,9788960866140,9328667,공부하는 힘,"12,600원",700원,황농문,위즈덤하우스,"열심히 공부했는데도 결과가 좋지 않다면 공부법을 바꿔야 한다. 경쟁에 쫓기듯 공부를 하면 즐겁지 않고, 결과도 나쁘다. 마음이 원하는 공부를 해야 행복하고, 자아실현을 이룰 수 있다. '몰입학습'을 통해 시험이나 입시처럼 피할 수 없는 도전을 삶에서 가장 유익한 경험으로 바꾸자.",1,국내도서-자기계발
27,9788927804697,9467595,반찬 수업,"15,120원",840원,최정화,중앙북스(books),"1년 21차례, 쿠킹 클래스 과정을 하나도 빠짐없이 책 한 권에 가정 요리 레시피북. 쿠킹 클래스 '푸드스페이스 다정'의 '반찬반' 정규 과정인 20회의 클래스와 특강 중에서 가장 인기 있는 조림장 수업을 더해 21회, 총 135가지의 과정 공개 메뉴를 담았다. 전국 뿐 아니라 외국에서도 문의가 끊이지 않는 맛있는 레시피는 물론, 수업 중 가장 많이 질문하는 부분, 시간 관계상 미처 알려주지 못한 것들까지 알차게 전해준다. 풍부한 사진과 꼼꼼한 설명을 통해 평범한 반찬이 하나의 요리로 완성되는 과정 하나하나를 직접 확인할 수 있다. 제철 반찬 135가지의 레시피는 계량스푼과 전자저울을 사용해 정확하게 제시되었다. 그 덕분에 그 동안 한 줌, 서너 개, 약간, 조금 등 애매한 계량법때문에 고민했던 초보자도 그대로만 따라하면 맛있는 음식이 완성된다. 먼저 책 속의 레시피대로 요리를 만들어 기본이 되는 맛을 찾은 뒤, 양념을 가감하면 '나의 맛'까지 이끌어낼 수 있다.",1,국내도서-가정 살림
28,9788917218343,8397719,ETS TOEIC Test LC 공식실전서 1000,"14,850원",820원,ETS,YBM(와이비엠),"출제기관의 공식실전서로 TOEIC L/C 마무리 TOEIC L/C 10회 분량의 모의고사가 담긴 실전서. TOEIC 주관 단체인 ETS가 개발한 문제들로만 구성되어 실제 시험과 동일한 유형과 난이도를 체험할 수 있다. 홈페이지에서 받을 수 있는 무료 MP3 파일 역시 정기시험과 동일한 성우가 녹음하였다. ETS 공인 점수환산표가 포함되어 모의고사를 풀고 난 후, 맞은 개수에 따라 예상 점수를 확인할 수 있다. 학습자들은 학습 계획에 따라 10회 분량의 문제를 탄력적으로 활용하며 TOEIC의 실전 감각을 익히게 될 것이다.",4,국내도서-국어 외국어 사전
29,9788947529280,9484663,관계의 힘,"11,700원",650원,레이먼드 조,한국경제신문사(한경비피),"스스로의 삭막한 인간관계를 돌아보게 하며, 스토리텔링 방식을 통해 행복의 새로운 가치를 제시한다. 직장생활을 무대로 펼쳐지는 일과 인간관계를 집중 조명함으로써 인생에 있어 행복을 결정짓는 두 가지 질문, “자신의 일에 얼마나 만족감을 느끼는가?”, “자신과 주변 사람들과의 관계가 좋은가?”에 대한 해답을 스스로 찾아볼 수 있도록 돕는다.",1,국내도서-자기계발
30,9788970637778,9480713,노란집,"11,700원",650원,박완서,열림원,"故 박완서 작가, 그가 생전에 살았던 ‘노란집’에서 들려주고 싶었던 이야기와 그간 발표되지 않았던 짧은 소설들을 모았다. 작가의 소소한 일상과 인생의 깊이와 맛이 어우러져, 삶을 어루만지는 여유와 따스함을 전한다.",1,국내도서-소설/시/희곡
31,9788901157344,9398652,어떡하지?,"10,800원",600원,앤서니 브라운/홍연미,웅진주니어,어떡하지? 걱정하지 마. 생각보다 훨씬 즐거운 일이 일어날 테니까! 아이들의 첫 도전을 응원하는 앤서니 브라운의 신작 그림책 처음으로 친구의 생일 파티에 초대 받은 조가 초대장을 잃어버리는 바람에 친구의 집을 찾아다니며 앞으로 일어날지 모르는 일들을 걱정하는 이야기입니다. 누구나 갖고 있는 '처음'에 대한 두려움을 흥미롭게 펼치고 있는 이 책은 막상 경험하고 나면 걱정했던 것보다 훨씬 멋진 결과를 얻게 된다는 사실을 보여 줍니다. 엄마와 함께 친구의 집을 찾아 나선 조는 앞으로 일어날지도 모르는 일에 대해 걱정이 앞섭니다. '모르는 애가 있으면 어떡하지?' '사람들이 엄청나게 많으면 어떡하지?' '내가 싫어하는 음식들만 있으면 어떡하지?' 등 두려움은 커져만 갑니다. 친구의 집인가 싶어 들여다 본 낯선 집들의 광경은 이런 조의 마음을 반영한 듯 엉뚱하고 황당하기만 합니다. 결국 파티를 포기하고 집으로 돌아가려는데 친구들이 문을 열고 나와 조를 맞아 줍니다.,1,국내도서-유아
32,9788960652897,10847187,산사로 가는 즐거움,"12,600원",700원,현종,공감,"삶에 지치십니까. 카리스마 현종 스님의 산들바람 같은 이야기 일상의 소소한 이야기로 나직하게 다독이는 행복의 깨달음 MBC 일밤 ‘아빠, 어디 가 - 템플스테이’ 편으로 소개된 강원도 소금강 계곡 현덕사의 카리스마 넘치는 외모와 푸근한 미소의 현종 스님. 주지스님으로서의 위엄보다는 온몸으로 아이들과 놀아주던 소탈한 모습이 그대로 방송을 타면서, 많은 사람들에게 웃음과 휴식, 진정한 힐링의 즐거움을 보여주었다. 이 책은 고요한 산사에서 불교적 사유를 바탕으로, 혼탁한 속세의 삶에 지친 사람들의 마음을 다독여주고 작은 행복을 일깨워주는 현종 스님의 파스텔화 같은 산사의 스케치이다. 아낌없이 주는 자연 속에서 배우는 ‘비움’의 미학을 이야기하고, 수없이 죽어 간 생명들의 영혼을 동식물 천도재로 달래주며 “모든 존재에는 불성이 있다”는 부처님의 가르침을 일상의 소소하고 나직한 이야기로 들려준다.",3,국내도서-에세이
33,9788937463105,9397881,노르웨이의 숲,"12,600원",700원,무라카미 하루키/양억관,민음사,"1987년 발표된 후 오늘에 이르기까지 청춘의 영원한 필독서로 사랑받고 있는 무라카미 하루키의 대표작 『상실의 시대』가 새로운 번역으로 출간되었다. 한 사람을 사랑한다는 것, 한 시대를 살아간다는 것에 대하여 현대인의 고독과 청춘의 방황을 선명하게 포착한 현대 일본 문학의 대표작.",1,국내도서-소설/시/희곡
34,9788956056531,8840624,여덟 단어,"13,500원",675원,박웅현,북하우스,"『책은 도끼다』 의 저자이자 대한민국을 대표하는 광고인 박웅현이 인생을 살아가면서 한 번쯤 생각해보면 좋을 여덟 가지 삶의 단어들을 이야기한다. 삶의 기준을 왜 내 안에 둬야 하는지, 고전을 왜 궁금해야 하는지, 지금 이 순간을 충실히 살아야 하는 이유는 무엇인지 등 풍요롭고 행복한 인생을 위한 삶의 지혜가 책 곳곳에 녹아 있다.",1,국내도서-인문
35,9788965420170,9008588,해커스 토익 Reading,"16,920원",940원,데이비드 조,해커스어학연구소,"토익 리딩의 기본서 『해커스 토익 Reading』의 최신 개정판. 최신 토익 출제 경향의 철저한 분석을 바탕으로 문제 해결 전략을 제시하고 문제를 풍부하게 수록했다. 진단고사로 취약점을 파악하고 자신에게 맞는 학습법을 계획해 기본기를 다지고 실적 감각과 점수를 높이도록 안내한다. 무료 동영상강의, 무료 온라인 실전모의고사(www.Hackers.co.kr)와 무료 단어암기 MP3 & 진단고사 해설 강의(www.ChampStudy.com)를 제공해 다양한 콘텐츠를 활용하며 효과적으로 학습할 수 있다.",3,국내도서-국어 외국어 사전
36,9788971846964,9453659,제7일,"11,700원",650원,위화,푸른숲,"『허삼관 매혈기』, 『인생』 등의 작품으로 중국 최고의 이야기꾼으로 손꼽히는 위화의 장편소설. 2013년 중국 최고의 화제작으로 스스로 30년 문학 인생의 결정판으로 꼽은 작품이다. 이승을 떠난 주인공이 저승으로 가기 전 겪게 되는 7일 동안의 이야기로, 위화 특유의 담담한 묘사와 인간에 대한 믿음을 드러낸다.",1,국내도서-소설/시/희곡
37,9788983924889,9048741,인페르노 2,"11,700원",650원,댄 브라운/안종설,문학수첩,"초특급 작가 댄 브라운의 귀환 댄 브라운이 4년 만에 신작 《인페르노》로 돌아왔다. 출간 전부터 언론의 집중 조명을 받은 《인페르노》는 미국과 영국을 비롯해 독일, 이탈리아 등에서 출간 즉시 주요 서점과 미디어의 베스트셀러 집계 1위를 휩쓸었다. 《다빈치 코드》를 능가하는 가공할 만한 파괴력을 재확인시킨 이번 소설은 댄 브라운의 역대 최고작이 될 것으로 평가받고 있다. 3년이라는 집필 기간을 거쳐 완성된 《인페르노》는 ‘빠른 진행’과 ‘간결한 문체’, ‘매력적인 소재’라는 댄 브라운만의 장점이 그대로 살아 있는 소설이다. 전 세계에 ‘댄 브라운 신드롬’을 다시 불러일으키고 있는 신작 《인페르노》를 통해, 한국 독자들은 ‘왕의 귀환’을 실감하게 될 것이다. 이탈리아의 중심에서 주인공 로버트 랭던은 역사상 가장 매혹적이고 미스터리한 문학 대작, 단테의 《신곡》의 끔찍한 세계로 끌려들어간다.",1,국내도서-소설/시/희곡
