순위,ISBN,상품번호,상품명,판매가,YES포인트,저자,출판사,설명,출고예상일,관리분류
11,9788934972464,23030284,사피엔스,"19,800원","1,100원",유발 하라리/조현욱,김영사,"변방의 유인원 호모 사피엔스는 어떻게 세상의 지배자가 되었는가? 과학은 모든 종교의 미래인가? 인간의 유효기간은 언제까지인가? 멀고먼 인류의 시원부터 인지혁명, 농업혁명, 과학혁명을 거쳐 끊임없이 진화해온 인간의 역사를 다양하고 생생한 시각으로 조명한 전인미답의 문제작. 호모 사피엔스부터 인공지능까지, 역사, 사회, 생물, 종교 등 여러 학문의 경계를 넘나들며 역사의 시간을 종횡무진 써내려간 문명 항해기.",1,국내도서-인문
12,9791196316808,59993940,공부머리 독서법,"14,850원",820원,최승필,책구루,12년 동안 아이들과 함께 독서 논술 수업을 하면서 축적한 노하우를 집약한 독서교육 지침서. 가정에서 실현 가능한 독서법만을 모아 실제 사례와 데이터를 바탕으로 직접 효과를 본 내용들을 알차게 채웠다. 어린이 책 작가이면서 그 역시 세 아이에게 매일 책을 읽어줘야 하는 아빠답게 독서교육의 본질과 원리를 꿰뚫으면서도 아이와 학부모의 마음을 들여다보는 문장이 자주 눈에 띈다. 저자는 진정성 담긴 글을 통해 독서교육에서 맞닥뜨리게 되는 다양한 문제에 통쾌한 해법을 제시한다.,1,국내도서-가정 살림
13,9791189001322,78678113,설민석의 세계사 대모험 3,"10,800원",600원,잼스토리/설민석 /박성일,단꿈아이,"생생한 역사 현장으로! 세계사 속으로 풍덩! 설민석 선생님이 전하는 흥미진진한 세계사 이야기가 시작된다! 『설민석의 세계사 대모험』은 독자들이 재미와 감동이 있는 이야기로 자연스럽게 세계사를 배울 수 있도록 구성한 역사만화입니다. 램프 원정대와 함께 넓디넓은 세계를 탐험하며 주요한 세계사 사건을 생생하게 경험하고, 하나의 사건을 다양한 관점으로 바라볼 수 있는 눈을 키울 수 있어요. 또한 권마다 리더가 꼭 가져야 할 덕목을 하나씩 짚어 주고 있습니다. 1권에서는 혁명 속에 스러져 간 마리 앙투아네트를 만나 ‘소통’의 중요성을 알아보았지요. 2권에서는 ‘자비’롭지 못한 리더가 나라와 시민들에게 끼치는 부정적인 영향을 경험할 수 있었어요.",1,국내도서-어린이
14,9788933870792,75235476,설민석의 삼국지 1,"19,800원","1,100원",설민석,세계사,"대한민국 대표, ‘지식 큐레이터’의 삼국지 끝내기 강의. 수십여 권에 달하는 방대한 중국 『삼국지연의』를 핵심적인 주요 사건들을 위주로 뽑아 단 2권에 담았다. 저자는 삼국지 입문서를 표방하며, 여러 가지 이유로 아직 삼국지의 진면모를 경험하지 못한 독자들에게 다가간다. 설민석 특유의 강의식 말투로 꼭 알아야 하는 내용을 쉽게 풀어 설명해 주고, 현대식 비유와 오늘날의 우리에게 필요한 교훈들도 곁들였다. 1,000명에 달하는 헷갈리던 인물들의 이름과, 어디가 어디인지 구별도 안 되었던 지명들을 착착 정리해 표시했다. 복잡하게 전개되었던 사건들과 플롯은 단번에 이해하기 쉽게 구성되어 술술 읽힌다.",1,국내도서-인문
15,9788933870839,76176869,설민석의 삼국지 2,"19,800원","1,100원",설민석,세계사,"알차고 주요한 핵심 콘텐츠만! 머리에 쏙쏙 들어오는 설명으로! 이보다 더 쉬울 수는 없다! 대한민국 대표, ‘지식 큐레이터’의 삼국지 끝내기 강의! 2,000년 간 사랑받으며 우리 삶의 일부가 되어 버린 최장기 베스트셀러! 삼국지처럼 다양한 형태로 수많은 작품들이 되어 나온 책이 과연 또 있을까? 중국 5,000년 역사에서 가장 유명한 작품이자, 지난 수백 년간 장기 스테디셀러의 아성을 지켜왔던 책. ‘삼국지를 세 번 이상 읽지 않은 자와는 인생을 논하지 말고, 열 번 이상 읽은 자와는 감히 상대도 하지 마라.’ 삼국지가 인생을 이해하고, 살아가는 데에 얼마나 큰 도움을 줄 수 있는지 단박에 보여주는 유명한 말이다. 이는 삼국지가 ‘우리의 삶 그 자체’를 이야기하고 다루고 있기 때문이다. 삼국지에는 온갖 천태만상의 인간관이 들어있다.",1,국내도서-인문
16,9791188674855,78885745,초등 자존감 수업,"13,500원",750원,윤지영,카시오페아,"“아이의 ‘평생 자존감’은 초등학교 때 시작된다.” 12년 학교생활을 잘해낼 수 있는 힘은 초등 자존감에서 나온다! 14년차 베테랑 교사 오뚝이샘이 알려주는 교실 속 자존감 이야기 블로그 구독자 약 15,000명, 글 스크랩 1,500회 이상, 베테랑 교사이자 초등맘인 오뚝이샘의 초등 자존감 수업이 드디어 출간되었다. 14년 동안 초등교사로 재직한 현장전문가이자 초등아이를 키우는 선배맘인 오뚝이샘이 실제 교실에서 볼 수 있는 에피소드를 중심으로 초등아이 자존감의 중요성과 아이의 자존감을 키워줄 수 있는 구체적인 노하우를 알려준다. 아이의 공부를 봐줄 사람은 엄마 외에도 많지만, 아이의 자존감은 다르다. 학교도 학원도 아이의 자존감을 관리해주지 않는다. 결국 자존감 키우기의 주체는 가정이 되어야 한다. 이 책은 학교에서 벌어지는 다양한 사례를 통해 가정에서 아이의 자존감을 키워줄 수 있는 구체적이고 실용적인 방법을 꾹꾹 눌러 담았다.",1,국내도서-가정 살림
17,9788950982898,79217248,마법천자문 46,"10,800원",600원,김현수/홍거북/김창환,아울북,"암흑상제의 육체를 차지하기 위해 혼돈의 산으로 모여드는 빛과 어둠, 그리고 하늘! 오랜 세월 이들을 기다려 온 한 소녀가 있었다! 암흑군단에게서 세상을 지키기 위한 전쟁은 점점 치열해진다. 하지만 서로가 이기고 지기를 반복할 뿐이다. 이번 전쟁의 승패를 좌우할 열쇠는 바로 암흑상제의 육체는 찾는 것! 이렇게 해서 손오공 일행과 천세 태자 일행은 혼돈의 산을 오른다. 하지만 여러 기운이 뒤엉켜 있는 탓에 한자마법 사용하지 않고 엄청난 높이의 혼돈의 산을 올라가기란 쉽지 않다. 한편 샤오 공주 일행은 온화천왕과 자비왕후의 행적을 좇아 절망의 숲에 오게 된다. 그리고 미스터맵이 만든 지도 덕분에 최종 목적지에 도착하지만 괴상한 문이 그들을 반긴다. 이랑은 지도에 없던 문이므로 좀 더 신중히 살피고 안으로 들어가자고 제안하지만 샤오 공주와 호킹은 더는 지체할 수 없다며 문을 억지로 열고 들어선다.",1,국내도서-어린이
18,9791188388905,80499154,에이트,"15,300원",850원,이지성,차이정원,"하버드·스탠퍼드·NASA·구글…… 아이비리그와 실리콘밸리의 천재들은 인공지능 시대를 어떻게 준비하고 있는가? 세계 상위 0.01%가 실천 중인 ‘에이트’를 만나라! 『리딩으로 리드하라』와 『생각하는 인문학』으로 대한민국에 인문학 돌풍을 일으켰던 이지성 저자가 5년 만에 새로운 주제로 돌아왔다. 바로 ‘인공지능’이다. 저자는 스티브 잡스가 죽기 직전까지 붙잡고 있었던 ‘그것’에 주목했다. 그리고 레이 커즈와일, 피터 디아만디스 같은 실리콘밸리의 천재들과 NASA, 구글 같은 조직들은 이미 10여 년 전부터 인류에게 닥친 새로운 문명에 대해 다르게 준비하고 발 빠르게 움직이고 있음을 발견했다.",1,국내도서-자기계발
19,9788973814725,18360997,멋진 신세계,"12,420원",690원,올더스 헉슬리/안정효,소담출판사,"충격적인 미래 문명 비판 문학의 고전, 『멋진 신세계』 속 냉혹한 미래상은 이미 현재 진행 중이다! 올더스 헉슬리의 예언적 소설 『멋진 신세계』는 금세기에 미래를 가장 깊이 있고 날카롭게 파헤친 작품 중의 하나다. 현대식 에덴동산에서의 삶을 그린 이 이야기는 자유와 도덕 개념이 낡은 넝마가 되어버린 현대 문명사회를 회화적으로 묘사하여 그 속에 내포된 위험을 경고한다. 뼈아프게 비판하고 고결하게 지키려는 헉슬리의 웅변적인 인간 선언을 우리는 잊지 말아야 한다. -「새터데이 리뷰Saturday Review」 암울한 미래 세계를 그린 뛰어난 현대 고전을 남긴 올더스 헉슬리는 명문 집안 출신의 영국 작가로서 광범위한 지식뿐 아니라 예리한 지성과 우아한 문체, 그리고 때로는 냉소적인 유머 감각으로 유명하다. 그가 1932년에 발표한 작품 『멋진 신세계』는 금세기에 미래를 가장 깊이 있고 날카롭게 파헤친 작품 중의 하나로 평가받는다.",1,국내도서-소설/시/희곡
20,9791187119845,33529377,나는 나로 살기로 했다,"12,420원",690원,김수현,마음의숲,"진짜 ‘나’로 살기 위한 뜨거운 조언들. 어른이 처음인 당신을 위한 단단한 위로들. 이 책은 우리가 온전한 ‘나’로 살아가기 위해 무엇이 필요한지 말해준다. 돈 많고 잘나가는 타인의 SNS를 훔쳐보며 비참해질 필요 없고, 스스로에게 변명하고 모두에게 이해받으려 애쓰지 말라고 이야기한다. 불안하다고 무작정 열심히 할 필요 없고, 세상의 정답에 굴복하지 말라고 응원한다. 인생의 지나가는 사람들에게 더 이상 상처받지 말고, 누군가의 말에 흔들리지 말고, 자신만의 문제라고 착각하지 말라고. 우리에게 가장 필요한 말, 나답게 살라고 말한다.",1,국내도서-에세이
21,9791130625904,78872927,물 만난 물고기,"13,500원",750원,이찬혁,수카,"“천재적 감성의 아티스트, 악동뮤지션 이찬혁 첫 소설!” 2019년 악동뮤지션 정규앨범 「항해」의 모티브가 된 소설 “만약 음악이 없으면 어떨 것 같아?” “그럼 난 터벅터벅 걸었을걸? 난 음악을 들을 땐 조금 다르게 걷거든. ‘타닷타닷’이라든가 ‘퐁퐁퐁’ 걷는 거지.” 이찬혁의 첫 번째 소설이 출간된다. “평소 가진 생각을 음악뿐 아니라 다른 방법으로도 표현하고 싶었다”라고 밝힌 그는, 삶에 대한 가치관과 예술에 대한 관점을 소설 『물 만난 물고기』를 통해 은유적으로 녹여냈다. 2019년 가을, 한날 발매되는 악동뮤지션 정규앨범 「항해」와 세계관을 공유한 작품으로, 세상을 향해 던지는 짙고 푸른 물음과 소중한 것을 지켜나가는 것의 의미, 빛나는 삶의 순간들에 대한 그만의 시선이 담겼다.",1,국내도서-소설/시/희곡
22,9788995563502,79695513,부의 인문학,"13,500원",750원,브라운스톤,오픈마인드,뼈아픈 시행착오와 인문학적 통찰로 다져진 절대 실패하지 않는 투자의 기술 인문학 속 거인들에게 배우는 돈의 흐름과 부의 작동원리 『부의 인문학』은 네이버 카페 ‘부동산 스터디’ 회원들의 ‘성지순례’로 명성 높은 브라운스톤(네이버 닉네임 : 우석)의 ‘자본주의 게임에서 반드시 이기는 부의 법칙’을 담고 있다. 그는 500만 원으로 50억 원을 만든 실전 투자가다. 하지만 그는 이 모든 이야기가 자신의 개인적인 경험이나 생각에서 나온 것은 아니라고 말한다. 자신의 전망이 마치 예언처럼 딱딱 들어맞는 것은 자신이 ‘거인의 어깨’ 위에 올라앉아서 돈이 움직이는 길을 바라보고 있기 때문이라는 설명이다. 오로지 ‘투자’를 핵심에 둔 인문학적 탐구가 ‘돈의 길’을 보여주었다는 이야기다. 성공한 실전 투자가가 필터링한 인문학은 투자 안내서로서 손색이 없다. 200년 전 경제학 이론이 오늘의 세계를 너무도 정확히 설명하고 있음을 확인하는 순간 저절로 고개를 끄덕이게 된다.,1,국내도서-경제 경영
23,9791135444968,78875935,베스트 셀프,"16,830원",930원,마이크 베이어/강주헌,안드로메디안,"뉴욕 타임즈 베스트셀러 제니퍼 로페즈, 조 조나스, 필 맥그로 박사 극찬 토크쇼 [닥터 필]의 ‘코치 마이크’가 알려주는 최고의 자신이 되는 방법! 지금의 당신은 진정으로 원하는 당신인가? 지금의 삶은 진정으로 원하는 삶인가? 당신은 하루하루를 최고의 자아로서 살고 있는가? 오늘 당신은 무엇을 바꿀 수 있는가? 위의 질문들에 어떻게 대답하겠는가? 당신의 일상적인 삶에 대해 생각해보자. 하루하루 성장하고 있는가, 아니면 무계획적으로 살아가고 있는가? 당신의 하루는 진실한 자아에 충실한 일과 인간관계로 충만한가, 아니면 책무라는 짐에 짓눌린 채 지내는가? 더 나은 삶을 꿈꾸고 있다면, 지금이 그 꿈을 현실로 바꾸려고 시도할 때이다. 이 책, 『베스트 셀프』는 당신에게 그 방법을 가르쳐줄 것이다. 라이프 코치이자 변화 촉진자로서, 마이크 베이어는 정직함과 명쾌함으로 삶이 개선되는 놀라운 모습을 보여주었다.",1,국내도서-자기계발
24,9791188700288,67094938,아이를 위한 하루 한 줄 인문학,"13,050원",720원,김종원,청림Life,"인문 교육의 대가 김종원 작가가 수많은 고전을 분석하고 위인들의 교육법을 연구하며 얻은 특별한 자녀교육의 지혜를 한 권으로 집약한 책. 하루 한 줄 인문학 수업은 저자가 직접 쓴 ‘인생 문장’을 부모와 아이가 함께 읽고, 쓰고, 느낌을 이야기하는 방식으로 진행된다. 이를 통해 아이는 삶의 지혜를 배울 수 있음은 물론, 발표 수업과 논술 시험에서 자신의 생각을 조리 있게 말하는 표현력 또한 길러진다.",1,국내도서-가정 살림
25,9791188874385,77080384,설민석의 한국사 대모험 11,"10,800원",600원,스토리박스/설민석 /정현희/태건 역사 연구소,아이휴먼,수많은 우여곡절 끝에 드디어 부마가 된 온달. 하지만 고구려의 귀족들은 출신조차 알 수 없는 온달을 고구려의 부마로 인정할 수 없다고 합니다. 귀족들의 권세에 눌려 강력한 왕권을 갖지 못했던 고구려의 평원왕은 어쩔 수 없이 신하들이 내건 ‘태학 수석 졸업’이라는 부마의 조건을 받아들일 수밖에 없었습니다. 그렇게 온달은 독립운동에 목숨을 바친 공갈이를 대신해 역사 여행을 같이하게 된 공갈의 아들 공칠과 함께 고구려 최고 교육기관인 태학에 입학하게 됩니다. 흥미진진한 스토리와 초등학생들에게 꼭 필요한 한국사 지식을 담은 『설민석의 한국사 대모험』 시리즈의 11번째 이야기입니다.,1,국내도서-어린이
26,9791164450084,73008181,빨강 머리 앤,"15,120원",840원,루시 모드 몽고메리/박혜원,더모던,"“앨리스 이래 가장 사랑스러운 아이”라는 마크 트웨인의 말마따나, 역대 최강의 러블리 캐릭터 ‘앤 셜리’ 이야기의 첫 권인 『빨강 머리 앤』(원제: 초록 지붕 집의 앤 Anne of Green Gables)이다. “주근깨 빼빼 마른~ 빨강 머리~”라는 주제곡이 절로 흥얼거려질 만큼 유명한 동명의 TV 애니메이션 원화를 ‘만화책’처럼 구성해 넣은 삽화 덕분에, 긴 분량의 완역본이지만 순식간에 읽을 수 있다. ‘초록 지붕 집’에 실수로 입양된 고아 소녀가 엉뚱한 상상력과 긍정의 에너지로 어려움들을 돌파해 가는, 세계에서 가장 유쾌한 성장소설이다. 캐나다 작가 루시 M. 몽고메리의 자전적 삶이 녹아 있어서 등장인물 묘사가 생생하고, 특히 서정적인 자연을 서술한 문장들이 탁월하다. 그래서 소설의 배경인 프린스에드워드 섬은 항상 팬들로 북적이고, 이 책은 TV 애니메이션 에피소드를 넘어서 꼭 읽어봐야 할 고전으로 꼽힌다.",1,국내도서-소설/시/희곡
27,9791162540640,69655504,아주 작은 습관의 힘,"14,400원",800원,제임스 클리어/이한이,비즈니스북스,"고교 시절 촉망받는 야구선수였던 제임스 클리어는 연습 중 동료의 야구 배트에 얼굴을 정통으로 강타당하는 큰 사고를 당했다. 이 사고로 얼굴 뼈가 30조각이 났고, 왼쪽 눈이 튀어나와 실명 위기까지 왔으며, 심정지가 세 번이나 일어났다. 걸을 수조차 없었던 그는 절망에 빠지는 대신 지금 당장 할 수 있는 아주 작은 일이라도 찾아 그것을 반복하자고 마음먹는다. 그 후 매일 걷기 연습을 해서 6개월 만에 운동을 할 수 있게 되었고, 6년 후에는 대학 최고 남자 선수가 되었다. 이 경험을 바탕으로 그는 자신을 인생의 나락에서 구해준 ‘아주 작은 습관의 힘’을 전 세계에 알리는 최고의 자기계발 전문가가 되었다.",1,국내도서-자기계발
28,9791130621968,74360497,역사의 쓸모,"13,500원",750원,최태성,다산초당,"500만 명의 가슴을 울린 명강의의 주인공 최태성이 역사에서 찾은 자유롭고 떳떳한 삶을 위한 22가지 통찰. 지난 20여 년간 대한민국 대표 역사 강사 최태성을 찾은 사람은 비단 시험을 준비하는 학생만이 아니었다. 교양을 쌓으려는 일반인은 물론이고, 비즈니스 인사이트를 구하는 CEO부터 삶을 방향을 고민하는 청년과 중년까지 일과 삶의 문제로 갈등하는 모든 이가 그를 찾았다. 단편적인 사실 관계를 설명하는 데 그치지 않고 역사의 본질을 파고드는 그의 강의가 듣는 이로 하여금 역사에 빗대어 자신의 삶을 돌아보게 하고, 어떤 삶을 살아야 하는지에 대한 답을 깨닫게 만들기 때문이다. 실제로 선택의 기로에 설 때마다 역사에서 답을 찾았다는 저자는 삶이라는 문제에 대한 가장 완벽한 해설서는 역사라고 말한다.",1,국내도서-역사
29,9791190356039,80093472,50부터는 인생관을 바꿔야 산다,"13,050원",730원,사이토 다카시/황혜숙,센시오,"자존심, 꿈, 사람은 버리고 오직 나를 위해서만! 50대부터는 완전히 다른 인생관을 가지고 그전과는 다른 삶을 살지 않으면 안된다고 주장하는 책, 『50부터는 인생관을 바꿔야 산다』가 출간됐다. 학자인 저자가 이렇게 주장하는 이유는 분명하다. 50대에는 몸과 마음, 사회적 지위와 관계 등에서 인생의 큰 변화가 발생하게 된다는 것이다. 이런 밀려오는 인생의 큰 변화 앞에서 저자는 50대에게 인생관을 몽땅 바꾸라고 조언한다. 더 이상 큰 꿈도 갖지 말고 폭넓은 관계도 유지하지 말고 자존심도 다 버리라고 주장한다. 이제 고독한 삶을 살 준비를 하고 오직 자신의 행복과 재미를 위해 살라고 말한다. 그외에도 책에는 마음의 청춘을 유지하는 법, 장기간의 남은 인생을 즐겁게 사는 방법, 활기를 되찾는 방법, 사랑의 감정을 다시 불러일으키는 법, 고독하면서도 재미있게 사는 법, 지금 행복을 찾는 방법 등을 자세히 소개한다.",1,국내도서-자기계발
30,9791164131914,76460854,추리 천재 엉덩이 탐정 8,"10,800원",600원,김정화/트롤,미래엔아이세움,"때론 젠틀하게, 때론 큐트하게, 때론 시크하게! 추리 천재, 엉덩이 탐정이 해결 못 하는 사건은 없다. 어느 날, TV에서 본 듯한 낯익은 의뢰인이 엉덩이 탐정 사무소의 문을 두드린다. 모자를 깊게 눌러쓴 의뢰인이 탁자 위에 내민 것은…… 바로 ‘괴도 유’가 보낸 예고장! 과연, 이번에도 엉덩이 탐정은 괴도 유를 막을 수 있을까? 이번 사건도 IQ 1,104의 엉덩이 탐정이 척척 해결합니다!",1,국내도서-어린이
31,9788917230567,67211707,ETS 토익 정기시험 기출문제집 1000 READING 리딩,"16,020원",890원,ETS,YBM(와이비엠),ETS TOEIC 토익 정기시험 기출문제집 1000 RC은 출제기관 ETS 독점제공 실전 10회분(기출 7회+ETS예상문제 3회)이 담긴 문제집과 기출문제 및 예상문제에 대한 명쾌한 해설을 담은 해설집으로 구성되어 있다.,1,국내도서-국어 외국어 사전
32,9788933870693,29433467,설민석의 조선왕조실록,"19,800원","1,100원",설민석,세계사,"대한민국 대표 한국사 강사 설민석이 27명의 조선의 왕들을 한 권으로 불러 모아 핵심적인 주요 사건들을 풀어썼다. 설민석 특유의 흡입력 있는 간결함과 재치 있는 말투를 그대로 책에 녹여냈고, 책 중간중간의 질의응답 구성을 통해 바로 앞에서 강연을 듣고 있다는 느낌을 준다.",1,국내도서-역사
