순위,ISBN,상품번호,상품명,판매가,YES포인트,저자,출판사,설명,출고예상일,관리분류
11,9788937832208,3020469,트와일라잇,"11,700원",650원,스테프니 메이어/변용란,북폴리오,"전 세계 33개국에 번역 출간 뉴욕타임즈 베스트셀러 리스트에 130주간 오른 아마존, 뉴욕타임즈 No. 1 베스트셀러 『트와일라잇』! 뉴욕타임즈 베스트셀러 리스트에 130주간이나 올라 있었던 베스트셀러 『트와일라잇』. 뱀파이와의 금지된 사랑을 그린 이 소설은 나의 뱀파이어 연인 〈트와일라잇〉 시리즈의 첫 번째 책으로, 전 세계 33개국에 번역 출간되었다.",1,국내도서-소설/시/희곡
12,9788937832215,3034049,뉴문,"11,700원",650원,스테프니 메이어/변용란,북폴리오,"뉴욕타임즈 베스트셀러 1위를 31주간 차지한 아마존, 뉴욕타임즈 No. 1 베스트셀러 『뉴 문』! 뉴욕타임즈 베스트셀러 리스트에 130주간이나 올라 있었던 베스트셀러 『트와일라잇』. 뱀파이와의 금지된 사랑을 그린 이 소설은 나의 뱀파이어 연인 〈트와일라잇〉 시리즈의 두 번째 책으로, 전 세계 33개국에 번역 출간되었다. 〈트와일라잇〉 시리즈의 첫 번째 책인 『트와일라잇』은 130주간이나 뉴욕타임즈 베스트셀러 리스트에 올랐으며, 이 시리즈의 세 번째 책 『이클립스』의 초판 발행 부수는 무려 1,000,000부였다.",1,국내도서-소설/시/희곡
13,9788991760141,3632240,2010 업계지도,"18,000원","1,000원",이데일리,리더스하우스,국내 모든 업종을 대표하는 유망기업의 매출·영업이익·시장점유율 등 경영실적에서 업계순위·출자관계·투자영역·M&A 등 사업구조와 향후 글로벌시장 분석에 이르기까지 핵심 투자처의 맥을 짚는 비즈니스 조감도를 제시하는 책이다. 2010년 우리 경제가 당면한 질문들에 대한 해답을 명쾌하게 밝히고 있는 이 책은 글로벌 금융위기 이후 성장과 후퇴의 기로에 선 대한민국 경제를 이데일리 경제전문기자들과 국내 최고 애널리스트들이 모여 각 업종별로 집중 해부하고 있다.,3,국내도서-경제 경영
14,9788901101569,3585500,청춘의 독서,"12,420원",690원,유시민,웅진지식하우스,"우리 시대를 대표하는 지식인으로 불리고 있는 유시민이 청춘의 시절에 품었던 의문들에 대답해주었고 지금의 고민하는 젊은이들이 가지고 있는 뜨거운 질문에도 대답해 줄 수 있는 책들을 소개하는 책이다. 이 책은 “내가 어떻게 살아야 하는지"", “왜 세상은 이해할 수 없는 일들로 가득한지"" 등과 같이 해답 없는 질문을 들고 헤매일 때, 축적된 인간 지성이 담긴 한 권의 소중한 책으로부터 얻을 수 있는 위로와 지혜, 통찰들을 전하고 있다.",3,국내도서-인문
15,9788935208043,3601216,위험한 심리학,"11,700원",650원,송형석,청림출판,MBC 『무한도전』의 ‘정신감정편’에 출연하면서 멤버들의 심리를 날카롭게 분석하는 것은 물론 행동 패턴까지 정확하게 예측하면서 시청자들의 뜨거운 호응을 샀던 ‘족집게 의사’ 송형석을 책으로 만난다. 마음과마음 정신과의 대표 원장을 맡고 있으며 날카로운 말투로 친절한 해법을 제시하는 저자는 이 책 『위험한 심리학』을 통해 방송에서와 같이 그 특유의 논리적인 설명과 유쾌한 입담을 과시하며 독자들에게 사람의 마음을 설명하고 있다.,3,국내도서-인문
16,9788954609647,3620406,너는 모른다,"11,700원",650원,정이현,문학동네,"“도발적이고 발칙하며 감각적이고 치밀한” 작가 정이현이 펼쳐 보이는 새로운 미스터리! 여기, 한집에 사는 다섯 사람이 있다. 얼기설기 혈연으로 얽히고 가족이라는 이름으로 묶여 있지만, 각각 개별자이자 단독자로 살아가는, 조그맣게 웅크린 그림자들. 2008년 2월, 서초구 방배동 서래마을의 한 빌라, 김상호와 진옥영 부부, 바이올린 영재인 초등학교 4학년짜리 딸 유지, 김상호가 전처와의 사이에서 낳은 아들 혜성이 함께 살고 있다. 혜성의 친누나 은성은 학교 앞 원룸에 기거하며 가끔 집에 들른다.",1,국내도서-소설/시/희곡
17,9788972976080,3618671,진보의 미래,"15,120원",160원,노무현,동녘,"대통령에서 물러난 이후에도 한국 정치와 사회문제에 대해 연구하며, 사람이 살 만한 세상을 만들고자 노력한 노무현 전 대통령. 이 책은 사람들의 생각을 바꾸고, 우리 사회 공론의 수준을 높여 민주주의 발전에 기여하는 책을 만들고자 그가 서거 직전까지 몰두했던 노력의 결과물이다.",3,국내도서-사회 정치
18,9788990794529,2299464,사랑해 사랑해 사랑해,"9,970원",100원,신형건/버나뎃 로제티 슈스탁/캐롤라인 제인 처치,보물창고,"기억나니? 네가 아기였을 적에 엄마 품에서 셀 수도 없을 만큼 듣고 또 들은 그 말. '사랑해 사랑해 사랑해...' 귀엽고 예쁜 우리 아가를 무릎에 앉혀 놓고 얼마나 사랑하는지 표현해 주세요! 숨을 쉬고, 밥을 먹고, 배설을 하는 것처럼 ‘책읽기’는 당연하게 여겨져야 하는 것 중의 하나입니다. 아기이기 때문에 어른들보다 작은 숨을 쉬고, 적게 먹을지는 모르지만 아기에게도 이 모든 것은 절대적으로 필요합니다.",1,국내도서-유아
19,9788959134106,3551450,파페포포 레인보우,"8,820원",490원,심승현,예담,"파페포포 레인보우 2009 대한민국 만화대상 수상! 250만 독자의 사랑을 받은 밀리언셀러 『파페포포』의 심승현 작가가 2년 반 만에 선보이는, 파페포포 그 네 번째 이야기. 인생이라는 복잡다단한 스펙트럼 속에서 찾아내는 나만의 고운 빛깔. 나의 빛과 색으로 스스로 무지개를 그리고 채색하는 삶, 스스로 희망을 만드는 삶. 『파페포포 레인보우』에서 작가는 흐린 날에도 무지개를 스스로 띄우는 능동적인 삶을 이야기하고자 한다.",3,국내도서-만화/라이트노벨
20,9788990700582,3103556,해커스 토익 Reading 리딩,"17,860원",190원,데이비드 조,해커스어학연구소,"문법 · 독해 · 어휘에서 실전까지 대비한 토익 기본서 최신 경향을 반영하여 문법, 독해, 어휘를 종합 구성한 토익 리딩의 기본서. 또한 많은 최신의 실전문제를포함하고 있는 실전서이기도 하다. Grammar 섹션의 일목요연한 포인트 문법설명과 Vocabulary/Reading 섹션의 출제유형 및 핵심 전략으로 토익의 경향을 정리한 후, 실전보다 더 실전다운 토익 문제를 풀어봄으로써, 가장 효율적이고도 확실한 방법으로 토익실전을 대비할 수 있도록 하였다.",3,국내도서-국어 외국어 사전
21,9788901093154,3361501,넛지,"13,950원",770원,리처드 H. 탈러/캐스 R. 선스타인/안진환/최정규,리더스북,"어떠한 금지나 인센티브 없이도, 인간 행동에 대한 적절한 이해를 바탕으로 원하는 결과를 얻어내는 힘이자 똑똑한 선택을 유도하는 부드러운 힘, 넛지(nudge)에 관한 이야기를 전하고 있는 책이다. 이 책은 선택 설계자가 사람들에게 어떤 선택을 금지하거나 그들의 경제적 인센티브를 훼손하지 않고도, 예상 가능한 방향으로 그들의 행동을 변화시키는 넛지라는 개념을 살펴보고 이와 관련된 구체적 사례를 제시하고 있다.",3,국내도서-경제 경영
22,9788934933151,3237211,아웃라이어,"11,700원",650원,말콤 글래드웰/노정태,김영사,"“타고난 지능, 탁월한 재능, 끊임없는 열정과 노력이 정말 성공을 보장하는가? 그동안 우리가 알고 있던 성공의 비결은 모두 틀렸다!” 빌 게이츠는 타고난 컴퓨터 천재인가? 모차르트는 위대한 클래식 신동인가? 빛나는 성공을 거둔 사람들에게는 정말 평범한 사람이 감히 근접할 수 없는 재능과 지능, 아니면 그 무언가가 있는 것인가? 『아웃라이어』는 보통 사람의 범위를 넘어서는 비범한 사람, 즉 천재들에 관한 이야기다.",3,국내도서-자기계발
23,9788954608992,3531962,공무도하,"11,700원",650원,김훈,문학동네,"김훈 장편소설, 공무도하! 사랑아, 강을 건너지 마라 ‘공무도하’는 옛 고조선 나루터에서 벌어진 익사사건이다. 봉두난발의 백수광부는 걸어서 강을 건너려다 물에 빠져 죽었고 나루터 사공의 아내 여옥이 그 미치광이의 죽음을 울면서 노래했다. 이제 옛노래의 선율은 들리지 않고 울음만이 전해오는데, 백수광부는 강을 건너서 어디로 가려던 것이었을까. 백수광부의 사체는 하류로 떠내려갔고, 그의 혼백은 기어이 강을 건너갔을 테지만, 나의 글은 강의 저편으로 건너가지 못하고 강의 이쪽에 사는 사람들의 이야기다.",1,국내도서-소설/시/희곡
24,9788984371002,3631546,당신 없는 나는?,"9,900원",550원,기욤 뮈소/허지은,밝은세상,"사랑을 잃는 것은 다 잃는 것이다 기욤 뮈소가 다시 돌아오다! 『구해줘』, 『당신 거기 있어줄래요?』, 『사랑하기 때문에』 등 발표하는 소설마다 공전의 히트를 기록한 세계적인 베스트셀러 작가 기욤 뮈소. 소설의 비주얼한 측면이 강조된 뮈소의 소설은 생생한 장면 구성과 스피디한 전개로 영화의 한 컷 한 컷을 연상시키는듯이 이야기를 펼쳐나간다.",1,국내도서-소설/시/희곡
25,9788937847646,3616829,내일은 실험왕 12,"10,620원",590원,곰돌이 co./홍종현/박완규,미래엔아이세움,본격 대결 과학실험 만화 『내일은 실험왕』은 초등학생들의 신나는 실험 이야기를 통해 아이들에게 어려운 과학 원리와 용어를 쉽고 재미있게 전달하는 실험 대결 만화입니다. 개성 만점 주인공들은 박진감 넘치는 실험 대결을 통해 초등학교 고학년과 중학 교과서에 수록된 다양한 실험 속의 과학 이론과 용어들을 쉽고 재미있게 설명합니다. 과학 원리까지 다루어 아이들의 과학에 대한 흥미와 탐구심을 높이는데 적격입니다.,1,국내도서-어린이
26,9788971848234,3602139,좋은 이별,"10,800원",600원,김형경,푸른숲,누군가를 잘 떠나보낸 후 삶은 더 풍부해지고 단단해진다 상실의 연속인 삶에서 이별에 대처하는 우리의 자세는? 인간의 삶은 만남의 연속이다. 평생동안 끊임없이 누군가를 만나며 살아간다. 하지만 역으로 삶은 이별과 상실의 연속이기도 하다. 누군가와의 만남이 있으면 반드시 헤어짐도 있는 법. 인간에게 영원한 삶이 없고 그 누구도 '죽음'의 문을 피해 갈 수 없기 때문에 우리는 끊임없이 누군가를 먼저 떠나 보낸다. 따라서 떠나보내는 슬픔을 다스리는 '애도'는 삶에 있어서 중요한 작업 중 하나이다.,3,국내도서-에세이
27,9788993838022,3607628,"한 사람은 모두를, 모두는 한 사람을","13,500원",750원,법정,문학의숲,"한 사람은 모두를 위하고, 모두는 한 사람을 위하는 삶 법정 스님이 전하는 진정한 깨달음과 진리의 세계 『일기일회 一期一會』에 이어 두 번째로 펴낸 법정 스님의 법문집이다. 2009년 5월 성북동 길상사에서 부처님오신날에 행한 법문을 시작으로 2000년 뉴욕 불광사 초청법회와 1998년 원불교 서울 청운회 초청강연, 1992년 약수암 초청법회에 이르기까지 17년의 세월을 넘나들며 법정 스님의 깊은 깨달음을 전하는 35편의 법문이 실려 있다.",3,국내도서-에세이
28,9788990700568,3103577,해커스 토익 Listening 리스닝,"17,860원",190원,데이비드 조,해커스어학연구소,"유형별 접근을 통해 실전 공략한 토익 기본서 최신 경향을 반영하여 Part1에서 Part4까지 종합 구성한 토익 리스닝의 기본서이다. 또한 많은 최신의 실전문제를 포함하고 있는 실전서이기도 하다.각 파트별로 소개된 고득점 전략을 토대로 '기초 다지기'와 '실전 고수 되기'까지 토익 리스닝의 핵심을 단계별로 충분히 습득한 후, 풍부하게 수록된 실전 문제를 풀어봄으로써, 가장 효율적이고도 확실한 방법으로 토익실전을 대비할 수 있도록 하였다.",3,국내도서-국어 외국어 사전
29,9788976334077,3623189,SERI 전망 2010,"16,200원",900원,"권순우,신창목 등저",삼성경제연구소,"불확실성이 고조되고 있는 국내외 경제 환경의 변화를 예측하고 더 나은 미래를 준비하는 데 필요한 조언을 담고 있는 『SERI 전망 2010』이다. 이 책은 ‘특집기획’란에서 세계경제가 회복기에 접어든 가운데 금융위기 1년을 회고하고 한국 경제가 나아가야 할 방향을 집중적으로 진단·조명하고 있다. 글로벌 금융위기 1년이 지난 지금, 현재의 회복세를 어떻게 해석해야 하는지, 출구전략의 투입시기와 방법은 무엇인지, 앞으로 세계 경제 질서는 어떻게 변화할 것인지에 대하여 묻고 그에 대한 해답을 내놓고 있다.",3,국내도서-경제 경영
30,9788961701020,3538391,사랑해 모두모두 사랑해,"9,970원",100원,매리언 데인 바우어/신형건/캐롤라인 제인 처치,보물창고,"『사랑해 사랑해 사랑해』 일러스트레이터 캐롤라인 제인 처치의 후속작 '뉴베리 상’ 수상 작가 매리언 데인 바우어 유아 도서 베스트셀러인 『사랑해 사랑해 사랑해』후속작입니다. 전작 『사랑해 사랑해 사랑해』가 간결하면서도 직설적인 표현의 미덕을 지니고 있다면, 후속작『사랑해 모두모두 사랑해』는 엄마 아빠가 얼마나, 어떻게 자녀를 사랑하는지를 매우 시적이고 재치 있는 비유로 표현하고 있습니다.",3,국내도서-유아
31,9788901103044,3611744,슈퍼 괴짜 경제학,"11,700원",650원,스티븐 레빗/스티븐 더브너/안진환,웅진지식하우스,"마약판매상, KKK단, 범죄율 통계 등 그 어떤 경제교양서에서도 다루지 않던 독특한 소재들을 제시하고 그 속에도 놀라운 경제원리가 숨어 있음을 보여주었던 『괴짜 경제학』의 스티븐 레빗. 그의 신작인 『슈퍼 괴짜 경제학』은 이전보다 더욱 괴짜스러운 소재들을 통해 경제 현상을 탐구하는 과정을 수록한 책이다.",1,국내도서-경제 경영
32,9788990700346,2140120,해커스 토익 보카 Vocabulary,"12,250원",130원,데이비드 조,해커스어학연구소,"주제별 연상학습 기능을 수행하는 구성으로 30일만에 토익 기출 단어를 섭렵할 수 있도록 하고 있다. 파트별 선별 학습으로 자신의 취약파트를 전략적으로 강화할 수 있도록 하였고, 반복 학습을 위한 엄선된 퀴즈와 실전문제를 통해, 효율적으로 학습할 수 있도록 하였다. 해커스토익 사이트(www.hackers.co.kr)와 챔프스터디 사이트(www.champstudy.com)를 통해 피드백과 온라인 자료를 받을 수 있도록 하였고, 다양한 MP3 버전을 통해, 입체적인 공부를 할 수 있도록 하였다.",3,국내도서-국어 외국어 사전
33,9788957074732,3592048,셀러브리티,"11,430원",630원,정수현,이룸,"『압구정 다이어리』, 『쇼를 하라』, 『블링블링』 등으로 상큼하고 발랄한 칙릿소설의 대표주자로 부상한 정수현 작가의 신작이다. 〈예스24〉의 문학 웹진 〈나비〉를 통해 연재되었던 이 소설은 고전 동화 속 공주들에 대한 발칙한 재해석을 시도하여 주목을 받았다.",3,국내도서-소설/시/희곡
34,9788990700469,2691688,해커스 토익 스타트 Reading 리딩,"14,150원",150원,데이비드 조,해커스어학연구소,"해커스 토익 스타트 Reading은 해커스 어학연구소가 토익 입문자들을 위하여 새롭게 선보이는 ‘토익입문서'로, 수년간 축적된 토익 Know-how 중 초보학습자들에게 꼭 필요한 핵심 내용만을 선별하여 한 권으로 압축하였다. 또한 교재 학습효과를 높이기 위하여 무료로 동영상 강의, 온라인 모의고사, 단어 암기 MP3를 제공한다.",3,국내도서-국어 외국어 사전
35,9788962249422,3632178,시원스쿨 기초 영단어,"9,000원",500원,이시원,로그인,"『시원스쿨』 이시원의 말문트기 기초 영단어책 오픈 3년 만에 연간 수강료 30억을 기록한 시원스쿨 영어, 10만 회원이 열광한 시원 강사의 말트기 영단어 비법을 고스란히 담은 책이다. 영단어를 익히고, 단어를 정확하게 사용할 수 있도록 연결하고, 그 단어를 입에서 바로 나올 수 있게 영단어를 제대로 배울 수 있게 한다. 기초단어 300개를 예문을 통해 1초만에 바로바로 나오도록 충분히 연습하여 영어로 말할 수 있도록 하였다.",3,국내도서-국어 외국어 사전
36,9788993285550,3241614,4개의 통장,"9,900원",550원,고경호,다산북스,통장 4개를 이용해 돈의 용도를 구분하여 자동으로 돈이 쌓이고 불어나게 하는 통장 관리의 기술을 소개하고 있는 책이다. 이 책은 소중하게 번 돈을 모으고 묶고 굴리며 진짜 부자의 길을 걷게 하는 비법을 제시하고 있다.,1,국내도서-경제 경영
37,9788976820532,830,삐뽀삐뽀 119 소아과,"26,820원","1,490원",하정훈,그린비라이프,"육아상식에 관한 모든것을 담았다. 이 책은 아이가 아플때 가정에서 할 수 있는 응급처지법, 육아 상식을 총망라했다. 아기의 질환을 엄마 눈으로 확인 할 수 있는 원색 슬라이드를 실어 세세한 부분까지 체크해 볼 수 있다.",3,국내도서-가정 살림
38,9788973372287,3629749,사부님 싸부님 1,"11,520원",640원,이외수,해냄,"그대여, 만약 그대도 마음의 눈이 뜨여 있다면 인정하리라. 작은 먼지의 입자 하나도 얼마나 거대한 우주인가를. 타고난 상상력과 깊이 있는 글로 두터운 팬층을 확보하고 있는 이외수의 우화(寓畵)소설. 대한민국 강원도 어느 두메산골의 작은 웅덩이에서 돌연변이로 태어나 항상 외롭게 서러운 올챙이가 '싸부님'으로 변신해 도(道)에 대한 가르침을 전한다. 출간된 지 27년이 지난 지금도 우리 시대에 소중한 가르침을 전하기에 새롭게 꾸며서 다시 출간된 것이다.",2,국내도서-소설/시/희곡
39,9788901078588,2837275,서른살이 심리학에게 묻다,"10,800원",600원,김혜남,갤리온,"『서른 살이 심리학에게 묻다』는 심리학이 서른 살의 삶과 일, 사랑, 인간관계에 대해 들려주고 싶은 이야기들을 담고 있는 책이다. 저자는 ‘내 인생, 도대체 뭐가 문제인 걸까? 진정 내가 원하는 것은 무엇일까? 내게도 다시 사랑이 올까?’ 등을 고민하며 방황하는 서른 살을 위해 35개의 테마로 나누어 삶이 외롭고 우울한 진짜 이유들을 분석한다. 그리고 왜 서른 살은 마음먹은 만큼 성공할 수 있는지, 왜 더 뜨겁고 간절하게 사랑할 수 있는지, 왜 마음껏 행복해질 수 있는지를 밝히고 있다.",1,국내도서-인문
40,9788975609138,3618719,시크릿 실천법,"10,450원",550원,존 디마티니/한수영,길벗,"『시크릿』의 공동 저자가 제시하는 ‘시크릿 실천 매뉴얼’을 통해 내면 깊은 곳에 숨어 있는 가장 멋진 나를 만난다! 『시크릿』은 내면의 숨겨진 힘을 활용해 돈, 건강, 인간관계, 행복 등 삶의 모든 부분에서 성공을 이끌어내는 비법을 밝히며 세계적인 열풍을 일으킨 바 있다. 그런 『시크릿』의 공동저자 존 디마티니가 이번에는 현실에서 '시크릿'의 효과를 확실히 느껴볼 수 있는 간단하면서도 강력한 도구를 들고 돌아왔다.",3,국내도서-자기계발
41,9788953527058,1472361,구름빵,"9,900원",550원,백희나,한솔수북,"구름을 반죽해서 빵으로 만든다구? 기발한 상상력에 따뜻한 가족의 사랑을 버무린 구름빵 이야기! 비 오는 날 아침, 작은 구름 하나가 나뭇가지에 걸렸어요. 아이들은 구름을 따서 조심조심 엄마한테 갖다 주지요. 엄마는 솜털처럼 보드라운 구름을 반죽해서 빵을 구웠어요. 잘 구워진 구름빵을 먹은 엄마와 아이들은 구름처럼 두둥실 떠올랐지요. 아이들은 아침도 못 먹고 헐레벌떡 나가신 아빠한테 빵을 갖다 주기로 합니다.",1,국내도서-유아
42,9788926390191,3635685,코믹 메이플스토리 오프라인 RPG 37,"7,650원",420원,송도수/서정은,서울문화사,"『코믹 메이플스토리』는 어린이들이 가장 좋아하는 온라인 게임을 이용해 만든 ‘코믹북’으로서, 각기 다른 개성의 4명의 주인공, 전사-도도, 궁수-바우, 마법사-델리키, 도적-아루루의 모험을 통해 사랑과 우정, 위기 상황에서 대처하는 방법 등을 통해 독자들과 함께 생각해 보는 기회를 많이 부여합니다. 탄탄한 줄거리와 그림, 정교하고 화려한 칼라로 구성된 『코믹 메이플스토리』는 출간 즉시 아동만화부문 베스트셀러로서 현재까지도 폭발적이고 꾸준한 인기를 얻고 있습니다.",3,국내도서-어린이
43,9788990809179,2498454,왜 세계의 절반은 굶주리는가?,"8,820원",490원,장 지글러/유영미,갈라파고스,"『왜 세계의 절반은 굶주리는가?』는 유엔 인권위원회 식량특별조사관인 장 지글러가 기아의 실태와 그 배후의 원인들을 아들과 나눈 대화 형식으로 알기 쉽게 조목조목 설명하고 있는 책이다. 전쟁과 정치적 무질서로 인해 구호 조치가 무색해지는 현실, 구호조직의 활동과 딜레마, 부자들의 쓰레기로 연명하는 사람들, 소는 배불리 먹고 사람은 굶는 현실, 사막화와 삼림파괴의 영향, 도시화와 식민지 정책의 영향. 특히 불평등을 가중시키는 금융과두지배 등을 중심으로 기아의 참상을 분석하고 있다. 인간의 생사를 가르는 상황들...",3,국내도서-사회 정치
44,9788952206503,2599166,The Secret 시크릿,"12,420원",690원,론다 번/김우열,살림Biz,"인생을 성공으로 이끄는 ‘위대한 비밀’의 단편들은 오래 전부터 구전과 문학과 종교와 철학에서 발견되었다. 이제 최초로 ‘비밀’의 모든 조각이 하나로 묶여 세계에 소개되었다. 이 책에서 독자는 돈, 건강, 인간관계, 행복 등 삶의 모든 면에서 ‘비밀’을 활용하는 법을 배울 것이다. 내면에 잠재되어 숨겨진 힘을 이해하기 시작할 터이고, 그리하여 모든 측면에서 기쁨을 발견하게 되리라. 『영혼을 위한 닭고기 수프』의 잭 캔필드, 『화성에서 온 남자 금성에서 온 여자』의 존 그레이 등 24명의 대가들이 비밀을 활용해 건강과...",1,국내도서-자기계발
