순위,ISBN,상품번호,상품명,판매가,YES포인트,저자,출판사,설명,출고예상일,관리분류
11,9788990872968,4135918,부자들의 음모,"14,400원",800원,로버트 기요사키/윤영삼,흐름출판,부자들은 우리에게 “버는 한도 안에서 아껴서 살라”는 메시지를 전한다. 자신들의 올바른 소비 습관과 생활 태도가 그들을 부자로 만들었다는 것이다. 이런 부자들의 주장에 대해 '부자 아빠 가난한 아빠'의 저자 로버트 기요사키는 그것은 모두 속임수라고 말한다. 그들이 부자가 된 이유는 그들만이 알고 있는 ‘돈의 규칙’을 공유해 왔기 때문이라는 것이다. 얼마전 금융위기가 전 세계에 닥쳐왔다. 그 속에서도 보통 사람들은 부자들이 말하는 ‘돈의 낡은 규칙’을 철석같이 믿으며 따라왔다.,1,국내도서-경제 경영
12,9788994013220,4162469,서른과 마흔 사이,"10,800원",600원,오구라 히로시/박혜령,토네이도,일본에서 성공한 30~40대 비즈니스맨들의 탁월한 통찰과 성취를 담고 있다. 일본 젊은 직장인들이 가장 존경하는 멘토 중 하나인 저자 오구라 히로시는 ‘서른부터 마흔까지의 10년을 어떻게 보내느냐’에 따라 그후의 모든 인생이 결정된다고 강조한다. 태어나면서부터 20대까지가 배움과 수업의 시기였다면 30대는 그야말로 인생의 모든 진검승부가 펼쳐지는 시절이라는 것이다. 따라서 인생의 황금기이자 절정기인 30대에 우리는 일과 삶의 거의 모든 승부수를 띄우고 거기에서 반드시 승리해야 한다.,3,국내도서-자기계발
13,9788995547229,2769939,먹고 기도하고 사랑하라,"10,710원",590원,엘리자베스 길버트/노진선,솟을북,"소설가이자 저널리스트인 엘리자베스 길버트가 한밤중 욕실바닥에 엎드려 절망의 눈물을 쏟아야만 했던 불행을 과감히 떨치고, 일 년간의 매혹적이고 유머러스하며 아프도록 진실한 '이탈리아, 인도, 인도네시아에서의 삼색 여정'을 거쳐 마침내 ""자기 몸에 완벽하게 편안한 인생""을 찾아 행복해지는 내용을 담았다.",3,국내도서-에세이
14,9788984371026,3906597,빅 픽처,"10,800원",600원,더글라스 케네디/조동섭,밝은세상,"진정 '나'를 위한 삶을 살고 싶었던 한 남자 이야기 영미작가이지만 프랑스를 비롯한 유럽에서 폭발적인 인기를 누리며 프랑스문화원으로부터 기사 작위까지 받은 작가 더글라스 케네디의 대표작. 눈을 뗄 수 없는 탄탄한 스토리, 긴장감 넘치는 전개가 돋보이는 이 작품은 진정 '나'를 위한 삶을 살고 싶었던 한 남자 이야기다. 벤과 갈수록 사이가 멀어지던 베스는 이웃집에 사는 사진가 게리와 혼외정사에 탐닉하고, 벤은 우연히 베스가 이웃집 남자 게리의 집에서 불륜행각을 벌이고 나오는 장면을 목격한다.",1,국내도서-소설/시/희곡
15,9788956603599,4135052,행복은 혼자 오지 않는다,"15,300원",850원,에카르트 폰 히르슈하우젠/박규호,은행나무,"독일의 의사이자 코미디언인 에카르트 폰 히르슈하우젠이 쓴, 삶의 태도를 바꾸는 새로운 행복 패러다임을 제시하는 책. 행복은 좇는 것이 아니라 스스로 찾아오게 하는 것이라는 신념으로, 행복을 ‘공동의 행복’ ‘우연의 행복’ ‘순간의 행복’ ‘자기극복의 행복’ ‘충만한 행복’으로 분류해 행복해질 수 있는 다양하고 기발한 방법에 대해 이야기한다. 심리학과 신경생물학적 연구 결과와 의사로서의 지식과 경험을 들어 설득력을 높이고 특유의 재치 있는 문체, 행복한 색감의 일러스트와 유머러스한 사진이 재미를 더한다.",2,국내도서-자기계발
16,9788954608640,3489078,1Q84 1,"13,320원",740원,무라카미 하루키/양윤옥,문학동네,"당신의 하늘에는 몇 개의 달이 떠 있습니까? 그곳에 사랑이 있다면, 그것이야말로 완벽한 사랑일지 모른다…… 일본 출간 한 달 만에 220만 부 돌파! 전세계 독자가 손꼽아 기다려온 무라카미 하루키의 5년 만의 신작 장편소설! 『세계의 끝과 하드보일드 원더랜드』로 시작하여 『노르웨이의 숲』으로 마무리되는 무라카미 하루키 문학의 집대성! “지금 이 세상에 존재하는 내가 과연 진정한 나일까?” 꽉 막힌 고속도로의 비상계단을 내려오면서 다른 세계로 접어든 여자 아오마메.",1,국내도서-소설/시/희곡
17,9788972914921,4233061,위대한 설계,"16,200원",180원,스티븐 호킹/레오나르드 믈로디노프/전대호,까치(까치글방),"""신이 우주를 창조하지 않았다"" 무신론으로 돌아온 현존하는 최고의 물리학자 스티븐 호킹 우주와 생명의 기원에 대한 근본적인 질문에 대하여 양자론에 근거한 최근의 과학적 성취를 보통 사람들도 충분하게 이해할 수 있도록 명쾌하고 단순하게 설명하고 있는 책. 호킹은 믈로디노프와 함께 우주 전체에 양자이론을 적용함으로써 인과관계의 개념을 흔든다.",1,국내도서-자연과학
18,9788954608657,3489080,1Q84 2,"13,320원",740원,무라카미 하루키/양윤옥,문학동네,"당신의 하늘에는 몇 개의 달이 떠 있습니까? 압도적인 이야기의 강렬함, 읽기를 멈출 수 없는 놀라운 흡인력 전세계 독자가 손꼽아 기다려온 무라카미 하루키 문학의 결정판! 『세계의 끝과 하드보일드 원더랜드』로 시작하여 『노르웨이의 숲』으로 마무리되는 무라카미 하루키 문학의 집대성! 『해변의 카프카』 이후 7년 만에, 『어둠의 저편』 이후 5년 만에 출간된 무라카미 하루키 장편소설로, 일본에서는 폭발적인 반응을 불러 일으켰다.",1,국내도서-소설/시/희곡
19,9788901107585,3804131,멈추지마 다시 꿈부터 써봐,"10,800원",600원,김수영,웅진지식하우스,"KBS 「도전! 골든벨」에서 실업고 출신으로는 첫 골든벨을 울리며 세상을 놀라게 한 소녀 끝없이 배우고, 모험하고, 즐기고, 사랑하며 사는 김수영의 '꿈 목록' 그 꿈들을 따라 50여 개국에 발자국을 찍은 그녀의 인생 도전기!! 중학교 시절에는 소위 말하는 ‘문제아’였다가 지금은 세계 매출 1위 기업인 로열더치쉘의 영국 본사에 근무하며 전 세계 인재들과 어깨를 나란히 하고 있는 저자 김수영. 이 책은 실패해도 다시 일어서며 마음껏 꿈꾸고 신나게 도전해온 인생에 대한 뜨거운 그녀의 기록이자, 시행착오를 거치며 발견한 길을 다른 사람들은 헤매지 않고 찾길 바라는 마음에 쓴 꿈에 대한 친절한 안내서이다. 어려운 시절을 견디고, 국내 50여 개 회사에서 불합격 하지만 세계 최고의 투자은행 골드만 삭스에 입사했다.",3,국내도서-자기계발
20,9788938201010,70266,그리고 아무도 없었다,"9,000원",500원,애거사 크리스티,해문출판사,인디언 섬에 초대받은 여덟 명의 손님과 웃음을 잃은 하인 부부. 이들의 호화로운 저녁 식탁 위에 놓여 있는 열 개의 꼬마 인디언 인형. 『열명의 인디언 소년』동요 가사에 맞추어 한 사람씩 죽어가면서 인형이 하나씩 사라진다. 인디언 섬에는 이들 열 명 외엔 아무도 없다. 살인자는 누구인가? 피할 수 없는 죽음의 공포와 함께 잃어버린 과거의 망령이 피를 ...,1,국내도서-소설/시/희곡
21,9788972754671,4056486,못 가본 길이 더 아름답다,"10,800원",600원,박완서,현대문학,"사람과 자연을 따뜻한 시선으로 바라본 한국의 대표작가 박완서의 산문집 세대를 뛰어넘는 '시대의 이야기꾼' 박완서의 산문집. 사람과 자연을 한없이 따뜻한 시선으로 바라봄으로써 건져 올린 기쁨과 경탄, 감사와 애정이 고스란히 담겨 있는 노작가의 글이다. ""아직도 글을 쓸 수 있는 기력이 있어서 행복하다""는 작가는 등단한 지 40년이 지난 지금도 여전히 그 행복을 누리며 독자들을 만나고 있다.",1,국내도서-에세이
22,9788960491533,3852122,영어 낭독 훈련 실천 다이어리,"16,200원",900원,박광희/캐나다 교사 영낭훈 연구팀,사람in,"수준별로 구성된 본격 영어 낭독 훈련서! 영어 말하기를 가장 잘할 수 있는 학습법인 '영어 낭독 훈련'을 소개하여 영어 교육계에 '영낭훈' 열풍을 몰고 온 책, 『영어 낭독 훈련에 답이 있다』의 [실천편]이다. 수준별 3단계로 구성되어 있어 누구나 쉽게 낭독 훈련에 도전할 수 있게 해준다.",2,국내도서-국어 외국어 사전
23,9788996466437,4242810,하루 10분의 기적,"10,800원",600원,이선영/박신자,가디언,"뇌를 활성화시켜 ‘집중하는 뇌’로 리셋하라! 지난 4월 방송되어 업무 성과와 학업 성적을 올린 생생한 사례들을 소개해 화제를 모았던 「KBS 수요기획 -하루 10분의 기적」이 책으로 출간되었다. 하루 24시간 중 1%도 안 되는 10분을 통해 삶이 180도 바뀐 사람들의 뇌파를 관찰해 10분 학습과 10분 운동이 집중력과 기억력을 얼마나 높여주는지, 어떻게 뇌를 긍정적으로 변화시킬 수 있는지 등을 KBS에서 진행했던 다양한 실험과 함께 방송에서 충분히 다루지 못했던 사실들을 새롭게 정리해 알려준다.",3,국내도서-자기계발
24,9788901108384,3869354,스무살에 알았더라면 좋았을 것들,"10,800원",600원,티나 실리그/이수경,엘도라도,"그때 할 수 있었다면 지금도 할 수 있다! 티나 실리그 교수의 생생한 스탠퍼드 대학 강의 스탠퍼드 대학의 ‘기업가정신과 혁신’ 강의를 정리한 책으로, 자신만의 방식으로 당당하게 행복을 찾고 나름의 성공을 일군 많은 이들의 사례와 혁신적이고 창의적인 방식으로 여러 과제들을 풀어나가는 스탠퍼드 학생들의 흥미로운 실례를 담고 있다.",1,국내도서-자기계발
25,9788953113855,4217100,닉 부이치치의 허그 HUG,"10,800원",600원,닉 부이치치/최종훈,두란노,"팔, 다리 없이 전 세계를 누비는 희망 전도사 닉 부이치치의 감동 스토리! 평범한 사람이 누리는 평범한 일상이 가장 부러웠던 스물일곱 살의 청년, 닉 부이치치의 이야기이다. 태어날 때부터 팔다리가 없던 그가 전 세계를 누비며 자신의 삶을 통해 하나님의 절절한 사랑을 전하며 화제가 되고 있다. 자신의 신체적 장애로 인해 겪은 아픔과 절망의 나날, 그리고 그것을 뛰어넘어 행복을 누리고 전하기까지의 치열한 과정을 생생하게 그렸다.",1,국내도서-종교
26,9788992647410,4201676,클린,"13,500원",750원,알레한드로 융거/조진경,쌤앤파커스,"누구나 쉽게 따라 할 수 있도록 클린 프로그램의 원리와 실천법, 42가지 레시피 등을 자세히 수록한 책이다. 클린 프로그램뿐만 아니라 잘못된 식습관과 생활습관으로 인해 몸속에 쌓여가는 독소의 위험성을 조목조목 지적하며, 독소를 제거하고 배출시키는 메커니즘과 거기에 도움이 되는 음식들, 섭취방법에 대해서도 자세히 알려준다.",1,국내도서-건강 취미
27,9788960510197,2711149,나쁜 사마리아인들,"12,600원",700원,장하준/이순희,부키,"『사다리 걷어차기』 『쾌도난마 한국경제』의 저자 장하준 교수가 쓴 일반인을 위한 교양경제서. 자유 무역이 진정 개발도상국에게도 도움이 되는지, 경제를 개방하면 외국인 투자가 정말 늘어나는지, 공기업 문제가 과연 민영화로 해결 가능한지, 지적재산권이 실제 기술 혁신을 촉진하는지, 민주주의와 경제 발전은 어떤 특별한 상관관계가 있는지, 경제 발전에 적합한 문화나 민족성이 있는지 등 우리 시대의 현안들에 대해 우리에게 널리 알려진 책이나 영화 등을 소재로 유쾌하면서도 신랄하게 답해주고 있다....",1,국내도서-경제 경영
28,9788976820532,830,삐뽀삐뽀 119 소아과,"26,820원","1,490원",하정훈,그린비라이프,"육아상식에 관한 모든것을 담았다. 이 책은 아이가 아플때 가정에서 할 수 있는 응급처지법, 육아 상식을 총망라했다. 아기의 질환을 엄마 눈으로 확인 할 수 있는 원색 슬라이드를 실어 세세한 부분까지 체크해 볼 수 있다.",3,국내도서-가정 살림
29,9788960511194,4242688,그들이 말하지 않는 23가지,"13,320원",740원,장하준/김희정/안세민,부키,"『나쁜 사마리아인들』에서 장하준 교수는 자유 무역이 진정 개발도상국에게도 도움이 되는지, 경제를 개방하면 외국인 투자가 정말 늘어나는지, 공기업 문제가 과연 민영화로 해결 가능한지 등 우리 시대의 현안들에 대해 우리에게 널리 알려진 책이나 영화 등을 소재로 유쾌하면서도 신랄하게 답해주었다. 이번 신작 『자본주의에 대해 말하지 않는 23가지』은 『나쁜 사마리아인들』의 후속격으로 ‘나쁜 사마리아인들’ 이후 그에게 쏟아진 일반 독자의 경제 및 현안에 대한 궁금증을 모아 이에 답을 하는 형식으로 구성되어 있다.",1,국내도서-경제 경영
30,9788963702889,4260807,골프 천재가 된 홍대리,"13,500원",750원,김헌,다산라이프,"골프, 이젠 혼자서 배울 수 있다! 혼자서도 골프를 배울 수 있도록 돕는 책. 책은 이제 막 골프를 시작하는 사람의 전형인 주인공 홍 대리가 김만수 사부에게 마음골프학교에서 이루어지는 일련의 커리큘럼을 배우는 과정이 소설의 방식으로 그진다. 골프라고는 상사 따라 골프장 몇 번 가 본 것이 고작인 홍 대리가 한 달의 기간 동안 단 10번의 레슨을 받고 머리를 올리는 이야기를 통해 자연스럽게 골프를 익힐 수 있도록 돕는다.",2,국내도서-자기계발
31,9788926391075,4286026,코믹 메이플스토리 오프라인 RPG 42,"8,010원",440원,송도수/서정은,서울문화사,"천하제일검 도도와 금강펀치 아루루의 정면 대결 『코믹 메이플스토리』는 어린이들이 가장 좋아하는 온라인 게임을 이용해 만든 ‘코믹북’으로서, 각기 다른 개성의 4명의 주인공, 전사-도도, 궁수-바우, 마법사-델리키, 도적-아루루의 모험을 통해 사랑과 우정, 위기 상황에서 대처하는 방법 등을 통해 독자들과 함께 생각해 보는 기회를 많이 부여합니다. 글 속에 담긴 의미를 이해하고 내용을 파악하는 언어능력 향상을 위해 이야기 속 필수 어휘를 30개 이상 엄선하여 재미있는 예문과 함께 소개합니다.",3,국내도서-어린이
32,9788953527058,1472361,구름빵,"9,900원",550원,백희나,한솔수북,"구름을 반죽해서 빵으로 만든다구? 기발한 상상력에 따뜻한 가족의 사랑을 버무린 구름빵 이야기! 비 오는 날 아침, 작은 구름 하나가 나뭇가지에 걸렸어요. 아이들은 구름을 따서 조심조심 엄마한테 갖다 주지요. 엄마는 솜털처럼 보드라운 구름을 반죽해서 빵을 구웠어요. 잘 구워진 구름빵을 먹은 엄마와 아이들은 구름처럼 두둥실 떠올랐지요. 아이들은 아침도 못 먹고 헐레벌떡 나가신 아빠한테 빵을 갖다 주기로 합니다.",1,국내도서-유아
33,9788992647175,4235883,멋지게 한말씀,"13,500원",750원,조관일,쌤앤파커스,"어느 자리에서도 짧고 강렬한 말로 환호를 끌어내는 기술 자기소개, 각종 축사, 회의 진행, 프레젠테이션… 말로 먹고사는 프로연사가 아니더라도 공적·사적 활동에서 ‘한 말씀’ 하게 될 순간은 반드시 온다. 그때마다 “무대공포증이 있어서…”, “말주변이 없어서…”라며 자리를 회피할 것인가? 아니면 고리타분한 한마디로 좌중을 썰렁하게 할 것인가? 누군가이 하는 그 ‘한 마디’로 그의 인상이 180도 바뀔 수 있다. 책은 대한민국 최고 명강사가 전하는 ‘한 말씀’ 잘하는 노하우를 담고 있다.",3,국내도서-자기계발
34,9788993111026,4142369,취업의 정답,"11,700원",650원,하정필,지형,"뽑는 사람은 알지만 뽑히는 사람은 몰랐던 취업의 진실! 내 인생의 가치를 찾아라! 그것이 취업의 정답이며, 인생의 정답이다! 20대들이 취업준비를 하는 데 꼭 필요한 여러 가지 유용한 정보와 제안을 담고 있는 실용서이자 취업과 삶에 관한 저자의 철학을 맛깔난 필치로 풀어 가는 인생론서. 스펙쌓기나 취업특강 같은 겉핥기식의 취업 준비로는 ‘고용 없는 성장’ 시대에 취업에 성공할 수 없다. 청년 시절의 다양한 경험을 통하여 평생 추구할 ‘가치’를 찾는 것이 취업에 성공하는 지름길이다.",3,국내도서-자기계발
35,9788961888110,3302695,공부하는 독종이 살아남는다,"11,700원",650원,이시형,중앙북스(books),"대한민국을 대표하는 정신과 전문의 이시형 박사가 뇌과학적 근거를 통해 불황을 극복하는 창조적 인재로 거듭날 수 있는 공부법을 말하고 있는 책이다. 이 책은 ‘모든 것이 흔들리는 불확실하고 불안한 시대, 무엇을 할 것인가?’란 물음에 대한 답을 제시하고 있다. 저자는 지금 사회가 필요로 하는 인재는 문제의 핵심을 꿰뚫어 보고 해결책을 찾아내는 사람이라고 말하면서 오직 끝없이 배우는 사람만이 새로운 세상에서 살아남을 수 있으며 이를 위해‘배우는 법’에 대한 현실적이고 명쾌한 답을 제시하고 있다.",2,국내도서-자기계발
36,9788960862876,4224792,완벽의 추구,"11,700원",650원,탈 벤-샤하르/노혜숙,위즈덤하우스,"하버드대 최고의 긍정심리학 교수인 탈 벤-샤하르는 우리가 행복하지 못한 원인을 우리 사회에 넘쳐나는 ‘완벽주의에 대한 강요’ 때문이라고 말한다. 지나친 완벽에 대한 강요가 사람들을 생의 끝, 극단의 그곳으로 밀어내고 있는 것이다. 『해피어』로 치열한 경쟁과 스트레스에 갇혀 있는 하버드대생들에게 행복학 열풍을 일으킨 탈 벤-샤하르는 이번 신작 『완벽의 추구』를 통해 현대인들이 행복하지 못한 이유가 ‘완벽을 추구하기 때문’임을 이같이 역설한다.",3,국내도서-자기계발
37,9788954611275,3848527,어디선가 나를 찾는 전화벨이 울리고,"10,350원",570원,신경숙,문학동네,"""살아 있으라, 마지막 한 모금의 숨이 남아 있는 그 순간까지 이 세계 속에서 사랑하고 투쟁하고 분노하고 슬퍼하며 살아 있으라."" 『엄마를 부탁해』 그 이후, 신경숙의 신작 장편소설 청춘은 사랑의 기쁨과 상실의 아픔, 달랠 길 없는 불안과 고독의 순간들이다. 인생의 가장 아름답고 파랗게 빛나는 이 시기에, 우리는 가장 크게 웃고, 울고, 기뻐하고, 좌절하며, 사랑하고, 헤어지고, 그러면서 성장한다. 우리가 '청춘'이라고 부르는 순간은 태어나서 살고 죽는 사이에 가장 찬란한 순간.",1,국내도서-소설/시/희곡
38,9788925540269,4236351,잠수네 아이들의 소문난 영어공부법 입문로드맵,"12,150원",680원,이신애,랜덤하우스코리아,"교육정보 일등 사이트 잠수네 10여 년, 많은 회원 아이들이 검증한 영어학습법! 1997년 제주도에 살던 저자는 제주도 해녀들이 바다에서 전복을 따내듯, 인터넷 바다에서 보물을 캐낸다는 의미로 ‘잠수’라는 대화명을 사용한 것을 시작으로 '잠수네 커가는 아이들'이 생기게 되었다. 이 책은 대표 교육정보 사이트 '잠수네 커가는 아이들'에서 10여 년간 많은 회원 아이들이 검증한 영어공부법과 방대한 교재 목록을 수록했다.",3,국내도서-가정 살림
39,9788993242317,4142378,너는 기적이야,"9,000원",500원,최숙희,책읽는곰,"아이의 마음, 엄마의 마음, 그 내면의 진실 우리나라를 대표하는 스타 그림책 작가 최숙희가 말해주는 엄마와 아이의 마음을 담은 동화책입니다. 『너는 기적이야』는 꼬박 아홉 달을 뱃속에 품어서 처음 세상에 나온 아이를 만나서 그 아이가 성장하는 순간 순간에 엄마들이 느끼는 감동과 생각들을 담고 있습니다.아이가 태어나면 엄마들의 시간은 새로운 시간대로 바뀝니다. 아이가 눈을 뜰 때 아침이 시작되고, 아이가 잠이 들 때 저녁이 시작되지요.",1,국내도서-유아
40,9788934940241,4049476,21세기 먼나라 이웃나라 13,"10,710원",600원,이원복,김영사,"당대 주요 인물, 사건들을 통해 바라보는 파란만장한 중국 근대사! 유럽 6개국, 가깝지만 먼 나라 일본, 우리도 몰랐던 스스로의 모습 우리나라, 세계 최강대국 미국까지 모두 아홉 개 나라를 소개하며 국민 교양 만화로서의 자리를 확고히 다진 「21세기 먼나라 이웃나라」 시리즈. 이원복 교수는 그 열 번째 나라로 미국과 어깨를 나란히 하며 G2로 불리기까지 급성장한 중국을 선택했습니다.",3,국내도서-어린이
41,9788947527545,3801126,스눕,"14,400원",800원,샘 고슬링/김선아,한국경제신문사(한경비피),"당신의 물건이 당신의 모든 것을 말해준다! 척 보면 아는 '통찰의 예술' 지난 10년 동안 인간이 어떻게 숨겨진 자신의 내면을 외부로 투영 또는 감추려 하는지에 관해 연구하고, 기발하고 독특한 연구 성과로 전미 심리학회의 주목을 받고 있는 저자인 샘 고슬링 박사가 쓴 개인과 관련된 장소를 통해 개인의 성향이나 이미지를 파악할 수 있는 노하우를 다양한 사례로 소개하는 책이다.",2,국내도서-자기계발
42,9788990700582,3103556,해커스 토익 Reading 리딩,"17,860원",190원,데이비드 조,해커스어학연구소,"문법 · 독해 · 어휘에서 실전까지 대비한 토익 기본서 최신 경향을 반영하여 문법, 독해, 어휘를 종합 구성한 토익 리딩의 기본서. 또한 많은 최신의 실전문제를포함하고 있는 실전서이기도 하다. Grammar 섹션의 일목요연한 포인트 문법설명과 Vocabulary/Reading 섹션의 출제유형 및 핵심 전략으로 토익의 경향을 정리한 후, 실전보다 더 실전다운 토익 문제를 풀어봄으로써, 가장 효율적이고도 확실한 방법으로 토익실전을 대비할 수 있도록 하였다.",3,국내도서-국어 외국어 사전
43,9788990794529,2299464,사랑해 사랑해 사랑해,"9,970원",100원,신형건/버나뎃 로제티 슈스탁/캐롤라인 제인 처치,보물창고,"기억나니? 네가 아기였을 적에 엄마 품에서 셀 수도 없을 만큼 듣고 또 들은 그 말. '사랑해 사랑해 사랑해...' 귀엽고 예쁜 우리 아가를 무릎에 앉혀 놓고 얼마나 사랑하는지 표현해 주세요! 숨을 쉬고, 밥을 먹고, 배설을 하는 것처럼 ‘책읽기’는 당연하게 여겨져야 하는 것 중의 하나입니다. 아기이기 때문에 어른들보다 작은 숨을 쉬고, 적게 먹을지는 모르지만 아기에게도 이 모든 것은 절대적으로 필요합니다.",1,국내도서-유아
